ID	Average__37	Average_37_53	Average__53	Median__37	Median_37_53	Median__53	log2FoldChange	pvalue	padj	comparison	treshold	samples_sex
hsa-miR-4709-3p	4.64800218805849	5.62439450485582	6.47402057470518	2.60796555224999	3.21023110384538	3.54367143334391	0.837785510178083	0.00175193827149752	0.079923423945717	_53_vs__37	FALSE	female
hsa-miR-4709-5p	0.214471683628168	0.214364365527671	0.44264671577784	0	0	0	-0.246765571291282	0.74656164337422	NA	_53_vs__37	NA	female
hsa-miR-4710	3.62108323435752	2.09180798311124	5.00522787321426	1.74709342748682	1.66616632037974	0.908042605005857	0.266505356308715	0.39176656775637	0.698686114974417	_53_vs__37	FALSE	female
hsa-miR-4710-3p:Novel	79.399321427275	45.9845613941174	63.8590323969702	46.9487871964371	11.8049062299973	9.3064918548371	-0.0264588826073756	0.904673877937878	0.979969462756746	_53_vs__37	FALSE	female
hsa-miR-4711-3p	3.47288797031002	4.27923196161454	1.2503014057902	0.889281535242535	0	0	-0.858835976569198	0.0627477097984653	0.336770649530116	_53_vs__37	FALSE	female
hsa-miR-4711-5p	0.504623103935597	0.200703926981669	0.677654329168153	0	0	0	-0.478063729294447	0.4393152613835	NA	_53_vs__37	NA	female
hsa-miR-4712-3p	3.05248606038986	4.91931582178961	2.61607278794054	2.01220272093346	1.48126473159849	1.36517395924976	-0.454147142293102	0.153912121553159	0.501907874218766	_53_vs__37	FALSE	female
hsa-miR-4712-5p	1.79599136030726	2.35279370457898	1.9812213848792	1.09494949179512	1.20659319485935	0.733851867545436	0.14915247185516	0.679306379188008	0.879397191218981	_53_vs__37	FALSE	female
hsa-miR-4713-3p	213.604777396789	226.306295976995	229.979469390997	84.845591144403	153.057470360724	105.52809569738	0.053163565193581	0.859481208859704	0.964801494787886	_53_vs__37	FALSE	female
hsa-miR-4713-5p	0.438694089462787	0.251870703724	0.665597876613095	0	0	0	0.416943376376337	0.533920427699015	NA	_53_vs__37	NA	female
hsa-miR-4714-3p	0.91029265743267	1.34985016353892	0.83993352313304	0.232018345868338	0.337358537080812	0.475778301144768	0.28950646572467	0.465844881417783	NA	_53_vs__37	NA	female
hsa-miR-4714-5p	4.65234399886449	3.68555735118517	4.02297224416836	3.0700002963391	2.24952632917133	2.99396728509862	0.0794358831234543	0.753862847796817	0.916972980478862	_53_vs__37	FALSE	female
hsa-miR-4715-3p	1.3589624076613	1.03272420092455	1.37466735726785	0.414476200548619	0.100926840110078	0.475778301144768	-0.12392385783013	0.764880958519958	NA	_53_vs__37	NA	female
hsa-miR-4715-5p	2.29043701888641	3.23670058803774	2.98924393180526	1.36665038796339	1.48165892974645	1.86521347186169	0.0521995088686284	0.851617257378636	0.961042887706509	_53_vs__37	FALSE	female
hsa-miR-4716-3p	14.422904474437	10.572684072483	10.6330050787345	9.05874781510791	5.79066564926697	6.51257404238231	-0.55806013596841	0.0145796014719074	0.19902986227443	_53_vs__37	FALSE	female
hsa-miR-4716-5p	0.0524208618568857	0.0689191641207491	0.140667247629379	0	0	0	0.138428816531251	0.92924620142069	NA	_53_vs__37	NA	female
