ID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	comparison	treshold	18_37.x	37_53.x	53_81.x	18_37.y	37_53.y	53_81.y
hsa-miR-6745-5p:Novel	28.1902631101599	0.299238913376625	0.253939692295463	1.17838574455094	0.238642858245697	0.829921214302238	53_81_vs_37_53	FALSE	41.802	19.74	23.068	19.121	11.61	15.366
hsa-miR-6746-3p	0.190513290333734	-0.0786877495302251	0.632184884851215	-0.124469520571888	0.900943531743983	NA	53_81_vs_37_53	NA	0.328	0.119	0.123	0	0	0
hsa-miR-6746-5p	28.8435226359501	0.34409783694119	0.26232959960377	1.31170038554904	0.189621246639194	0.785436571001549	53_81_vs_37_53	FALSE	51.906	18.052	16.15	4.664	4.013	4.116
hsa-miR-6747-3p	1.5865314505881	-0.143191728130871	0.354323238196972	-0.40412739751286	0.686119038950346	NA	53_81_vs_37_53	NA	1.613	1.432	1.733	0.695	0.462	0.619
hsa-miR-6747-5p	4.92704086982574	-0.217775195684695	0.284646665824337	-0.765072006215208	0.444228668246779	0.915277767096844	53_81_vs_37_53	FALSE	7.074	4.746	2.807	2.133	1.494	1.887
hsa-miR-6748-3p	7.14090363814329	0.198518897492047	0.348337804242561	0.569903395710135	0.568743221623445	0.943806063874142	53_81_vs_37_53	FALSE	9.817	6.32	5.178	4.633	2.541	1.691
hsa-miR-6748-5p	2.11175726646485	-0.0275591232403469	0.287411293355302	-0.0958874055316886	0.923609997416333	0.99334401669653	53_81_vs_37_53	FALSE	1.845	2.108	2.406	1.187	0.909	1.639
hsa-miR-6749-3p	0.444007288798962	-0.0538077143284838	0.52135161379346	-0.103208109277668	0.917797804011494	NA	53_81_vs_37_53	NA	0.427	0.346	0.575	0	0	0
hsa-miR-6749-5p	11.2645642809305	0.302231806559322	0.272625567330527	1.10859670836705	0.267604198760337	0.846238516497118	53_81_vs_37_53	FALSE	7.979	9.868	16.414	4.898	6.854	5.892
hsa-miR-675-3p	1.94549173813377	0.527833787425672	0.540627159981099	0.976336052824512	0.3288979593897	NA	53_81_vs_37_53	NA	1.606	1.076	3.303	0.069	0	0
