ID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	comparison	treshold	_40.x	40_60.x	60_.x	_40.y	40_60.y	60_.y
hsa-miR-502-5p	1.18772799551468	0.163818692457434	0.552825652698797	0.296329759043741	0.766978261523116	NA	60__vs_40_60	NA	1.822	0.664	1.137	0	0	0
hsa-miR-503-3p	1.03767897683053	0.114087839046303	0.395429785242019	0.288516048371209	0.772951747739462	NA	60__vs_40_60	NA	1.158	0.984	0.922	0.371	0.388	0.562
hsa-miR-503-5p	3.05761611349783	0.839045585131324	0.361740246341592	2.31946982293757	0.0203695755459544	0.418218582605677	60__vs_40_60	FALSE	2.619	2.821	4.468	1.352	1.42	1.373
hsa-miR-504-3p	3.87713308949309	-0.193447023911975	0.396104507024787	-0.488373700579654	0.625285166687602	0.937546010805347	60__vs_40_60	FALSE	6.603	2.588	1.446	1.028	1.052	0.933
hsa-miR-504-5p	22.0955862909171	0.041141362242774	0.222037713253212	0.185289974572276	0.853001601013369	0.981418157649731	60__vs_40_60	FALSE	24.861	21.612	17.737	21.728	15.043	13.262
hsa-miR-5047	3.40845467992974	0.0688292804953967	0.427946314164097	0.160836250289572	0.872222373299169	0.981418157649731	60__vs_40_60	FALSE	1.856	2.328	8.958	1.11	0.522	0.639
hsa-miR-5047-5p:Novel	2.3311871946971	0.294412649383761	0.435933599966402	0.675361223375423	0.499446295299541	0.891261511715576	60__vs_40_60	FALSE	3.807	1.352	1.661	0.679	0.312	0.415
hsa-miR-505-3p	1.71991168809143	-1.27175016145619	0.662574531686685	-1.91940695066976	0.054932851980652	0.541956578631627	60__vs_40_60	FALSE	1.865	2.224	0.275	0	0	0
hsa-miR-505-5p	7.013846318706	0.0342557785785946	0.435394185693821	0.0786776206577185	0.937289046416871	0.983313627623021	60__vs_40_60	FALSE	12.252	4.337	2.8	0.597	0.545	0.713
hsa-miR-506-3p	0.348046611844872	0.277400457719819	0.63688538835334	0.435557892821242	0.663157526830479	NA	60__vs_40_60	NA	0.525	0.243	0.238	0	0	0
hsa-miR-506-5p	0.925775393460909	1.20659526111566	0.574685786622748	2.09957387010814	0.0357663433518539	NA	60__vs_40_60	NA	0.869	0.71	1.534	0	0	0
hsa-miR-507	13.3081076675483	-1.3272305262321	0.555854809079981	-2.3877287819617	0.0169528474705063	0.376173279447426	60__vs_40_60	FALSE	13.519	18.068	1.964	2.607	1.165	0.859
hsa-miR-507-5p:Novel	0.680523056401274	-0.46914081069232	0.503744196314497	-0.931307624235987	0.351694459231312	NA	60__vs_40_60	NA	0.653	0.749	0.576	0	0	0
hsa-miR-508-3p	0.71262070276811	0.0306008421109225	0.485074790201701	0.0630847917250002	0.949698984621063	NA	60__vs_40_60	NA	1.006	0.52	0.576	0	0	0
hsa-miR-508-5p	0.294125774642545	-0.30623378529223	0.784080652867955	-0.390564139252906	0.696119437037929	NA	60__vs_40_60	NA	0.327	0.234	0.369	0	0	0
hsa-miR-5087	2.03635156167472	-0.17768208801654	0.457147079249487	-0.388675977779945	0.697515854800401	0.95272756160695	60__vs_40_60	FALSE	1.89	2.458	1.357	0	0	0
hsa-miR-5087-3p:Novel	2.13486704803985	-0.147382310267749	0.368416673513619	-0.400042454273723	0.689125247762181	0.952405360612499	60__vs_40_60	FALSE	2.195	2.092	2.116	1.268	0.984	0.737
hsa-miR-5088-3p	0.177508369707357	-0.358427326609751	0.910282174926258	-0.393754086900347	0.693762604886101	NA	60__vs_40_60	NA	0.232	0.173	0.081	0	0	0
hsa-miR-5088-5p	3.33082714169972	-0.0154337033568772	0.348776595601337	-0.044250971973241	0.964704352057904	0.98697618916788	60__vs_40_60	FALSE	3.356	3.227	3.519	1.648	1.339	1.407
hsa-miR-5089-3p	7.99582027100918	-1.47617199163048	0.921925588979831	-1.60118344612167	0.109336294199618	0.650011251842487	60__vs_40_60	FALSE	9.546	9.885	0.594	0	0	0
hsa-miR-5089-5p	2.12449537825501	-0.243665935789843	0.449631228398476	-0.541923959903202	0.587870890241685	0.921293553849264	60__vs_40_60	FALSE	3.275	1.524	1.229	0.494	0	0
hsa-miR-509-3-5p	0.376776438281057	0.143812807416162	0.677656844539219	0.212220696323003	0.831934861130855	NA	60__vs_40_60	NA	0.288	0.419	0.455	0	0	0
hsa-miR-509-3p	3.00530918797946	-0.278656809835274	0.322366312949556	-0.864410450600892	0.387362453969791	0.850480763581074	60__vs_40_60	FALSE	3.265	2.804	2.954	2.22	1.577	1.342
hsa-miR-509-5p	9.70542135093248	-0.104441827168455	0.297126496328242	-0.35150627244322	0.725208567613706	0.963141215379741	60__vs_40_60	FALSE	10.857	9.496	7.908	7.469	5.82	4.855
hsa-miR-5090	7.75492316143946	-0.0173893480055785	0.283593997238156	-0.0613177576920831	0.95110614881878	0.984135315457078	60__vs_40_60	FALSE	8.247	7.623	7.084	5.577	4.522	4.462
hsa-miR-5090-3p:Novel	18.0818552825194	0.371536929876298	0.329993217933885	1.12589262349851	0.260210972035316	0.807768041401174	60__vs_40_60	FALSE	10.63	21.242	25.562	5.864	7.459	11.604
hsa-miR-5091	21.6061503518315	0.320887623292991	0.275740519193925	1.16373039490549	0.244533287666442	0.79982378446538	60__vs_40_60	FALSE	25.244	19.251	19.82	15.3	12.776	11.918
hsa-miR-5091-3p:Novel	20.6408271372861	0.302612248517358	0.240023059061079	1.26076323542044	0.207394163295529	0.776110505994271	60__vs_40_60	FALSE	22.922	18.263	21.588	16.966	10.022	12.891
hsa-miR-5092	13.6179961441311	-0.0825503474317787	0.264700658653402	-0.311863022373018	0.75514462579494	0.968204717779779	60__vs_40_60	FALSE	15.257	13.728	10.123	6.994	8.166	7.715
hsa-miR-5092-5p:Novel	16.8639053538832	-0.0574201219694612	0.507394214349181	-0.113166686465103	0.909898406314306	0.982072312770853	60__vs_40_60	FALSE	23.319	13.704	11.354	2.754	2.988	2.279
hsa-miR-5093	11.7381570907855	-0.338732582021953	0.218764950737447	-1.54838597718739	0.121529395348936	0.670098311661354	60__vs_40_60	FALSE	12.685	12.113	9.005	9.62	8.484	7.156
hsa-miR-5093-5p:Novel	5.19906482200202	0.135663224457564	0.326504829165064	0.415501433177821	0.677774866214189	0.946212903522088	60__vs_40_60	FALSE	8.183	3.322	3.608	2.098	1.077	1.169
hsa-miR-5094	8.32857669470011	0.4036106728677	0.28682684379443	1.40715794773019	0.159380558158878	0.718997602168723	60__vs_40_60	FALSE	6.522	9.756	8.624	3.805	4.026	6.727
hsa-miR-5094-3p:Novel	1.88020431930405	-0.183938602268814	0.357434308861073	-0.514608132764073	0.606826880853502	0.928160041251765	60__vs_40_60	FALSE	1.719	2.086	1.727	0.891	0.86	1.053
hsa-miR-510-3p	1.25412942783897	-0.811093044696178	0.401665929964835	-2.01932248714046	0.0434537121214968	NA	60__vs_40_60	NA	1.167	1.406	1.077	0.578	0.276	0.43
hsa-miR-510-5p	0.41985545195141	-0.163246884938229	0.671590711252588	-0.243074959499896	0.807947328971222	NA	60__vs_40_60	NA	0.585	0.324	0.314	0	0	0
hsa-miR-5100	22.5464734395606	0.312159053182685	0.300297298937609	1.03950003642071	0.298572241135073	0.819475491101649	60__vs_40_60	FALSE	26.326	18.181	25.093	14.836	9.057	11.054
hsa-miR-5100-5p:Novel	8.99260112858742	0.0764620065833335	0.324752539512775	0.235446985874381	0.813861821414528	0.977434296759365	60__vs_40_60	FALSE	10.333	6.442	12.197	3.469	4.08	3.637
hsa-miR-511-3p	4.9956467660734	0.354720806104449	0.315921023722831	1.12281481594482	0.261516151586461	0.807768041401174	60__vs_40_60	FALSE	5.669	3.959	6.044	2.926	2.013	2.054
hsa-miR-511-5p	0.668898484630073	-0.409669143007346	0.698461932294886	-0.586530380634096	0.557519151751489	NA	60__vs_40_60	NA	1.397	0.263	0.162	0	0	0
hsa-miR-512-3p	5.32123070570072	-0.802027373075781	0.319415746984572	-2.51091995509702	0.0120416997923485	0.35575406144742	60__vs_40_60	FALSE	4.651	6.508	3.923	3.195	3.112	2.332
hsa-miR-512-5p	2.99828840840861	-0.363291135696349	0.341901709437584	-1.06256016179021	0.28798146143546	0.814300989893765	60__vs_40_60	FALSE	3.517	2.934	2.12	1.781	1.32	1.137
hsa-miR-513a-3p	3.38288729356944	0.0246301799479452	0.311189498158775	0.0791484934217747	0.936914512291833	0.983313627623021	60__vs_40_60	FALSE	4.212	2.926	2.791	1.648	1.664	2.497
hsa-miR-513a-5p	4.81734493275041	-0.0148200451197642	0.376219219315908	-0.0393920468675471	0.968577820670011	0.98697618916788	60__vs_40_60	FALSE	3.705	4.71	7.262	1.425	2.148	1.564
hsa-miR-513b-3p	0.431492107045156	-0.0258880782265512	0.576281257258447	-0.0449226448031801	0.964168967119819	NA	60__vs_40_60	NA	0.478	0.425	0.355	0	0	0
hsa-miR-513b-5p	0.460105645714012	-0.259246187652241	0.57828417106873	-0.448302410168217	0.653934961454574	NA	60__vs_40_60	NA	0.472	0.507	0.329	0	0	0
hsa-miR-513c-3p	0.109573745811925	-0.479570974148703	1.57152387487295	-0.305163021584686	0.760241994450333	NA	60__vs_40_60	NA	0.096	0.159	0.024	0	0	0
hsa-miR-513c-5p	0.979069344772158	-0.240392838304901	0.476930424137472	-0.504041734682058	0.614232049571906	NA	60__vs_40_60	NA	0.942	0.939	1.144	0	0	0
hsa-miR-514a-3p	1.01026554696751	0.228114454684398	0.406072236091275	0.561758313939797	0.574280697457497	NA	60__vs_40_60	NA	0.999	0.75	1.63	0.465	0.173	0
hsa-miR-514a-5p	5.47990876996916	-0.544276260563412	0.296069561270237	-1.83833913296688	0.0660124480796006	0.579191541254468	60__vs_40_60	FALSE	5.621	6.151	3.661	3.266	4.307	2.403
hsa-miR-514b-3p	0.798097765484929	-0.453718337831758	0.721973143174871	-0.628442127135831	0.529714347341149	NA	60__vs_40_60	NA	1.217	0.57	0.493	0	0	0
hsa-miR-514b-5p	0.422140983590801	0.56800666418672	0.529287664831821	1.07315303553731	0.283202458505232	NA	60__vs_40_60	NA	0.395	0.33	0.688	0	0	0
hsa-miR-515-3p	1.72705664059792	-0.346940309260809	0.34873380757598	-0.994857113717657	0.319805763625668	0.826346185150676	60__vs_40_60	FALSE	1.499	1.944	1.68	0.841	0.915	0.86
hsa-miR-515-5p	2.41282219467427	-0.926588559169816	0.340652617774918	-2.72003945022389	0.00652741283511339	0.2931191377225	60__vs_40_60	FALSE	2.6	2.688	1.413	1.733	1.594	0.83
hsa-miR-516a-3p, hsa-miR-516b-3p	5.13418210509965	0.0627970452606007	0.269117861364104	0.233344026079485	0.815494274142898	0.977434296759365	60__vs_40_60	FALSE	4.786	5.374	5.271	3.247	2.918	3.778
hsa-miR-516a-5p	1.40360014053284	-0.551407199847899	0.42510526244798	-1.29710744268985	0.19459422103905	0.752259608334723	60__vs_40_60	FALSE	2.02	1.121	0.835	0.393	0	0
hsa-miR-516b-5p	0.769871040536858	0.276047394148473	0.505161890885702	0.546453323437519	0.584754364502269	NA	60__vs_40_60	NA	0.753	0.489	1.449	0	0	0
hsa-miR-517-5p	1.23909968922891	-0.174401221046873	0.338417453709941	-0.515343458604098	0.606313035518007	NA	60__vs_40_60	NA	0.97	1.446	1.297	0.638	0.545	0.619
hsa-miR-517a-3p, hsa-miR-517b-3p	1.23537513898094	-0.519826930756994	0.662518086847298	-0.784623002868761	0.432674639099902	NA	60__vs_40_60	NA	0.878	1.809	0.627	0	0	0
hsa-miR-517c-3p	0.261104083454386	0.0987716511265637	0.873933634504142	0.11301962440501	0.910014996872051	NA	60__vs_40_60	NA	0.173	0.2	0.577	0	0	0
hsa-miR-5186	10.1371152640872	0.412134758894959	0.255708329079538	1.61173771843296	0.107019026168219	0.645228467294633	60__vs_40_60	FALSE	10.782	8.99	11.495	7.56	5.976	7.704
hsa-miR-5186-5p:Novel	4.00574203462807	0.455596166520895	0.394075664786488	1.15611342498842	0.247634765460688	0.801083716998148	60__vs_40_60	FALSE	7.067	2.178	2.147	2.893	1.258	0.829
hsa-miR-5187-3p	0.252375403259319	0.159007434731196	0.718051322261752	0.221442994116837	0.824747518790842	NA	60__vs_40_60	NA	0.3	0.241	0.184	0	0	0
hsa-miR-5187-5p	29.32376182045	-0.630344997255489	0.336729152097026	-1.87196443589731	0.061211523896372	0.569925128703543	60__vs_40_60	FALSE	40.979	28.101	9.086	6.287	3.107	4.467
hsa-miR-5188	1.89857950587138	-0.118106255261435	0.371123036776909	-0.318240161772634	0.750302770391633	0.968052232498971	60__vs_40_60	FALSE	2.167	1.909	1.343	1.113	1.006	0.821
hsa-miR-5188-5p:Novel	4.26054553456293	-0.12760850816609	0.279869820924967	-0.455956657793059	0.648421145764078	0.940458691492228	60__vs_40_60	FALSE	3.804	4.555	4.487	2.959	3.073	2.439
hsa-miR-5189-3p	69.4199499285261	0.178311483975419	0.325522174395317	0.547770622098622	0.583849413056514	0.921293553849264	60__vs_40_60	FALSE	41.068	87.784	83.325	25.746	20.354	24.625
hsa-miR-5189-5p	4.85986628366086	-0.0843359888252921	0.2635794155383	-0.319964245512327	0.74899543479296	0.968052232498971	60__vs_40_60	FALSE	5.971	4.953	2.449	2.47	1.875	1.833
hsa-miR-518a-3p	6.2108812187372	-0.0213515298234062	0.250467898884537	-0.0852465721894726	0.932065366050979	0.983313627623021	60__vs_40_60	FALSE	6.017	6.508	5.912	4.944	4.522	4.153
