ID	Average_underweight	Average_normal	Average_overweight	Average_obese	Median_underweight	Median_normal	Median_overweight	Median_obese	log2FoldChange	pvalue	padj	comparison	treshold
hsa-let-7a-2-3p	0.827270873975308	0.898654448861825	1.29296702840919	1.40455703846828	0	0	0.393065393346777	0	-0.139646918936232	0.765564208123826	NA	normal_vs_underweight	NA
hsa-let-7a-3p	2978.16790862748	297.251796237067	244.027144397768	69.6429685269719	34.056709772042	27.8990039989643	17.3993613699777	24.6027309938891	-0.90048769783796	NA	NA	normal_vs_underweight	NA
hsa-let-7a-5p	16.7346043872451	19.7385716468288	14.108155441535	13.7627573775229	7.82190099475225	10.654577822862	7.76032624970511	6.51741208205103	0.344201874085321	0.273626654347872	0.623265088586889	normal_vs_underweight	FALSE
hsa-let-7b-3p	0.494735396658854	0.645742115489531	0.397759020723691	0.439880553979861	0	0	0	0	-0.0458217425832271	0.953787924678347	NA	normal_vs_underweight	NA
hsa-let-7b-5p	1746.2105315634	188.365410727908	119.007429458446	44.2130521460484	24.1742082840138	16.2769776159671	9.61431567877635	18.1603694651258	-0.950402199820778	NA	NA	normal_vs_underweight	NA
hsa-let-7c-3p	14.4134724661831	9.75103166076847	7.59065154068159	2.84512131333159	0.623374540256912	2.49514350935203	1.59116050036155	0.494623154963669	-0.48941651402974	0.206264127661242	0.55531110628146	normal_vs_underweight	FALSE
hsa-let-7c-5p	122.386274522588	16.0758830117501	9.98159943527791	6.92224290121903	3.73894879580706	4.7707803801268	2.96582504311515	3.69120433929216	0.0104184816079464	NA	NA	normal_vs_underweight	NA
hsa-let-7d-3p	19.2981432830558	4.62669954224863	3.33332100178432	5.17450183535987	2.14650177679158	2.18224930098261	1.30058336287295	0.394956383472435	-0.332573664507034	0.447966531889903	0.772807759693107	normal_vs_underweight	FALSE
hsa-let-7d-5p	364.914014154422	34.3935910767623	24.4091251563328	11.5699541825115	5.71645923098798	5.87248746573685	4.4243168109417	4.63914966500327	-0.354225673365393	NA	NA	normal_vs_underweight	NA
hsa-let-7e-3p	0.101743879676781	0.164922833966137	0.0834240597763915	0	0	0	0	0	-0.581385213097357	0.650081469575598	NA	normal_vs_underweight	NA
hsa-let-7e-5p	27.2985698631651	6.53321226145042	3.86342157580012	3.31369838037932	4.14660356793227	3.00841033915897	2.3710952772972	3.26127851028376	-0.082728183628337	0.818492251346572	0.946843134327548	normal_vs_underweight	FALSE
hsa-let-7f-1-3p	0.212000781760509	0.107640547558859	0.109645995576008	0.168650381738642	0	0	0	0	-0.296778202295668	0.844357587342082	NA	normal_vs_underweight	NA
hsa-let-7f-2-3p	0.918928408591056	0.503926728706398	0.875135376655533	0.820481873704798	0	0	0	0	0.343381745481709	0.51473831956464	NA	normal_vs_underweight	NA
hsa-let-7f-5p	2.60655008349974	2.409199947072	3.02930160083895	1.84091157839016	0.303458067510637	1.12815387718461	1.18782426951852	0.276608674133987	0.00719293406458367	0.98607692339964	0.996207850694842	normal_vs_underweight	FALSE
hsa-let-7g-3p	4.33200986530972	6.99791690818635	5.55430303019991	3.10929925125577	1.57657880113133	2.03869316291042	1.55507377101353	0	0.126201547026783	0.714356054365833	0.902530495240042	normal_vs_underweight	FALSE
hsa-let-7g-5p	2040.83766274326	195.188594544807	124.856986538629	46.4735002806645	15.2749710308716	9.48755876341946	6.90521977830896	5.72102087253278	-0.714648836853267	NA	NA	normal_vs_underweight	NA
