ID	Average_underweight	Average_normal	Average_overweight	Average_obese	Median_underweight	Median_normal	Median_overweight	Median_obese	log2FoldChange	pvalue	padj	comparison	treshold	samples_sex
hsa-miR-4642	1.86947439790353	2.14983513051616	1.52151738647988	0.631133917731188	1.86947439790353	0.707694657932803	0.684307338312669	0.494623154963669	0.996387878790343	0.493545802461157	0.997970109999829	underweight_vs_normal	FALSE	male
hsa-miR-4642-3p:Novel	4.98526506107608	6.46313840674723	7.83457774157269	7.88347673941584	4.98526506107608	4.78193884301413	5.94493265919215	2.19525913561504	-0.0703135273372242	0.951231344521259	0.997970109999829	underweight_vs_normal	FALSE	male
hsa-miR-4643	1.24631626526902	1.37917120580325	0.988695288491356	0.46735335818181	1.24631626526902	0	0	0	2.01935530682518	0.259856860605156	0.997970109999829	underweight_vs_normal	FALSE	male
hsa-miR-4643-5p:Novel	0	1.28668155825919	1.01125986423903	0.324672981976301	0	0	0	0	0.426588353917856	0.848076955657975	0.997970109999829	underweight_vs_normal	FALSE	male
hsa-miR-4644	4.98526506107608	16.7167907400709	22.8690638105266	12.3708369032656	4.98526506107608	8.34805738742875	10.3636153477376	7.24975064158333	-1.44766306804934	0.195368433175711	0.997970109999829	underweight_vs_normal	FALSE	male
hsa-miR-4644-5p:Novel	43.7642368911581	12.3853604498913	17.1480851934911	6.68992484118624	43.7642368911581	3.98379052040708	5.02714818912291	2.59237220429076	0.197570740864489	0.877943893905954	0.997970109999829	underweight_vs_normal	FALSE	male
hsa-miR-4645-3p	3.73894879580706	17.1867050307106	8.25554505901511	28.7482827781225	3.73894879580706	4.20142536210173	3.81179507477136	5.34986951573236	0.00296467260758568	0.998628024037757	0.999216788243687	underweight_vs_normal	FALSE	male
hsa-miR-4645-5p	0	0.621002508887168	0.264944750306932	0.0736857454378152	0	0	0	0	0.0872285434467099	0.978642032140971	0.999216788243687	underweight_vs_normal	FALSE	male
hsa-miR-4646-3p	0	0.121650253338532	0.0180411864979173	0.175584977865438	0	0	0	0	1.65298763633469	0.887481342671461	0.997970109999829	underweight_vs_normal	FALSE	male
hsa-miR-4646-5p	0	2.49119841326204	4.07188016108573	2.35910042643204	0	2.08703107976973	2.01668005300231	1.53840993610948	-1.53632472673224	0.282867587010023	0.997970109999829	underweight_vs_normal	FALSE	male
hsa-miR-4647	12.6063302594326	10.8212919179245	5.45704294734861	9.60706782099498	12.6063302594326	6.55485441351419	4.65252823368833	5.66422016218411	1.03914919411039	0.305083138285209	0.997970109999829	underweight_vs_normal	FALSE	male
hsa-miR-4647-3p:Novel	4.36210692844157	7.1522753532482	6.27208991273816	3.75964782051539	4.36210692844157	4.59412731716854	5.06984728757058	3.55617513540973	-0.109990147236117	0.921211217595175	0.997970109999829	underweight_vs_normal	FALSE	male
