ID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	comparison	treshold	no_coffee.x	light_drinker.x	heavy_drinker.x	no_coffee.y	light_drinker.y	heavy_drinker.y
hsa-miR-4729-3p:Novel	1.27974618432288	-0.439190101834597	0.2788865989634	-1.57479815619335	0.115303042162698	NA	heavy_drinker_vs_light_drinker	NA	1.512	1.201	1.008	0.851	0.588	0.544
hsa-miR-4730	1.61273868694371	-0.298904551096451	0.283099704784541	-1.0558278445537	0.291046874437898	0.655698859376423	heavy_drinker_vs_light_drinker	FALSE	1.556	1.593	1.781	0.869	0.898	0.574
hsa-miR-4730-3p:Novel	2.27594463835788	-0.285446319943423	0.227816859279757	-1.25296398539538	0.210218813759782	0.574741462683393	heavy_drinker_vs_light_drinker	FALSE	2.805	2.403	1.901	1.857	1.64	1.149
hsa-miR-4731-3p	0.253869170848904	-0.432952870923491	0.648803869551652	-0.66730932295869	0.504574572524292	NA	heavy_drinker_vs_light_drinker	NA	0.146	0.365	0.269	0	0	0
hsa-miR-4731-5p	0.425384321109252	-0.214579088452412	0.35975396967336	-0.596460655172866	0.550867530465568	NA	heavy_drinker_vs_light_drinker	NA	0.471	0.409	0.4	0	0	0
hsa-miR-4732-3p	0.363734276558342	0.00891516056517668	0.605625180409941	0.0147205909753325	0.988255091915126	NA	heavy_drinker_vs_light_drinker	NA	0.774	0.163	0.23	0	0	0
hsa-miR-4732-5p	13.1857481621555	0.456876475164307	0.238077693388961	1.91902260417939	0.0549814732194305	0.3647319715304	heavy_drinker_vs_light_drinker	FALSE	12.55	11.052	15.736	7.734	6.335	7.445
hsa-miR-4733-3p	0.334995110036049	-0.574829536419308	0.533400330524608	-1.07767000416733	0.281181049241111	NA	heavy_drinker_vs_light_drinker	NA	0.375	0.61	0.171	0	0	0
hsa-miR-4733-5p	0.962249630416267	0.550973563797138	0.519901737971428	1.05976480468588	0.289251612249135	NA	heavy_drinker_vs_light_drinker	NA	0.821	0.471	1.881	0	0	0
hsa-miR-4734	12.2534399915627	0.273504416784578	0.209663877365563	1.30448993036461	0.192066590614821	0.55342098481737	heavy_drinker_vs_light_drinker	FALSE	16.387	10.42	11.919	8.917	6.379	6.927
hsa-miR-4734-5p:Novel	1.36750205563523	-0.0717795019125286	0.273985015720835	-0.261983312202975	0.793334307911028	NA	heavy_drinker_vs_light_drinker	NA	1.675	1.176	1.334	0.827	0.658	0.622
hsa-miR-4735-3p	0.1236595305651	-0.24298837889377	0.984666412463727	-0.246772283301296	0.805084461935354	NA	heavy_drinker_vs_light_drinker	NA	0.182	0.094	0.089	0	0	0
hsa-miR-4735-5p	0.0737303871869506	-0.493028455403287	1.47624615774132	-0.33397442074134	0.73839886082308	NA	heavy_drinker_vs_light_drinker	NA	0.053	0.129	0.032	0	0	0
hsa-miR-4736	0.205661423368771	-0.213600626809898	0.67800808064966	-0.315041417508222	0.752730207188054	NA	heavy_drinker_vs_light_drinker	NA	0.23	0.159	0.245	0	0	0
hsa-miR-4736-3p:Novel	4.31852123347563	-0.1490838799706	0.359973825733869	-0.414152000264649	0.678762792120129	0.883295498858256	heavy_drinker_vs_light_drinker	FALSE	8.436	2.513	2.609	1.699	0.928	0.826
hsa-miR-4737	15.3327714000776	-0.482278236960619	0.258098057879049	-1.86858530019093	0.0616805324669302	0.372522537893494	heavy_drinker_vs_light_drinker	FALSE	22.267	15.803	8.359	6.624	6.818	5.48
hsa-miR-4737-3p:Novel	6.38740950567713	-0.0417534458985898	0.242408535568158	-0.17224412416307	0.863245610152704	0.962054669467551	heavy_drinker_vs_light_drinker	FALSE	8.495	5.093	9.132	3.949	3.239	3.908
hsa-miR-4738-3p	12.5238605288157	0.551458768552019	0.227881230664647	2.41993939976371	0.015523093795505	0.248854501357162	heavy_drinker_vs_light_drinker	FALSE	16.337	8.499	13.39	11.095	5.108	6.727
hsa-miR-4738-5p	1.09462501785647	-0.207885348646403	1.02693661881223	-0.202432501517813	0.83957862179385	NA	heavy_drinker_vs_light_drinker	NA	0.164	2.741	0.826	0	0	0
hsa-miR-4739	46.6514769463902	0.434163879670511	0.283338141786044	1.53231709975129	0.125444203430711	0.475934141333755	heavy_drinker_vs_light_drinker	FALSE	40.957	69.002	30.765	14.539	8.392	9.581
hsa-miR-4739-3p:Novel	71.3470523439547	-0.538740549174084	0.303031491659557	-1.77783683875119	0.0754306561952316	0.406223533867519	heavy_drinker_vs_light_drinker	FALSE	50.101	106.063	48.272	16.027	30.29	23.627
hsa-miR-4740-3p	1.22818311231598	-0.328375100472298	0.311156932127199	-1.05533596255558	0.291271699122168	NA	heavy_drinker_vs_light_drinker	NA	1.534	1.455	0.98	0.584	0.548	0.334
hsa-miR-4740-5p	3.43669909241433	-0.149629986569382	0.246312877977852	-0.607479348208649	0.543532843912552	0.812124681461135	heavy_drinker_vs_light_drinker	FALSE	3.21	3.976	4.247	2.024	2.769	2.359
hsa-miR-4741	18.1390537055671	0.0164148842471342	0.21954940923176	0.074766241934208	0.940400701646657	0.980769307330716	heavy_drinker_vs_light_drinker	FALSE	23.415	17.74	17.012	10.353	9.718	9.287
hsa-miR-4741-5p:Novel	8.82077732468841	-0.332393693530862	0.282399680330049	-1.17703282504563	0.239182404884968	0.611688973258447	heavy_drinker_vs_light_drinker	FALSE	13.359	7.387	5.521	3.701	3.657	3.27
hsa-miR-4742-3p	0.145375464214684	0.000824016696624848	0.920112006829395	0.000895561290917526	0.99928544556824	NA	heavy_drinker_vs_light_drinker	NA	0.33	0.084	0.12	0	0	0
hsa-miR-4742-5p	0.383529429022535	-0.398243004278093	0.567685526362019	-0.701520447121861	0.482978278743116	NA	heavy_drinker_vs_light_drinker	NA	0.862	0.282	0.181	0	0	0
hsa-miR-4743-3p	0.503450845625065	0.175018392916821	0.529365188785949	0.33061938454663	0.740932002173527	NA	heavy_drinker_vs_light_drinker	NA	1.084	0.264	0.221	0	0	0
hsa-miR-4743-5p	1.24730751256189	-0.15164108871467	0.300509566858812	-0.5046131818689	0.613830549540297	NA	heavy_drinker_vs_light_drinker	NA	0.892	1.18	1.527	0.402	0.738	0.59
hsa-miR-4744	0.748517518156742	-0.0583053888564478	0.438845558836134	-0.132860838357531	0.89430343872567	NA	heavy_drinker_vs_light_drinker	NA	0.754	0.715	0.754	0	0	0
hsa-miR-4744-3p:Novel	2.90353460959945	-0.3439078375432	0.405921043237348	-0.847228403830526	0.396867824484157	0.731326961165576	heavy_drinker_vs_light_drinker	FALSE	3.706	2.933	1.956	0.819	0.395	0.483
hsa-miR-4745-3p	0.437513739478738	-0.193601473238405	0.480198236515098	-0.403169896339922	0.68682324390767	NA	heavy_drinker_vs_light_drinker	NA	0.515	0.384	0.427	0	0	0
hsa-miR-4745-5p	1.00515450974663	-0.171119293147521	0.414195418585246	-0.413136614914786	0.679506524510382	NA	heavy_drinker_vs_light_drinker	NA	1.606	0.597	0.769	0.132	0	0
hsa-miR-4746-3p	1.52882771329542	-0.0252192337626771	0.274514636677587	-0.0918684485020617	0.926802559869822	0.980538407868924	heavy_drinker_vs_light_drinker	FALSE	1.342	1.665	1.664	0.678	0.996	0.892
hsa-miR-4746-5p	2.60580618803279	0.192335430808315	0.305311403486367	0.629964778950367	0.528717628420657	0.805596873950315	heavy_drinker_vs_light_drinker	FALSE	2.404	2.746	2.54	1.396	1.436	1.089
hsa-miR-4747-3p	1.23780234923334	0.268688440985757	0.388832246923426	0.691013780651457	0.489556880924268	NA	heavy_drinker_vs_light_drinker	NA	1.682	1.025	1.017	0	0	0.298
hsa-miR-4747-5p	1.04201092138102	-0.0793116703165044	0.361430162101647	-0.219438438273447	0.826308530191768	NA	heavy_drinker_vs_light_drinker	NA	1.736	0.897	0.772	0.441	0	0
hsa-miR-4748	9.50193677755374	0.0278216688854277	0.202196368692665	0.137597272717178	0.89055871108274	0.96856164294217	heavy_drinker_vs_light_drinker	FALSE	12.3	8.666	7.838	7.595	5.294	6.645
hsa-miR-4748-3p:Novel	15.2538025816794	-0.103742276511463	0.253905756917279	-0.408585759421208	0.682843683050417	0.885294367941729	heavy_drinker_vs_light_drinker	FALSE	15.627	16.17	13.762	8.491	7.73	7.003
hsa-miR-4749-3p	0.125409799180301	-0.383556366264039	1.16911066802995	-0.328075328326584	0.742854707677163	NA	heavy_drinker_vs_light_drinker	NA	0.151	0.141	0.095	0	0	0
hsa-miR-4749-5p	2.79822991202118	0.326458657027477	0.299292928654246	1.09076635554131	0.275375704262059	0.63994919099161	heavy_drinker_vs_light_drinker	FALSE	4.231	1.958	2.985	0.948	0.536	0.488
hsa-miR-4750-3p	2.98688143543208	0.327250096264544	0.432771812114367	0.756172391787066	0.449545843233675	0.761591927760379	heavy_drinker_vs_light_drinker	FALSE	4.368	2.04	3.166	0	0	0
hsa-miR-4750-5p	11.6255132826026	-0.0804196062591302	0.288216921422051	-0.279024582811943	0.780225959314447	0.921211226644308	heavy_drinker_vs_light_drinker	FALSE	21.803	8.889	7.798	5.369	4.72	3.233
hsa-miR-4751	4.76890224611672	-0.471454752518417	0.293569694687369	-1.60593808233675	0.108287515071503	0.457027848862009	heavy_drinker_vs_light_drinker	FALSE	7.474	4.167	3.367	2.595	2.348	1.495
hsa-miR-4751-3p:Novel	7.45860282595221	-0.595766974278094	0.249839797308468	-2.38459597188403	0.0170978876481806	0.255846235684174	heavy_drinker_vs_light_drinker	FALSE	11.669	7.009	4.797	3.71	3.222	1.844
hsa-miR-4752	1.68067133629458	-0.750020914318832	0.287925245633517	-2.60491542750471	0.00918969403369314	0.204662144208708	heavy_drinker_vs_light_drinker	FALSE	1.645	1.831	1.541	1.189	1.267	0.51
hsa-miR-4752-3p:Novel	2.70842793525946	-0.0132201518114242	0.337085219660901	-0.0392190195248648	0.968715769913381	0.991575742981979	heavy_drinker_vs_light_drinker	FALSE	4.798	1.731	1.75	1.267	0.874	0.842
hsa-miR-4753-3p	0.368257933229428	0.227878064027394	0.491478787502179	0.4636579844789	0.642892803920224	NA	heavy_drinker_vs_light_drinker	NA	0.645	0.215	0.304	0	0	0
hsa-miR-4753-5p	1.65142466570898	0.112622463586428	0.275058261958388	0.409449484573075	0.68220983103004	0.885294367941729	heavy_drinker_vs_light_drinker	FALSE	1.496	1.668	1.714	0.715	0.991	1.015
hsa-miR-4754	5.18000362108852	0.522698414503718	0.215493305608279	2.42559003412325	0.0152835242426797	0.248854501357162	heavy_drinker_vs_light_drinker	FALSE	7.182	3.871	5.338	4.245	2.577	3.019
hsa-miR-4754-3p:Novel	21.8479601182599	0.033070054188697	0.213783973107622	0.154689117748078	0.877066409502501	0.967578938862924	heavy_drinker_vs_light_drinker	FALSE	26.366	16.422	22.776	15.617	10.356	10.448
hsa-miR-4755-3p	5.53806264176261	-0.354500252197216	0.305738327954297	-1.15948907868106	0.24625688567308	0.615786224057363	heavy_drinker_vs_light_drinker	FALSE	6.207	6.241	4.169	1.863	2.119	1.989
hsa-miR-4755-5p	0.587165374298219	0.0823709857817895	0.371335146085834	0.221823833940969	0.824451024834728	NA	heavy_drinker_vs_light_drinker	NA	0.865	0.395	0.589	0	0	0
hsa-miR-4756-3p	0.644605104319617	0.145123006553732	0.35332876924595	0.41073079574993	0.681269942936773	NA	heavy_drinker_vs_light_drinker	NA	0.837	0.467	0.76	0.071	0	0.091
hsa-miR-4756-5p	0.868430998118629	-0.08383638221935	0.351223404503154	-0.238698165169107	0.811339639618307	NA	heavy_drinker_vs_light_drinker	NA	1.111	0.776	0.826	0.412	0	0.09
hsa-miR-4757-3p	2.1120219930135	0.0229189704436076	0.251725534630871	0.0910474595960868	0.927454880325335	0.980538407868924	heavy_drinker_vs_light_drinker	FALSE	2.737	2.141	1.843	1.606	1.427	1.489
hsa-miR-4757-5p	2.12119418928728	-0.380652027254292	0.324180785146632	-1.17419675901555	0.240316223903593	0.612391044941456	heavy_drinker_vs_light_drinker	FALSE	2.453	2.493	1.758	0.743	0.802	1.031
hsa-miR-4758-3p	0.368386475474048	0.20288013868729	0.42116711601569	0.481709352350604	0.63001243139716	NA	heavy_drinker_vs_light_drinker	NA	0.313	0.277	0.519	0	0	0
hsa-miR-4758-5p	60.8964244022012	-0.174660891348874	0.221154699880872	-0.789767938203246	0.429663306593187	0.755002866821518	heavy_drinker_vs_light_drinker	FALSE	77.073	43.916	47.721	22.845	15.536	14.682
hsa-miR-4759	0.766898063377852	-0.213245092390329	0.358802424341666	-0.594324558373854	0.552295056049371	NA	heavy_drinker_vs_light_drinker	NA	1.187	0.645	0.544	0	0	0
hsa-miR-4759-3p:Novel	3.10968522827808	-1.47185577964727	0.415247603659772	-3.54452564367649	0.000393320241986879	0.0600656198119962	heavy_drinker_vs_light_drinker	FALSE	3.462	4.299	1.27	0.67	0.441	0.317
hsa-miR-4760-3p	0.106476001868337	-2.9320733983144	3.08194496250069	-0.951371109474751	0.341416020814436	NA	heavy_drinker_vs_light_drinker	NA	0.2	0.156	0.032	0	0	0
hsa-miR-4760-5p	9.00508631112425	-0.641540752952309	0.263112857889972	-2.43827214715819	0.0147576589815474	0.248113498747416	heavy_drinker_vs_light_drinker	FALSE	8.931	9.956	6.978	3.757	6.323	4.807
hsa-miR-4761-3p	3.12670990109453	-0.488627256373354	0.312596829658512	-1.56312287910003	0.118023695184649	0.468489006000889	heavy_drinker_vs_light_drinker	FALSE	3.295	3.697	1.716	1.004	1.193	1.108
hsa-miR-4761-5p	0.552318232227577	-0.410491518873199	0.458414736314576	-0.895458820048728	0.370541869665611	NA	heavy_drinker_vs_light_drinker	NA	0.605	0.579	0.437	0	0	0
hsa-miR-4762-3p	0.426230249600418	0.111978873686475	0.461652201852985	0.242561116868961	0.808345405945881	NA	heavy_drinker_vs_light_drinker	NA	0.482	0.282	0.504	0	0	0
hsa-miR-4762-5p	0.416026363403982	-0.389528778338456	0.500543326300541	-0.77821191067998	0.436444096269706	NA	heavy_drinker_vs_light_drinker	NA	0.482	0.46	0.289	0	0	0
hsa-miR-4763-3p	10.1815294398265	0.385797631488985	0.206333416534718	1.86977775082821	0.0615146872649586	0.372522537893494	heavy_drinker_vs_light_drinker	FALSE	10.056	10.439	11.332	6.901	5.09	5.761
hsa-miR-4763-5p	0.815793026137915	-0.385980055590395	0.319226990751475	-1.20910846129201	0.226621178940891	NA	heavy_drinker_vs_light_drinker	NA	1.414	0.626	0.615	0.334	0	0
hsa-miR-4764-3p	0.0799509436013763	-0.142842505519823	1.75313598618513	-0.0814782804331408	0.935061597143843	NA	heavy_drinker_vs_light_drinker	NA	0.099	0.057	0.091	0	0	0
hsa-miR-4764-5p	1.23315047254167	-0.510945731528518	0.338676343748242	-1.50865491777109	0.131386991981074	NA	heavy_drinker_vs_light_drinker	NA	1.337	1.269	1.188	0.539	0.748	0.156
hsa-miR-4765	4.58160660498292	-0.159068743362769	0.195089633504797	-0.815362356805378	0.414864924901075	0.746099659309883	heavy_drinker_vs_light_drinker	FALSE	6.366	4.298	3.815	4.048	2.911	3.312
hsa-miR-4765-5p:Novel	0.945840807322887	-1.10697342469584	0.467975835443521	-2.36544996740422	0.0180081763487264	NA	heavy_drinker_vs_light_drinker	NA	0.958	1.427	0.596	0	0	0
hsa-miR-4766-3p	1.0286164838739	-0.702075111072167	0.386423643795593	-1.81685340000454	0.0692395636707475	NA	heavy_drinker_vs_light_drinker	NA	1.265	1.133	0.688	0.33	0	0
hsa-miR-4766-5p	0.820221371397285	-0.646721837035746	0.334993774784685	-1.93054882124727	0.0535388721454019	NA	heavy_drinker_vs_light_drinker	NA	1.093	0.862	0.544	0.607	0	0
hsa-miR-4767	19.9489481568439	-0.26230710375669	0.257264556029219	-1.01960063137069	0.307917905448823	0.668987658434675	heavy_drinker_vs_light_drinker	FALSE	28.31	19.839	16.836	12.695	11.588	7.143
hsa-miR-4767-3p:Novel	12.4660077278952	0.272699954878851	0.210416214554914	1.29600257021867	0.194974599397014	0.558787792909942	heavy_drinker_vs_light_drinker	FALSE	14.76	11.241	12.907	7.453	6.511	7.028
hsa-miR-4768-3p	1.05198502844666	0.277320911085394	0.475401676369689	0.583340204441643	0.559664302584184	NA	heavy_drinker_vs_light_drinker	NA	1.851	0.379	1.423	0	0	0
hsa-miR-4768-5p	2.54324875991432	-0.0733470220904755	0.283147425231781	-0.259041811983402	0.795602979923494	0.926604286764281	heavy_drinker_vs_light_drinker	FALSE	2.345	2.882	2.508	1.25	1.868	1.643
hsa-miR-4769-3p	0.0764418797918682	-0.318796220388254	1.46411083499136	-0.217740496668161	0.827631308828994	NA	heavy_drinker_vs_light_drinker	NA	0.097	0.09	0.086	0	0	0
hsa-miR-4769-5p	4.43955868410715	-0.355016829252163	0.249082398309285	-1.42529874315462	0.154070863307081	0.510329925228381	heavy_drinker_vs_light_drinker	FALSE	4.227	4.684	4.11	2.877	2.466	2.192
hsa-miR-4770	6.71310055390032	-0.414120343631439	0.174611870710866	-2.37166202930823	0.017708280437871	0.2581050868807	heavy_drinker_vs_light_drinker	FALSE	6.604	8.096	5.735	5.557	6.102	4.607
hsa-miR-4770-5p:Novel	2.334464298939	-0.63108616364363	0.318669308859437	-1.98037949089725	0.0476609027185868	0.340799364589761	heavy_drinker_vs_light_drinker	FALSE	2.026	2.577	2.075	1.182	0.882	0.736
hsa-miR-4771	3.84835464337483	-0.0994816726897677	0.236241220079523	-0.421102094953118	0.673680531868775	0.883295498858256	heavy_drinker_vs_light_drinker	FALSE	4.675	3.515	2.914	3.077	2.12	2.429
hsa-miR-4771-5p:Novel	21.0750211714821	-0.362407447158705	0.265913833376578	-1.36287549450455	0.172921753053329	0.528487260297772	heavy_drinker_vs_light_drinker	FALSE	21.305	19.206	20.079	8.741	10.278	9.791
hsa-miR-4772-3p	0.326950996363183	0.0558554673011379	0.484034596007978	0.115395609656417	0.908131558703857	NA	heavy_drinker_vs_light_drinker	NA	0.342	0.24	0.332	0	0	0
hsa-miR-4772-5p	0.46462183773164	-0.227001487943918	0.393594658296821	-0.576739249781002	0.564115613694288	NA	heavy_drinker_vs_light_drinker	NA	0.531	0.479	0.418	0	0	0
hsa-miR-4773	2.55152016097259	0.0143877224073524	0.213246243287801	0.0674699923690304	0.946207550194508	0.982034826366921	heavy_drinker_vs_light_drinker	FALSE	3.076	2.225	2.688	1.627	1.786	2.103
hsa-miR-4773-5p:Novel	1.69206532271008	-0.240064172965009	0.252884609445283	-0.949303215769449	0.342466418482896	0.689334694315176	heavy_drinker_vs_light_drinker	FALSE	1.588	2.061	1.568	1.036	1.253	1.201
hsa-miR-4774-3p	0.302557567484149	-0.35614984584583	0.644827622461553	-0.552317911702154	0.580730560815689	NA	heavy_drinker_vs_light_drinker	NA	0.519	0.307	0.237	0	0	0
hsa-miR-4774-5p	4.53522960527969	0.320544584547805	0.354348943839217	0.904601495562097	0.365676542745788	0.706217585668388	heavy_drinker_vs_light_drinker	FALSE	7.128	3.59	3.864	2.182	1.093	0.876
hsa-miR-4775	0.393246995775261	-0.0539028433796649	0.560430466114187	-0.0961811440291725	0.923376706262671	NA	heavy_drinker_vs_light_drinker	NA	0.439	0.466	0.308	0	0	0
hsa-miR-4775-3p:Novel	0.635326475928058	-0.539055861319071	0.414760959373749	-1.29967840303242	0.193711215452461	NA	heavy_drinker_vs_light_drinker	NA	0.781	0.688	0.488	0	0	0
hsa-miR-4776-3p	1.88939411234613	0.0504156307940175	0.246738915137807	0.20432784494436	0.838097311831078	0.951594292456104	heavy_drinker_vs_light_drinker	FALSE	1.877	1.681	1.99	1.214	1.284	1.259
hsa-miR-4776-5p	0.885459937597725	-0.14231345778134	0.299336325970517	-0.47542996099764	0.634480543540024	NA	heavy_drinker_vs_light_drinker	NA	1.054	0.824	0.908	0.288	0.306	0.401
hsa-miR-4777-3p	0.348957344123058	-0.349823148412938	0.661714285625063	-0.528661925565791	0.597039993985808	NA	heavy_drinker_vs_light_drinker	NA	0.492	0.337	0.278	0	0	0
hsa-miR-4777-5p	0.141588040416979	-0.077068565895696	1.0051644563525	-0.076672593632448	0.938884007456432	NA	heavy_drinker_vs_light_drinker	NA	0.197	0.111	0.159	0	0	0
hsa-miR-4778-3p	0.82451135210247	-0.47716402536084	0.400985277202653	-1.18997891565901	0.234054679160599	NA	heavy_drinker_vs_light_drinker	NA	1.009	0.574	0.709	0	0	0
hsa-miR-4778-5p	6.64132455979138	-0.181043861202323	0.213219004545968	-0.849098144829257	0.395826682622828	0.731326961165576	heavy_drinker_vs_light_drinker	FALSE	6.548	7.214	6.562	4.916	4.496	3.651
hsa-miR-4779	1.20464681010165	-0.288291297356732	0.272225421571372	-1.05901680927748	0.28959212448117	NA	heavy_drinker_vs_light_drinker	NA	1.398	1.073	1.156	0.879	0.867	0.692
hsa-miR-4779-5p:Novel	0.784549481689035	0.104718748762984	0.378590320160539	0.276601759703149	0.782085913352538	NA	heavy_drinker_vs_light_drinker	NA	1.121	0.563	0.636	0.354	0	0
hsa-miR-4780	9.02882556761674	-0.496894134350744	0.276113937892809	-1.79959815916154	0.0719241119727014	0.39846454875572	heavy_drinker_vs_light_drinker	FALSE	11.694	9.391	7.624	4.733	5.164	3.376
hsa-miR-4780-5p:Novel	2.72168543735123	-0.0314736612473388	0.235303590967962	-0.133757675001331	0.893594196815804	0.968815615006181	heavy_drinker_vs_light_drinker	FALSE	3.459	2.505	2.321	2.071	1.374	1.465
hsa-miR-4781-3p	1.11034656273903	-0.632712053577108	0.371588957303957	-1.70272028040799	0.088620427724619	NA	heavy_drinker_vs_light_drinker	NA	1.276	1.095	0.826	0	0	0.181
hsa-miR-4781-5p	0.272249576329643	-0.331829609496871	0.663967995590478	-0.499767476294951	0.61723881403687	NA	heavy_drinker_vs_light_drinker	NA	0.326	0.327	0.192	0	0	0
hsa-miR-4782-3p	0.29812230278358	-0.153297068585104	0.526149135725359	-0.291356686110993	0.770778537659251	NA	heavy_drinker_vs_light_drinker	NA	0.548	0.206	0.208	0	0	0
hsa-miR-4782-5p	0.491577393459712	-0.115128821823265	0.372245423992763	-0.309282033848463	0.757106996377995	NA	heavy_drinker_vs_light_drinker	NA	0.647	0.407	0.472	0	0	0
hsa-miR-4783-3p	1.95873052809837	-0.701213014016647	0.290221579265397	-2.41612982670532	0.015686467180487	0.248854501357162	heavy_drinker_vs_light_drinker	FALSE	2.141	2.225	1.299	1.102	1.387	0.615
hsa-miR-4783-5p	0.843699455288442	0.0532964995245983	0.323692285839335	0.164651744438086	0.869218100815798	NA	heavy_drinker_vs_light_drinker	NA	0.784	0.814	1.042	0.398	0	0
hsa-miR-4784	5.8342143893786	0.111860050577278	0.215325248774398	0.519493423153902	0.603416698062612	0.845970426529747	heavy_drinker_vs_light_drinker	FALSE	6.046	5.585	5.873	4.05	4.068	4.135
hsa-miR-4784-3p:Novel	18.4176746170834	-0.165807598625406	0.261361323171361	-0.634399905133226	0.525819871490123	0.805334390732963	heavy_drinker_vs_light_drinker	FALSE	14.382	17.341	19.241	6.342	4.06	4.526
hsa-miR-4785	13.8730790691901	-0.103318454376189	0.19736705499894	-0.523483792047987	0.60063762716686	0.845400425860926	heavy_drinker_vs_light_drinker	FALSE	14.632	13.803	14.875	9.902	8.722	9.517
hsa-miR-4785-5p:Novel	8.27374172617991	-0.0630604444623831	0.205530626634816	-0.306817750205317	0.758982096777343	0.916710341205787	heavy_drinker_vs_light_drinker	FALSE	9.716	7.958	6.641	6.198	4.268	4.283
hsa-miR-4786-3p	1.42692487550405	-0.0429241579918888	0.306865922856486	-0.139879194119457	0.88875544034194	NA	heavy_drinker_vs_light_drinker	NA	1.87	1.256	1.596	0.531	0.727	0.564
hsa-miR-4786-5p	1.89146779268237	-0.43950767977671	0.395828400353016	-1.11034902847986	0.266848653549938	0.630516384042663	heavy_drinker_vs_light_drinker	FALSE	2.277	2.257	1.138	0.362	0	0
hsa-miR-4787-3p	11.6255292040955	0.311500986209917	0.476790075037947	0.653329426341614	NA	NA	heavy_drinker_vs_light_drinker	NA	22.138	4.618	7.672	0.654	0.672	0
hsa-miR-4787-5p	17.6398689501064	0.0453609153167727	0.219360189654447	0.206787363688136	0.836175925179364	0.950927727677383	heavy_drinker_vs_light_drinker	FALSE	25.536	18.993	14.305	13.191	9.165	9.166
hsa-miR-4788	1.14423503957792	-0.812166639556026	0.318330273517769	-2.55133333873974	0.0107311634525327	NA	heavy_drinker_vs_light_drinker	NA	1.517	1.192	0.787	0.976	0.189	0.118
hsa-miR-4788-3p:Novel	3.31044351497015	-0.208965900906995	0.259561702022601	-0.805072163106711	0.420778038338649	0.747651506798646	heavy_drinker_vs_light_drinker	FALSE	3.379	3.343	2.945	2.194	1.939	1.864
hsa-miR-4789-3p	0.165606289102288	-0.254746233354125	0.734177453900263	-0.346981825716391	0.728604972530875	NA	heavy_drinker_vs_light_drinker	NA	0.232	0.209	0.087	0	0	0
hsa-miR-4789-5p	0.553864499367319	-0.0136508870426187	0.437065367904853	-0.031233055842554	0.975083678016747	NA	heavy_drinker_vs_light_drinker	NA	0.763	0.321	0.539	0	0	0
hsa-miR-4790-3p	0.760033197871986	-1.1707527603193	0.428007811128754	-2.73535372457749	0.0062313274486047	NA	heavy_drinker_vs_light_drinker	NA	0.8	0.902	0.454	0	0	0
hsa-miR-4790-5p	0.193791177334911	-0.0662346123656188	0.858120962838748	-0.0771856360978623	0.938475868289189	NA	heavy_drinker_vs_light_drinker	NA	0.226	0.157	0.18	0	0	0
hsa-miR-4791	4.69456008918691	-0.711243153970872	0.236089354446021	-3.01260154503701	0.00259018762426227	0.114008209460211	heavy_drinker_vs_light_drinker	FALSE	4.316	5.107	3.69	2.801	2.998	2.466
hsa-miR-4791-3p:Novel	2.11743111250583	-0.152672047352019	0.307420656174852	-0.496622605818601	0.619455208795932	0.85237956117735	heavy_drinker_vs_light_drinker	FALSE	3.239	1.683	1.802	1.162	0.867	0.646
hsa-miR-4793-3p	2.07536123817721	-0.349898427888707	0.290448125783261	-1.20468475031514	0.228325025270982	0.594032160845166	heavy_drinker_vs_light_drinker	FALSE	2.953	1.957	1.537	1.662	0.748	0.415
hsa-miR-4793-5p	2.00177826473734	-0.373088182430866	0.217428639812279	-1.71591094325466	0.0861783434925062	0.417798862555506	heavy_drinker_vs_light_drinker	FALSE	2.7	1.958	1.487	1.697	1.516	1.226
hsa-miR-4794	0.76299125618188	-0.842682954329455	0.468969233532457	-1.79688323684273	0.072354158389748	NA	heavy_drinker_vs_light_drinker	NA	1.29	0.798	0.22	0	0	0
hsa-miR-4794-3p:Novel	1.35480908410112	-0.502164480319828	0.34310842111094	-1.46357375518177	0.143310447792691	NA	heavy_drinker_vs_light_drinker	NA	1.549	1.544	0.892	0.162	0	0.273
hsa-miR-4795-3p	2.14574508550185	-0.600439869434604	0.452915534679265	-1.32572151639667	0.184931957729861	0.541622637844441	heavy_drinker_vs_light_drinker	FALSE	4.074	1.96	0.988	0	0	0
hsa-miR-4795-5p	0.285163159986444	-0.153558763281817	0.539607821731724	-0.284574754289166	0.775969955010754	NA	heavy_drinker_vs_light_drinker	NA	0.444	0.242	0.237	0	0	0
hsa-miR-4796-3p	2.81461926850827	0.266513943298425	0.339401154760651	0.78524760319797	0.432308410071608	0.756362832023811	heavy_drinker_vs_light_drinker	FALSE	4.372	1.764	2.239	1.549	0.246	0.36
hsa-miR-4796-5p	0.227169649579856	-0.147858374724468	0.872796243084631	-0.169407666332187	0.865475993799812	NA	heavy_drinker_vs_light_drinker	NA	0.278	0.206	0.16	0	0	0
hsa-miR-4797-3p	0.170186566733312	-0.0429870371566133	0.65447614064647	-0.0656815955340284	0.947631325404176	NA	heavy_drinker_vs_light_drinker	NA	0.372	0.131	0.12	0	0	0
hsa-miR-4797-5p	0.579420261438121	0.0622133707749797	0.325001709674216	0.191424749233913	0.848192831492737	NA	heavy_drinker_vs_light_drinker	NA	0.597	0.565	0.578	0	0	0.118
