ID	Average_inactive	Average_modInact	Average_modAct	Average_active	Median_inactive	Median_modInact	Median_modAct	Median_active	log2FoldChange	pvalue	padj	comparison	treshold
hsa-miR-6737-5p	5.13221368402861	4.52880160497447	4.57040254619186	7.06214187696535	2.49873202123842	2.715143062985	2.556276930586	1.99597819006575	-0.677664131775452	0.0769272492994294	0.522953433098922	inactive_vs_active	FALSE
hsa-miR-6738-3p	0.544814251889831	0.880139162249301	0.668802170341402	0.939317877545354	0	0	0	0	-0.314500378904136	0.694711553318735	NA	inactive_vs_active	NA
hsa-miR-6738-5p	64.3886742243157	95.0394357495347	65.4256016149112	47.992223006552	39.8510334951305	54.0176730510571	37.7428518492278	35.4594418539259	0.318775188129816	0.371257640944936	0.8128098950988	inactive_vs_active	FALSE
hsa-miR-6739-3p	0.145400816506974	0.1199367063527	0.0928310651611545	0.0344600989834071	0	0	0	0	0.243166307248161	0.866553440108306	NA	inactive_vs_active	NA
hsa-miR-6739-5p	2.60064722289029	3.25587457419868	2.82646009040977	1.4294548343696	1.25391341583791	1.83020411655215	1.50069941436297	0.997989095032873	0.634829074154203	0.138613284581267	0.619623753710101	inactive_vs_active	FALSE
hsa-miR-6740-3p	32.7376309149362	39.287606104252	37.4261826407401	2.69130876430065	0	0	0	0	3.38300523385218	0.00685002506795216	0.242776475468633	inactive_vs_active	FALSE
hsa-miR-6740-5p	8.89637931447417	6.21549597043738	4.59825310638976	6.34850547424151	2.57833110492796	3.44226353613212	2.69185979413139	1.51033133382995	0.170952611745325	0.675739857333058	0.917838367030632	inactive_vs_active	FALSE
hsa-miR-6741-3p	2.07839399543908	2.48516028686733	1.76098752288246	2.39355235077552	0.159711818525973	0.761679758693502	0	0.908855507963796	-0.0771645716282128	0.902493215206715	NA	inactive_vs_active	NA
hsa-miR-6741-5p	27.8702857237544	21.6161204654587	22.0300954517937	14.7298609201352	9.59107028440064	8.44387451580198	7.28685190419641	2.99396728509862	0.435984153611029	0.348602680098495	0.802482019217351	inactive_vs_active	FALSE
hsa-miR-6742-3p	0.244644203736818	0.15761991128918	0.314368885696911	0.0988919568950813	0	0	0	0	-0.215787662614299	0.830301280751837	NA	inactive_vs_active	NA
hsa-miR-6742-5p	1.49232512554859	1.9430048636161	2.04707037984616	1.73580962264772	0.891426189960454	1.05940758346851	0.792928556460201	1.84688191592152	-0.237345517233863	0.544094276169079	NA	inactive_vs_active	NA
hsa-miR-6743-3p	13.5960107164117	18.9431036469416	26.3933039508413	12.8575811366273	7.36908818793141	8.79177300698219	14.1396884490327	7.98391276026299	0.392280852928139	0.276869087617612	0.752491142493793	inactive_vs_active	FALSE
hsa-miR-6743-5p	7.19329374848629	4.91862601844648	3.91500743010012	2.71363168390676	1.89513638024752	2.23914535919865	2.2069716141995	1.62730231851655	0.641604624398617	0.187388595560291	0.680532905446454	inactive_vs_active	FALSE
hsa-miR-6744-3p	0.669386680628719	0.985020650796903	0.976735760824368	0.646824614244946	0	0.418625657788438	0	0	-0.217870412596398	0.687141237831061	NA	inactive_vs_active	NA
hsa-miR-6744-5p	8.5850065028605	1.8661330556053	0.851946867769241	0.16122083178243	0	0.10096444172833	0	0	2.69782839378195	0.000360282445701282	0.0428736110384526	inactive_vs_active	TRUE
hsa-miR-6745	5.86801525803993	4.72658800032744	4.82271152148357	2.59484425716572	3.2958932519235	3.46905988627422	3.68663762227306	2.14764928425619	0.594925714185363	0.0971595009485789	0.574905113347668	inactive_vs_active	FALSE
hsa-miR-6745-5p:Novel	44.4354177305598	26.8334064879733	31.6154430975364	27.2991966883045	16.0383792687911	20.6879725208175	19.1967259724019	18.4386506160804	0.403473130278128	0.243387078386635	0.726980394769537	inactive_vs_active	FALSE
hsa-miR-6746-3p	0.285571703323389	0.15696254339046	0.310378939593607	0.14772723873618	0	0	0	0	-0.143208056749647	0.866756973854705	NA	inactive_vs_active	NA
hsa-miR-6746-5p	61.9922210773225	84.731172838612	56.4600636125828	54.0095027181954	10.0330618116465	26.6031324771347	8.08566371943506	10.654577822862	-0.132201025564865	0.674549651756162	0.917838367030632	inactive_vs_active	FALSE
hsa-miR-6747-3p	1.86869915444088	1.98463034872569	1.81482131476312	1.990216054557	1.0899672329802	0.976536454357402	0.509566605667097	0.474561427721999	-0.173141012020655	0.718747459812932	NA	inactive_vs_active	NA
hsa-miR-6747-5p	7.4236522296622	8.40718021219002	7.01027942398725	6.11396460318716	4.60548745386858	3.4522239692158	3.54873586753152	2.19086338565433	0.324221917000562	0.348166933378095	0.802482019217351	inactive_vs_active	FALSE
hsa-miR-6748-3p	9.03978244389745	8.81488913732534	6.14554353379397	7.55772179210643	3.54467980440281	3.25246361620052	2.51488310870907	5.04805080419077	-0.561324831243438	0.225164026230851	0.71346352690308	inactive_vs_active	FALSE
hsa-miR-6748-5p	5.09653476479843	3.6469553311794	2.19925856075891	2.00777862385945	1.66578173922083	2.04096790528159	1.2433809857957	1.59785964500528	0.666652380400853	0.132157357480534	0.60853846547705	inactive_vs_active	FALSE
hsa-miR-6749-3p	0.297018329070921	0.637571840629678	0.529511545675459	0.838011173621377	0	0	0	0	-1.37929984889881	0.0572302719726529	NA	inactive_vs_active	NA
hsa-miR-6749-5p	16.7766711842265	11.6274924708476	16.8751819092943	10.4157205415407	6.50929877331278	6.95050782185035	9.23255253631506	6.3327753168574	0.355619579308559	0.36872004612946	0.8128098950988	inactive_vs_active	FALSE
hsa-miR-675-3p	58.2825230888058	3.20354408152083	7.10977533127555	10.8850217900086	0.293262127155123	0.586225874930606	0	0	-2.94244064405467	NA	NA	inactive_vs_active	NA
hsa-miR-675-5p	43.3270882451942	8.43477188668502	11.2322292721888	10.0038635808764	3.4652425471547	3.75991665180823	3.79545600631244	3.63966826597612	-1.0237026779366	0.0282379101669933	0.373367923319133	inactive_vs_active	FALSE
hsa-miR-6750-3p	0.320462463898849	0.637615395908246	0.306674277585636	0.0565309581616332	0	0	0	0	0.528656791330972	0.602867178579541	NA	inactive_vs_active	NA
hsa-miR-6750-5p	7.6635113508165	9.49657646184841	6.8735444327037	8.33858686947952	4.16179402552953	4.89379805939252	4.25040128306535	4.18333770862538	-0.200782550004148	0.61233562165672	0.901385938907986	inactive_vs_active	FALSE
hsa-miR-6751-3p	0.667979704984747	1.18465416257971	0.382821973942553	0.271334473796789	0	0.211522143299446	0	0	0.804896725766896	0.188856495765511	NA	inactive_vs_active	NA
hsa-miR-6751-5p	3.07058861682288	3.76616339578369	3.04660540470467	2.53459354106331	1.94751722108318	1.96495069759105	1.99421528396442	1.06523976333685	0.351478360715598	0.385877987331176	0.822318334347719	inactive_vs_active	FALSE
hsa-miR-6752-3p	1.58014936783313	2.0585111339376	1.26671592325893	0.770393812306342	0	0.379373959949764	0	0	0.936688823674399	0.125105523165334	NA	inactive_vs_active	NA
hsa-miR-6752-5p	7.27734199939944	9.30921981992613	8.17423504547609	5.69785097680474	6.16243022981628	7.74557916312646	5.52551038336255	4.33947284937746	0.00926163135241592	0.973922211023176	0.995680497431974	inactive_vs_active	FALSE
hsa-miR-6753-3p	0.691527794518653	0.464424205656295	0.98005543456069	0.519483297560275	0	0	0	0	0.367020766677034	0.567229160663828	NA	inactive_vs_active	NA
hsa-miR-6753-5p	0.992927207209663	1.32140767568429	0.867843191349982	1.91898557209275	0.567436544597646	0.668217339581997	0	0.474561427721999	-0.258710285124225	0.597610654074336	NA	inactive_vs_active	NA
hsa-miR-6754-3p	0.490705499521288	0.504729042151724	0.814132520122855	0.115853209138336	0	0	0	0	0.712172613472497	0.351871140395363	NA	inactive_vs_active	NA
hsa-miR-6754-5p	8.93025733238913	8.90265622514337	9.96931629916121	7.20027964524636	5.38368419825339	5.93984640698543	5.93406237621487	4.88190695554965	0.811764552594525	0.0211033870427055	0.342450417011176	inactive_vs_active	FALSE
hsa-miR-6755-3p	0.108785820069384	0.151726403270754	0.0653721108555749	0.297054080030335	0	0	0	0	-0.659598568099908	0.65931686835901	NA	inactive_vs_active	NA
hsa-miR-6755-5p	0.960244586895845	2.45387633140991	2.33403121422139	0.707802513081851	0.153784145449297	0.405649371320696	0.19182278367513	0	-0.392895243788147	0.496386283175479	NA	inactive_vs_active	NA
hsa-miR-6756-3p	0.3450420941947	0.337124422025942	0.448922124904217	0.261707361154179	0	0	0	0	0.0764005520795114	0.920224778581125	NA	inactive_vs_active	NA
hsa-miR-6756-5p	30.5166966752931	41.4547909382016	29.1009635676165	16.6298176395783	13.4221149696718	19.409613768592	19.582437800563	15.967825520526	0.465869124588135	0.168374808989382	0.661759341018817	inactive_vs_active	FALSE
hsa-miR-6757-3p	0.151650302611854	0.157973648031755	0.22180198751994	0.166325339375181	0	0	0	0	-0.262626708742733	0.859349434638143	NA	inactive_vs_active	NA
hsa-miR-6757-5p	54.0832078667098	53.7072828736238	89.0257700208434	44.5946626030104	31.5541106743802	34.4050361772305	32.8938897610326	36.8086480725337	0.244900803588504	0.556326074355541	0.887304878086053	inactive_vs_active	FALSE
hsa-miR-6758-3p	0.10582721961538	0.148990560460897	0.100608781043548	0.077374481802821	0	0	0	0	-0.248104704406062	0.879129088844852	NA	inactive_vs_active	NA
hsa-miR-6758-5p	11.9690002136923	13.6621723042439	12.0705659170283	10.4266633429545	9.35163227587259	8.79834935568711	9.81097533428974	10.0961016083815	0.0348281961962485	0.90147147901191	0.982518620698128	inactive_vs_active	FALSE
hsa-miR-6759-3p	0.233744800451228	0.391500976986053	0.385240955193857	0.309361743961385	0	0	0	0	-0.0225159460267935	0.977710469521703	NA	inactive_vs_active	NA
hsa-miR-6759-5p	2.0935624187174	2.00856974578921	2.14549481097173	0.997768228154601	1.16152599766116	0.994278419149797	0.464789969569334	0.474561427721999	0.268089150910541	0.557967152234397	NA	inactive_vs_active	NA
