ID	Average_inactive	Average_modInact	Average_modAct	Average_active	Median_inactive	Median_modInact	Median_modAct	Median_active	log2FoldChange	pvalue	padj	comparison	treshold
hsa-miR-7154-3p	2.59167147005398	2.10810129978731	2.65193600215632	1.3405961656694	1.39072473169811	1.19241639240531	0.852671368281076	0.697222951437564	0.867659360575989	0.0670555771861555	NA	modAct_vs_active	NA
hsa-miR-7154-5p	0.417666834759894	0.448822131460272	0.475509691893969	0.134534783012685	0	0	0	0	1.00059886308875	0.179353163880495	NA	modAct_vs_active	NA
hsa-miR-7155-3p	0.318190854224644	0.39765580037744	0.326480763367505	0.696716701435265	0	0	0	0	-0.734110202820119	0.361754167330813	NA	modAct_vs_active	NA
hsa-miR-7155-5p	2.68362098156941	2.99033164305477	3.8346712695725	2.6864918139545	1.07868589637179	0.908485369073352	0.726465779568946	2.04873895734227	0.294101710186473	0.589454240932916	0.821226504719748	modAct_vs_active	FALSE
hsa-miR-7156-3p	4.24736044534509	3.25456284590709	4.570660321032	2.29051376697708	1.35103837817835	1.63129491411555	1.32490117114968	0.413697070228753	0.755360897902205	0.0797717797295585	0.361237273273153	modAct_vs_active	FALSE
hsa-miR-7156-5p	1.51801929585381	1.76297622522533	1.67620734784502	0.971689637319352	0.897447110691539	1.11821104856075	0.77438330836215	0.454427753981898	0.657165380266972	0.161402172339737	NA	modAct_vs_active	NA
hsa-miR-7157-3p	2.01036920014732	1.2738991530211	1.51860812844464	0.533898392676755	0.40519288271595	0	0.210303473392482	0	0.911818800667186	0.161571998556737	NA	modAct_vs_active	NA
hsa-miR-7157-5p	0.431504541666144	0.566177249308603	0.807757683390378	0.167005670768202	0	0	0	0	0.850867544557365	0.190102679006868	NA	modAct_vs_active	NA
hsa-miR-7158-3p	72.5023899015309	73.8831965566901	65.6869514127738	39.1922533418378	1.65550013217881	1.4751409918036	1.31140230589251	0.547715846413583	-0.25613244954143	0.763022938227439	0.901159622438829	modAct_vs_active	FALSE
hsa-miR-7158-5p	0.343404510630204	0.404146652006595	0.330433545564598	0.172108662574964	0	0	0	0	0.409636556497692	0.579244836994513	NA	modAct_vs_active	NA
hsa-miR-7159-3p	0.201493723121616	0.227388030888156	0.12639201601368	0.189209062589049	0	0	0	0	0.201194823471433	0.855298903985656	NA	modAct_vs_active	NA
hsa-miR-7159-5p	10.3998348849893	26.9068096801822	14.7226492673197	12.7947143835065	3.69115343805916	6.05104036545908	3.61302992796904	2.17098623595465	0.417436876135524	0.362223549097532	0.682335731905796	modAct_vs_active	FALSE
hsa-miR-7160-3p	1.13212370733772	0.796926432565512	0.981485483604298	0.40078819944481	0	0	0	0	0.569769749576875	0.374442377704558	NA	modAct_vs_active	NA
hsa-miR-7160-5p	1.29987573034975	2.43340269981896	2.28397748998599	0.926373689698777	0.879780198674295	1.06295570472536	0.852861850808945	0.606611377662687	0.990415930791281	0.0277913843625754	NA	modAct_vs_active	NA
hsa-miR-7161-3p	51.6440927531666	50.1943317517946	48.6402856713238	46.1748784209764	38.0275530142731	33.9797002234053	31.5097568879545	33.2272893442589	0.135275789616699	0.633120705232364	0.840648106691372	modAct_vs_active	FALSE
hsa-miR-7161-5p	1.78482000977547	1.61757127980921	3.38555613611205	2.43573062907672	0.747141885668175	0.665090413565877	0	0.723662078651549	0.0274070147989095	0.960745528190646	NA	modAct_vs_active	NA
