ID	Average_never	Average_former	Average__16	Average_16_	Median_never	Median_former	Median__16	Median_16_	log2FoldChange	pvalue	padj	comparison	treshold	samples_sex
hsa-let-7a-2-3p	1.22486948133326	1.4876799079305	0.766498203981738	0.558769401649672	0	0	0.708441067399065	0	0.176820939994607	0.745997402023618	NA	former_vs_never	NA	male
hsa-let-7a-3p	296.132033749226	43.1214004629341	19.1727314317822	38.39833836052	25.3717071135186	19.1810318319568	20.5178656970109	52.3778652573625	-0.315374734158947	NA	NA	former_vs_never	NA	male
hsa-let-7a-5p	14.5021975390984	9.22730338409301	23.138838284743	9.91132857989783	7.67277252121994	5.19542961278111	9.97053012215217	7.43242137994917	-0.194997120469441	0.538654742121835	0.822941097192668	former_vs_never	FALSE	male
hsa-let-7b-3p	0.403689976504395	0.454376570997912	0.404804538424555	0.192391654261129	0	0	0	0	-0.575625501016945	0.55451082019052	NA	former_vs_never	NA	male
hsa-let-7b-5p	150.163738827614	36.4960948324284	14.8249036302415	21.017871364968	15.2839234282003	10.195501610806	10.8871157767177	14.8373166213827	-0.319756305880794	NA	NA	former_vs_never	NA	male
hsa-let-7c-3p	10.3879145953017	4.01842566174482	7.499811852839	2.08212703529556	0.988618811524092	0.985615138688518	0	0.955726363395268	-0.575409890265643	0.173354202264814	0.530191444555231	former_vs_never	FALSE	male
hsa-let-7c-5p	12.0442814756957	5.53099933778565	2.96448431823119	7.83153489848041	3.96108430020299	4.04011550197032	3.4730526876676	7.43242137994917	-0.263164585427489	0.463022583566627	0.786740378381116	former_vs_never	FALSE	male
hsa-let-7d-3p	6.55686729084381	2.91750430364309	3.62404663848746	0.118763995110635	1.58556011008057	1.708577329339	2.49263253053804	0	-0.934102947697161	0.0730174453870659	NA	former_vs_never	NA	male
hsa-let-7d-5p	28.2890720821402	7.56340476314316	6.77379782158694	12.2605157536683	4.40630462035791	4.21076102818146	5.54718211004035	7.77192775405761	-0.243387218556583	0.50645222813575	0.804086134630521	former_vs_never	FALSE	male
hsa-let-7e-3p	0.232524052654509	0.0996908440263434	0.0450942103231008	0.0273064675255791	0	0	0	0	-0.543705891180194	0.811903350355911	NA	former_vs_never	NA	male
hsa-let-7e-5p	5.44281615041627	7.21361898276383	2.31477928550455	1.70234383942804	2.82947772155458	3.34468384407374	2.12532320219719	0	0.341573572883762	0.319502948121668	NA	former_vs_never	NA	male
hsa-let-7f-1-3p	0.115307817792698	0.110671761915898	0.139578407393817	0.319983461431617	0	0	0	0	0.0726484689565612	0.974583649168212	NA	former_vs_never	NA	male
hsa-let-7f-2-3p	0.474067882896058	1.27129438830478	0.493475220661719	0.229537607515396	0	0	0	0	0.731257941282781	0.211950261000219	NA	former_vs_never	NA	male
hsa-let-7f-5p	2.22772346677493	2.6607247413584	2.26193383200642	1.07942981924378	0.799688301650416	1.26063627466377	0.708441067399065	0	0.455515390069137	0.274979638050034	NA	former_vs_never	NA	male
hsa-let-7g-3p	6.03833995540982	4.9862318239383	11.974539266228	0.476179310190012	1.27339214786982	0.234329965704418	4.78759384138786	0	-0.0984811081375564	0.820811094050271	NA	former_vs_never	NA	male
hsa-let-7g-5p	158.520185973679	28.6259971261622	8.58762373625552	7.77384541337108	10.3188110906022	5.68462821199598	5.4935114671556	4.39634127161823	-0.702156056894584	0.099159650914649	0.434952819795755	former_vs_never	FALSE	male
hsa-let-7i-3p	0.471659445934551	0.259945172734526	0.706423674998994	1.13965668774583	0	0	0	0.382290545358107	-0.288918136597409	0.712510773825155	NA	former_vs_never	NA	male
hsa-let-7i-5p	130.180803608152	42.2054301281113	12.6134808916017	11.2662817193523	9.45150419419192	6.26905155772925	9.57518768277572	9.60304039643088	-0.562340444598003	0.151636744508416	0.519772193603993	former_vs_never	FALSE	male
