ID	Average_never	Average_former	Average__16	Average_16_	Median_never	Median_former	Median__16	Median_16_	log2FoldChange	pvalue	padj	comparison	treshold	samples_sex
hsa-miR-219a-5p	35.4178116817545	37.6096936257184	109.45459646201	144.456440366534	23.493893290628	24.4971713678298	27.2717451180174	59.0596498375092	0.540891210469614	0.0412191867075522	0.362569792661267	_16_vs_never	FALSE	female
hsa-miR-219b-3p	5.34446664897638	6.21445879203857	6.58648311730055	3.74929739999559	4.14660356793227	3.10795111553202	4.73936306537779	2.71538619942571	0.0961575517633116	0.723384871347416	0.901725252733139	_16_vs_never	FALSE	female
hsa-miR-219b-5p	1.98562059409123	2.13714089976905	7.62298538789572	14.2716252019038	1.40998022484125	1.27109362746568	1.44894633416425	2.67300964904532	0.226284221082158	0.531252409265585	NA	_16_vs_never	NA	female
hsa-miR-22-3p	12.1219627779349	30.1615307924366	38.3893631629403	626.875087580065	6.44099861654669	5.9387884989865	6.02846040909086	13.1458778978887	-0.00401552026938441	0.991391859935069	0.995743790187031	_16_vs_never	FALSE	female
hsa-miR-22-5p	1.41855933530249	1.49898170808447	3.19422588246141	32.8219259990656	0.877990479682295	0.739439940495683	0.675912154777852	2.01922032167631	-0.048708640622845	0.902433845060373	NA	_16_vs_never	NA	female
hsa-miR-221-3p	4.01269717084235	4.83764180152109	6.22835816668144	90.055777771106	3.10880462292217	2.55225810739564	2.94490021553101	3.88660737850622	-0.193373203486369	0.53414772451207	0.824630457497057	_16_vs_never	FALSE	female
hsa-miR-221-5p	3.92167069615566	3.40909293002972	38.3024866147667	46.2542420671324	1.05839232414	0.752058154785612	1.46401937732119	2.03653964956928	2.3957575836288	NA	NA	_16_vs_never	NA	female
hsa-miR-222-3p	4.94666934492656	5.77342514723582	5.81100959463136	136.959801252548	2.47331739831923	2.40917978638579	2.86459324684017	3.21352660284923	-0.24010508800002	0.482980394715748	0.796576322380125	_16_vs_never	FALSE	female
hsa-miR-222-5p	12.1054145810955	8.30708329437316	4.94665151440126	2.36679032086558	2.44454838800835	1.71468146294998	1.98981571263925	2.08509410463309	-0.833042802058905	0.0837736668353823	0.454666965062962	_16_vs_never	FALSE	female
hsa-miR-223-3p	17.3720684802293	10.4184158350582	13.1548894646577	37.8030491493532	6.31812615863113	5.09771113217931	4.34577762517227	8.14318037298247	0.154642404104671	0.689492305410396	0.898107742045729	_16_vs_never	FALSE	female
