ID	Average_never	Average_former	Average__16	Average_16_	Median_never	Median_former	Median__16	Median_16_	log2FoldChange	pvalue	padj	comparison	treshold
hsa-miR-6747-3p	1.88908306245818	1.75899630433234	2.44148037049384	2.03049872675692	0.897542505092966	0.86583817889646	1.17244946840062	0.976717136232582	0.233857367049009	0.697566350035908	0.92117330332898	16__vs__16	FALSE
hsa-miR-6747-5p	7.50409445950067	8.65076968025243	5.45333722923015	7.50265705144985	3.82135610630855	3.02092566476949	3.7448040371656	3.62445256181857	0.904401267092628	0.0335841641325336	0.239287169444302	16__vs__16	FALSE
hsa-miR-6748-3p	10.4628978848479	5.17557073868469	5.01355072371925	1.41083152462227	4.50803366246709	1.75955963593274	2.1525873431943	0.191145272679053	-1.17574064525913	0.0606857137455112	0.329891312134605	16__vs__16	FALSE
hsa-miR-6748-5p	4.13412577844355	2.43765056925813	2.20799988487453	4.20834177509264	1.65990080861519	1.43358127418331	1.67191143363774	2.6199577613552	0.786104448209965	0.16190208647793	0.540773593305902	16__vs__16	FALSE
hsa-miR-6749-3p	0.615322342035026	0.386550229795839	0.532351574742048	0.213547479623729	0	0	0	0	-0.318096114751679	0.736568063222347	NA	16__vs__16	NA
hsa-miR-6749-5p	15.1726479605231	15.4848839019518	11.9510925780585	9.59733723429811	8.3050145633506	6.57570735542838	5.86224734200311	4.05576432047233	-0.919815027804499	0.071334938465978	0.364396651507768	16__vs__16	FALSE
hsa-miR-675-3p	33.7633160911808	2.78032503559754	4.97414577659042	1.91384712273287	0.362956180073226	0	0.634295195157604	0	0.510422213682498	NA	NA	16__vs__16	NA
hsa-miR-675-5p	27.12539208872	6.84531991524314	11.3632181072074	16.5197352510981	3.44625533452223	3.62772247717678	5.54718211004035	4.05501541492192	-0.451067529568117	NA	NA	16__vs__16	NA
hsa-miR-6750-3p	0.376809397175795	0.354555274926629	0.524693458744012	0.799663777790807	0	0	0	0	-0.46612172318977	0.711517790980874	NA	16__vs__16	NA
hsa-miR-6750-5p	8.43283003467488	7.38833336021315	6.62280095432375	9.78187978682053	4.78708855597148	4.13341051505216	3.34382286727548	3.38726752641972	0.188176443896409	0.712242521603011	0.924047447621522	16__vs__16	FALSE
hsa-miR-6751-3p	0.848041629144461	0.515924042127373	0.474465517895877	1.35088135680923	0	0	0	0	0.530352067682211	0.476157976791675	NA	16__vs__16	NA
hsa-miR-6751-5p	3.72115859067936	2.91579455894451	1.96322063889529	3.84656789840569	2.16197536784154	1.87995832590412	1.52776170060021	1.31904924295182	0.56754439545158	0.261171049880763	0.646638803387497	16__vs__16	FALSE
hsa-miR-6752-3p	1.43623399270159	1.57647980382348	1.98449293685899	2.18520429725926	0.177539960556142	0.10096444172833	0.7175291143981	0	-0.819913914969744	0.276147069989129	0.666719721465467	16__vs__16	FALSE
hsa-miR-6752-5p	8.50505453782527	7.66839436060446	8.63046585811888	6.53993773970142	7.17842649599851	5.18766059447635	6.91541332644913	3.90684430232956	-0.405660807339782	0.268959006632066	0.655400107239105	16__vs__16	FALSE
hsa-miR-6753-3p	0.707769709225921	0.711879594885733	0.593199214143736	0.709046799010039	0	0	0	0.0955726363395267	0.397844134281628	0.624747279024549	NA	16__vs__16	NA
hsa-miR-6753-5p	1.16897572850782	1.2549862330347	1.01007233446167	0.456474698518754	0.547715846413583	0.340055835018476	0.321739038190265	0.285779954301928	0.327160109904372	0.604543101256064	NA	16__vs__16	NA
hsa-miR-6754-3p	0.501855687524442	0.732962694182525	0.631557999064777	0.428600218776673	0	0	0	0	0.0233531526791827	0.979914521938092	NA	16__vs__16	NA
hsa-miR-6754-5p	9.41700886654825	8.84128177874068	10.3490443565991	6.47705126089869	5.82115778276998	5.27801927542082	5.79317328633877	5.26004412104472	-0.55644740190505	0.214894996859662	0.616471205433296	16__vs__16	FALSE
