ID	Average_never	Average_former	Average__16	Average_16_	Median_never	Median_former	Median__16	Median_16_	log2FoldChange	pvalue	padj	comparison	treshold
hsa-miR-6501-3p	7.21391363772199	8.28200215589737	7.66375130133807	3.37807049839731	2.91973775596326	2.3054761399851	3.34382286727548	1.83278765103407	0.131214574246929	0.710459056181595	0.999380400204387	_16_vs_former	FALSE
hsa-miR-6501-5p	1.4940753482372	1.25319536397524	1.52292502679799	1.54971096394387	0.5920445430102	0.637540516431777	0.708441067399065	1.38665553982079	0.0525828427886527	0.88513824993678	0.999380400204387	_16_vs_former	FALSE
hsa-miR-6502-3p	0.314655081047121	0.438900842900971	0.575521864514419	0.49521625417171	0	0	0	0	-0.0554916105774277	0.937071347352374	0.999380400204387	_16_vs_former	FALSE
hsa-miR-6502-5p	2.47418479943543	1.38765476633227	1.03477865794427	1.73245938272614	0.488332040535559	0	0.489456210508145	0.114311981720771	-0.222179669225611	0.658718407160193	0.999380400204387	_16_vs_former	FALSE
hsa-miR-6503-3p	1.94602581419408	1.6703574410063	1.65065356293715	2.0121689120626	1.30221877476149	0.881628096363471	1.01850780040014	0.92136546218097	-0.318994968938673	0.286402375757766	0.920362327070437	_16_vs_former	FALSE
hsa-miR-6503-5p	11.6320903608217	12.1253449108757	8.06915035346215	1.63650367078542	2.02389520813803	2.1350698811444	1.47396492761212	0.28671790901858	-0.397428549038782	0.344222713359024	0.950894529120982	_16_vs_former	FALSE
hsa-miR-6504-3p	0.0804214942732667	0.020489469404466	0.0785140527334537	0.0865865897868086	0	0	0	0	-0.0661747310058589	0.973615413270843	0.999380400204387	_16_vs_former	FALSE
hsa-miR-6504-5p	0.685430473414456	0.554383899860355	0.543378056980336	2.58586631745088	0	0	0	0.687747799757932	-0.330911241742266	0.439471970283139	0.988982415489963	_16_vs_former	FALSE
hsa-miR-6505-3p	28.0683160282386	53.1203945668498	25.1086696716699	9.80959587210995	8.58600710716632	5.15571306394568	11.7026755162583	5.00433908882234	-0.424944128742107	0.145052592950663	0.823607683922132	_16_vs_former	FALSE
hsa-miR-6505-5p	12.8336398761963	11.0350236989909	13.3204297839205	4.10626041853839	2.44167408440588	0.957682050125329	1.24826801238853	0.171467972581157	-0.263422915306139	0.398327992535472	0.971442852303389	_16_vs_former	FALSE
hsa-miR-6506-3p	0.294503728681394	0.270094617748456	0.198408662188605	0.0997837613930941	0	0	0	0	-0.177031825232999	0.80059207907296	0.999380400204387	_16_vs_former	FALSE
hsa-miR-6506-5p	0.838506293767059	0.704624892909493	0.431150375092447	0.74946465784912	0	0	0	0.394870912363273	-0.856218166884337	0.0593628884197203	0.736376171764306	_16_vs_former	FALSE
hsa-miR-6507-3p	0.249100104605569	0.210721919207601	0.0832188881982368	0.173813469456074	0	0	0	0	-0.739177815456449	0.376845638233321	0.957227490704847	_16_vs_former	FALSE
hsa-miR-6507-5p	2.88682930452558	2.42029458851709	2.30826734340434	1.14602736011923	1.52854244252342	1.10576576300447	1.24631626526902	0.320101346547696	-0.258890024836453	0.448646274194755	0.988982415489963	_16_vs_former	FALSE
hsa-miR-6508-3p	4.86369176970562	1.98443320436525	2.18599193096882	1.73774563032202	0.791596914607175	0.639739158712492	0.491321642537372	0	-0.0603019615594905	0.896339813113633	0.999380400204387	_16_vs_former	FALSE
hsa-miR-6508-5p	0.902621623310916	0.67281991701324	1.40771543768148	1.23784100350279	0	0	0	0	0.579358536114242	0.23134681214108	0.882500208298004	_16_vs_former	FALSE
hsa-miR-6509-3p	0.516470416923196	0.569909768245395	0.578006351631468	0.81078890054802	0	0	0	0	-0.289401193144762	0.673301711140433	0.999380400204387	_16_vs_former	FALSE
hsa-miR-6509-5p	38.590405168457	36.8862277439601	48.0698068083517	19.36221392297	25.6847527146353	21.791359600494	35.1834599044358	18.9112853213806	0.414418308032208	0.120273066409448	0.798214486129154	_16_vs_former	FALSE
hsa-miR-651-3p	2.9426105942853	2.26228514112743	2.67723573422246	2.09950439034849	1.31698571952344	1.03845795319372	1.56163014428002	1.63559155922616	0.0210706555621559	0.952555260872932	0.999380400204387	_16_vs_former	FALSE
hsa-miR-651-5p	0.68322970133053	0.654373566190905	1.0413047469905	2.29226530260466	0	0	0.411129752522568	0.0571559908603856	0.547808649831252	0.280967190479849	0.918402640397017	_16_vs_former	FALSE
hsa-miR-6510-3p	6.63130133823144	9.0171265875662	6.6674866368829	5.00968719887601	2.95782908703343	3.49483972158111	3.47883025008509	1.00963209427456	-0.210631835083676	0.584503591967553	0.999380400204387	_16_vs_former	FALSE
hsa-miR-6510-5p	4.78352134938266	2.11248010912283	2.44813748569823	4.15845072031539	1.4518247202929	1.07586417472326	1.46283443953229	0.581893406807797	0.461368700956299	0.229270298181936	0.878573595396977	_16_vs_former	FALSE
hsa-miR-6511a-3p	20.5163734323415	20.5619731770526	20.7275285625169	34.5767959282022	18.287240685	16.3014579701939	18.1729667602096	13.467415798279	0.0319083621111733	0.862284699307136	0.999380400204387	_16_vs_former	FALSE
hsa-miR-6511a-5p	6.69633896804779	5.0429309546577	5.3784480822569	5.36369541276652	4.90444907933769	3.83844451569787	3.69812140669356	3.8865160241434	-0.232988148177228	0.343276723661634	0.950894529120982	_16_vs_former	FALSE
hsa-miR-6511b-3p	11.0002744735152	9.68006557289949	10.1564624912934	34.5063996084196	9.86986157388872	8.39503832711135	8.84943146846881	8.34433185447068	-0.0906373594529286	0.64259491612673	0.999380400204387	_16_vs_former	FALSE
hsa-miR-6511b-5p	14.4742019303931	12.8351279014317	18.0753165973207	19.8380056246594	11.1029780016288	10.0181085276684	11.7014062960575	10.5904855780535	0.0107159175108221	0.958284165453425	0.999380400204387	_16_vs_former	FALSE
hsa-miR-6512-3p	0.216627414575579	0.242671330075882	0.198752546430339	0	0	0	0	0	-0.5843128991512	0.395816250585013	0.969338283805188	_16_vs_former	FALSE
