ID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	comparison	treshold	Averagea.drinker	Averagea.no_drinker	Mediana.drinker	Mediana.no_drinker
hsa-miR-128-2-5p	10.0574183297049	-1.846434044296	0.825526949307767	-2.23667324954601	0.0253077035929443	0.317321749800076	a.no_drinker_vs_a.drinker	FALSE	11.167062817367	6.77151954500671	4.23443018174367	5.66212198346243
hsa-miR-128-3p	19.7488890861582	-1.40558835592308	0.592350713718086	-2.37289889818894	0.0176490941428558	0.282841993227393	a.no_drinker_vs_a.drinker	FALSE	21.8599018111046	14.6092543634076	12.1629954173494	13.3226399610881
hsa-miR-1281	55.1871769999206	-2.38577995219502	1.23369268838581	-1.93385271279886	0.0531312395369519	0.412729736343417	a.no_drinker_vs_a.drinker	FALSE	49.4555115917735	8.76580563684302	5.42330619586377	6.51737520451669
hsa-miR-1281-5p:Novel	251.242553100856	-1.56488667662788	1.3547855930576	-1.15508068925954	0.248057385274955	0.660459587075482	a.no_drinker_vs_a.drinker	FALSE	218.32010996352	130.183499846102	5.20573218455612	4.18262075495576
hsa-miR-1282	8.07883974772977	0.560450802777572	0.534193418737269	1.04915332746399	0.294107555578232	0.702078827072255	a.no_drinker_vs_a.drinker	FALSE	8.22519902118391	9.70809375612061	6.90565466362099	5.2282759436947
hsa-miR-1282-3p:Novel	8.46294053677221	-1.96894924732261	0.686911784418437	-2.86637861219631	0.00415197354666256	0.18357663803973	a.no_drinker_vs_a.drinker	FALSE	9.90475706449256	4.59649122149244	7.77727138384336	5.21390016361335
hsa-miR-1283	8.40095118434582	-1.26042140058832	0.650494122023699	-1.93763687928052	0.0526675397860646	0.412729736343417	a.no_drinker_vs_a.drinker	FALSE	9.8480259249514	12.5132370281355	3.3551597716793	8.62327976393202
hsa-miR-1283-1-3p:Novel	0.78821053014097	-1.05116846220085	1.24351214126854	-0.845322234754001	0.3979309499849	NA	a.no_drinker_vs_a.drinker	NA	0.983431761793584	1.37010309271391	0	0
hsa-miR-1283-2-3p:Novel	0.929699281850132	-1.62087063055123	1.31720737978102	-1.2305356433857	0.218496588095969	NA	a.no_drinker_vs_a.drinker	NA	1.06990467867482	1.31986984293111	0	0.293517516692712
hsa-miR-1284	22.121623665097	-0.348620793355069	0.717849871863741	-0.485645825149974	0.627218300129869	0.884945780806408	a.no_drinker_vs_a.drinker	FALSE	25.7769444988751	22.4641399824843	14.2578239722008	23.2165224413554
hsa-miR-1284-3p:Novel	0.430092219934798	-0.0127616761774124	1.18003212739705	-0.0108146853641709	0.991371297716774	NA	a.no_drinker_vs_a.drinker	NA	0.515915723590207	0.966863525352648	0	0.666131998054403
hsa-miR-1285-2:Novel	4.40776292504624	-1.7337389304102	0.740021312110332	-2.34282297284934	0.0191384614659825	0.287457220503147	a.no_drinker_vs_a.drinker	FALSE	5.5901871394752	1.82726348176928	2.80493918463833	2.05462261684899
hsa-miR-1285-3p	16.2296599764223	0.483552070445363	0.447669466345118	1.08015423610013	0.280073503483224	0.689705321639717	a.no_drinker_vs_a.drinker	FALSE	18.8586264034646	25.5778366518253	12.635317109177	16.2902221764455
hsa-miR-1285-5p	11.3695060287444	-0.145666330742861	0.666115904352963	-0.218680157298384	0.826899207071467	0.958541560837245	a.no_drinker_vs_a.drinker	FALSE	12.0177698919785	16.6932387298385	7.65600534981322	6.63329212610155
hsa-miR-1286	23.5422383626271	1.2473595392576	1.07052887088213	1.1651806627408	0.24394587130545	0.660459587075482	a.no_drinker_vs_a.drinker	FALSE	24.1315286033694	10.7037481304128	5.82895101551367	3.13696556621682
hsa-miR-1286-5p:Novel	2.14651655859638	-0.107660890417636	0.807797795503767	-0.133277029247765	0.893974293524132	NA	a.no_drinker_vs_a.drinker	NA	2.33366540650702	4.5947261539116	1.41690739529079	3.13696556621682
hsa-miR-1287-3p	0.422476350840289	-0.872609252857544	1.83935742787071	-0.474409834453817	0.63520768142339	NA	a.no_drinker_vs_a.drinker	NA	0.366016685530052	0.448185971505966	0	0
hsa-miR-1287-5p	32.2276881055918	-0.623593554034282	0.584077249617929	-1.06765595551308	0.285675733015794	0.691058659665919	a.no_drinker_vs_a.drinker	FALSE	36.7585056709368	25.1657700791482	26.1962435017644	15.6848278310841
hsa-miR-1288-3p	12.0415053798702	-0.10715585272983	0.732612428731001	-0.146265403817188	0.883711875851315	0.97380290082577	a.no_drinker_vs_a.drinker	FALSE	13.4154262969641	7.42263791893621	7.49135387988367	5.99518798248963
hsa-miR-1288-5p	35.9803028269006	0.439783165092393	0.604679513292596	0.727299594950206	0.467042446210519	0.797359205007884	a.no_drinker_vs_a.drinker	FALSE	35.4727723396553	65.2604978847788	28.6408797603701	94.257677724698
hsa-miR-1289	5.41557117578163	-0.225190613262184	0.562934312840794	-0.400030000171391	0.689134420577279	0.912106230111064	a.no_drinker_vs_a.drinker	FALSE	5.87623341250209	5.78114247011646	4.35805448889372	5.30663370088124
hsa-miR-1289-1-5p:Novel	4.07515624943274	0.0888176884526073	0.668619736323085	0.132837371718997	0.894321997895189	0.97380290082577	a.no_drinker_vs_a.drinker	FALSE	4.45143648326378	5.4418837716074	2.95683083078952	2.65331685044062
hsa-miR-1289-2-5p:Novel	2.31028324121088	0.414847541524026	0.694555431248955	0.597285001109334	0.550317116692383	NA	a.no_drinker_vs_a.drinker	NA	2.48266301344333	3.89290966792076	1.5822206643193	4.32985798735362
hsa-miR-129-3p	0.907856355036718	-1.9199381417567	1.16506497463364	-1.64792366396598	0.0993683367432604	NA	a.no_drinker_vs_a.drinker	NA	0.942589286239801	0.961666291400402	0	0
hsa-miR-129-5p	5.35707259480875	-1.00367773485052	0.728533155288953	-1.37766926263286	0.168305425558718	0.579270563554498	a.no_drinker_vs_a.drinker	FALSE	5.43405022788038	3.2084319644049	3.85860481435799	2.09131037747788
hsa-miR-1290	1.56163197467587	-0.489156264929743	0.785618302209646	-0.62263858104366	0.5335220519844	NA	a.no_drinker_vs_a.drinker	NA	1.6787376799422	3.11998987155212	0.91831503565396	1.99839599416321
hsa-miR-1290-5p:Novel	107.745549027288	-0.0775268782584991	0.961854666359976	-0.0806014473599117	0.935758915125626	0.976883766582876	a.no_drinker_vs_a.drinker	FALSE	129.710752530102	56.7982358129096	26.192826043518	40.6340518813186
hsa-miR-1291	8.80215956300593	0.337546896926635	1.13720357779739	0.296821873863971	NA	NA	a.no_drinker_vs_a.drinker	NA	9.99271196986161	1.44867538752255	1.40419935688917	1.30347504090334
hsa-miR-1291-3p:Novel	19.5574752022997	0.685867172604867	0.644065223459017	1.06490328560413	0.286919698057809	0.69291107080961	a.no_drinker_vs_a.drinker	FALSE	18.6770248577789	41.4116877179639	11.469582668944	20.8556006544534
hsa-miR-1292-3p	0.253128300903495	-0.551519818984999	2.41473208273556	-0.228397934051633	0.819336895401275	NA	a.no_drinker_vs_a.drinker	NA	0.346179716126948	0.0880552550078138	0	0
hsa-miR-1292-5p	17.7272476617787	0.583562871857175	0.981011331703829	0.594858441485725	0.551938098795642	0.850098619919639	a.no_drinker_vs_a.drinker	FALSE	17.5705141558671	13.6109565974467	4.88467071203551	7.82085024542002
hsa-miR-1293	22.8486637254156	-0.801630944721999	0.608450750095621	-1.31749520334393	0.187672687843648	0.609075276294479	a.no_drinker_vs_a.drinker	FALSE	24.395901989435	20.5909125081492	16.8295460796031	13.0347504090334
hsa-miR-1293-3p:Novel	2.672521789886	-0.383160436020777	0.700407115039679	-0.54705388879305	0.584341710136959	NA	a.no_drinker_vs_a.drinker	NA	3.17813323769607	3.23332370907336	1.51428924257782	1.66532999513601
hsa-miR-1294	15.5714714567069	-1.11513675665228	0.760851182046214	-1.46564371977876	0.14274537404018	0.575778529218149	a.no_drinker_vs_a.drinker	FALSE	18.1014955106346	11.5318656295395	8.55020013136691	4.99598998540802
hsa-miR-1294-3p:Novel	12.3395949446771	-0.398370095634131	0.989215603294127	-0.402713113609958	0.687159285709666	0.912106230111064	a.no_drinker_vs_a.drinker	FALSE	13.9192941184169	4.00666924789249	3.78630260153958	3.33065999027202
hsa-miR-1295a	3.37687245813371	0.149260355169706	0.615218530695391	0.242613555545856	0.808304779112575	0.949433136318149	a.no_drinker_vs_a.drinker	FALSE	3.55874665548802	3.66474373620256	3.07986451259191	4.18262075495576
hsa-miR-1295a-5p:Novel	2.25041501422093	-0.219448180581195	0.990277528014605	-0.221602706688865	0.82462317524887	NA	a.no_drinker_vs_a.drinker	NA	2.51521609388379	2.07474315199653	1.20088750142999	1.30347504090334
hsa-miR-1295b-3p	4.10762546481354	-0.0560274298044928	0.628297746627322	-0.089173373778986	0.928944125704779	0.976883766582876	a.no_drinker_vs_a.drinker	FALSE	4.40147355452905	4.48040956358473	3.50259885498321	4.18262075495576
hsa-miR-1295b-5p	0.52095596224564	-1.03164097026985	1.39391216791989	-0.740104716790982	0.459236456887074	NA	a.no_drinker_vs_a.drinker	NA	0.540934049044894	0.279424600868387	0	0
hsa-miR-1296-3p	3.5469132607932	2.69887690408462	0.716294564375429	3.76783105486484	0.000164672082234471	0.0795366157192496	a.no_drinker_vs_a.drinker	FALSE	2.91346686239828	20.3339780365505	1.67416983132876	7.32745197859843
hsa-miR-1296-5p	0.447547652679048	3.90347816894212	4.28722616062918	0.910490378321739	0.362563953688728	NA	a.no_drinker_vs_a.drinker	NA	0.288919589106585	3.39071027781113	0	0
hsa-miR-1297	0.732552744662443	0.686477954852283	1.4095684082532	0.487012869210795	0.626249211048495	NA	a.no_drinker_vs_a.drinker	NA	0.665221612318833	4.63885069664183	0	0.733793791731781
hsa-miR-1297-5p:Novel	0.848585877782047	-1.90274967444853	1.44387143510269	-1.31781101017017	0.187566921271863	NA	a.no_drinker_vs_a.drinker	NA	0.971081790037898	0.242723709821068	0	0
hsa-miR-1298-3p	4.77225037211587	-2.11115848674153	1.48380511138824	-1.42280038701736	0.154794029153455	0.576133189920158	a.no_drinker_vs_a.drinker	FALSE	7.40881222329638	0.440276275039068	0	0
hsa-miR-1298-5p	0.704556041047612	0.7063707591645	1.33763025943609	0.528076240935435	0.597446420511579	NA	a.no_drinker_vs_a.drinker	NA	0.779161655118556	2.77589760243125	0	1.02731130842449
hsa-miR-1299	0.876393235395229	-1.5296008937878	1.02642102362302	-1.49022755631863	0.136164413132431	NA	a.no_drinker_vs_a.drinker	NA	1.09557908147276	0.385241547763415	0.341132630767015	0
hsa-miR-1299-5p:Novel	2.70322072946426	-0.563971477945692	0.834089659899816	-0.676152103376311	0.498944078775331	0.823428212010768	a.no_drinker_vs_a.drinker	FALSE	2.79706626068457	3.30907218321437	1.75724435182356	1.30347504090334
hsa-miR-1301-3p	2.67221076579498	0.00194158773410502	0.601118446095859	0.00322995866574256	0.997422870329615	NA	a.no_drinker_vs_a.drinker	NA	2.95889934574814	3.9022227375906	1.98204348777615	4.64330448827109
hsa-miR-1301-5p	1.97055088844774	0.728834348304305	1.08632739049775	0.670915927076417	0.502274089439938	NA	a.no_drinker_vs_a.drinker	NA	1.99916981460951	2.94327470984847	0.587051755012855	0
hsa-miR-1302	84.9027345906384	-0.0453358184518405	0.450351426780933	-0.100667646988256	0.919814294833576	0.976883766582876	a.no_drinker_vs_a.drinker	FALSE	96.2905851384329	70.2917933803835	75.7989502730718	59.9598518815535
hsa-miR-1302-3-5p:Novel	0.426727024346945	0.241615703929059	1.70475750535481	0.141730247950292	0.887293081703634	NA	a.no_drinker_vs_a.drinker	NA	0.470139120912161	0.514238614222557	0	0
hsa-miR-1302-4-5p:Novel	6.88258686975037	-0.73169901695637	0.81060742057303	-0.902655216799177	0.366708911308844	0.764099679350515	a.no_drinker_vs_a.drinker	FALSE	8.39081013963973	11.0547550149972	1.24978200613357	6.63329212610155
hsa-miR-1302-5-5p:Novel	1.27815173272051	1.59560998404271	1.30469518854262	1.22297529572792	0.221339027232507	NA	a.no_drinker_vs_a.drinker	NA	0.717009264818244	12.5107225364705	0	1.30347504090334
hsa-miR-1302-6-5p:Novel	0.163651848927911	0.42686529635734	4.32462871383858	0.0987056518843789	0.921371981228424	NA	a.no_drinker_vs_a.drinker	NA	0.170586676537667	0.176110510015627	0	0
hsa-miR-1302-7-5p:Novel	0.184098762956293	-0.167225361561892	4.27228473486564	-0.0391419046107074	0.968777251504205	NA	a.no_drinker_vs_a.drinker	NA	0.161507659841303	0.495509021534838	0	0
hsa-miR-1302-8-5p:Novel	2.06764901316264	-0.513085992010635	0.699744278432551	-0.733247856145339	0.463407271973655	NA	a.no_drinker_vs_a.drinker	NA	2.27174812177393	3.90288094688386	0.896193176707169	5.72359157550789
hsa-miR-1302:Novel	2.16506017948715	1.32664333385972	0.964769166993351	1.37508885985041	0.169103897652181	NA	a.no_drinker_vs_a.drinker	NA	2.18434563093215	5.47317725826842	0.888650998374453	4.64330448827109
hsa-miR-1303	4.14678098096927	0.20780558217572	1.19752221543386	0.173529626004	0.862235142926017	0.970768237839781	a.no_drinker_vs_a.drinker	FALSE	5.35327142333694	3.5892734449964	0.909338450378153	2.3481401335417
hsa-miR-1303-5p:Novel	2.27654326287677	-0.743137455202484	0.602488686486768	-1.23344632334238	0.217409291253971	NA	a.no_drinker_vs_a.drinker	NA	2.55075021841467	2.10983756072092	1.67047311236065	1.33226399610881
hsa-miR-1304-3p	2.02500323714774	-1.22336530040448	1.24952729002884	-0.979062490404868	0.327549103772128	NA	a.no_drinker_vs_a.drinker	NA	2.13240334996886	3.7586099105938	0.606124970481094	0
hsa-miR-1304-5p	1.79155592456252	-0.0355299316894724	0.934787488955317	-0.0380085656999746	0.969680852523554	NA	a.no_drinker_vs_a.drinker	NA	2.02022435869767	2.11449232218899	0.709771102571776	1.04565518873894
hsa-miR-1305	0.821972862895254	1.66417110946403	0.987411510083538	1.68538759419893	0.0919138155736039	NA	a.no_drinker_vs_a.drinker	NA	0.800975520246861	3.21213933093915	0	2.60695008180667
hsa-miR-1305-5p:Novel	2.67159152922513	-0.553950368355794	0.818429667573336	-0.67684541543841	0.498504039689392	NA	a.no_drinker_vs_a.drinker	NA	2.86621978262645	5.99631155436306	0.375005245287862	3.97997527566093
hsa-miR-1306-3p	59.0758936242169	-0.908620812650908	0.845568229919753	-1.07456829679746	0.28256805212705	0.689705321639717	a.no_drinker_vs_a.drinker	FALSE	57.5948546696893	48.9277647251126	28.7215723899338	27.2971290524223
hsa-miR-1306-5p	3.03742418751539	-1.19849743802872	0.836671416250415	-1.43245892563157	0.152012525068096	0.576133189920158	a.no_drinker_vs_a.drinker	FALSE	3.13545669064321	1.55463905044236	2.21358516125586	2.33146199319041
hsa-miR-1307-3p	14.3945395906839	-0.423978751041144	0.584105244593018	-0.725860202362259	0.467924476080559	0.797359205007884	a.no_drinker_vs_a.drinker	FALSE	14.5685924939267	11.915928399728	11.1807961536197	12.603255039593
hsa-miR-1307-5p	1.15037899188541	0.246894723128948	1.05534767608783	0.233946337044287	0.815026639430352	NA	a.no_drinker_vs_a.drinker	NA	1.31262826737942	3.11263802893122	0	1.30347504090334
hsa-miR-130a-3p	0.432848995922938	-0.375791003332848	1.32094938155677	-0.284485543942622	0.776038310848538	NA	a.no_drinker_vs_a.drinker	NA	0.688898818635834	0.242723709821068	0	0
hsa-miR-130a-5p	1.06319420223719	-1.78322693040202	1.23714061300428	-1.44141006418957	0.149468868681736	NA	a.no_drinker_vs_a.drinker	NA	1.16988795821723	0.648070376765209	0	0
hsa-miR-130b-3p	4.69215925235605	-0.468433217405885	0.704944265924286	-0.664496812087264	0.506372388621876	0.830955369324008	a.no_drinker_vs_a.drinker	FALSE	4.97900413726908	4.48688056358185	3.54877500073598	2.65331685044062
hsa-miR-130b-5p	0.901078427866001	0.785949982597195	3.61152346501822	0.21762283706863	NA	NA	a.no_drinker_vs_a.drinker	NA	0.881016353205921	0.42271260237197	0	0.146758758346356
hsa-miR-132-3p	0.715689874316312	-0.926076582434512	1.30293249779081	-0.710763285131594	0.477230935648247	NA	a.no_drinker_vs_a.drinker	NA	0.757517986410669	0.780736219287241	0	0
hsa-miR-132-5p	0.827127823666996	-0.170868132878884	1.01261800584016	-0.168738983400868	0.86600195410172	NA	a.no_drinker_vs_a.drinker	NA	1.02946997533581	1.15359619434983	0	0.666131998054403
hsa-miR-1321	0.353758538400536	0.658288256732099	1.76921242051684	0.372079830040868	0.70983341325604	NA	a.no_drinker_vs_a.drinker	NA	0.342935273472447	0.816831747402788	0	0.333065999027202
hsa-miR-1321-5p:Novel	1.74310094554262	-0.520705425719872	1.71489025061757	-0.303637754971406	NA	NA	a.no_drinker_vs_a.drinker	NA	1.80284583245061	0.591869729468935	0	0.587035033385425
hsa-miR-1322	0.849976746826093	0.998129229082947	1.04319095270961	0.956803954722175	0.338666215784631	NA	a.no_drinker_vs_a.drinker	NA	0.858886108306817	2.16604442338876	0	1.04565518873894
hsa-miR-1322-5p:Novel	1.38655562252343	-1.60083735665036	0.9226967711797	-1.73495497833339	0.0827487799503834	NA	a.no_drinker_vs_a.drinker	NA	1.52040954330859	1.35619306212372	0.660805808215048	0.880552550078137
hsa-miR-1323	0.54929895282692	-0.861037969818288	1.21065250554757	-0.711218095921624	0.476949096574251	NA	a.no_drinker_vs_a.drinker	NA	0.653947476338024	0.676058471174588	0	0.333065999027202
hsa-miR-1323-3p:Novel	0.933004619307827	-2.0170476250623	1.1278618464087	-1.78838182307958	0.0737144268726859	NA	a.no_drinker_vs_a.drinker	NA	1.06514590734246	0.436805518196295	0	0
hsa-miR-1324	33.1022975532843	-0.218785139869574	0.808859943645679	-0.270485813506192	0.786786529497414	0.943319500097577	a.no_drinker_vs_a.drinker	FALSE	32.9235098702969	17.4747399538318	13.0257764807038	14.3382254499367
hsa-miR-1324-5p:Novel	6.33925980397609	1.89318519766029	1.31551303293225	1.43912310274907	0.150115647448701	0.576133189920158	a.no_drinker_vs_a.drinker	FALSE	5.55665413896018	13.8901496012115	0.813006474054625	1.32665842522031
hsa-miR-133a-3p	1.55889080673312	0.0460182720001206	0.850581546474614	0.0541021283507166	0.956853796554418	NA	a.no_drinker_vs_a.drinker	NA	1.66502843386701	3.20653475327525	0.946477587626906	2.09131037747788
hsa-miR-133a-5p	8.56753050125297	0.929900350804523	0.638899954028215	1.45547099344987	0.145538914818487	0.575778529218149	a.no_drinker_vs_a.drinker	FALSE	10.0866313788668	19.0203320367174	5.65321757323422	17.776138208562
hsa-miR-133b	11.5741694331158	0.404601161076	0.768710330045084	0.526337614133884	0.59865365306158	0.873712922868741	a.no_drinker_vs_a.drinker	FALSE	11.8016670160776	17.738337806903	7.31840230401393	3.91042512271001
hsa-miR-133b-5p:Novel	8.53550823208042	-0.0276000293595247	0.713550299868472	-0.0386798651259935	0.96914562669617	0.986853136389846	a.no_drinker_vs_a.drinker	FALSE	9.87189292496821	11.07522780812	5.14681345365594	8.99278197373444
hsa-miR-134-3p	0.286643823319577	-0.845627702658285	1.97161505559466	-0.428901017091917	0.667995260010586	NA	a.no_drinker_vs_a.drinker	NA	0.471723626185217	0.297186292755602	0	0
hsa-miR-134-5p	11.4745150164847	-1.09303268499388	0.855042105713232	-1.27833784756381	0.201130328402807	0.626195887276038	a.no_drinker_vs_a.drinker	FALSE	12.9601367455962	9.19847125413805	5.16904832352215	3.37545144196619
hsa-miR-1343-3p	0.15488506636538	-0.889091691490101	3.39630756461391	-0.261781854138753	0.79348962964114	NA	a.no_drinker_vs_a.drinker	NA	0.166282742201256	0	0	0
hsa-miR-1343-5p	2.20733581840736	0.707604648868367	0.715942017388931	0.988354687505322	0.322978970971901	NA	a.no_drinker_vs_a.drinker	NA	2.47334158595537	3.52686822898516	1.50345518157111	2.20138137519534
hsa-miR-135a-2-3p	1.02849422017769	-0.581196242820978	0.938417282046406	-0.619336678831792	0.535694586097429	NA	a.no_drinker_vs_a.drinker	NA	1.19089419284143	1.69664113713878	0.693295323906074	1.04565518873894
hsa-miR-135a-3p	0.743369915125306	-0.537638352249505	0.983801329425218	-0.546490776307059	0.584728626305942	NA	a.no_drinker_vs_a.drinker	NA	0.820800407007501	0.900250325547207	0.123645036408039	0.663329212610155
hsa-miR-135a-5p	3.08264298434204	-0.046738320790924	0.831100066962651	-0.0562366947721885	0.955153249202635	0.983688783718138	a.no_drinker_vs_a.drinker	FALSE	3.419309714194	3.66102098830649	1.65772009755202	3.66372598929922
hsa-miR-135b-3p	0.623234118663173	-0.316758835969356	1.18769180720543	-0.266701204847638	0.789699226176307	NA	a.no_drinker_vs_a.drinker	NA	0.815888385392562	0.523314230710077	0	0.293517516692712
hsa-miR-135b-5p	0.457087298387658	-0.202594200050862	1.29297798068228	-0.156688051210243	0.87549070450965	NA	a.no_drinker_vs_a.drinker	NA	0.500070219366825	0.845425204743938	0	0.293517516692712
hsa-miR-136-3p	0.152229504702759	-0.890271790912747	3.99835926608499	-0.222659278885777	0.82380069646731	NA	a.no_drinker_vs_a.drinker	NA	0.16022806250317	0.0587035033385424	0	0
hsa-miR-136-5p	1.32231855021629	0.68296296919419	0.791361091456792	0.863023184444087	0.388124719951647	NA	a.no_drinker_vs_a.drinker	NA	1.35249309051295	2.90311478145775	0.65173905128147	3.31664606305078
hsa-miR-137-3p	32.8832007629874	-0.832071870640785	0.714195542670465	-1.16504769482258	0.2439996873154	0.660459587075482	a.no_drinker_vs_a.drinker	FALSE	44.5924202133785	16.978953178625	21.8053079289256	14.9879699562241
hsa-miR-137-5p	6.49519291331512	-2.83610146809012	1.01730567220091	-2.78785575033147	0.00530581632053647	0.18357663803973	a.no_drinker_vs_a.drinker	FALSE	6.79886834085496	4.31381762146761	2.60830548930149	1.61434634180992
hsa-miR-138-1-3p	0.123344961278053	-1.21220655594686	3.29723221068322	-0.3676436715677	0.713138946732963	NA	a.no_drinker_vs_a.drinker	NA	0.148197460819863	0.0293517516692712	0	0
hsa-miR-138-2-3p	0.284198447896691	-1.34888874372921	3.09667216078622	-0.435593008782285	0.663132044088998	NA	a.no_drinker_vs_a.drinker	NA	0.31795323635368	0.117407006677085	0	0
hsa-miR-138-5p	6.62123107574964	-0.0629337746458614	0.568003702811825	-0.110798176727223	0.911776391211584	0.974392641532353	a.no_drinker_vs_a.drinker	FALSE	6.596429602716	10.9580026612991	4.63948526325531	5.30663370088124
hsa-miR-139-3p	1.44865656478821	-1.34078588009379	0.730307392128397	-1.83591990789827	0.0663695029031654	NA	a.no_drinker_vs_a.drinker	NA	1.54909000511621	2.39432454874988	0.082430024272026	1.32665842522031
hsa-miR-139-5p	1.42937402695071	-2.10970778532342	1.13485805721138	-1.85900586590316	0.0630263069308337	NA	a.no_drinker_vs_a.drinker	NA	2.05160535155117	0.746142427822803	0	0.666131998054403
hsa-miR-140-3p	3.97514250571705	-1.3621097303684	1.18591332086598	-1.14857444165798	0.250731500953062	0.665402829452357	a.no_drinker_vs_a.drinker	FALSE	4.68032967076833	0.830913075974844	0.569232432200701	0.666131998054403
hsa-miR-140-5p	0.29299320592883	-0.480732747516835	1.98516597005281	-0.242162496621905	0.808654253628961	NA	a.no_drinker_vs_a.drinker	NA	0.303746743273524	0.279424600868387	0	0
hsa-miR-141-3p	6.49101445335048	-0.758968533881155	0.807291269193907	-0.940142130657497	0.347144660680014	0.75558003238076	a.no_drinker_vs_a.drinker	FALSE	7.48025645063292	4.60442254929772	4.22290540423884	5.2282759436947
hsa-miR-141-5p	1.23316880936366	-0.412937461363482	1.09462832381995	-0.377239883508992	0.705995343275548	NA	a.no_drinker_vs_a.drinker	NA	1.37044432735972	0.949497589924818	0.563054053898512	0.333065999027202
hsa-miR-142-3p	1.98704967272841	-1.43687254077697	1.23763570746801	-1.16098180757613	0.245649297846794	NA	a.no_drinker_vs_a.drinker	NA	2.08928532963325	1.37355899755155	0.341473632867706	0.333065999027202
hsa-miR-142-5p	3.17775121555549	-1.85189182129697	1.25862919093384	-1.47135616640431	0.141194821118331	0.575778529218149	a.no_drinker_vs_a.drinker	FALSE	4.01153211930619	1.20667703541979	0.292459509781901	1.66532999513601
hsa-miR-143-3p	36.578925307977	-1.4355914254228	0.646527534249909	-2.22046448043136	0.026387254225252	0.321303624978069	a.no_drinker_vs_a.drinker	FALSE	42.5006607613282	19.5808162451406	20.6724748186109	9.99197997081605
hsa-miR-143-5p	0.608542657458237	-0.592535457859494	1.25680671468733	-0.471461085411931	0.637311502850611	NA	a.no_drinker_vs_a.drinker	NA	0.740093608997436	0.455535110884015	0	0
hsa-miR-144-3p	7.62973292133723	-0.693567398021153	1.00255691392539	-0.69179852872948	NA	NA	a.no_drinker_vs_a.drinker	NA	8.98520323727679	1.78407944196255	0.85771098732868	1.46758758346356
hsa-miR-144-5p	1.53215209921475	0.118931290181309	1.28711989757696	0.0924010967472421	0.926379368079623	NA	a.no_drinker_vs_a.drinker	NA	1.66466585654801	1.59080933823862	0	0.440276275039069
hsa-miR-145-3p	1.9430986356206	-0.778141274215677	0.930771098129474	-0.836017873545354	0.403144848007334	NA	a.no_drinker_vs_a.drinker	NA	2.13082542000305	4.16623146052229	0.644666637554634	2.60695008180667
hsa-miR-145-5p	0.250835730253804	-1.53990957040645	7.30820206529279	-0.210709769194751	0.83311375103771	NA	a.no_drinker_vs_a.drinker	NA	0.309375967665737	0	0	0
hsa-miR-1468-3p	0.116064659734813	-0.0144995398118046	6.09078710342847	-0.00238056913919103	0.99810058243195	NA	a.no_drinker_vs_a.drinker	NA	0.125461165947273	0.0293517516692712	0	0
hsa-miR-1468-5p	0.263427008688049	-0.273622789887123	2.11594005396532	-0.129315000854749	0.897108402129858	NA	a.no_drinker_vs_a.drinker	NA	0.281749155652721	0.515404534243179	0	0
hsa-miR-1469	0.672493751315804	-0.87152738486908	1.24541785204437	-0.699787130430526	0.484060253070871	NA	a.no_drinker_vs_a.drinker	NA	0.674506020278112	0.951044132418853	0	0.663329212610155
hsa-miR-1469-3p:Novel	23.3152597600875	2.4034275871389	0.851288461942044	2.82328222992235	0.00475347064931026	0.18357663803973	a.no_drinker_vs_a.drinker	FALSE	24.991880708546	42.7053835959242	12.0645726988145	25.0957245297345
hsa-miR-146a-3p	0.345992776046409	-1.31829802182521	1.57310972918872	-0.838020385586881	0.402019254454672	NA	a.no_drinker_vs_a.drinker	NA	0.439116938579768	0.466157269865566	0	0
hsa-miR-146a-5p	5.42876461731786	-0.697759832623594	0.750879289669885	-0.929256995395833	0.352755916274384	0.759499736525382	a.no_drinker_vs_a.drinker	FALSE	6.30337557332194	2.52467368521665	2.81331677305033	2.64165765023441
hsa-miR-146b-3p	12.5220918213593	0.382272600321275	1.14774934204348	0.333062791951304	0.739086885128487	0.92460314783625	a.no_drinker_vs_a.drinker	FALSE	12.3404842873481	5.59542691547391	3.10393842280629	2.09131037747788
hsa-miR-146b-5p	8.0618469878514	0.221409601823323	0.784667005846415	0.282170143734398	0.777813050358277	0.940103010649608	a.no_drinker_vs_a.drinker	FALSE	8.72850359014694	9.492009617435	3.41316381300704	6.27393113243364
hsa-miR-1470	2.02908596020976	0.152172799821399	0.837427390354118	0.181714619767871	0.855806692077376	NA	a.no_drinker_vs_a.drinker	NA	2.60798198885221	3.04546992589848	1.19402212634331	2.65331685044062
hsa-miR-1470-3p:Novel	3.49433360511197	-0.257637669378124	0.662093058636266	-0.389126069239856	0.69718288977904	0.915882146228312	a.no_drinker_vs_a.drinker	FALSE	3.85869607026219	4.06406576904717	2.66957406723889	3.81572771700526
hsa-miR-1471	0.481050008883379	-0.264181547228359	1.74761396087296	-0.151166992907517	0.879843986885684	NA	a.no_drinker_vs_a.drinker	NA	0.394256437998848	0.706773880103751	0	0
hsa-miR-1471-3p:Novel	7.53973816287808	0.599395355526928	0.802077712939799	0.747303342128791	0.454880475538943	0.796636040399431	a.no_drinker_vs_a.drinker	FALSE	7.57655923693483	12.2957097117785	4.27763444545207	6.51737520451669
