ID	Average_underweight	Average_normal	Average_overweight	Average_obese	Median_underweight	Median_normal	Median_overweight	Median_obese	log2FoldChange	pvalue	padj	comparison	treshold
hsa-miR-6516-3p	0.34854550949045	0.590208477232665	0.390650109974018	0.287486621241463	0	0	0	0	-0.444075053948513	0.304656641661098	NA	overweight_vs_normal	NA
hsa-miR-6516-5p	1.63283707778014	17.8312392166452	10.5487537434658	67.1847019761006	0.412837054888422	1.17641192161033	0.971868064845086	0.197478191736218	-0.2590980565003	0.532027337403035	0.775465882046038	overweight_vs_normal	FALSE
hsa-miR-652-3p	12.1464478434136	1.09667103483254	0.584584555897172	0.542934544069655	0.442294932104441	0	0	0	-0.816233099886611	0.0197961184557652	NA	overweight_vs_normal	NA
hsa-miR-652-5p	2.9043383511509	0.337032288626976	0.24004178952962	0.0975472099252434	0	0	0	0	-0.32986396989588	0.557209333523692	NA	overweight_vs_normal	NA
hsa-miR-6529-3p	1.51859678096168	1.84490780469292	3.56929192999292	3.72483361463516	0.623374540256912	1.17641192161033	0.577441298224694	1.24635361651627	0.0448472197619303	0.866125635619311	0.951012457708101	overweight_vs_normal	FALSE
hsa-miR-6529-5p	3.28365192550899	2.73039912014328	1.41428330714906	1.89920751867312	0.623374540256912	1.01934658145521	0.451890859411685	0.197478191736218	-0.331349714031321	0.216321450178324	0.505715439654785	overweight_vs_normal	FALSE
hsa-miR-653-3p	0.382902848940785	0.699337473144201	0.523230244131637	0.432551530065604	0	0	0	0	-0.443202966714719	0.252418637251045	NA	overweight_vs_normal	NA
hsa-miR-653-5p	0.9413486128267	0.640342364495668	0.51959942743306	0.123013922375552	0	0	0	0	0.213305010112278	0.667935900313033	NA	overweight_vs_normal	NA
hsa-miR-654-3p	1.29189988040767	0.517172673525731	0.881740703029156	2.05070530556872	0	0	0	0.197478191736218	0.283953690981249	0.573565689356026	NA	overweight_vs_normal	NA
hsa-miR-654-5p	33.1261914685224	21.038198289693	18.309798656068	22.095630768875	10.0144428168146	14.21578385692	12.5674937048739	10.4648705823217	-0.228149852251097	0.228906723483194	0.525929415290334	overweight_vs_normal	FALSE
hsa-miR-655-3p	5.11031947086925	1.45237459037295	0.862238393317001	0.948088414583136	0	0	0	0	-0.302056807560413	0.456282403075332	NA	overweight_vs_normal	NA
hsa-miR-655-5p	41.3455427478488	61.1538341372443	60.2679072773271	47.8233272907483	39.1095049737612	46.7026361132231	41.9702955194725	28.4067119332488	-0.155059744598329	0.315705931892352	0.627161016680518	overweight_vs_normal	FALSE
hsa-miR-656-3p	0.152906523386177	0.256709634524047	0.176763513913449	0.758909969983903	0	0	0	0	-0.345598553960699	0.554879327636834	NA	overweight_vs_normal	NA
hsa-miR-656-5p	1.2753417387268	1.42607109885255	1.42495671174276	0.51706895898586	0	0.210902436570727	0	0	-0.0478866580061028	0.900920613642273	NA	overweight_vs_normal	NA
hsa-miR-657	19.1668030433423	16.0515528411832	16.9996439273286	8.52181666705088	5.54117840225022	10.0711974919941	11.4401858940393	4.85777067245257	0.153067510203411	0.480814604763615	0.740970232731436	overweight_vs_normal	FALSE
hsa-miR-657-5p:Novel	268.327310469727	261.751731475006	277.01134074884	178.879990674763	226.495532387583	192.581056171131	175.17599191019	136.578145746352	-0.0125998063618006	0.934321355991809	0.974485587768783	overweight_vs_normal	FALSE
hsa-miR-658	24.0062887899032	15.960191060374	12.9239504209801	29.9332230613202	13.1655099557906	10.1184287038892	8.88977459490983	13.839941022841	-0.420304978359053	0.030495091234181	0.173413689309867	overweight_vs_normal	FALSE
hsa-miR-658-5p:Novel	19.4365643039802	7.12641436436649	6.86585953717569	4.72606045762707	5.18325445991534	4.79029952927141	4.43028217759512	2.92572891582345	0.00935285749413594	0.962266394941066	0.984608293121594	overweight_vs_normal	FALSE
hsa-miR-659-3p	0.588801681476568	0.424487296874619	0.380944904196256	0.409395104077286	0	0	0	0	0.299542883865158	0.489835917671733	NA	overweight_vs_normal	NA
hsa-miR-659-5p	1.01236331358809	1.0831834940652	0.939930390933869	0.367190736872305	0	0	0	0	0.112413427510102	0.723883418215626	NA	overweight_vs_normal	NA
hsa-miR-660-3p	2.93425890723073	4.16357132608508	3.03062588575171	1.64203769476119	0.975222959688194	1.16835088008672	1.27009212360538	0.546089667454999	0.287250740952545	0.324797997722069	0.632325432958058	overweight_vs_normal	FALSE
hsa-miR-660-5p	10.3231193564041	2.94747356768805	2.32323096957815	1.36150371568725	0.605561040660471	0.571559908603856	0.673985289847829	0.977387595491899	0.0404698915641855	0.903597577508326	0.962891788515171	overweight_vs_normal	FALSE
hsa-miR-661	10.1065507511439	12.5941381326384	10.0415149530384	8.53295437823814	4.86524425314885	7.98391276026299	8.7793289150706	5.43909639038519	-0.45468708270492	0.0207210109530248	0.138343220186371	overweight_vs_normal	FALSE
