ID	Average_F	Average_M	Median_F	Median_M	log2FoldChange	pvalue	padj	comparison	treshold
hsa-miR-4752	1.94840057989592	1.79873959192161	1.05304580347626	1.14675578452851	-0.0456111094340137	0.832202108134106	NA	M_vs_F	NA
hsa-miR-4752-3p:Novel	3.14214178416061	2.79965644758093	1.18283217502046	1.21825217004136	0.0831373551635582	0.732072268812401	NA	M_vs_F	NA
hsa-miR-4753-3p	0.675307554986804	0.248041955291389	0	0	-0.451447715796359	0.219674746824614	NA	M_vs_F	NA
hsa-miR-4753-5p	2.14715475729203	1.55941544441343	1.25824364067058	0.934265221038538	-0.372564523207627	0.0925211643265471	NA	M_vs_F	NA
hsa-miR-4754	7.76171775263909	6.51082135072971	4.77587628895714	4.59267597707826	-0.020799731755314	0.90032607166506	0.963670831626762	M_vs_F	FALSE
hsa-miR-4754-3p:Novel	40.469672932039	30.5304134802676	16.3867356455744	14.1244567387845	0.0201876845788458	0.915010304442961	0.969413194144187	M_vs_F	FALSE
hsa-miR-4755-3p	6.5381932735515	5.39435239303032	2.48218242137252	2.39377585789408	-0.286681219533129	0.195298514159937	0.53587979386791	M_vs_F	FALSE
hsa-miR-4755-5p	0.823818226513037	0.676064639440824	0.212678321005629	0	-0.0290156277779904	0.915364974468513	NA	M_vs_F	NA
hsa-miR-4756-3p	0.76935773245516	0.765457107923991	0.307568290898594	0	-0.0595337981769534	0.82232885056503	NA	M_vs_F	NA
hsa-miR-4756-5p	2.41298391599375	1.11882714883579	0.674631736046009	0.148542362166392	-0.292256687041881	0.309216845300347	NA	M_vs_F	NA
hsa-miR-4757-3p	3.09036292167544	3.13933787407236	2.04776093887464	2.04608460411226	0.0956394145788139	0.635673385393223	NA	M_vs_F	NA
hsa-miR-4757-5p	3.6105930690297	2.87569102701089	1.36865700836326	1.26991482286219	-0.344326202360743	0.163325069886342	NA	M_vs_F	NA
hsa-miR-4758-3p	0.52549979409962	0.433101348257694	0	0	-0.110148371745194	0.734754072060192	NA	M_vs_F	NA
hsa-miR-4758-5p	119.767131797563	174.269403282322	35.1511181290467	28.4827689172223	0.601686163540628	0.00104591897342685	0.0515268906026463	M_vs_F	FALSE
hsa-miR-4759	2.66069737250608	2.03163091987975	0.689251066904446	0	0.207285726171465	0.320991882713257	NA	M_vs_F	NA
hsa-miR-4759-3p:Novel	4.98212393301641	3.43738695700467	1.32688479631332	1.00366894728803	0.270276508440793	0.332573853308173	0.6829863113616	M_vs_F	FALSE
hsa-miR-4760-3p	0.118358156035921	0.21064874218011	0	0	0.139936183457791	0.897187649386904	NA	M_vs_F	NA
hsa-miR-4760-5p	11.8601371725504	9.022579792809	6.90245904886017	5.23024853800155	-0.450398007057311	0.0249004946164063	0.211479205604086	M_vs_F	FALSE
hsa-miR-4761-3p	2.55219376339128	4.93888637275357	1.50433137657579	1.84702978615579	0.258272470457374	0.232149256020531	NA	M_vs_F	NA
hsa-miR-4761-5p	0.991824405534921	0.745214161264499	0.114311981720771	0	0.276624677334996	0.341514849093558	NA	M_vs_F	NA
hsa-miR-4762-3p	0.768582720610423	0.730597508334114	0	0	0.162742799079084	0.589354195115349	NA	M_vs_F	NA
hsa-miR-4762-5p	0.743310252957238	0.666548227062313	0	0	0.0736448099594764	0.840548377565111	NA	M_vs_F	NA
hsa-miR-4763-3p	11.3982998012719	13.1071433895089	6.43950533037474	8.38062193814015	0.223064366918296	0.163698205130969	0.498567921912102	M_vs_F	FALSE
hsa-miR-4763-5p	1.19293442745221	0.663113764463299	0.403707360440314	0	-0.274543034365932	0.292895013153358	NA	M_vs_F	NA
hsa-miR-4764-3p	0.152796742378429	0.0870812225919554	0	0	-0.305517737225025	0.720142475722074	NA	M_vs_F	NA
hsa-miR-4764-5p	1.61250330378274	1.73635582637922	0.753224618537345	0.828640514194068	0.21941679612837	0.354488955274161	NA	M_vs_F	NA
hsa-miR-4765	8.13632790474439	5.31224469547368	5.51400853523557	4.08150509827649	-0.381895952431737	0.0154711190976845	0.173690155492671	M_vs_F	FALSE
hsa-miR-4765-5p:Novel	1.54976967806103	0.840975180811541	0	0	-0.565194348688809	0.130952956837763	NA	M_vs_F	NA
hsa-miR-4766-3p	1.16092563465173	1.2766495570358	0.37746471922766	0	0.0652447025478001	0.822752431599046	NA	M_vs_F	NA
hsa-miR-4766-5p	1.17254259967862	1.12464741691458	0.614477759624476	0.518340416550533	0.0881271454477372	0.698483860124281	NA	M_vs_F	NA
hsa-miR-4767	25.1311635026126	20.7590806398288	11.009568188416	13.1416941380151	-0.162829226834459	0.408510301610812	0.732741293683718	M_vs_F	FALSE
hsa-miR-4767-3p:Novel	17.2150283854114	12.5892655618899	8.49074929032505	8.90380610734368	-0.154419414207249	0.343246769347345	0.687725285474644	M_vs_F	FALSE
hsa-miR-4768-3p	1.22893646244452	1.35660751155951	0	0	0.0962851227665139	0.757612126459526	NA	M_vs_F	NA
hsa-miR-4768-5p	3.54251075509055	2.6259174690938	2.31097267405358	1.62738172329948	-0.447856264206284	0.0262072542384257	NA	M_vs_F	NA
hsa-miR-4769-3p	0.13937300440282	0.181196940366652	0	0	0.150396225854865	0.83429466940798	NA	M_vs_F	NA
hsa-miR-4769-5p	6.14029952940049	6.35231566862428	4.07424731334725	3.78500747337207	0.404844058693549	0.0222843755817499	0.20103576325376	M_vs_F	FALSE
hsa-miR-4770	9.21559005458756	7.68797396966649	6.72368243267914	6.45412177010802	-0.121083666398612	0.396162337112823	0.732741293683718	M_vs_F	FALSE
hsa-miR-4770-5p:Novel	2.52341696560553	2.63178156078795	1.25821573075887	1.09957783553071	-0.142389491825984	0.529456841786979	NA	M_vs_F	NA
hsa-miR-4771	4.16825890657273	4.17471586568137	3.06858577370078	2.55963872701723	-0.0632950302286825	0.721447856594835	0.897123355453859	M_vs_F	FALSE
hsa-miR-4771-5p:Novel	29.9177466629156	23.629427814	11.1476561101225	11.2554114589376	-0.141475209362314	0.509634030139535	0.800018199655652	M_vs_F	FALSE
hsa-miR-4772-3p	0.408611622752613	0.322597006815442	0	0	-0.141843846868048	0.666962100384986	NA	M_vs_F	NA
hsa-miR-4772-5p	0.52730592897312	0.565663910934223	0	0	0.146709701455218	0.600512655016842	NA	M_vs_F	NA
hsa-miR-4773	2.8480091017799	3.30221167598068	2.10210506817511	2.08388550710861	0.183075734711389	0.272301532126501	NA	M_vs_F	NA
hsa-miR-4773-5p:Novel	2.05829702511455	2.1959935533022	1.54638303071489	1.28278493489492	0.137133473022359	0.472807593139089	NA	M_vs_F	NA
hsa-miR-4774-3p	0.958907920483363	0.665424089818595	0	0	-0.356710463854751	0.216148791535023	NA	M_vs_F	NA
hsa-miR-4774-5p	6.21508458248599	4.12131379566483	1.58758848620999	1.74760027321737	-0.391091621208077	0.140339750844652	0.470669002747142	M_vs_F	FALSE
hsa-miR-4775	0.497874344164204	0.727647655650019	0	0	0.449913397078836	0.249225452158369	NA	M_vs_F	NA
hsa-miR-4775-3p:Novel	0.738447747130243	0.756478289461746	0	0	-0.190423851598163	0.526731637530764	NA	M_vs_F	NA
hsa-miR-4776-3p	2.61866856891433	2.66148038875929	1.70664017945434	1.82649436724773	0.214801467826632	0.234487707747588	NA	M_vs_F	NA
hsa-miR-4776-5p	1.42494551746388	1.39937299398856	0.535099014888236	0.742903908739332	0.270938589509003	0.26107885079552	NA	M_vs_F	NA
hsa-miR-4777-3p	0.584836867048605	0.214046756678949	0	0	-0.714314360047877	0.149486745903659	NA	M_vs_F	NA
hsa-miR-4777-5p	0.219707430166738	0.168616966392422	0	0	-0.108683820639931	0.846101795025863	NA	M_vs_F	NA
hsa-miR-4778-3p	0.815901517407102	1.1370394663077	0	0	-0.0396101329584241	0.896798652555074	NA	M_vs_F	NA
hsa-miR-4778-5p	7.64895861909593	8.34403951324408	5.48346335083891	5.20521555235167	0.0220893687548332	0.889671473379651	0.960041910999014	M_vs_F	FALSE
hsa-miR-4779	1.93211356472353	1.49368226032827	1.28394361426078	1.00411931710178	-0.21346012517705	0.258876077435394	NA	M_vs_F	NA
hsa-miR-4779-5p:Novel	1.13194449297011	0.907715556171038	0.212678321005629	0.10096444172833	-0.103679344918214	0.709826992291093	NA	M_vs_F	NA
hsa-miR-4780	11.8360045872393	12.2327183545788	6.12935013739645	5.15328863114073	-0.0867264276029936	0.673232193123122	0.874589043335142	M_vs_F	FALSE
hsa-miR-4780-5p:Novel	4.99307168342637	3.33813275133525	2.66364445571551	2.06518100861156	-0.178445825856572	0.365561879510379	0.710010397593637	M_vs_F	FALSE
hsa-miR-4781-3p	1.47694452049175	1.90013091368111	0.527309167667209	0.294874794028796	0.0297806067093535	0.913746867285398	NA	M_vs_F	NA
hsa-miR-4781-5p	0.360366269598205	0.27872045553456	0	0	-0.210204621640763	0.649313639956895	NA	M_vs_F	NA
hsa-miR-4782-3p	0.502147003073516	0.434431150957402	0	0	-0.0688710426696476	0.838774065116275	NA	M_vs_F	NA
hsa-miR-4782-5p	0.627667884192756	0.521070564701182	0	0	0.0514385422406479	0.851565442706656	NA	M_vs_F	NA
hsa-miR-4783-3p	3.55960765264654	2.68134930046919	1.4518247202929	1.46614549797162	-0.00475353505351966	0.983681479993498	NA	M_vs_F	NA
hsa-miR-4783-5p	1.24690780336888	1.1943106095027	0.624134006194266	0.367851642308388	-0.0111899544176928	0.961167653492886	NA	M_vs_F	NA
hsa-miR-4784	7.40594395052362	7.31046872928038	5.1298379852893	4.61198180592317	0.0875585120403927	0.60374644779256	0.854207698449889	M_vs_F	FALSE
hsa-miR-4784-3p:Novel	37.6222419515985	49.9872138892003	10.1168490481741	10.2130283773182	0.311389511229936	0.133064148666389	0.458605862173255	M_vs_F	FALSE
hsa-miR-4785	17.6030696601697	16.2373588915609	11.7675106165831	11.28455432289	0.0230973500674559	0.879230066683696	0.955156531049243	M_vs_F	FALSE
hsa-miR-4785-5p:Novel	12.3543032455361	10.1063102911144	7.78340142554254	6.34634740360065	-0.0192006849673807	0.906515404520751	0.965885353420639	M_vs_F	FALSE
hsa-miR-4786-3p	3.39225669994862	2.45205384035174	2.12420647257446	1.01449549936926	0.112723469572011	0.570856688939964	NA	M_vs_F	NA
hsa-miR-4786-5p	4.82362289922095	4.03548332773556	1.10077780131815	0.507017796399573	0.367219773829273	0.181728194823218	0.522459734687522	M_vs_F	FALSE
hsa-miR-4787-3p	15.6973617256297	9.70570515810795	0.653116353036987	0.550672432154522	0.448476223609131	NA	NA	M_vs_F	NA
hsa-miR-4787-5p	24.8425739250648	25.3344425815829	12.3251875949524	15.9342296944433	0.300681913363134	0.0763442142721213	0.350346736728228	M_vs_F	FALSE
hsa-miR-4788	2.34968392508146	1.52906786071223	1.10643469653595	0.764921258576613	-0.091148701125759	0.704068868584523	NA	M_vs_F	NA
hsa-miR-4788-3p:Novel	4.03544561498153	4.3667465172583	2.56848153640903	2.50768074927858	0.235971159332731	0.205002503479324	0.54332150843017	M_vs_F	FALSE
hsa-miR-4789-3p	0.373306191724762	0.190695241683639	0	0	-0.295652161491715	0.471695135260727	NA	M_vs_F	NA
hsa-miR-4789-5p	1.27420756436584	0.880782709988501	0	0	-0.206762000185228	0.481127869154912	NA	M_vs_F	NA
hsa-miR-4790-3p	1.01533413133536	0.925044847009626	0	0	-0.147527467651332	0.63820081793632	NA	M_vs_F	NA
hsa-miR-4790-5p	0.323658652745769	0.21543110676808	0	0	-0.148804240148988	0.755109312895271	NA	M_vs_F	NA
hsa-miR-4791	5.22992574520451	4.63797695844421	3.11687270128456	2.79094086015581	-0.250291699890602	0.184577421576621	0.526924445476227	M_vs_F	FALSE
hsa-miR-4791-3p:Novel	2.64941003331051	2.35301696689838	1.24674908051382	1.09439761584773	-0.0297832922017052	0.896119102197298	NA	M_vs_F	NA
hsa-miR-4793-3p	5.64399586422987	4.07211555769897	2.75353268201993	1.45238861835254	0.0922274495060606	0.633589406859344	0.866816876490992	M_vs_F	FALSE
hsa-miR-4793-5p	4.59543825605605	2.25592399229851	2.03653964956928	1.63898194950999	-0.177910262323648	0.373972451216907	NA	M_vs_F	NA
hsa-miR-4794	1.84158423292649	1.5797875301378	0.212678321005629	0	0.0906663576828195	0.744267005137997	NA	M_vs_F	NA
hsa-miR-4794-3p:Novel	2.96417149323534	1.83623979594525	1.31169910495216	0.404194311869714	-0.00931385758171811	0.9673261919581	NA	M_vs_F	NA
hsa-miR-4795-3p	11.4150506256046	6.31350880788604	0.76427122126171	0	-0.299471696709397	0.34875331238543	0.693778857773867	M_vs_F	FALSE
hsa-miR-4795-5p	0.428608609165596	0.375021328949534	0	0	-0.112239427721954	0.765158727650457	NA	M_vs_F	NA
