ID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	comparison	treshold	Averageabstemious	Averageall	Averagenowine	Medianabstemious	Medianall	Mediannowine
hsa-miR-520h-5p:Novel	1.53197014484787	0.809372256850554	0.446097719979567	1.81433847473514	0.0696256315923836	NA	nowine_vs_all	NA	2.24527150284373	1.17493004306643	1.80685184560818	1.29187178287485	0.687140853820144	1.01084528307711
hsa-miR-521	12.3458473167634	0.419591711659773	0.368853471645766	1.13755662861901	0.255305665729416	0.576360230313847	nowine_vs_all	FALSE	22.8826534562667	10.0252576918928	9.40268567913904	9.65997654701641	4.48408322706119	6.5958373899018
hsa-miR-521-1-5p:Novel	0.519230787392973	1.21226501900272	0.678875320669899	1.7856961095691	0.0741484756353387	NA	nowine_vs_all	NA	0.36081789325664	0.444565321304488	0.701248837891389	0	0	0.370437774292432
hsa-miR-521-2-5p:Novel	0.569116946844447	1.09639998252687	0.831206138123338	1.31904702364479	0.187153392250039	NA	nowine_vs_all	NA	0.463710236431978	0.566471426830934	0.618513776097164	0	0	0
hsa-miR-522-3p	3.03319427988677	0.608591548485538	0.484000327655862	1.25741970348058	0.208601698149936	NA	nowine_vs_all	NA	3.39381041902696	2.99769251792849	1.97452733430602	2.48428342014285	1.23408967730791	0.454460136558967
hsa-miR-523-3p	0.452710736567059	0.505393906939796	0.835271821783871	0.605065194059148	0.545135679715853	NA	nowine_vs_all	NA	0.295343629847647	0.401439199296475	0.574835012815099	0	0	0
hsa-miR-524-3p	1.72958456467294	0.234170086835584	0.442850929064311	0.528778583191316	0.596959056307044	NA	nowine_vs_all	NA	2.28292863421157	1.49209725137262	1.88894466523731	0.864545215692495	0.831485644608289	1.04068969231255
hsa-miR-524-5p	0.670056488843658	0.285518705634574	0.590907824183439	0.483186537645063	0.628963293248082	NA	nowine_vs_all	NA	2.39055296378142	0.451202993703092	0.490320308025635	0	0	0
hsa-miR-525-3p	1.09124837573398	0.929807045486272	0.497802929055636	1.86782156394736	0.0617869466826862	NA	nowine_vs_all	NA	0.686354985299066	1.0213793278129	1.24243270595324	0.342138565080746	0.277161881536096	0.388858618099575
hsa-miR-525-5p	0.334855584236486	0.68346607759805	0.952621287897477	0.717458329223907	0.47309133974718	NA	nowine_vs_all	NA	0.48008713702677	0.294087242281608	0.315826880228471	0	0	0
hsa-miR-526a-2-3p:Novel	1.15500485887216	0.106774312408494	0.522529038450996	0.204341394547219	0.838086724166901	NA	nowine_vs_all	NA	2.53543648287832	0.92722357199497	0.973270294338017	1.41123682204404	0.370959487290253	0.351466767919537
hsa-miR-526a-3p	1.37300466695514	-0.202513459951567	0.54163010046454	-0.373896243539415	0.708481511319412	NA	nowine_vs_all	NA	2.56340842752421	1.26763000548885	0.565034602736455	0.449132766162998	0.420980564407533	0
hsa-miR-526a-5p	0.683035846248709	0.701618680620166	0.672392824183979	1.0434654496375	0.296732774575022	NA	nowine_vs_all	NA	1.20735516958874	0.560988855518308	0.688197871234983	0	0	0
hsa-miR-526a-5p, hsa-miR-520c-5p, hsa-miR-518d-5p	5.34828104487807	0.151448933843778	0.442318300942154	0.342398072883682	0.732051338569381	0.88501668492527	nowine_vs_all	FALSE	7.67905028189331	4.7485839543356	4.59305669780609	3.29551572741133	2.5258833864452	2.87573089621229
hsa-miR-526b-3p	1.92192988724466	0.440593409060965	0.434392517161806	1.01427485892177	0.310451617042775	NA	nowine_vs_all	NA	1.2761479240143	2.02413493241759	1.66577995895504	0.898265532325995	0.893726010650258	1.06342867278894
hsa-miR-526b-5p	0.312913606779982	-0.107068191269154	0.998687442463862	-0.107208909130774	0.914623247703688	NA	nowine_vs_all	NA	0.466865251442776	0.33024050510045	0.094355435155002	0	0	0
hsa-miR-527	1.556043440871	-0.432687546286647	0.58351424247814	-0.74152011174407	0.458378142043229	NA	nowine_vs_all	NA	0.466571830013731	1.74757299188519	0.852312834658576	0	0.446343672418716	0.370437774292432
hsa-miR-527-3p:Novel	0.918992175912367	0.530628626292279	0.582839914041124	0.91041916229306	0.362601495775513	NA	nowine_vs_all	NA	0.70470722448712	0.876719501592648	0.956933257641586	0	0	0
hsa-miR-532-3p	1.64922002457713	-1.59572536237069	0.668322220179765	-2.38765869843662	0.0169560802933337	NA	nowine_vs_all	NA	0.545656730348816	1.85005708414948	0.541893863103848	0	0	0
hsa-miR-532-5p	9.98565129445661	0.100992893531673	0.434252625053333	0.232567145723689	0.816097541711503	0.92429679422969	nowine_vs_all	FALSE	52.0832593325138	6.42932435998865	3.1688402452397	2.27942562006856	2.08536069151727	2.05893160468735
