ID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	comparison	treshold	Averageabstemious	Averageall	Averagenowine	Medianabstemious	Medianall	Mediannowine
hsa-miR-3132-3p:Novel	6.49792659882863	-0.164584327559635	0.576450765543786	-0.285513243103037	0.775250959934363	1	nowine_vs_abstemious	FALSE	5.87048089056422	6.70097981535331	4.45588038435163	4.87338096365936	3.37845888934843	2.86668147627012
hsa-miR-3133	1.44265849779989	0.199219279086542	0.783357906965947	0.254314505942942	0.799252594007862	1	nowine_vs_abstemious	FALSE	2.02735083277185	1.21183577887109	1.35934212023034	0.752063681140785	0.579855859921894	0.678368718670423
hsa-miR-3133-3p:Novel	4.00985780769706	0.352980187356171	0.6093274347933	0.579294755496955	0.562390303642604	1	nowine_vs_abstemious	FALSE	3.90372443365042	3.47363970195086	4.8627624126009	1.76180405206592	2.27902806794646	1.78662943195476
hsa-miR-3134	2.6786220612551	0.233763614403259	0.920845452463857	0.253857597686767	0.799605574007382	1	nowine_vs_abstemious	FALSE	1.46654590080192	2.7667119161565	1.91640732858622	0	0.872237816077132	0.29473345260512
hsa-miR-3134-5p:Novel	0.454850761548981	0.548117180458723	1.38735816356629	0.395079796157148	0.692783998889088	1	nowine_vs_abstemious	FALSE	0.228661887622034	0.438340258643757	0.604308977701932	0	0	0
hsa-miR-3135a	8.98406864160594	-0.533457056606255	0.486676090979995	-1.09612341040231	0.273024770997769	1	nowine_vs_abstemious	FALSE	19.2228898265202	7.51156341120445	7.36902196391304	6.31407271546892	4.35219859096516	4.75272162744725
hsa-miR-3135a-3p:Novel	7.04849060620638	-0.0605614939569784	0.493600409801529	-0.122693362392729	0.902349920196182	1	nowine_vs_abstemious	FALSE	14.0651711235712	6.49824122078671	4.29557977430397	6.82316082872686	3.9882991189063	2.74098034733117
hsa-miR-3135b	10.6919794438673	-0.34421843377194	0.525466066665367	-0.655072621447026	0.512420998523739	1	nowine_vs_abstemious	FALSE	49.2240467286646	7.34637788566316	3.64033075376639	5.81147825237406	4.38850965044951	3.00870393015576
hsa-miR-3135b-3p:Novel	11.4272695488442	0.0342198145180868	0.473519927746767	0.0722668941958177	0.942389510391441	1	nowine_vs_abstemious	FALSE	83.795290839091	3.9748786247899	3.66759418515186	4.66406998773431	2.74915801198496	3.56746715288639
hsa-miR-3136-3p	0.223723787601764	0.518179718003514	2.12567611512632	0.243771717768358	0.8074076255866	1	nowine_vs_abstemious	FALSE	1.13152869624526	0.123854807663945	0.142612828620415	0	0	0
hsa-miR-3136-5p	21.7434048022732	-0.360366336461906	0.541097169872457	-0.665991907787742	0.505416272794845	1	nowine_vs_abstemious	FALSE	41.3284572584273	16.8908173986732	20.5597869245644	11.853850453592	12.5801876218269	13.0323000962805
hsa-miR-3137	123.353496888537	0.223453586870594	0.491155799594291	0.454954592931965	0.649141906125308	1	nowine_vs_abstemious	FALSE	396.987725651013	87.549381518103	99.1967819802517	52.8215387318098	60.004510286837	74.9560102829301
hsa-miR-3137-3p:Novel	61.7376014087801	-0.427628999200204	0.677454342424135	-0.63122925401883	0.527890636721213	1	nowine_vs_abstemious	FALSE	91.0153096928668	54.963463315195	51.793727129698	18.6615596395551	20.232817352135	32.1076331686133
hsa-miR-3138	2.55508214358282	0.158843640511815	0.587146559406862	0.27053490813653	0.786748764964228	1	nowine_vs_abstemious	FALSE	4.09045715944056	2.00048044558009	3.07695102593445	2.60550935263244	1.19488642577437	2.06125104652109
hsa-miR-3138-5p:Novel	211.071804647195	-0.515239271097206	0.455494389242398	-1.13116491281963	0.257985686921518	1	nowine_vs_abstemious	FALSE	274.904030755393	191.820809874175	161.665122244961	167.708537227203	139.312108553882	144.108531471037
hsa-miR-3139	2.03045669715953	0.196680546810184	0.675207791930447	0.291288917516586	0.770830362678931	1	nowine_vs_abstemious	FALSE	1.7113820056799	1.84139635428681	2.12572087704433	0	1.38580940768048	1.39893622422428
hsa-miR-3139-3p:Novel	2.30622983349884	0.643310666753794	0.892992703256789	0.720398570343977	0.47127963000748	1	nowine_vs_abstemious	FALSE	2.2913828558932	2.27674773387897	1.95799096345849	0.228092376720498	0.573800646364247	0.664024956527653
hsa-miR-3140-3p	2.53341669500074	0.877045986626409	0.817681943609871	1.07260040836228	0.283450441458499	1	nowine_vs_abstemious	FALSE	1.15798101311312	2.67409335023945	1.84685552183618	1.17357345171574	0.698039684885189	0.91281122615063
hsa-miR-3140-5p	1.14155343623914	0.450779566322195	0.953529393645867	0.472748474589353	0.636392638335475	1	nowine_vs_abstemious	FALSE	0.77089951209641	1.08282372463716	1.09267796756652	0	0.0975224366766557	0.240036356184427
hsa-miR-3141	1.67608975956508	0.720560652903958	0.710749785950628	1.01380354542099	0.310676503215502	1	nowine_vs_abstemious	FALSE	1.39970677182779	1.55515670002617	1.79285212137702	0	0.860338744186342	0.657773574488056
hsa-miR-3141-3p:Novel	29.4538370407543	0.0945117505237013	0.417084422793421	0.22660100775452	0.820734008601178	1	nowine_vs_abstemious	FALSE	90.7346575041314	21.8823811394318	22.1371684542052	15.6085285339909	17.2270981878399	16.624712861165
hsa-miR-3142	2.3378608061168	0.544422417673627	0.869955310315984	0.625805039888638	0.531442825716498	1	nowine_vs_abstemious	FALSE	1.29642069961852	1.85805394966424	4.42962421285975	0	0.741918974580507	1.13975634715888
hsa-miR-3142-5p:Novel	0.82703589907677	1.55408722980065	1.16017641393109	1.33952665399812	0.180399283309247	1	nowine_vs_abstemious	FALSE	0.423389213400418	0.893776014445867	0.584532026755564	0	0	0
hsa-miR-3143	1.07880093900821	-0.306626981300253	0.771023539035215	-0.397688223220703	0.690860019482295	1	nowine_vs_abstemious	FALSE	1.1608255862963	1.10046235903787	0.617277980934016	0.228092376720498	0.637628938973607	0
hsa-miR-3143-3p:Novel	5.59178385459035	1.52246745754522	0.631138568014999	2.41225546132215	0.0158541687054677	1	nowine_vs_abstemious	FALSE	7.08976401784108	4.86753931364706	5.94935430815462	3.14932095409355	2.48295670096459	2.74098034733117
hsa-miR-3144-3p	2.86437513008322	-1.31311270821804	1.05151971102377	-1.24877612321654	0.211746969328419	1	nowine_vs_abstemious	FALSE	4.02310251683165	2.91593763144752	0.918757364612876	0.654846322300246	0	0
hsa-miR-3144-5p	0.446818232184482	-0.507407794976518	1.55464365511089	-0.326382057591406	0.744135310902557	1	nowine_vs_abstemious	FALSE	0.579450999845639	0.485571322531441	0.182895016740718	0	0	0
hsa-miR-3145-3p	11.1466694842426	0.907614810441229	0.92241378767301	0.983956248887916	0.325137025079881	1	nowine_vs_abstemious	FALSE	33.0395343756071	4.02901401549398	22.4210643474567	1.96031211572256	0.87361872915729	1.39468787750774
hsa-miR-3145-5p	0.464493118059129	-0.3779235158153	1.22069786594565	-0.309596277963943	0.756867987076462	1	nowine_vs_abstemious	FALSE	1.56279346539505	0.344862281785532	0.232725664310569	0	0	0
hsa-miR-3146	4.14018277529633	1.20647012065514	0.769260396549185	1.56835075101646	0.11679929790141	1	nowine_vs_abstemious	FALSE	1.66678738914527	4.51330805945716	3.36710844030565	0.673699149244495	1.63532164308136	2.58420284986387
hsa-miR-3146-5p:Novel	1.88353739846329	0.187276418376499	0.914782086841292	0.20472243725624	0.837788989278215	1	nowine_vs_abstemious	FALSE	2.26713753295816	1.99039637080405	0.997692424549491	1.26228384161091	0.503732307132171	0.347707720529759
hsa-miR-3147	4.45766329352233	-0.100335237088798	0.58281617252077	-0.172155890346749	0.863314974466187	1	nowine_vs_abstemious	FALSE	5.28584223516119	3.94985225296863	4.39791340547181	5.02314935857481	2.58101623255903	3.42933519373166
hsa-miR-3147-3p:Novel	6.08954909680894	-0.31967805042478	0.536180189312898	-0.596213841534205	0.551032379999342	1	nowine_vs_abstemious	FALSE	5.15343399666144	6.23490830902734	4.76265965275809	2.78903125149675	4.43755693342777	3.1584890677514
hsa-miR-3148	2.12691461500104	0.109106456877824	0.768890492166537	0.141901165366722	0.887158073803825	1	nowine_vs_abstemious	FALSE	1.82482792102629	2.09729393511401	1.86690607321211	0.791271331243744	0.998277388515681	0.764022680706195
hsa-miR-3148-3p:Novel	3.51254894286734	0.366930385836386	0.851675251729737	0.430833683485762	0.666589305904013	1	nowine_vs_abstemious	FALSE	3.53271445594877	4.14063852407876	1.77470821323663	2.47102342192148	0.715884340895446	0.764022680706195
hsa-miR-3149	22.9895416021879	-0.884881269394058	0.662221424413767	-1.33623171460724	0.181473548003615	1	nowine_vs_abstemious	FALSE	92.5894198518229	15.9963904075484	11.7040376332247	10.3361726300357	7.03122866673294	5.39334402184272
hsa-miR-3149-5p:Novel	7.78794705440976	1.21121829142614	0.918899409687395	1.31811847810218	NA	NA	nowine_vs_abstemious	NA	2.71572924767625	1.66071592169549	31.990891905611	1.0959099092694	0.488547308771048	0.908153532260553
hsa-miR-3150a-3p	2.4228055007251	0.581142414415893	0.728207250176003	0.798045356284814	0.42484416989628	1	nowine_vs_abstemious	FALSE	1.48092583506072	3.0887287138585	1.10478426142865	1.42840329208994	0.807968909892622	0.74214373297337
hsa-miR-3150a-5p	0.720645996873257	0.16526851741642	1.05650989201572	0.156428745878662	0.875695080141306	1	nowine_vs_abstemious	FALSE	0.425751682426907	0.75581935647746	0.592898077786132	0	0	0
hsa-miR-3150b-3p	2.11184444563272	0.04428226591967	0.678151722457644	0.0652984641242076	0.947936365187789	1	nowine_vs_abstemious	FALSE	3.71344511596933	1.97779526260954	1.3240098415591	2.08983864259066	1.04705952732778	1.00254186786552
hsa-miR-3150b-5p	2.68273790012843	0.198023047097243	0.739110995622175	0.267920580630179	0.788760451596511	1	nowine_vs_abstemious	FALSE	6.1068427201902	2.40461009714175	1.34637390671212	1.71811576444607	0.637628938973607	1.05440030375861
hsa-miR-3151-3p	0.707554508228167	0.155767044370859	1.04516776667092	0.149035446115039	0.881525663337902	1	nowine_vs_abstemious	FALSE	0.341794693713295	0.538831283256817	1.19458568478669	0	0	0
hsa-miR-3151-5p	2.1241389729579	-1.19067345134985	0.75199437768105	-1.58335419344699	0.113340757251711	1	nowine_vs_abstemious	FALSE	1.93842393861579	2.42509902801572	0.819476049352973	0.409925116060039	1.02819308546718	0.417634133495092
hsa-miR-3152-3p	1.74103183699506	0.603775929643912	0.697140586007329	0.866074851705111	0.386449115224501	1	nowine_vs_abstemious	FALSE	2.37391294052498	1.50651580604149	1.85937590091435	1.48031430881553	0.687140853820144	1.490897478467
hsa-miR-3152-5p	0.341348902851158	0.499283148073322	1.33243115316182	0.374715907000925	0.707871760764283	1	nowine_vs_abstemious	FALSE	0.16165296503632	0.297582802177769	0.472821114894877	0	0	0
hsa-miR-3153	3.93790275785724	0.609035772805413	0.583240665284752	1.04422721023416	0.296380280646528	1	nowine_vs_abstemious	FALSE	5.52106925296871	3.58380412296669	3.32687294953964	2.60550935263244	1.93118854519468	2.68317215874406
hsa-miR-3153-5p:Novel	2.39602284071071	-0.306153378477861	0.695109171030063	-0.440439273767861	0.659618985367245	1	nowine_vs_abstemious	FALSE	2.82217196053133	2.55213330760581	1.175189687552	1.90090185416077	1.05201980524468	0.689664695129559
