miRNA	kendall_correlation	pvalue
hsa-miR-3186-3p	0.0315573176916725	0.497558515926561
hsa-miR-3186-5p	-0.0837185912966917	0.0962238727562716
hsa-miR-3187-3p	0.0578526841017072	0.235803591374967
hsa-miR-3187-5p	0.0547899886272346	0.238190518457272
hsa-miR-3188	-0.00509920854836307	0.910833758222645
hsa-miR-3188-5p:Novel	-0.0824709761929564	0.0832398279998477
hsa-miR-3189-3p	-0.0771742616992029	0.111927576490364
hsa-miR-3189-5p	-0.0806522947891201	0.108403070216372
hsa-miR-3190-3p	-0.0498427223592612	0.266188142072727
hsa-miR-3190-5p	-0.0620848297244051	0.224189058746499
hsa-miR-3191-3p	-0.0402181529291218	0.377110416274176
hsa-miR-3191-5p	0.0205891055662807	0.698770287998561
hsa-miR-3192-3p	-0.0318124580770925	0.544441174350157
hsa-miR-3192-5p	-0.016554039055044	0.72625734742018
hsa-miR-3193	0.0279254305474378	0.59304700572688
hsa-miR-3193-3p:Novel	-0.0476563801129139	0.304189333416776
hsa-miR-3194-3p	0.0275944539241482	0.582003162846659
hsa-miR-3194-5p	-0.023859051690586	0.625799438170094
hsa-miR-3195	0.0173359768177001	0.699936357046015
hsa-miR-3195-3p:Novel	0.0613930220794319	0.174768043751399
hsa-miR-3196	-0.0120325767515867	0.797725216613636
hsa-miR-3196-3p:Novel	0.00367525440905418	0.935160022253671
hsa-miR-3197	-0.0371174405677848	0.420710932403496
hsa-miR-3197-3p:Novel	0.0106047954108342	0.823586526525634
hsa-miR-3198	-0.0353146574093775	0.452581692005828
hsa-miR-3198-5p:Novel	-0.0181419838005859	0.69230696434982
hsa-miR-3199	-0.0197178816075065	0.676760383831224
hsa-miR-3199-3p:Novel	-0.0409327315108862	0.38581153335163
hsa-miR-32-3p	-0.0112300135228011	0.834046821460309
hsa-miR-32-5p	0.0529787028798785	0.291453812592148
hsa-miR-3200-3p	-0.0485544751076945	0.342885920450354
hsa-miR-3200-5p	0.0490533472123985	0.290177977503942
hsa-miR-3201	-0.0312456111718557	0.556794394208867
hsa-miR-3201-3p:Novel	-0.107296603257295	0.0265574424195997
hsa-miR-3202	-0.0210181447837666	0.648845419666517
hsa-miR-3202-3p:Novel	-0.0617527660750398	0.179086520578191
hsa-miR-320a-3p	-0.0237667000789701	0.596024154535194
hsa-miR-320a-5p	0.0231213009683026	0.612897070101151
hsa-miR-320b	-0.0419808305888224	0.36013320781739
hsa-miR-320b-1-5p:Novel	-0.0630473466621731	0.18516871111137
hsa-miR-320b-2-5p:Novel	0.0170964390337571	0.718012335580489
hsa-miR-320c	-0.027649093392506	0.539113664066028
hsa-miR-320c-1-5p:Novel	0.00365280523778342	0.937461052713971
hsa-miR-320c-2-5p:Novel	-0.0147111351763424	0.754401397964419
hsa-miR-320d	-0.0318803460327262	0.479766899453577
hsa-miR-320d-1-5p:Novel	0.0415034299809726	0.35546330431299
hsa-miR-320d-2-5p:Novel	-0.0451660696426293	0.336900640502238
hsa-miR-320e	-0.0491359414353906	0.277943070975482
hsa-miR-320e-5p:Novel	0.00984247678254887	0.825117103524739
hsa-miR-323a-3p	-0.0577562872923591	0.276239741813761
hsa-miR-323a-5p	-0.00664047564418584	0.882811349856118
hsa-miR-323b-3p	-0.0374722161714219	0.488107056560118
hsa-miR-323b-5p	-0.0240545447359825	0.600635895197832
hsa-miR-324-3p	0.038788503516682	0.39338386236692
hsa-miR-324-5p	0.0530243599131866	0.241602756371531
hsa-miR-325	-0.0331236217289029	0.507059140482043
hsa-miR-325-3p:Novel	-0.0230234374879321	0.625071545511157
hsa-miR-326	0.0079883516714817	0.860627618586959
hsa-miR-326-5p:Novel	-0.0624996007420733	0.17003576492928
hsa-miR-328-3p	0.0270650429818014	0.609144414466365
hsa-miR-328-5p	-0.0605451395680863	0.183490520085342
hsa-miR-329-3p	0.000313269662655029	0.994570962738292
hsa-miR-329-5p	0.0414415927147987	0.4057035091994
hsa-miR-330-3p	-0.0422482125239949	0.395009379802892
hsa-miR-330-5p	0.0014426064379309	0.977490159172379
hsa-miR-331-3p	-0.0751046632254251	0.158877455401844
hsa-miR-331-5p	-0.146817102583614	0.00415058644475197
hsa-miR-335-3p	-0.0587042284902597	0.271019680433182
hsa-miR-335-5p	-0.0671895879534655	0.148772521768752
hsa-miR-337-3p	-0.0241973047095541	0.650867585819486
hsa-miR-337-5p	-0.0232254105567852	0.636021850348772
hsa-miR-338-3p	-0.0138766766246363	0.759515967638772
hsa-miR-338-5p	0.00530463670768564	0.914499731445152
hsa-miR-339-3p	0.0553386213166103	0.254309350913935
hsa-miR-339-5p	-0.0347608904042185	0.458855230598521
hsa-miR-33a-3p	-0.0243491804729915	0.652974704175675
hsa-miR-33a-5p	-0.016793642397649	0.719553858109376
hsa-miR-33b-3p	-0.064689717025298	0.182450350162569
hsa-miR-33b-5p	-0.0193028431905507	0.685987425900915
hsa-miR-340-3p	0.0348005533374615	0.504894410742205
hsa-miR-340-5p	-0.116604321604536	0.0171065575385913
hsa-miR-342-3p	-0.0157833642559827	0.74528961646526
hsa-miR-342-5p	-0.0852842703800631	0.0704534458819131
hsa-miR-345-3p	-0.0401534457797565	0.379148765225548
hsa-miR-345-5p	0.00249914653016111	0.96067220334887
hsa-miR-346	-0.00451837678433937	0.921995368032586
hsa-miR-346-3p:Novel	-0.0208710719101245	0.654959099229762
hsa-miR-34a-3p	-0.0594140278607149	0.256316924332306
hsa-miR-34a-5p	-0.00149311793403572	0.975414290446608
hsa-miR-34b-3p	0.0165378560766802	0.755666783867495
hsa-miR-34b-5p	-0.0295317942295248	0.535575735024086
hsa-miR-34c-3p	-0.0461275374480248	0.392409238870105
hsa-miR-34c-5p	-0.119883721474843	0.0191277460785966
hsa-miR-3529-3p	-0.0190548094166886	0.710661135696761
hsa-miR-3529-5p	0.0193002353415457	0.689766493285646
hsa-miR-3605-3p	0.0346639317345528	0.479162638955606
hsa-miR-3605-5p	-0.0911857990189496	0.0497348466068142
hsa-miR-3606-3p	0.0152439171451042	0.778384986263036
hsa-miR-3606-5p	-0.0760259320944237	0.132705804418441
hsa-miR-3609	-0.106343628732334	0.0223208463323547
hsa-miR-3609-5p:Novel	-0.03459567541698	0.483626135703983
hsa-miR-361-3p	-0.12081836159932	0.00876801476545946
hsa-miR-361-5p	-0.0324859107851527	0.536738486283298
hsa-miR-3610	-0.0687204168539747	0.145727798292138
hsa-miR-3610-5p:Novel	-0.0567472011420657	0.22044111636415
hsa-miR-3611	-0.0108132855810687	0.828164345706349
hsa-miR-3611-5p:Novel	-0.0907276884134188	0.0717948897204927
hsa-miR-3612	-0.134575010270504	0.0032889526494822
hsa-miR-3612-3p:Novel	-0.109996116143193	0.0168521533697114
hsa-miR-3613-3p	-0.088997480388912	0.0725646617557364
hsa-miR-3613-5p	-0.0609840670463123	0.208504611785885
hsa-miR-3614-3p	-0.0410979836146923	0.367442259617892
hsa-miR-3614-5p	-0.0531207599713178	0.257223315150866
hsa-miR-3615	0.0107848478311943	0.812897863776269
hsa-miR-3615-5p:Novel	-0.0403072519776994	0.372585593704315
hsa-miR-3616-3p	0.0199977828828617	0.693528026482033
hsa-miR-3616-5p	-0.0333722841825294	0.523942757117717
hsa-miR-3617-3p	0.0312906881726353	0.563364916127091
hsa-miR-3617-5p	0.00103759094627354	0.983874348335326
hsa-miR-3618	-0.0813771112520541	0.0976210513629658
hsa-miR-3618-5p:Novel	-0.0604660168170311	0.229252611832662
hsa-miR-3619-3p	-0.0944140920098701	0.0358566114033282
hsa-miR-3619-5p	-0.0552710523032371	0.258827491129605
hsa-miR-362-3p	-0.105890769232007	0.0506377034033528
hsa-miR-362-5p	-0.0117882694809241	0.820760477591198
hsa-miR-3620-5p	-0.00921458151418173	0.842556141123612
hsa-miR-3621	-0.0443208208409578	0.337595348432562
hsa-miR-3621-3p:Novel	-0.0207904960145174	0.643747905853949
hsa-miR-3622a-3p	-0.0401555821948515	0.40499379162104
hsa-miR-3622a-5p	-0.012539848774527	0.778641100712662
hsa-miR-3622b-3p	-0.0274885990597885	0.606942641082096
hsa-miR-3622b-5p	0.0113749479857471	0.802991094749315
hsa-miR-363-3p	-0.0155353084708445	0.763059697272074
hsa-miR-363-5p	-0.0172001156631397	0.738650131933897
hsa-miR-3646	-0.0146284314281925	0.75785498730159
hsa-miR-3646-5p:Novel	0.00865818831399936	0.856298802973218
hsa-miR-3648	0.0675184733042666	0.131939704340453
hsa-miR-3648-3p:Novel	0.0275875440445671	0.537071483960592
hsa-miR-3649	-0.0509687845512002	0.293055479745193
hsa-miR-3649-5p:Novel	-0.0348551277163599	0.463435841744457
hsa-miR-3650	0.0431724187123428	0.401867065580523
hsa-miR-3650-3p:Novel	-0.00977957521939864	0.837940377186479
hsa-miR-3651	-0.0564308059378865	0.239763669638711
hsa-miR-3651-5p:Novel	-0.0603652044895621	0.190233182855024
hsa-miR-3652	-0.0483328643604708	0.295282367924775
hsa-miR-3652-3p:Novel	-0.0233227315065847	0.604170853201747
hsa-miR-3654	0.00511234893234491	0.913359725917932
hsa-miR-3654-5p:Novel	0.04982689554534	0.288890531399103
hsa-miR-3655	0.0090511021492511	0.854739072675536
hsa-miR-3655-3p:Novel	0.0237247770638405	0.616457757985128
hsa-miR-3657	-0.00864465307093262	0.862458998064839
hsa-miR-3657-5p:Novel	0.00458359472162822	0.927142478479826
hsa-miR-3658	-0.0212077872657715	0.678408767318686
hsa-miR-3658-3p:Novel	-0.0828526980564749	0.0947528857105361
hsa-miR-3659	-0.0355008361003639	0.457350342899075
hsa-miR-3659-5p:Novel	-0.0360151618860619	0.451900520350851
hsa-miR-365a-3p, hsa-miR-365b-3p	-0.0647607122659928	0.198547660653697
hsa-miR-365a-5p	0.00733015757719127	0.877839789008777
hsa-miR-365b-5p	-0.0431633940631613	0.370793187080818
hsa-miR-3660	-0.00195655793749746	0.967438600323797
hsa-miR-3660-5p:Novel	-0.0532933895596511	0.27481565571436
hsa-miR-3661	-0.0319272469613087	0.500014387547829
hsa-miR-3661-3p:Novel	-0.0779369553039786	0.0893390560738579
hsa-miR-3662	0.0216243227361419	0.65027923442147
hsa-miR-3662-5p:Novel	-0.034188220546918	0.483789614683924
hsa-miR-3663-3p	-0.0300687251424107	0.511924670336613
hsa-miR-3663-5p	-0.0273363181038804	0.548637782819454
hsa-miR-3664-3p	-0.0168719319142387	0.727909644532463
hsa-miR-3664-5p	-0.0627143909445537	0.201340971222901
hsa-miR-3665	-0.0693331737945987	0.132907331548652
hsa-miR-3665-3p:Novel	0.035595538394864	0.425593413461009
hsa-miR-3666	-0.088838200975782	0.0621992708275518
hsa-miR-3666-3p:Novel	0.025041873898948	0.584437554807211
hsa-miR-3667-3p	-0.0521193041807193	0.306912172007604
hsa-miR-3667-5p	0.0131624358467618	0.786783339261769
hsa-miR-3668	-0.0208942388847587	0.651223941238574
hsa-miR-3668-3p:Novel	0.0360614656951727	0.422929396432314
hsa-miR-367-3p	0.0544724799030574	0.232740607435737
hsa-miR-367-5p	-0.0432730743897412	0.39941370598583
hsa-miR-3670	-0.0258471617372578	0.607042370602417
hsa-miR-3670-5p:Novel	-0.0867258693394845	0.071530424765955
hsa-miR-3671	-0.00492603428321635	0.920130005751211
hsa-miR-3671-5p:Novel	-0.0180991004260617	0.718359698610832
hsa-miR-3672	-0.0690893512207424	0.17328000314593
hsa-miR-3672-3p:Novel	-0.13430382330008	0.00664026652677842
hsa-miR-3674	0.0113921663424318	0.820220865890038
hsa-miR-3674-3p:Novel	-0.0696346912729555	0.158671548717626
hsa-miR-3675-3p	-0.0214741969257087	0.670074094630335
hsa-miR-3675-5p	-0.116607225140824	0.0198832906369703
hsa-miR-3677-3p	-0.0673957590287867	0.173841981582233
hsa-miR-3677-5p	-0.0129884489964966	0.779896846332073
hsa-miR-3678-3p	0.0142779200015095	0.770070784860127
hsa-miR-3678-5p	-0.0221549254537598	0.658625654430163
hsa-miR-3679-3p	0.0986051050964806	0.0662532384891129
hsa-miR-3679-5p	-0.0955526978891958	0.0423179921088417
hsa-miR-3680-3p	-0.00273691743500941	0.951978515582057
hsa-miR-3680-5p	-0.0507177269658115	0.307714193863761
hsa-miR-3681-3p	-0.0336624932607538	0.533087065261432
hsa-miR-3681-5p	-0.0489475403421951	0.331166734157848
hsa-miR-3682-3p	0.00966728648962287	0.831417300904484
hsa-miR-3682-5p	-0.0410497755299626	0.436448153855769
hsa-miR-3683	-0.0942624171862427	0.0682152763852475
hsa-miR-3683-3p:Novel	-0.0110458289964151	0.81238808219579
hsa-miR-3684	0.0168366602599611	0.735773105204252
hsa-miR-3684-5p:Novel	0.0212402054753384	0.660186595625314
hsa-miR-3685	-0.0825577942775855	0.100276341274448
hsa-miR-3685-3p:Novel	-0.11279636999139	0.0142161162837322
hsa-miR-3686	-0.0311236039984578	0.513115879496284
hsa-miR-3686-5p:Novel	0.0298088376870568	0.528660218672615
hsa-miR-3688-3p	-0.0114108798306096	0.821321972773304
hsa-miR-3688-5p	-0.0405606039685753	0.422713543996029
hsa-miR-3689a-3p	-0.0261935835170781	0.578974921657759
hsa-miR-3689a-5p, hsa-miR-3689b-5p, hsa-miR-3689e	-0.0737367571238742	0.115794420335262
hsa-miR-3689b-3p, hsa-miR-3689c	-0.0478442398336635	0.303037284412251
hsa-miR-3689c-5p:Novel	-0.0572574688183251	0.258185477942765
hsa-miR-3689d	-0.0100599005544428	0.826453043348826
hsa-miR-3689d-3p:Novel	0.00522163524349109	0.907611376032269
hsa-miR-3689e-3p:Novel	-0.061018218103448	0.223741690894572
hsa-miR-3689f	-0.12905407291942	0.0140705944612977
hsa-miR-3689f-3p:Novel	-0.0481327888626699	0.305943173144514
hsa-miR-369-3p	-0.0471189327447349	0.344693817028517
hsa-miR-369-5p	-0.0144628743971246	0.76842779063537
hsa-miR-3690	-0.0126923438458684	0.801292872102195
hsa-miR-3690-3p:Novel	-0.0932266454901193	0.0529712300646404
hsa-miR-3691-3p	-0.0151307152508907	0.748914638038051
hsa-miR-3691-5p	-0.0421413167681649	0.371057594840387
hsa-miR-3692-3p	0.0480667965635551	0.347792502069832
hsa-miR-3692-5p	-0.0094233566844039	0.841550184107375
hsa-miR-370-3p	-0.0466929747114296	0.331228487946177
hsa-miR-370-5p	0.00436841910490262	0.928476738493833
hsa-miR-3713	-0.0535534324286429	0.307337573048727
hsa-miR-3713-3p:Novel	-0.0449645972571883	0.366648887475226
hsa-miR-3714	-0.162111383470064	0.00066840955658267
hsa-miR-3714-3p:Novel	0.0281034534569405	0.528752392112147
hsa-miR-371a-3p	0.0541358977663108	0.229882577462566
hsa-miR-371a-5p	-0.024228677970799	0.587321752295794
hsa-miR-371b-3p	-0.030202619044687	0.568447266692894
hsa-miR-371b-5p	-0.0680840477344358	0.184760738484671
hsa-miR-372-3p	-0.121722436853525	0.0130203942487017
hsa-miR-372-5p	-0.0556401698515069	0.255775763624539
hsa-miR-373-3p	0.00123575283384952	0.980006785735838
hsa-miR-373-5p	-0.0180038293646643	0.718315517092827
hsa-miR-374a-3p	-0.124763641324303	0.0171454453604103
hsa-miR-374a-5p	-0.113178325126663	0.0296822967005277
hsa-miR-374b-3p	-0.0234202434422601	0.661671895540143
hsa-miR-374b-5p	0.00513953348265328	0.92164134909427
hsa-miR-374c-3p	-0.0469469033394157	0.379267807610311
hsa-miR-374c-5p	-0.0331982615810012	0.52048779324488
hsa-miR-375-3p	-0.00376649115295592	0.933776838263154
hsa-miR-375-5p	-0.0194024694840946	0.712575931899012
hsa-miR-376a-2-5p	-0.0306529582566156	0.560216861251189
hsa-miR-376a-3p	-0.0813479073290247	0.0987817402126299
hsa-miR-376a-5p	-0.0354125367711283	0.508175418187638
hsa-miR-376b-3p	-0.095495238005601	0.0701359259718528
hsa-miR-376b-5p	-0.0280273445516901	0.595129734885195
hsa-miR-376c-3p	-0.0872430568110355	0.105366578973945
hsa-miR-376c-5p	-0.0631798118669804	0.207038215604617
hsa-miR-377-3p	-0.0333758329620716	0.531700139673261
hsa-miR-377-5p	-0.0226507657642485	0.674703538873118
hsa-miR-378a-3p	-0.0359267710852633	0.42572694367115
hsa-miR-378a-5p	0.0447991596173096	0.396530067679569
hsa-miR-378b	-0.0533302876595977	0.249432322866317
hsa-miR-378b-5p:Novel	0.0743635993012114	0.118880354282058
hsa-miR-378c	0.0246252076611193	0.587336629509491
hsa-miR-378c-3p:Novel	-0.0645499328674686	0.168254030881815
hsa-miR-378d	-0.0293074673518574	0.52607871587141
hsa-miR-378d-1:Novel	0.0307021732392705	0.541449740898719
hsa-miR-378d-2-3p:Novel	-0.0390838828064668	0.400479455020718
hsa-miR-378e	0.0375634587952539	0.420407666003259
hsa-miR-378e-5p:Novel	-0.0786183436251677	0.100744431470731
hsa-miR-378f	0.0353222150581666	0.440293898044911
hsa-miR-378f-5p:Novel	0.0354503523103249	0.442286318460088
hsa-miR-378g	-0.0910825076511791	0.0663307347202262
hsa-miR-378g-3p:Novel	-0.0424636316669463	0.383938969348231
hsa-miR-378h	-0.0677555259273014	0.129604998003358
hsa-miR-378h-3p:Novel	-0.0471123453362159	0.298204945323069
hsa-miR-378i	-0.0649264529318567	0.14688062879351
hsa-miR-378i-3p:Novel	-0.0454211441301839	0.314496077366335
hsa-miR-378j	-0.0750401221428277	0.115095398581522
hsa-miR-378j-3p:Novel	-0.0507023120480852	0.262152729396358
hsa-miR-379-3p	-0.063216563208205	0.240908736109078
hsa-miR-379-5p	-0.00236392095877356	0.958695009259158
hsa-miR-380-3p	-0.0596878396369392	0.267225918835523
hsa-miR-380-5p	-0.0212313313552622	0.657959563503933
hsa-miR-381-3p	0.0430501242422235	0.401759560652818
hsa-miR-381-5p	-0.119127855872689	0.020513180897632
hsa-miR-382-3p	0.0243030281879739	0.649825503016679
hsa-miR-382-5p	-0.0162790832449601	0.740253322942793
hsa-miR-383-3p	-0.0909799051665617	0.0822497568823337
hsa-miR-383-5p	0.0107433275075442	0.814536996910267
hsa-miR-384	-0.0335631519116248	0.498630055141252
hsa-miR-384-5p:Novel	-0.129687384117143	0.010359272951394
hsa-miR-3907	-0.0153990199256916	0.733354299031357
hsa-miR-3907-5p:Novel	0.00876615957780628	0.844910452217984
hsa-miR-3908	0.0316548895300014	0.491215490620775
hsa-miR-3908-3p:Novel	-0.121825912945127	0.0119638678832415
hsa-miR-3909	-0.0483857754062478	0.292901452987928
hsa-miR-3909-5p:Novel	-0.0264795498822908	0.569156202569623
hsa-miR-3910	-0.107524040007566	0.0280827738907276
hsa-miR-3910-5p:Novel	-0.0758683201665528	0.121275996013252
hsa-miR-3911	0.00900740772837485	0.84329472431046
hsa-miR-3911-3p:Novel	-0.00748170434445718	0.867503580979566
hsa-miR-3912-3p	-0.0280298645240491	0.591056726103435
hsa-miR-3912-5p	0.0120178139652089	0.816359439545773
hsa-miR-3913-3p	-0.0431936487781573	0.371506211583433
hsa-miR-3913-5p	-0.0324526950933552	0.5200084527045
hsa-miR-3914	0.0139126534037116	0.775576470361858
hsa-miR-3914-5p:Novel	0.029869293054593	0.54264060574166
hsa-miR-3915	-0.0864236048380937	0.0758947336260538
hsa-miR-3915-3p:Novel	0.0351874618550378	0.481711812276521
hsa-miR-3916	-0.056538863485463	0.230768846613813
hsa-miR-3916-3p:Novel	-0.0294313387639858	0.510067412016132
hsa-miR-3917	-0.0462718943660754	0.318066588482466
hsa-miR-3917-5p:Novel	-0.00727552639290558	0.872687267872823
hsa-miR-3918	-0.00336431740611729	0.944612027256273
hsa-miR-3918-3p:Novel	-0.03011089950654	0.517898315119155
hsa-miR-3919	-0.0410427052842681	0.4008141162142
hsa-miR-3919-5p:Novel	-0.0553488333339065	0.2637009296837
hsa-miR-3920	-0.00193740162199313	0.965548490380602
hsa-miR-3920-5p:Novel	-0.111242145620008	0.0192698391302842
hsa-miR-3921	-0.00375825316120125	0.935428138421507
hsa-miR-3921-5p:Novel	-0.0720027940886564	0.164787051424058
hsa-miR-3922-3p	-0.0563776067503976	0.266857623393254
hsa-miR-3922-5p	0.0142826100982923	0.765788262440865
hsa-miR-3923	0.0710608792065138	0.134706907146165
hsa-miR-3923-5p:Novel	-0.0230128514938698	0.651177009358622
hsa-miR-3924	-0.0851646286150831	0.0953574483626442
hsa-miR-3924-5p:Novel	-0.0330355236428692	0.497203854830435
hsa-miR-3925-3p	0.00369250884921183	0.945180272475058
hsa-miR-3925-5p	-0.053103957891316	0.265893302500788
hsa-miR-3926	0.0417896289947046	0.407138417406001
hsa-miR-3926-3p:Novel	-0.0131525081058412	0.785247629787562
hsa-miR-3927-3p	-0.104763422477662	0.0346984560021157
hsa-miR-3927-5p	0.000644034631868619	0.990482868963352
hsa-miR-3928-3p	-0.00524934068090717	0.907569571663267
hsa-miR-3928-5p	-0.00598390061121789	0.90108746998021
hsa-miR-3929	-0.0128347756022709	0.777627358539636
hsa-miR-3929-5p:Novel	-0.115396079348765	0.0194244053670264
hsa-miR-3934-3p	-0.00551160906750647	0.902886634526589
hsa-miR-3934-5p	0.0174569511330518	0.70610208817101
hsa-miR-3935	-0.0420484970765217	0.348901413557819
hsa-miR-3935-5p:Novel	-0.0535334317516439	0.267073153485223
hsa-miR-3936	-0.0065775024286134	0.884717313862541
hsa-miR-3936-5p:Novel	-0.0204353440109985	0.658954796098066
hsa-miR-3937	-0.0852452896680384	0.0728958657426687
hsa-miR-3937-5p:Novel	0.0459366931358935	0.328226910484027
hsa-miR-3938	-0.099682799676946	0.0373157980112958
hsa-miR-3938-5p:Novel	0.00253068529928509	0.955957779744091
hsa-miR-3939	-0.0594312179580023	0.217590602800748
hsa-miR-3939-5p:Novel	0.0278552779753413	0.55379325007515
hsa-miR-3940-3p	-0.0879832450187579	0.0981142631168341
hsa-miR-3940-5p	0.00824513392820282	0.85977283885488
hsa-miR-3941	-0.0745136974355553	0.112114274143913
hsa-miR-3941-5p:Novel	-0.041653735854694	0.397308316340951
hsa-miR-3942-3p	-0.0123015916224749	0.818715212914648
hsa-miR-3942-5p	0.0550919915741969	0.277298830334206
hsa-miR-3943	-0.0345491489896243	0.456451895896478
hsa-miR-3943-3p:Novel	-0.0452789611627824	0.317583448537609
hsa-miR-3944-3p	0.0116707867840978	0.814530347519124
hsa-miR-3944-5p	-0.00738140674606439	0.881640142370216
hsa-miR-3945	-0.0369781405058531	0.431941344453792
hsa-miR-3945-3p:Novel	-0.12477966352982	0.00707065147460127
hsa-miR-3960	0.0300305307369457	0.50545163393347
hsa-miR-3960-5p:Novel	0.0386489022216845	0.385965397765896
hsa-miR-3972	0.0279725675570317	0.534110586256958
hsa-miR-3972-5p:Novel	-0.0771767580249033	0.0924489555246761
hsa-miR-3973	0.00357325561503065	0.939247991359175
hsa-miR-3973-5p:Novel	0.00141806669624387	0.97702164063958
hsa-miR-3974	-0.0514696278310737	0.294065443052826
hsa-miR-3974-3p:Novel	-0.0732947950952703	0.136944412786187
hsa-miR-3975	-0.0137066243005183	0.77890464221803
hsa-miR-3975-5p:Novel	-0.0909053241530897	0.0698204624091549
hsa-miR-3976	-0.0183297484931744	0.683687752641924
hsa-miR-3976-3p:Novel	-0.0453845148726091	0.314555664449323
hsa-miR-3977	0.00209115113665755	0.96858033917981
hsa-miR-3977-3p:Novel	0.0331603763893788	0.516538473693556
hsa-miR-3978	0.0582178672151816	0.230952489884506
hsa-miR-3978-3p:Novel	-0.0171122442811379	0.713173562486974
hsa-miR-409-3p	0.0559577500961254	0.272938277137816
hsa-miR-409-5p	-0.0113240213630772	0.814072073211477
hsa-miR-410-3p	0.0172505899214766	0.724084730372733
hsa-miR-410-5p	0.0946660268712703	0.0560036077420161
hsa-miR-411-3p	-0.0436204195539414	0.410987300346489
hsa-miR-411-5p	-0.0117290611230804	0.797690217021119
hsa-miR-412-3p	-0.0085267294420514	0.864369281703235
hsa-miR-412-5p	-0.0402789309560415	0.384400844805532
hsa-miR-421	-0.0209886185407897	0.685376546885431
hsa-miR-421-5p:Novel	-0.0187186063119745	0.709687993773903
hsa-miR-422a	-0.00924090669497856	0.837542935422585
hsa-miR-422a-3p:Novel	-0.031559653027325	0.494358675874152
hsa-miR-423-3p	0.0238185976243418	0.615200560245328
hsa-miR-423-5p	-0.00149057880034603	0.973641357112626
hsa-miR-424-3p	-0.0408547061484077	0.413788008823885
hsa-miR-425-3p	-0.0480174066976916	0.284762192432033
hsa-miR-425-5p	-0.0419825418289305	0.392979095554396
hsa-miR-4251	-0.021895034055654	0.642385492695192
hsa-miR-4251-5p:Novel	0.00863915860402506	0.867752459533464
hsa-miR-4252	-0.0650749085537603	0.156797742534619
hsa-miR-4252-5p:Novel	-0.0184160480025497	0.696259350701865
hsa-miR-4253	-0.051895620667578	0.289325091112836
hsa-miR-4253-5p:Novel	-0.164446738709099	0.00109770464152704
hsa-miR-4254	-0.0156285536370967	0.725956400867887
hsa-miR-4254-5p:Novel	-0.0137198168104275	0.759195264492094
hsa-miR-4255	0.0494408590466308	0.335505112907468
hsa-miR-4255-3p:Novel	-0.0158426356951553	0.731504927801712
hsa-miR-4256	-0.0122412448156372	0.804042061806662
hsa-miR-4256-3p:Novel	-0.0411170066571632	0.382789283227663
hsa-miR-4257	-0.00722533064071377	0.875027616991341
hsa-miR-4257-5p:Novel	-0.078358312037311	0.0932086349989296
hsa-miR-4258	0.0625945637976445	0.167029046600986
hsa-miR-4258-3p:Novel	0.0481034861491927	0.283994748076442
hsa-miR-4259	-0.0201708145780295	0.652355182992412
hsa-miR-4259-5p:Novel	-0.0118438754658457	0.792820468774401
hsa-miR-4260	-0.0100179758899924	0.827589964213803
hsa-miR-4260-3p:Novel	-0.0639132544689237	0.161950204267333
hsa-miR-4261	-0.043075623807316	0.361209797700819
hsa-miR-4261-5p:Novel	-0.0649030296901441	0.158945749314915
hsa-miR-4262	-0.0914478863695852	0.0661558517640665
hsa-miR-4262-3p:Novel	0.0256963547498098	0.587824919995274
hsa-miR-4263	0.00325494584741567	0.942574598622336
hsa-miR-4263-5p:Novel	0.0619783455835843	0.184300663497591
hsa-miR-4264	-0.046029313665379	0.366766941067354
hsa-miR-4264-3p:Novel	-0.0744987944186847	0.124990532678071
hsa-miR-4265	-0.00957301919760002	0.833388913557664
hsa-miR-4265-5p:Novel	-0.053255797840228	0.258944854037054
hsa-miR-4266	0.0793328721061212	0.104111815325633
hsa-miR-4266-5p:Novel	-0.0741650317619002	0.147223471273298
hsa-miR-4267	-0.0580631259005303	0.224122041436285
hsa-miR-4267-3p:Novel	-0.0344779625059754	0.454900128498426
hsa-miR-4268	-0.0321579216370789	0.506917947924132
hsa-miR-4268-5p:Novel	0.0283747386585518	0.552021734681969
hsa-miR-4269	0.00264134717977139	0.954518185790433
hsa-miR-4269-3p:Novel	-0.0649887034202184	0.168168610091943
hsa-miR-4270	-0.02674628897088	0.560350612803091
hsa-miR-4270-3p:Novel	0.0128285499825405	0.778211773954165
hsa-miR-4271	-0.0162537413754108	0.723390252468478
hsa-miR-4271-5p:Novel	-0.00458659723199207	0.920133087811072
hsa-miR-4272	-0.060161334081475	0.24913205189071
hsa-miR-4272-5p:Novel	0.0618187206010375	0.236743004304558
hsa-miR-4273	-0.0918113822206634	0.0526360846996503
hsa-miR-4273-3p:Novel	-0.0529301139862322	0.271844712307046
hsa-miR-4274	-0.0242519157309673	0.591650790251304
hsa-miR-4274-5p:Novel	-0.00380062330506964	0.93369612279821
hsa-miR-4275	-0.000406999418889226	0.99369496688313
hsa-miR-4275-3p:Novel	-0.0443163381220137	0.35547320252575
hsa-miR-4276	0.023126200383508	0.656820415880214
hsa-miR-4276-3p:Novel	-0.12056541347903	0.00726925775977101
hsa-miR-4277	-0.0108851784558619	0.809198626188453
hsa-miR-4277-3p:Novel	-0.0128123666517185	0.785755641057681
hsa-miR-4278	-0.145010456218364	0.00379067168507879
