miRNA	age	age.p	age.fdr	bmi	bmi.p	bmi.fdr
hsa-miR-602	-0.033	0.468	0.806470415647922	-0.06	0.197	0.773082405345212
hsa-miR-602-3p:Novel	-0.096	0.032	0.3524	-0.068	0.134	0.736686427457098
hsa-miR-603	-0.021	0.647	0.883044083526682	0.026	0.576	0.929406593406593
hsa-miR-603-5p:Novel	-0.009	0.844	0.948251908396947	-0.042	0.392	0.89046114971573
hsa-miR-604	0.033	0.462	0.801618906942393	0.001	0.99	0.999
hsa-miR-604-5p:Novel	-0.029	0.53	0.833600711427301	-0.004	0.936	0.98904467766117
hsa-miR-605-3p	0.011	0.822	0.948151140065146	0.022	0.663	0.944386418755053
hsa-miR-605-5p	0.022	0.674	0.894941974378297	0.069	0.192	0.771502850627138
hsa-miR-606	0.021	0.643	0.88168560311284	-0.056	0.22	0.800082559339525
hsa-miR-606-5p:Novel	-0.078	0.11	0.498893178893179	0.039	0.433	0.898599294947121
hsa-miR-6068	-0.068	0.151	0.544650972364381	-0.123	0.011	0.372730769230769
hsa-miR-6068-3p:Novel	-0.047	0.292	0.688299665551839	-0.07	0.123	0.72242
hsa-miR-6069	-0.017	0.72	0.91391091954023	0.025	0.599	0.934429393536963
hsa-miR-6069-3p:Novel	0.1	0.025	0.318050541516246	0.06	0.183	0.76752224824356
hsa-miR-607	-0.025	0.577	0.853989080218396	-0.035	0.433	0.898599294947121
hsa-miR-607-5p:Novel	-0.018	0.686	0.900694485842027	-0.08	0.077	0.662228187919463
hsa-miR-6070	0.038	0.39	0.768908482142857	-0.005	0.919	0.988570207570208
hsa-miR-6070-3p:Novel	-0.065	0.145	0.539577613516367	-0.118	0.009	0.333852631578947
hsa-miR-6071	-0.01	0.822	0.948151140065146	-0.088	0.051	0.613392491467577
hsa-miR-6071-3p:Novel	-0.141	0.002	0.135538461538462	-0.085	0.062	0.647062146892655
hsa-miR-6072	0.02	0.659	0.886380152671756	-0.004	0.933	0.988710123160108
hsa-miR-6072-5p:Novel	-0.081	0.074	0.448068728522337	-0.128	0.005	0.27968253968254
hsa-miR-6073	0.061	0.176	0.572690674053555	-0.028	0.543	0.922434204275535
hsa-miR-6073-5p:Novel	-0.055	0.223	0.620736176935229	-0.061	0.188	0.770362790697674
hsa-miR-6074	-0.025	0.593	0.857501846532622	-0.033	0.479	0.907443917851501
hsa-miR-6074-5p:Novel	0.025	0.573	0.852005063291139	-0.045	0.325	0.857401785714286
hsa-miR-6075	0.037	0.404	0.774820846905538	-0.023	0.615	0.938739957716702
hsa-miR-6075-5p:Novel	-0.097	0.034	0.357659701492537	-0.012	0.791	0.972943804537522
hsa-miR-6076	-0.054	0.235	0.634590038314176	-0.082	0.076	0.662228187919463
hsa-miR-6076-3p:Novel	-0.052	0.245	0.643832960477256	-0.05	0.271	0.83277845351868
hsa-miR-6077	-0.019	0.675	0.895594879518072	-0.094	0.037	0.580423529411765
hsa-miR-6077-3p:Novel	-0.088	0.049	0.38890990990991	-0.058	0.202	0.777126637554585
hsa-miR-6078	-0.026	0.572	0.851956043956044	0.005	0.907	0.988057545148454
hsa-miR-6078-3p:Novel	0.031	0.482	0.815443110897744	0.05	0.27	0.83277845351868
hsa-miR-6079	0.008	0.854	0.950567277321541	0.055	0.236	0.814558276199804
hsa-miR-6079-5p:Novel	0.052	0.306	0.699315175097276	0.059	0.258	0.827318996415771
hsa-miR-608	0.124	0.006	0.199471698113208	0	0.999	0.999
hsa-miR-608-3p:Novel	0.038	0.393	0.771849557522124	0	0.995	0.999
hsa-miR-6080	-0.015	0.732	0.915064916637105	0.025	0.587	0.933899774266366
hsa-miR-6080-5p:Novel	-0.026	0.592	0.857501846532622	0.004	0.929	0.988710123160108
hsa-miR-6081	-0.168	0	0	-0.119	0.009	0.333852631578947
hsa-miR-6081-5p:Novel	-0.058	0.22	0.615790309769658	-0.075	0.116	0.719307032590051
hsa-miR-6082	-0.047	0.314	0.708409731113956	-0.06	0.202	0.777126637554585
hsa-miR-6082-3p:Novel	-0.043	0.34	0.733181208053691	-0.05	0.268	0.83277845351868
hsa-miR-6083	-0.109	0.015	0.26969387755102	-0.141	0.002	0.251714285714286
hsa-miR-6083-5p:Novel	-0.1	0.029	0.340653333333333	-0.089	0.054	0.632212624584718
hsa-miR-6084	0.083	0.064	0.427962049335863	-0.025	0.575	0.928643446379468
hsa-miR-6084-5p:Novel	0.069	0.121	0.511146226415094	-0.025	0.584	0.93324581258488
hsa-miR-6085	0.041	0.361	0.750096698113207	0.045	0.318	0.852191634980989
hsa-miR-6085-5p:Novel	0.081	0.068	0.435694545454546	0.005	0.906	0.988057545148454
hsa-miR-6086	-0.051	0.315	0.709757033248082	0.03	0.562	0.924166122258516
hsa-miR-6086-3p:Novel	-0.033	0.478	0.813884281581485	-0.005	0.916	0.988057545148454
hsa-miR-6088	-0.074	0.148	0.54384984358707	-0.011	0.828	0.977468337730871
hsa-miR-6088-3p:Novel	0.078	0.081	0.466077419354839	0.089	0.05	0.611805555555556
hsa-miR-6089	-0.104	0.019	0.288603448275862	-0.075	0.097	0.681167652859961
hsa-miR-6089-5p:Novel	0.057	0.206	0.599458298926507	0.026	0.567	0.928051565377532
hsa-miR-609	-0.072	0.12	0.508880866425993	0.029	0.536	0.920499025341131
hsa-miR-609-3p:Novel	-0.048	0.298	0.693245901639344	-0.03	0.515	0.917059120768065
hsa-miR-6090	-0.028	0.531	0.833600711427301	-0.029	0.52	0.91853634085213
hsa-miR-6090-5p:Novel	-0.073	0.102	0.491049180327869	-0.123	0.007	0.297204819277108
hsa-miR-610	-0.081	0.085	0.472798751950078	0.079	0.098	0.681167652859961
hsa-miR-610-3p:Novel	-0.002	0.956	0.98874078408426	-0.033	0.466	0.905897826086956
hsa-miR-611	-0.065	0.144	0.538700636942675	-0.061	0.18	0.76752224824356
hsa-miR-611-5p:Novel	-0.044	0.34	0.733181208053691	-0.065	0.17	0.761467336683417
hsa-miR-612	0.025	0.579	0.854437185929648	0.005	0.92	0.988710123160108
hsa-miR-612-3p:Novel	0.047	0.299	0.693245901639344	0.028	0.548	0.922434204275535
hsa-miR-6124	-0.038	0.404	0.774820846905538	-0.016	0.729	0.959654837504669
hsa-miR-6124-3p:Novel	0.005	0.912	0.975975706043122	0.1	0.027	0.537559322033898
hsa-miR-6125	-0.049	0.267	0.659823281907433	0.028	0.529	0.919682289097188
hsa-miR-6125-5p:Novel	0.03	0.496	0.818331344653511	-0.054	0.229	0.805385229540918
hsa-miR-6126	-0.004	0.933	0.983809694793537	-0.025	0.585	0.93324581258488
hsa-miR-6126-3p:Novel	0.025	0.577	0.853989080218396	0.027	0.557	0.924166122258516
hsa-miR-6127	-0.01	0.826	0.948151140065146	0.013	0.77	0.972520461699895
hsa-miR-6127-3p:Novel	-0.095	0.034	0.357659701492537	0.063	0.163	0.759086161879896
hsa-miR-6128	-0.036	0.448	0.792148519819368	0.041	0.4	0.89046114971573
hsa-miR-6128-5p:Novel	-0.113	0.018	0.288327272727273	-0.037	0.451	0.905597720797721
hsa-miR-6129	0.064	0.15	0.544650972364381	0.016	0.717	0.95819932305378
hsa-miR-6129-3p:Novel	-0.064	0.157	0.550515422885572	-0.028	0.536	0.920499025341131
hsa-miR-613	-0.064	0.174	0.572690674053555	-0.018	0.706	0.955798693814829
hsa-miR-613-5p:Novel	-0.051	0.271	0.665508013937282	-0.013	0.78	0.972520461699895
hsa-miR-6130	-0.19	0	0	-0.061	0.176	0.766836185819071
hsa-miR-6130-5p:Novel	-0.045	0.316	0.711100893997446	-0.05	0.279	0.836154351395731
hsa-miR-6131	-0.053	0.232	0.630353122590594	-0.123	0.007	0.297204819277108
hsa-miR-6131-5p:Novel	0.02	0.656	0.885379732313576	-0.082	0.069	0.657813333333333
hsa-miR-6132	-0.074	0.095	0.479627507163324	-0.131	0.004	0.265962264150943
hsa-miR-6132-3p:Novel	0.001	0.977	0.996223379629629	-0.049	0.289	0.836154351395731
hsa-miR-6133	-0.097	0.034	0.357659701492537	-0.023	0.629	0.938739957716702
hsa-miR-6133-5p:Novel	-0.02	0.647	0.883044083526682	-0.049	0.277	0.836154351395731
hsa-miR-6134	-0.047	0.292	0.688299665551839	-0.098	0.031	0.547417475728155
hsa-miR-6134-5p:Novel	-0.033	0.464	0.804297097884899	0.014	0.765	0.972520461699895
hsa-miR-614	-0.038	0.415	0.778318254390633	-0.027	0.574	0.928643446379468
hsa-miR-614-5p:Novel	-0.086	0.069	0.438909747292419	-0.019	0.696	0.950292134831461
hsa-miR-615-3p	0.04	0.379	0.761891614375357	0.015	0.747	0.965674247982392
hsa-miR-615-5p	0.061	0.176	0.572690674053555	0.104	0.022	0.481540372670807
hsa-miR-616-3p	0.038	0.401	0.773890470974808	0.009	0.843	0.978888888888889
hsa-miR-616-5p	-0.096	0.062	0.426734375	-0.01	0.85	0.978888888888889
hsa-miR-6165	-0.006	0.892	0.968096088697259	0.032	0.479	0.907443917851501
hsa-miR-6165-3p:Novel	-0.107	0.016	0.273708737864078	-0.156	0.001	0.195777777777778
hsa-miR-617	-0.035	0.447	0.792148519819368	-0.065	0.162	0.759086161879896
hsa-miR-617-3p:Novel	-0.061	0.172	0.571279924599434	0.059	0.195	0.772980877390326
hsa-miR-618	-0.084	0.08	0.465214521452145	-0.016	0.745	0.964858507901507
hsa-miR-618-3p:Novel	-0.026	0.565	0.848398128455976	-0.132	0.004	0.265962264150943
hsa-miR-619-3p	-0.066	0.189	0.582708661417323	-0.017	0.741	0.964858507901507
hsa-miR-619-5p	-0.02	0.666	0.890681318681319	0.021	0.651	0.940880748880749
hsa-miR-620	0.034	0.503	0.818331344653511	0.054	0.304	0.84498427672956
hsa-miR-620-5p:Novel	0.004	0.939	0.986593917710197	0.087	0.078	0.662228187919463
hsa-miR-621	-0.035	0.435	0.788143958868895	-0.073	0.106	0.696910447761194
hsa-miR-621-5p:Novel	-0.016	0.734	0.915841807909604	-0.022	0.639	0.940217731958763
hsa-miR-622	-0.117	0.009	0.234933333333333	-0.035	0.444	0.902859780727063
hsa-miR-622-5p:Novel	-0.005	0.904	0.971248780487805	0.036	0.426	0.898599294947121
hsa-miR-623	-0.06	0.182	0.580423529411765	-0.004	0.929	0.988710123160108
hsa-miR-623-3p:Novel	0.019	0.676	0.895909740503949	0.028	0.542	0.922434204275535
hsa-miR-624-3p	-0.013	0.804	0.941294352159469	0.02	0.709	0.955820964039786
hsa-miR-624-5p	0.003	0.951	0.988591150442478	0.011	0.83	0.977468337730871
hsa-miR-625-3p	-0.068	0.172	0.571279924599434	-0.054	0.28	0.836154351395731
hsa-miR-625-5p	-0.089	0.055	0.404634655532359	0.014	0.758	0.970636627906977
hsa-miR-626	-0.056	0.223	0.620736176935229	-0.072	0.122	0.72242
hsa-miR-626-5p:Novel	-0.038	0.431	0.786753488372093	-0.039	0.423	0.898599294947121
hsa-miR-627-3p	0.053	0.284	0.680364377974167	-0.013	0.796	0.974671299513551
hsa-miR-627-5p	-0.017	0.721	0.91391091954023	0.012	0.792	0.973154811715481
hsa-miR-628-3p	-0.017	0.714	0.913298003629764	-0.042	0.371	0.876863849765258
hsa-miR-628-5p	0	0.995	0.99698038100654	-0.027	0.608	0.938087565674256
hsa-miR-629-3p	0.038	0.45	0.7929	0.017	0.742	0.964858507901507
hsa-miR-629-5p	-0.019	0.671	0.893652305366591	-0.069	0.139	0.742175757575758
hsa-miR-630	-0.053	0.272	0.666702702702703	-0.021	0.667	0.944678316123908
hsa-miR-630-5p:Novel	-0.034	0.474	0.809682985942802	-0.046	0.347	0.870340213523132
hsa-miR-631	-0.036	0.432	0.786753488372093	-0.076	0.106	0.696910447761194
hsa-miR-631-3p:Novel	-0.012	0.786	0.935858633456749	-0.063	0.163	0.759086161879896
hsa-miR-632	-0.091	0.041	0.379223097112861	-0.054	0.229	0.805385229540918
hsa-miR-632-5p:Novel	-0.084	0.062	0.426734375	-0.048	0.297	0.842017699115044
hsa-miR-633	0.001	0.975	0.996223379629629	0.043	0.357	0.870804628999319
hsa-miR-633-5p:Novel	-0.107	0.02	0.29489539748954	-0.049	0.289	0.836154351395731
hsa-miR-634	-0.06	0.188	0.581661106233538	-0.079	0.088	0.670162393162393
hsa-miR-634-5p:Novel	-0.035	0.451	0.793868131868132	-0.037	0.434	0.898599294947121
hsa-miR-635	-0.112	0.017	0.283924170616114	-0.04	0.399	0.89046114971573
hsa-miR-635-3p:Novel	0.011	0.807	0.941748597822501	0.007	0.876	0.985954647077611
hsa-miR-636	0.042	0.344	0.735592233009709	0.072	0.109	0.70608378870674
hsa-miR-636-5p:Novel	0.082	0.067	0.435694545454546	0.028	0.535	0.920499025341131
hsa-miR-637	0.02	0.647	0.883044083526682	0.026	0.558	0.924166122258516
hsa-miR-637-5p:Novel	-0.133	0.003	0.153217391304348	-0.066	0.15	0.747666195190948
hsa-miR-638	-0.052	0.241	0.641453172205438	-0.112	0.014	0.407735537190083
hsa-miR-638-3p:Novel	-0.057	0.204	0.595605633802817	-0.072	0.113	0.716208633093525
hsa-miR-639	0.065	0.146	0.541013669821241	0.065	0.149	0.746907539118065
hsa-miR-639-5p:Novel	-0.067	0.14	0.536342979635584	0.012	0.789	0.972520461699895
hsa-miR-640	-0.045	0.325	0.717606516290727	-0.013	0.784	0.972520461699895
hsa-miR-640-5p:Novel	-0.058	0.195	0.584859309182814	-0.039	0.387	0.8878828125
hsa-miR-641	-0.067	0.132	0.524428410372041	0.012	0.785	0.972520461699895
hsa-miR-641-3p:Novel	0.004	0.928	0.982704647676162	0.075	0.098	0.681167652859961
hsa-miR-642a-3p	-0.064	0.16	0.553326790971541	-0.029	0.537	0.921318403115871
hsa-miR-642a-5p	0.026	0.58	0.854838979506483	0.059	0.211	0.787673728813559
hsa-miR-642b-3p	-0.054	0.259	0.653340014316392	-0.023	0.635	0.940217731958763
hsa-miR-642b-5p	-0.035	0.493	0.818331344653511	-0.076	0.142	0.743262536873156
hsa-miR-643	-0.061	0.192	0.584859309182814	-0.061	0.196	0.773082405345212
hsa-miR-643-5p:Novel	-0.113	0.019	0.288603448275862	-0.047	0.34	0.867015873015873
hsa-miR-644a	-0.047	0.32	0.713721518987342	0.048	0.317	0.852103737604882
hsa-miR-644a-5p:Novel	-0.055	0.262	0.655744318181818	-0.028	0.574	0.928643446379468
hsa-miR-645	-0.075	0.094	0.479627507163324	0.023	0.616	0.938739957716702
hsa-miR-645-5p:Novel	0.006	0.896	0.970047311827957	0.017	0.719	0.95819932305378
hsa-miR-646	0.031	0.49	0.818331344653511	0.003	0.955	0.991579257513259
hsa-miR-646-5p:Novel	-0.063	0.159	0.553125370187562	-0.076	0.094	0.681167652859961
hsa-miR-647	-0.089	0.047	0.387887587822014	-0.045	0.319	0.85292564491654
hsa-miR-647-3p:Novel	0.13	0.003	0.153217391304348	0.04	0.381	0.883899934167215
hsa-miR-648	0.035	0.444	0.790230303030303	0.063	0.174	0.764558603491272
hsa-miR-648-3p:Novel	0.066	0.142	0.536342979635584	0.035	0.44	0.902859780727063
hsa-miR-649	-0.004	0.936	0.984910122424604	0.037	0.464	0.905897826086956
hsa-miR-649-5p:Novel	-0.007	0.882	0.962877323420074	0.017	0.717	0.95819932305378
hsa-miR-6499-3p	-0.076	0.137	0.532878587196468	0.033	0.52	0.91853634085213
hsa-miR-6499-5p	-0.021	0.647	0.883044083526682	0.107	0.024	0.49459649122807
hsa-miR-650	-0.025	0.57	0.851186125211506	0.018	0.694	0.950031031807603
hsa-miR-650-3p:Novel	-0.021	0.632	0.87685736677116	-0.05	0.272	0.83277845351868
hsa-miR-6500-3p	-0.046	0.325	0.717606516290727	-0.059	0.212	0.790569312169312
hsa-miR-6500-5p	-0.039	0.411	0.775770755222282	-0.01	0.832	0.977468337730871
hsa-miR-6501-3p	-0.08	0.081	0.466077419354839	-0.105	0.024	0.49459649122807
hsa-miR-6501-5p	0	0.993	0.99698038100654	-0.032	0.502	0.913159897172237
hsa-miR-6502-3p	-0.08	0.119	0.508880866425993	-0.006	0.913	0.988057545148454
hsa-miR-6502-5p	-0.064	0.188	0.581661106233538	-0.036	0.468	0.905897826086956
hsa-miR-6503-3p	-0.094	0.043	0.387549872122762	0.004	0.938	0.989970649895178
hsa-miR-6503-5p	-0.003	0.943	0.98701244813278	0.019	0.69	0.949720748829953
hsa-miR-6504-3p	-0.036	0.504	0.818331344653511	-0.022	0.687	0.94940705882353
hsa-miR-6504-5p	0.057	0.25	0.648270787343635	0.064	0.207	0.779346153846154
hsa-miR-6505-3p	-0.09	0.046	0.387808612440191	-0.081	0.078	0.662228187919463
hsa-miR-6505-5p	-0.082	0.092	0.479597633136095	-0.034	0.49	0.907865404837014
hsa-miR-6506-3p	0.017	0.739	0.91624	-0.041	0.432	0.898599294947121
hsa-miR-6506-5p	0.078	0.113	0.503428571428571	-0.009	0.849	0.978888888888889
hsa-miR-6507-3p	-0.058	0.267	0.659823281907433	0.029	0.579	0.932351548269581
hsa-miR-6507-5p	-0.027	0.56	0.847448866067608	-0.006	0.895	0.988057545148454
hsa-miR-6508-3p	-0.013	0.791	0.936025520483546	0.004	0.937	0.989804556354916
hsa-miR-6508-5p	-0.055	0.267	0.659823281907433	-0.014	0.776	0.972520461699895
hsa-miR-6509-3p	-0.028	0.579	0.854437185929648	-0.089	0.083	0.662228187919463
hsa-miR-6509-5p	-0.063	0.16	0.553326790971541	-0.104	0.021	0.474384615384615
hsa-miR-651-3p	-0.05	0.278	0.672389842141387	0.016	0.728	0.959654837504669
hsa-miR-651-5p	-0.017	0.732	0.915064916637105	-0.03	0.55	0.922434204275535
hsa-miR-6510-3p	0.044	0.338	0.733181208053691	-0.044	0.338	0.867015873015873
hsa-miR-6510-5p	0.027	0.562	0.847448866067608	0.074	0.116	0.719307032590051
hsa-miR-6511a-3p	-0.001	0.976	0.996223379629629	-0.004	0.922	0.988710123160108
hsa-miR-6511a-5p	-0.187	0	0	-0.121	0.008	0.313244444444444
hsa-miR-6511b-3p	-0.013	0.778	0.933105370496261	-0.035	0.438	0.902859780727063
hsa-miR-6511b-5p	-0.046	0.303	0.696070404172099	-0.069	0.126	0.729103448275862
hsa-miR-6512-3p	-0.052	0.318	0.712417037507947	-0.073	0.165	0.759086161879896
hsa-miR-6512-5p	-0.052	0.248	0.646414201183432	-0.01	0.822	0.977468337730871
hsa-miR-6513-3p	-0.016	0.76	0.925765641202904	-0.027	0.604	0.936014072119613
hsa-miR-6513-5p	0.07	0.172	0.571279924599434	0.09	0.084	0.662228187919463
hsa-miR-6514-3p	0.018	0.722	0.91391091954023	0.023	0.642	0.940217731958763
hsa-miR-6514-5p	0.042	0.358	0.747704491725768	-0.001	0.983	0.999
hsa-miR-6515-3p	-0.08	0.092	0.479597633136095	0.001	0.985	0.999
hsa-miR-6515-5p	-0.006	0.887	0.966539270253556	0.008	0.866	0.983362729320888
hsa-miR-6516-3p	0.01	0.85	0.949327002215891	-0.026	0.621	0.938739957716702
hsa-miR-6516-5p	-0.052	0.275	0.668806073153899	0.003	0.942	0.990041157172681
hsa-miR-652-3p	-0.068	0.165	0.560713596914176	-0.076	0.124	0.723470198675497
hsa-miR-652-5p	-0.006	0.902	0.970766320927395	-0.015	0.776	0.972520461699895
hsa-miR-6529-3p	0.03	0.518	0.828235934664247	-0.011	0.822	0.977468337730871
hsa-miR-6529-5p	-0.084	0.08	0.465214521452145	-0.063	0.19	0.771502850627138
hsa-miR-653-3p	-0.096	0.058	0.416276985743381	0.04	0.437	0.902689331770223
hsa-miR-653-5p	-0.023	0.653	0.884041426927503	0.007	0.888	0.988057545148454
hsa-miR-654-3p	-0.118	0.02	0.29489539748954	0.021	0.68	0.945293885601578
hsa-miR-654-5p	-0.056	0.207	0.601375103050289	-0.027	0.546	0.922434204275535
hsa-miR-655-3p	-0.066	0.177	0.574353591160221	-0.04	0.422	0.898599294947121
hsa-miR-655-5p	0	0.995	0.99698038100654	0.004	0.929	0.988710123160108
hsa-miR-656-3p	-0.024	0.641	0.879627725856698	0.028	0.591	0.934429393536963
hsa-miR-656-5p	-0.015	0.75	0.921491643454039	-0.009	0.862	0.98243467011643
hsa-miR-657	0.002	0.959	0.98874078408426	-0.015	0.748	0.965903994137047
hsa-miR-657-5p:Novel	-0.011	0.798	0.938635514018692	-0.056	0.215	0.793726798748697
hsa-miR-658	0.096	0.032	0.3524	0.032	0.477	0.906660194174757
hsa-miR-658-5p:Novel	0.029	0.515	0.82531150522965	0	0.996	0.999
hsa-miR-659-3p	-0.078	0.122	0.511146226415094	-0.022	0.663	0.944386418755053
hsa-miR-659-5p	-0.095	0.058	0.416276985743381	-0.016	0.761	0.972520461699895
hsa-miR-660-3p	-0.125	0.009	0.234933333333333	0.017	0.72	0.95819932305378
hsa-miR-660-5p	-0.057	0.235	0.634590038314176	0.011	0.827	0.977468337730871
hsa-miR-661	0.031	0.482	0.815443110897744	-0.048	0.286	0.836154351395731
hsa-miR-661-5p:Novel	-0.031	0.506	0.818331344653511	-0.015	0.749	0.966133235724744
hsa-miR-662	-0.005	0.92	0.978888888888889	0.033	0.464	0.905897826086956
hsa-miR-662-5p:Novel	-0.076	0.094	0.479627507163324	-0.027	0.559	0.924166122258516
hsa-miR-663a	0.087	0.051	0.394131578947368	-0.021	0.646	0.940217731958763
hsa-miR-663a-3p:Novel	-0.031	0.492	0.818331344653511	-0.075	0.098	0.681167652859961
hsa-miR-663b	-0.052	0.244	0.642642750373692	-0.08	0.078	0.662228187919463
hsa-miR-663b-5p:Novel	0.121	0.007	0.216385964912281	0.045	0.326	0.857401785714286
hsa-miR-664a-3p	-0.02	0.711	0.912727537286286	0.127	0.018	0.446704225352113
hsa-miR-664a-5p	-0.055	0.222	0.619420427553444	-0.173	0	0
hsa-miR-664b-3p	-0.075	0.162	0.556963902439024	-0.07	0.199	0.774505494505495
hsa-miR-664b-5p	-0.003	0.954	0.98874078408426	-0.029	0.526	0.919682289097188
hsa-miR-665	0	0.994	0.99698038100654	-0.036	0.459	0.905897826086956
hsa-miR-665-5p:Novel	0.062	0.184	0.580497761862131	0.063	0.178	0.766836185819071
hsa-miR-668-3p	0.125	0.009	0.234933333333333	0.066	0.173	0.763018773466833
hsa-miR-668-5p	0.003	0.951	0.988591150442478	0.092	0.08	0.662228187919463
hsa-miR-670-3p	-0.053	0.284	0.680364377974167	-0.012	0.811	0.976617064846417
hsa-miR-670-5p	0.057	0.203	0.594656691604323	0.005	0.915	0.988057545148454
hsa-miR-671-3p	-0.007	0.869	0.957285401688028	-0.021	0.645	0.940217731958763
hsa-miR-671-5p	0.015	0.732	0.915064916637105	0.018	0.695	0.950031031807603
hsa-miR-6715a-3p	-0.011	0.826	0.948151140065146	0.026	0.602	0.93497047157338
hsa-miR-6715a-5p:Novel	0.006	0.892	0.968096088697259	-0.007	0.879	0.986093908629442
hsa-miR-6715b-3p	-0.01	0.825	0.948151140065146	-0.013	0.786	0.972520461699895
hsa-miR-6715b-5p	-0.068	0.16	0.553326790971541	-0.07	0.156	0.752043775649795
hsa-miR-6716-3p	-0.093	0.064	0.427962049335863	-0.019	0.712	0.956207317073171
hsa-miR-6716-5p	-0.044	0.337	0.733079012345679	-0.053	0.253	0.823242843951985
hsa-miR-6717-3p:Novel	-0.065	0.147	0.541870292887029	-0.086	0.058	0.638725
hsa-miR-6717-5p	-0.084	0.059	0.418342052313883	-0.113	0.013	0.401859649122807
hsa-miR-6718-3p:Novel	-0.113	0.015	0.26969387755102	-0.052	0.276	0.836154351395731
hsa-miR-6718-5p	-0.124	0.01	0.241369863013699	-0.067	0.171	0.761467336683417
hsa-miR-6719-3p	0.005	0.925	0.981716004813478	-0.053	0.293	0.838774979691308
hsa-miR-6719-5p:Novel	0.007	0.888	0.967030902348578	0.002	0.961	0.993605147704007
hsa-miR-6720-3p	-0.038	0.396	0.771849557522124	-0.053	0.243	0.8173536121673
hsa-miR-6720-5p	0.056	0.211	0.606991020408163	0.012	0.79	0.972943804537522
hsa-miR-6721-3p:Novel	-0.066	0.141	0.536342979635584	-0.086	0.058	0.638725
hsa-miR-6721-5p	-0.05	0.3	0.693245901639344	-0.084	0.088	0.670162393162393
hsa-miR-6722-3p	0.008	0.863	0.952760651629073	-0.032	0.483	0.907443917851501
hsa-miR-6722-5p	-0.027	0.567	0.849535714285714	-0.082	0.085	0.667126948775056
hsa-miR-6724-3p:Novel	-0.042	0.351	0.740229802513465	-0.062	0.172	0.761467336683417
hsa-miR-6724-5p	-0.084	0.06	0.42288	-0.168	0	0
hsa-miR-6726-3p	-0.114	0.017	0.283924170616114	-0.055	0.252	0.823242843951985
hsa-miR-6726-5p	-0.111	0.015	0.26969387755102	-0.049	0.286	0.836154351395731
hsa-miR-6727-3p	-0.028	0.592	0.857501846532622	0.028	0.601	0.93497047157338
hsa-miR-6727-5p	0.013	0.785	0.935858633456749	0.025	0.59	0.93403414195867
hsa-miR-6728-3p	-0.082	0.115	0.505920792079208	-0.025	0.637	0.940217731958763
hsa-miR-6728-5p	-0.075	0.094	0.479627507163324	-0.063	0.16	0.759086161879896
hsa-miR-6729-3p	-0.053	0.284	0.680364377974167	0.018	0.723	0.95819932305378
hsa-miR-6729-5p	0.05	0.263	0.655917905166313	-0.011	0.805	0.97606323024055
hsa-miR-6730-3p	-0.007	0.9	0.970766320927395	0.047	0.378	0.881581518151815
hsa-miR-6730-5p	-0.036	0.426	0.783111111111111	0.024	0.592	0.934429393536963
hsa-miR-6731-3p	0.005	0.929	0.982704647676162	-0.014	0.789	0.972520461699895
hsa-miR-6731-5p	-0.089	0.047	0.387887587822014	-0.092	0.042	0.580423529411765
hsa-miR-6732-3p	-0.038	0.445	0.790413306451613	-0.038	0.457	0.905897826086956
hsa-miR-6732-5p	0.049	0.294	0.690243837441706	0.032	0.5	0.913159897172237
hsa-miR-6733-3p	-0.043	0.376	0.761508045977011	0.064	0.192	0.771502850627138
hsa-miR-6733-5p	-0.006	0.896	0.970047311827957	0.025	0.626	0.938739957716702
hsa-miR-6734-3p	-0.052	0.308	0.701610859728507	-0.012	0.811	0.976617064846417
hsa-miR-6734-5p	0.048	0.286	0.683297627118644	-0.009	0.836	0.977468337730871
hsa-miR-6735-3p	0.035	0.471	0.80729766536965	0.015	0.755	0.969260473588342
hsa-miR-6735-5p	-0.036	0.424	0.781881737310309	-0.016	0.725	0.958686679174484
hsa-miR-6736-3p	0.102	0.048	0.38890990990991	0.132	0.012	0.384436363636364
hsa-miR-6736-5p	-0.087	0.059	0.418342052313883	0.009	0.855	0.98080078125
hsa-miR-6737-3p	-0.014	0.796	0.938161872909699	-0.06	0.266	0.83277845351868
hsa-miR-6737-5p	0.03	0.504	0.818331344653511	-0.017	0.719	0.95819932305378
hsa-miR-6738-3p	-0.074	0.141	0.536342979635584	-0.007	0.884	0.987077313054499
hsa-miR-6738-5p	-0.075	0.091	0.479597633136095	-0.019	0.668	0.944678316123908
hsa-miR-6739-3p	-0.064	0.227	0.623498051441933	-0.001	0.984	0.999
hsa-miR-6739-5p	-0.071	0.125	0.512805587892899	-0.03	0.52	0.91853634085213
hsa-miR-6740-3p	0.048	0.33	0.725464753587024	0.073	0.146	0.746907539118065
hsa-miR-6740-5p	-0.062	0.184	0.580497761862131	-0.017	0.723	0.95819932305378
hsa-miR-6741-3p	-0.089	0.066	0.434736448598131	-0.095	0.05	0.611805555555556
hsa-miR-6741-5p	-0.05	0.26	0.654924946390279	0.003	0.955	0.991579257513259
hsa-miR-6742-3p	0.011	0.833	0.948251908396947	0.052	0.322	0.854463855421687
hsa-miR-6742-5p	0.071	0.129	0.518353477765108	-0.039	0.42	0.898106796116505
hsa-miR-6743-3p	0.089	0.045	0.387808612440191	0.031	0.489	0.907443917851501
hsa-miR-6743-5p	-0.017	0.715	0.913582306018854	0.056	0.233	0.811629921259843
