ID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	comparison	treshold	Averagea.drinker	Averagea.no_drinker	Mediana.drinker	Mediana.no_drinker
hsa-miR-6877-3p	0.115367968223281	-0.727097395991676	3.22853767471212	-0.225209512556334	0.821816289577057	NA	a.no_drinker_vs_a.drinker	NA	0.112884347590505	0.0935494746143208	0	0
hsa-miR-6877-5p	3.70616672386825	0.0710432592650636	0.703405549513578	0.100999003084624	0.919551251553926	NA	a.no_drinker_vs_a.drinker	NA	4.15961303265046	5.13502578126592	2.51889969356963	3.26687421365022
hsa-miR-6878-3p	2.15112742205037	5.82087410116602	2.06688494195174	2.81625453987266	NA	NA	a.no_drinker_vs_a.drinker	NA	1.6741757993738	0.665107305364799	0	0
hsa-miR-6878-5p	7.20730277380987	0.339005572240075	0.606767041574301	0.558707953814533	0.576361050178416	0.928550039040433	a.no_drinker_vs_a.drinker	FALSE	6.82403000086388	10.2217098496053	4.66093987186149	9.52293761135205
hsa-miR-6879-3p	2.6590539663252	-0.339390915436126	0.836091139367394	-0.405925741173285	0.684797163761138	NA	a.no_drinker_vs_a.drinker	NA	2.8771140544883	3.69243312085593	1.39607936977038	3.16898689822716
hsa-miR-6879-5p	36.0322439817269	0.18221995700521	0.578766645084776	0.314841842654079	0.752881740261148	0.96944114258514	a.no_drinker_vs_a.drinker	FALSE	35.5295209832554	39.9110681068313	21.4765302268634	19.3442313261284
hsa-miR-6880-3p	0.258794453240294	0.235398551476159	1.91911895529482	0.122659697996676	0.902376579139106	NA	a.no_drinker_vs_a.drinker	NA	0.267815893229273	0.422499836015911	0	0
hsa-miR-6880-5p	16.9521596176138	0.256582204884629	0.662794948059594	0.387121545865432	0.698666227512921	0.967436745319532	a.no_drinker_vs_a.drinker	FALSE	16.0809516271032	28.5857937075069	8.19195214914374	10.9163854514514
hsa-miR-6881-3p	0.441894618823011	-0.0169684278002064	1.9241943068021	-0.0088184585830144	NA	NA	a.no_drinker_vs_a.drinker	NA	0.404411076710797	1.09207371307421	0	0
hsa-miR-6881-5p	3.00858854356769	-1.11513993611535	0.769866971456936	-1.44848392963916	0.147481757187616	NA	a.no_drinker_vs_a.drinker	NA	2.55489853160777	2.23586607274492	1.31979174906716	0.622558685782505
