ID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	comparison	treshold	Averageabstemious	Averageall	Averagenowine	Medianabstemious	Medianall	Mediannowine
hsa-miR-3131	1.41860045107096	1.10579485982135	1.4460245404923	0.764713757516783	NA	NA	nowine_vs_abstemious	NA	0.989822451192107	1.57488885344766	5.21679699683521	1.04565518873894	0	0.825940610834579
hsa-miR-3131-3p:Novel	4.37497977386668	-0.107066908175174	0.91796123370628	-0.116635544338719	0.907148869637921	0.958374929710676	nowine_vs_abstemious	FALSE	5.30622138239848	5.00990041108266	4.8485304695568	5.32905598443523	2.90822698934179	1.7696237242674
hsa-miR-3132	3.78841922621294	1.66133386482375	1.07088703578236	1.55136238399789	0.120814864436574	0.478653862160002	nowine_vs_abstemious	FALSE	1.87562353841782	4.27211404816485	8.10233245891319	1.30347504090334	1.16349432683224	7.56672238198411
hsa-miR-3132-3p:Novel	3.73190290911439	0.977121132209071	0.812543626584104	1.20254605443999	0.229152033985577	0.59591898716627	nowine_vs_abstemious	FALSE	3.58208345238626	3.29972554353263	8.90849837987975	3.97997527566093	3.07986451259191	3.89552144546896
hsa-miR-3133	1.50086476722959	3.64627909803313	1.2131479862845	3.0056342171416	0.00265027602275335	NA	nowine_vs_abstemious	NA	0.528331530046882	1.812285787647	1.76356696101819	0	0.629926144328916	1.35429730744918
hsa-miR-3133-3p:Novel	4.23161158721427	0.428365108932044	0.899076351937847	0.476450201374729	0.633753677151681	0.848346991538672	nowine_vs_abstemious	FALSE	4.39872311641133	4.41997435591814	1.60234582987689	3.52221020031255	2.82537521596395	0.470970010392957
hsa-miR-3134	4.54704475492742	-1.91503756940649	1.313653962632	-1.45779453637057	0.144897184715744	0.510269604725305	nowine_vs_abstemious	FALSE	58.389341741102	1.72090211422315	1.04498133562044	1.30347504090334	0.571574561752479	0.590455605638101
hsa-miR-3134-5p:Novel	0.686351876778113	1.05807074619316	2.06265350788471	0.51296581910077	0.607975230767123	NA	nowine_vs_abstemious	NA	0.238482789417059	0.762867922594642	0.410000381817516	0	0	0
hsa-miR-3135a	5.54158885284422	-1.06480547276142	0.726645401364788	-1.46537151513172	0.142819584605124	0.506838562677851	nowine_vs_abstemious	FALSE	6.39502257041435	6.22237510492078	1.46559758729031	3.97997527566093	3.95724937579733	1.46436341527638
hsa-miR-3135a-3p:Novel	4.98064440215731	-0.039410001710568	0.76474101920515	-0.0515337881986893	0.958900178521791	0.981318838351427	nowine_vs_abstemious	FALSE	11.8666149776982	4.80218771747535	3.37342350147697	4.64330448827109	2.50983282400153	2.4097896213561
hsa-miR-3135b	5.2088375352006	1.25539067706787	0.843778560675987	1.48782006983222	0.136798351358135	0.497378156730425	nowine_vs_abstemious	FALSE	2.06734920677556	5.83510497868775	5.63824037297783	1.66532999513601	3.51450783388855	2.98044976447059
