miRNA	baseMean	log2FoldChange	pvalue	padj	comparison	size	sig
hsa-miR-375-3p	33.1695171747633	-0.864882192472022	0.00668867654641468	0.0887364421824347	over_normal	62_142	FALSE
hsa-miR-6717-3p:Novel	53.8728681254165	-0.48466741956029	0.00683717705352545	0.089850826750575	over_normal	62_142	FALSE
hsa-miR-378b	6.65763415835591	-0.811532870690974	0.00695502901290704	0.0905453777100889	over_normal	62_142	FALSE
hsa-miR-4431	18.5669972661573	-0.608385494911713	0.00730046143075187	0.0932985575508014	over_normal	62_142	FALSE
hsa-miR-4674	69.674242393331	-0.613778235349587	0.00726247613874281	0.0932985575508014	over_normal	62_142	FALSE
hsa-miR-6083	53.7076255714598	-0.492001774598975	0.00768994974919175	0.0958747133820116	over_normal	62_142	FALSE
hsa-miR-617-3p:Novel	32.0326192895584	0.617430173947555	0.00770851966890546	0.0958747133820116	over_normal	62_142	FALSE
hsa-miR-675-5p	4.91626119327944	0.722428409069526	0.00760725202267878	0.0958747133820116	over_normal	62_142	FALSE
hsa-miR-3976-3p:Novel	15.2065806122762	-0.520552372962086	0.00816692442560454	0.0982123996242008	over_normal	62_142	FALSE
hsa-miR-4672	14.8038689450636	-0.760998901563726	0.00805121423914188	0.0982123996242008	over_normal	62_142	FALSE
hsa-miR-6787-5p	29.9579625031732	-0.565461690393451	0.0081784912824173	0.0982123996242008	over_normal	62_142	FALSE
hsa-miR-6889-5p	15.9658245416174	0.798102231506417	0.00801448133416418	0.0982123996242008	over_normal	62_142	FALSE
hsa-miR-521	12.1228610620228	0.679553588915885	0.00840673998828038	0.0994561878497957	over_normal	62_142	FALSE
hsa-miR-8059-3p:Novel	9.98473596932687	-0.765867016473628	0.00842486013372282	0.0994561878497957	over_normal	62_142	FALSE
hsa-miR-1303	6.37337587977412	-1.07280746228891	0.00872135880717478	0.10189077350625	over_normal	62_142	FALSE
hsa-miR-3940-5p	4.07417016192096	-0.645182995947912	0.00877738178086861	0.10189077350625	over_normal	62_142	FALSE
hsa-miR-3201-3p:Novel	7.57809720102947	-1.3461318410965	0.00942838386025212	0.108543295184555	over_normal	62_142	FALSE
hsa-miR-200c-3p	66.7930162472858	-0.832504650493561	0.0098769583389566	0.11184062913528	over_normal	62_142	FALSE
hsa-miR-27a-3p	9.7824944858455	-0.769469869792995	0.00995566260787844	0.11184062913528	over_normal	62_142	FALSE
hsa-miR-3127-3p	3.65344117402066	0.835205953703943	0.00995412951195309	0.11184062913528	over_normal	62_142	FALSE
hsa-miR-1244	3.79263731616467	-0.799543047825479	0.0102282036250458	0.113148479042114	over_normal	62_142	FALSE
hsa-miR-6741-5p	16.460980297339	-0.745779227897271	0.010234535792754	0.113148479042114	over_normal	62_142	FALSE
hsa-miR-3651-5p:Novel	5.32636572047207	-0.627845481948402	0.0106210031125108	0.116496514454548	over_normal	62_142	FALSE
hsa-miR-1288-5p	39.6356563601126	0.499275289338068	0.0111653417877076	0.119640931617513	over_normal	62_142	FALSE
hsa-miR-200a-3p	47.1072190341419	-0.699904359621982	0.0111191183331379	0.119640931617513	over_normal	62_142	FALSE
hsa-miR-4649-5p	5.22129338490566	-0.658403261360938	0.0111552380297497	0.119640931617513	over_normal	62_142	FALSE
hsa-miR-6721-3p:Novel	24.1990751747542	-0.40686181592308	0.0112636083719872	0.119772568413573	over_normal	62_142	FALSE
hsa-miR-3123	6.40013874005688	-0.564148667756244	0.0114291415346298	0.12061207695257	over_normal	62_142	FALSE
hsa-miR-4539-5p:Novel	7.62028870576405	0.77508613674076	0.0115688972282524	0.121168976232749	over_normal	62_142	FALSE
hsa-miR-3156-3p	46.1947956482055	0.831560489152272	0.0120690339313078	0.12372480788611	over_normal	62_142	FALSE
hsa-miR-3159	9.5918039984061	-0.695104544119428	0.0124214396190336	0.12372480788611	over_normal	62_142	FALSE
hsa-miR-320e-5p:Novel	747.863584212355	0.37180536355017	0.0121850715467355	0.12372480788611	over_normal	62_142	FALSE
hsa-miR-361-3p	8.14018026646526	-0.780402064564461	0.0124285154611593	0.12372480788611	over_normal	62_142	FALSE
hsa-miR-4448-5p:Novel	6.61641716867148	-0.63339937448735	0.0121409292480628	0.12372480788611	over_normal	62_142	FALSE
hsa-miR-6750-5p	6.05028201170811	-0.675235458528499	0.0122207925929909	0.12372480788611	over_normal	62_142	FALSE
hsa-miR-7110-5p	10.8292590750375	-0.597578961160562	0.0124346540589055	0.12372480788611	over_normal	62_142	FALSE
hsa-miR-194-3p	51.5053180446713	-0.624354504985032	0.0126919722598207	0.125389484808016	over_normal	62_142	FALSE
hsa-miR-4270-3p:Novel	11.634017974502	0.610746707976019	0.0128578580327673	0.126133776335527	over_normal	62_142	FALSE
hsa-miR-27b-3p	9.11722810699682	-0.909684480378231	0.0130210372161786	0.126841292602356	over_normal	62_142	FALSE
hsa-miR-6745-5p:Novel	28.0010980157891	-0.595478993479482	0.0132586908068096	0.12825941870754	over_normal	62_142	FALSE
hsa-miR-6809-5p	4.81134328751509	-0.699009520553689	0.0136965757832912	0.131581586662928	over_normal	62_142	FALSE
hsa-miR-1275-3p:Novel	16.5238008414247	-0.414120777216082	0.0140457081480462	0.133099805783867	over_normal	62_142	FALSE
hsa-miR-3135b	6.25865104652898	-0.539576288729776	0.0140340627129125	0.133099805783867	over_normal	62_142	FALSE
hsa-miR-3168-3p:Novel	33.3108438231702	-0.443994479417463	0.0148829618073223	0.139284544733613	over_normal	62_142	FALSE
hsa-miR-6125	75.4170835308441	0.610200165622641	0.0148983468523391	0.139284544733613	over_normal	62_142	FALSE
hsa-miR-6125-5p:Novel	21.7279615365136	-0.41521077646957	0.01508274441839	0.140068419832115	over_normal	62_142	FALSE
hsa-miR-146b-5p	8.75204439928934	-0.650418304972062	0.0153527897584282	0.141632027374109	over_normal	62_142	FALSE
hsa-miR-3186-3p	5.08034849473653	-0.671224586147169	0.0158339479049187	0.145109798891788	over_normal	62_142	FALSE
hsa-miR-20a-5p	6.19837461705954	-1.50079110992743	0.0162401946676961	0.147860073020266	over_normal	62_142	FALSE
hsa-miR-1282-3p:Novel	9.47983533876352	0.497662072541549	0.0163477908249699	0.147873198825864	over_normal	62_142	FALSE
hsa-miR-4476-5p:Novel	65.5341414871687	1.46837170612308	0.0164675065092046	0.147995074627884	over_normal	62_142	FALSE
hsa-miR-128-3p	19.6661235826637	0.444105547919889	0.0166342799031665	0.148535589135326	over_normal	62_142	FALSE
hsa-miR-4312-5p:Novel	4.48195253762478	-0.598812232996692	0.0169257323124763	0.149375511163018	over_normal	62_142	FALSE
hsa-miR-4683-5p:Novel	5.61627215294452	-0.616572553786753	0.0169428074398829	0.149375511163018	over_normal	62_142	FALSE
hsa-miR-9718	6.95250110988924	-0.507629204342788	0.0171212115888664	0.149999042410634	over_normal	62_142	FALSE
hsa-miR-1234-5p:Novel	4.16906206417766	-0.636963349553082	0.0179293242666394	0.152918074854152	over_normal	62_142	FALSE
hsa-miR-1286	26.1256599455292	0.863275736775402	0.0178769307883072	0.152918074854152	over_normal	62_142	FALSE
hsa-miR-4322-5p:Novel	10.48873094065	-0.49533545130748	0.0176151156401217	0.152918074854152	over_normal	62_142	FALSE
hsa-miR-607	341.394729281683	-0.385123508131399	0.0178386867943216	0.152918074854152	over_normal	62_142	FALSE
hsa-miR-6762-5p	7.09277786588092	0.597170747197351	0.0180032765801012	0.152918074854152	over_normal	62_142	FALSE
hsa-miR-4418	45.410444171133	-0.638569092852731	0.0182161947282412	0.153118224858222	over_normal	62_142	FALSE
hsa-miR-601-3p:Novel	7.24551476994902	-0.584190672267308	0.0182466800620709	0.153118224858222	over_normal	62_142	FALSE
hsa-let-7e-5p	4.48517631954589	-0.709524043451494	0.0185403294602475	0.154650772084579	over_normal	62_142	FALSE
hsa-miR-181b-5p	31.8408805847246	-0.395674173417945	0.0187171008864088	0.155195961516473	over_normal	62_142	FALSE
hsa-miR-516a-3p, hsa-miR-516b-3p	5.01650483932544	0.534465617516486	0.0193520567410684	0.159511331599457	over_normal	62_142	FALSE
hsa-miR-182-3p	14.1118754339365	0.620835099474059	0.0198568899081375	0.160017306608933	over_normal	62_142	FALSE
hsa-miR-219b-3p	4.65222808544566	-0.526030756256585	0.0198729318329831	0.160017306608933	over_normal	62_142	FALSE
hsa-miR-6130	32.2115072060145	0.495410845491124	0.0195800811021319	0.160017306608933	over_normal	62_142	FALSE
hsa-miR-6717-5p	39.4866932790776	-0.457819501076902	0.0197875935050695	0.160017306608933	over_normal	62_142	FALSE
hsa-miR-6793-5p	16.0430698429504	-0.609662621704836	0.0204091249175761	0.162456634343906	over_normal	62_142	FALSE
hsa-miR-92a-1-5p	47.7383188784559	0.821569614495288	0.0203523852576291	0.162456634343906	over_normal	62_142	FALSE
hsa-miR-4283-3p:Novel	11.4451164247691	0.435636616764972	0.0206003231797631	0.163046876076193	over_normal	62_142	FALSE
hsa-miR-4519	36.3331785315611	1.3988445580874	0.0207623725349293	0.163401044865291	over_normal	62_142	FALSE
hsa-miR-5703	8.9299458433653	-0.476850243885106	0.0211240788690238	0.165313718340169	over_normal	62_142	FALSE
hsa-miR-125b-5p	12.581832764907	0.433625450362644	0.0215272328692992	0.167527571994044	over_normal	62_142	FALSE
hsa-miR-6077	19.2210804217078	-0.55071206985811	0.0217370119986491	0.16822032063399	over_normal	62_142	FALSE
hsa-miR-26b-5p	14.5379665205297	-0.891271563991048	0.0220104405203394	0.16859469428458	over_normal	62_142	FALSE
hsa-miR-3917-5p:Novel	9.13960946002534	-0.428422789629073	0.0220274474944678	0.16859469428458	over_normal	62_142	FALSE
hsa-miR-12117-3p:Novel	22.097959551474	-0.641873918629758	0.0225591698601669	0.170379589710282	over_normal	62_142	FALSE
hsa-miR-1269b-3p:Novel	4.69572797139678	0.693974159019637	0.0224511930092668	0.170379589710282	over_normal	62_142	FALSE
hsa-miR-378a-3p	63.6309091245288	-0.706339396554694	0.0226275837016527	0.170379589710282	over_normal	62_142	FALSE
hsa-miR-3934-3p	12.5363159249961	-0.420645160808033	0.0232237508890868	0.172998315446513	over_normal	62_142	FALSE
hsa-miR-6886-3p	5.00205118296467	0.619049281802565	0.0231544263379	0.172998315446513	over_normal	62_142	FALSE
hsa-miR-1324-5p:Novel	7.89456745226237	0.981707810503896	0.0234385906962091	0.173669983190528	over_normal	62_142	FALSE
hsa-miR-1-2-5p:Novel	8.43762838048466	-0.590330371287177	0.024616737319127	0.177384449396826	over_normal	62_142	FALSE
hsa-miR-1298-3p	5.6321528806972	0.974754702170919	0.0246312754938048	0.177384449396826	over_normal	62_142	FALSE
hsa-miR-3145-3p	17.9539851702335	1.10698404945324	0.024777904592207	0.177384449396826	over_normal	62_142	FALSE
hsa-miR-422a	40.6296210259375	-0.691321464706538	0.0248312761180051	0.177384449396826	over_normal	62_142	FALSE
hsa-miR-4288	24.131815868493	0.765535648049891	0.024674692984945	0.177384449396826	over_normal	62_142	FALSE
hsa-miR-4470	4.20222353818791	0.699463724441579	0.0245604814200624	0.177384449396826	over_normal	62_142	FALSE
hsa-miR-6832-5p	18.6453799533025	-0.651486082391014	0.0246215017191001	0.177384449396826	over_normal	62_142	FALSE
hsa-miR-636-5p:Novel	7.69834800798242	-0.573333416687017	0.0250914235872514	0.17832833192368	over_normal	62_142	FALSE
hsa-miR-4771-5p:Novel	20.9405248971041	-0.596169755300712	0.0252722401989441	0.178701678158016	over_normal	62_142	FALSE
hsa-miR-2278-3p:Novel	142.984437664418	0.5584426922345	0.025420723818903	0.178843779190565	over_normal	62_142	FALSE
hsa-miR-4421-5p:Novel	7.14815638625964	1.1032812715094	0.026210874638692	0.18255874185849	over_normal	62_142	FALSE
hsa-miR-4425	8.4379201780093	-0.582411852991391	0.0261147582014684	0.18255874185849	over_normal	62_142	FALSE
hsa-miR-3168	18.9000627951062	-0.979742424337196	0.0263917414657937	0.182903959511695	over_normal	62_142	FALSE
hsa-miR-4721	7.96467554804524	-0.483299853078247	0.0265826277827976	0.18331485396751	over_normal	62_142	FALSE
hsa-miR-6072-5p:Novel	4.57281425584424	-0.59274485263412	0.0270679062878929	0.185741839699679	over_normal	62_142	FALSE
hsa-miR-12121-3p:Novel	9.5394076929451	-0.521822045041585	0.0274251091502493	0.185890338745983	over_normal	62_142	FALSE
hsa-miR-4685-5p	14.4552371950059	-0.645880474269409	0.0274898849832537	0.185890338745983	over_normal	62_142	FALSE
hsa-miR-5189-3p	69.9852215583151	0.599951402702153	0.0273071333433255	0.185890338745983	over_normal	62_142	FALSE
hsa-miR-4493	13.647704137993	-0.648857127936309	0.0276862002133679	0.186313414962423	over_normal	62_142	FALSE
hsa-miR-6747-5p	4.3931257221296	-0.552933565852055	0.0282328077017273	0.189078370810126	over_normal	62_142	FALSE
hsa-miR-128-1-5p	8.60174019944646	0.462588441979612	0.0288680084957324	0.191491123021691	over_normal	62_142	FALSE
hsa-miR-383-5p	19.2080093999264	0.723082291185552	0.028741234690195	0.191491123021691	over_normal	62_142	FALSE
hsa-miR-5706-3p:Novel	17.7075443449729	0.396333782930551	0.0291554322864104	0.192481124051989	over_normal	62_142	FALSE
hsa-miR-4525-3p:Novel	15.7727844257911	-0.705186661400104	0.029639257854898	0.194752293357891	over_normal	62_142	FALSE
hsa-miR-1184-5p:Novel	4.31329375973617	-0.583876127512573	0.0302828036472233	0.195818080562517	over_normal	62_142	FALSE
hsa-miR-3714-3p:Novel	103.341200226907	0.409503585789834	0.0301349892217297	0.195818080562517	over_normal	62_142	FALSE
hsa-miR-4665-5p	7.19646585771877	-0.470518763906051	0.0302677604117237	0.195818080562517	over_normal	62_142	FALSE
hsa-miR-4717-5p	7.44846233013975	-0.543343242004797	0.0303637511855734	0.195818080562517	over_normal	62_142	FALSE
hsa-miR-200b-3p	83.326651719117	-0.647239715290238	0.0313864917235065	0.19964101813171	over_normal	62_142	FALSE
hsa-miR-4432	5.94378514589866	-0.72452293225441	0.0313705867515687	0.19964101813171	over_normal	62_142	FALSE
hsa-miR-6808-5p	8.09317427629656	-0.60897366534695	0.0312714418910197	0.19964101813171	over_normal	62_142	FALSE
hsa-miR-6734-5p	4.81013457810428	0.543995060703702	0.0316451787681953	0.200371518291346	over_normal	62_142	FALSE
hsa-let-7d-5p	27.2812575314301	-0.689764674290735	0.0329659541736337	0.203336831860905	over_normal	62_142	FALSE
hsa-miR-1268b-3p:Novel	7.60844198704716	-0.57649114115172	0.0332147298476731	0.203336831860905	over_normal	62_142	FALSE
hsa-miR-5091-3p:Novel	20.5205457290167	0.414380615132699	0.033075087218296	0.203336831860905	over_normal	62_142	FALSE
hsa-miR-5195-5p	9.39742449951054	-0.53772692245809	0.0337841993964099	0.203336831860905	over_normal	62_142	FALSE
hsa-miR-542-3p	9.22015760607836	-0.629780521204088	0.0338045139765745	0.203336831860905	over_normal	62_142	FALSE
