miRNA	baseMean	log2FoldChange	pvalue	padj	comparison	size	sig
hsa-miR-27a-3p	35.6470311356403	1.1449936682519	0.0193128496729035	0.14759309560968	yes_no	77_52	FALSE
hsa-miR-3680-3p	21.3989325454043	-1.21526610779755	0.0193910904111887	0.14759309560968	yes_no	77_52	FALSE
hsa-miR-4718-3p:Novel	7.64305456907553	-1.07293650487071	0.0191818725356107	0.14759309560968	yes_no	77_52	FALSE
hsa-miR-760-5p:Novel	7.2346205492926	0.83066492396144	0.0195988511048398	0.148172036967313	yes_no	77_52	FALSE
hsa-miR-5680-5p:Novel	6.61096022621034	0.999534801486616	0.0197520299294034	0.148435913541325	yes_no	77_52	FALSE
hsa-miR-4274-5p:Novel	9.73871686725492	0.899431065797771	0.019954982738044	0.149068472239555	yes_no	77_52	FALSE
hsa-miR-5002-3p	8.08512041628727	1.0689562226882	0.0202356298077471	0.150270505377057	yes_no	77_52	FALSE
hsa-miR-4300	7.93085191172151	1.00884786840631	0.0209720649395393	0.153022915692568	yes_no	77_52	FALSE
hsa-miR-4516-3p:Novel	192.555368614619	0.960628333116618	0.0209290881533582	0.153022915692568	yes_no	77_52	FALSE
hsa-miR-6724-5p	25.7065408046647	0.803585214182062	0.0207568499803127	0.153022915692568	yes_no	77_52	FALSE
hsa-miR-183-5p	15.1396718335365	1.29104245789705	0.0211833278489257	0.15367096214105	yes_no	77_52	FALSE
hsa-miR-638	51.1220256575417	1.03623543192993	0.0213803560853837	0.153787618928078	yes_no	77_52	FALSE
hsa-miR-9903	13.6488111081267	0.821717945649689	0.0214444886951503	0.153787618928078	yes_no	77_52	FALSE
hsa-miR-4261-5p:Novel	8.15744590870939	0.968711214107123	0.0220153469765426	0.156984434406596	yes_no	77_52	FALSE
hsa-miR-1181	8.28371515195071	1.09888054241028	0.0225710900008879	0.16003795452607	yes_no	77_52	FALSE
hsa-miR-7108-5p	23.6464466004341	0.957439065046732	0.0227084339799036	0.1601072171055	yes_no	77_52	FALSE
hsa-miR-3665-3p:Novel	140.321854331798	0.9151770275219	0.0231987024587878	0.162650120590942	yes_no	77_52	FALSE
hsa-miR-141-3p	14.8881038650795	1.01783516637155	0.0235568544766712	0.163336200929405	yes_no	77_52	FALSE
hsa-miR-4258-3p:Novel	27.4792768339073	0.732778098474371	0.0234301401857794	0.163336200929405	yes_no	77_52	FALSE
hsa-miR-125b-5p	13.2827093634844	0.785305725977781	0.023738991321952	0.163694692906867	yes_no	77_52	FALSE
hsa-miR-92a-2-5p	20.9392298532518	1.61890843130563	0.0239864987095906	0.164497573117684	yes_no	77_52	FALSE
hsa-miR-4466-3p:Novel	76.387881942231	0.899674638399035	0.025034613844234	0.170752393339748	yes_no	77_52	FALSE
hsa-miR-1255a-3p:Novel	5.14761779664843	0.947299128395229	0.0256771855617267	0.174188475026849	yes_no	77_52	FALSE
hsa-miR-184-5p:Novel	6.62316841959358	1.22741185002343	0.0269755438106243	0.182012405818997	yes_no	77_52	FALSE
hsa-miR-4449	75.9972379956927	0.834987266905971	0.027763713189092	0.186328663381339	yes_no	77_52	FALSE
hsa-miR-6803-5p	17.795594213406	0.870653867645486	0.0280251270514032	0.18708263005059	yes_no	77_52	FALSE
hsa-miR-576-3p	8.42058793839541	0.950069448863394	0.0284761384331376	0.189087585891998	yes_no	77_52	FALSE
hsa-miR-6887-5p	6.11265002324689	0.900956169427478	0.0287524659052062	0.189917603742283	yes_no	77_52	FALSE
hsa-miR-224-5p	6.39923741786693	1.28999681422779	0.0295062068152841	0.193875861534982	yes_no	77_52	FALSE
hsa-miR-1184-5p:Novel	6.23617825257637	0.97897129897613	0.03121060339022	0.204006808618365	yes_no	77_52	FALSE
hsa-miR-3164	10.0001220339289	0.967715432683084	0.0314165227413935	0.204288787774346	yes_no	77_52	FALSE
hsa-miR-6747-5p	5.51999459166105	0.925867960868826	0.0316505267087512	0.20474954133754	yes_no	77_52	FALSE
