miRNA...1	baseMean...2	log2FoldChange...3	pvalue...6	padj...7	comparison...8	size...9	sig...10	miRNA...11	baseMean...12	log2FoldChange...13	pvalue...16	padj...17	comparison...18	size...19	sig...20	miRNA...21	baseMean...22	log2FoldChange...23	pvalue...26	padj...27	comparison...28	size...29	sig...30
hsa-miR-107-5p:Novel	1.79857368379147	-1.07867355063019	0.00390482196591653	0.434759814044281	modInact_modAct	93_113	FALSE	hsa-miR-3929	9.52249970229135	0.928542936142478	0.00299790246038183	0.145430513941926	Inactive_ModAct	21_113	FALSE	hsa-miR-4451-5p:Novel	48.6290568752193	0.972905988155115	0.00251288751284618	0.164333840720875	Inactive_modInact	21_93	FALSE
hsa-miR-12125-5p:Novel	3.21833184355377	0.897463325055584	0.00412272237455784	0.434759814044281	modInact_modAct	93_113	FALSE	hsa-miR-4754	5.18000362108852	0.924879698274558	0.00302280513967051	0.145430513941926	Inactive_ModAct	21_113	FALSE	hsa-miR-450a-5p	2.68198069431938	1.39747751285736	0.00245358842699481	0.164333840720875	Inactive_modInact	21_93	FALSE
hsa-miR-1278	1.4429055502556	-1.00569229392933	0.00356155846908862	0.434759814044281	modInact_modAct	93_113	FALSE	hsa-miR-596-3p:Novel	7.7512073803268	1.15644091087736	0.0031386639376538	0.14561158767901	Inactive_ModAct	21_113	FALSE	hsa-miR-4748	9.50193677755374	0.914052303848812	0.00268337915591518	0.164333840720875	Inactive_modInact	21_93	FALSE
hsa-miR-3615	9.33377633668787	-0.519342266579033	0.00411617525641116	0.434759814044281	modInact_modAct	93_113	FALSE	hsa-miR-147a-5p:Novel	8.1390355271867	0.94156606774065	0.00400516559906527	0.179403797006406	Inactive_ModAct	21_113	FALSE	hsa-miR-5091-3p:Novel	21.0133012846961	0.910103110214649	0.00226819291831053	0.164333840720875	Inactive_modInact	21_93	FALSE
hsa-miR-4454-3p:Novel	6.79049338365839	-0.77913337352567	0.0038441022156147	0.434759814044281	modInact_modAct	93_113	FALSE	hsa-miR-6740-3p	29.0018398410665	3.90089841421237	0.00484008551343859	0.209575702731891	Inactive_ModAct	21_113	FALSE	hsa-miR-4261-5p:Novel	7.22323027072416	1.28381463809602	0.00292491544789252	0.170387214818494	Inactive_modInact	21_93	FALSE
hsa-miR-4718-3p:Novel	6.84309858023312	0.677346090345046	0.00364693263249519	0.434759814044281	modInact_modAct	93_113	FALSE	hsa-miR-1469-3p:Novel	27.3271649622767	-1.25452438599308	0.00517784667549465	0.210188213483361	Inactive_ModAct	21_113	FALSE	hsa-miR-5100-5p:Novel	8.90117149448058	1.20855939503971	0.00297410115955705	0.170387214818494	Inactive_modInact	21_93	FALSE
hsa-miR-550b-3p	35.0159165431463	0.778466276575328	0.00342836445149049	0.434759814044281	modInact_modAct	93_113	FALSE	hsa-miR-2861	19.1986349551983	0.861153411625159	0.00515431346755631	0.210188213483361	Inactive_ModAct	21_113	FALSE	hsa-miR-12118	20.387182686603	-1.82306098511408	0.00397751403371622	0.174948986195717	Inactive_modInact	21_93	FALSE
hsa-miR-8064-3p:Novel	2.66432620308405	0.640295498921999	0.00385492146628244	0.434759814044281	modInact_modAct	93_113	FALSE	hsa-miR-10226-3p:Novel	10.1409712901337	1.04725628920414	0.00576407129272739	0.226894806340996	Inactive_ModAct	21_113	FALSE	hsa-miR-1244	4.00360072671743	1.40179891559283	0.00439758321811686	0.174948986195717	Inactive_modInact	21_93	FALSE
hsa-miR-491-5p	9.01620063799627	0.985513789279335	0.00501799899416943	0.43607407704314	modInact_modAct	93_113	FALSE	hsa-miR-324-3p	37.2680360963248	-1.58981911621883	0.00613424280260325	0.230774635932144	Inactive_ModAct	21_113	FALSE	hsa-miR-181d-3p	2.68353109657007	1.09586086457201	0.00384930738878342	0.174948986195717	Inactive_modInact	21_93	FALSE
hsa-miR-500a-5p	4.22073243842549	-0.808428541168327	0.00448495452178262	0.43607407704314	modInact_modAct	93_113	FALSE	hsa-miR-4748	9.50193677755374	0.825578901014488	0.00621794631071981	0.230774635932144	Inactive_ModAct	21_113	FALSE	hsa-miR-203a-3p	11.8190195811245	1.32391387056025	0.00405499940142386	0.174948986195717	Inactive_modInact	21_93	FALSE
