miRNA...1	baseMean...2	log2FoldChange...3	pvalue...6	padj...7	comparison...8	size...9	sig...10	miRNA...11	baseMean...12	log2FoldChange...13	pvalue...16	padj...17	comparison...18	size...19	sig...20	miRNA...21	baseMean...22	log2FoldChange...23	pvalue...26	padj...27	comparison...28	size...29	sig...30
hsa-miR-1255b-5p	20.7412319271902	0.485500010453779	0.0630147111539678	0.368455444836576	4060_40	101_87	FALSE	hsa-miR-3131-3p:Novel	5.64276741695833	-0.598559622185847	0.10085777138209	0.443138816701164	60_40	44_87	FALSE	hsa-miR-3149	19.9292517671036	-0.52157746951325	0.146948104317566	0.710180743604616	60_4060	44_101	FALSE
hsa-miR-130b-3p	4.98523383820723	0.401975974262534	0.0637865690404236	0.370608040374107	4060_40	101_87	FALSE	hsa-miR-5186-5p:Novel	4.00574203462807	-0.711514011373259	0.100921089790234	0.443138816701164	60_40	44_87	FALSE	hsa-miR-320a-3p	110.803147502884	0.537190393700591	0.148746321694655	0.710180743604616	60_4060	44_101	FALSE
hsa-miR-608	5.71008798035374	0.378983338656685	0.0635518676125637	0.370608040374107	4060_40	101_87	FALSE	hsa-miR-5705	6.90582584633841	-0.69114002696044	0.101062999180159	0.443138816701164	60_40	44_87	FALSE	hsa-miR-4454-3p:Novel	6.28968143384824	0.524777348495095	0.148695003738529	0.710180743604616	60_4060	44_101	FALSE
hsa-miR-6860-5p:Novel	1.38748444515688	-0.520897356774594	0.0637409022365721	0.370608040374107	4060_40	101_87	FALSE	hsa-miR-1260b-3p:Novel	5.91872787617567	-0.505882275178074	0.101804637062022	0.443392836672783	60_40	44_87	FALSE	hsa-miR-518b-5p:Novel	3.96816588326186	-0.594484939156966	0.147759831601795	0.710180743604616	60_4060	44_101	FALSE
hsa-miR-15b-3p	0.853280205425507	-0.874750272377059	0.0643741671462298	0.372183986428956	4060_40	101_87	FALSE	hsa-miR-137-5p	6.40634416438163	-0.704123179050919	0.102128985044587	0.443392836672783	60_40	44_87	FALSE	hsa-miR-5682	5.34168999282253	0.387388745022037	0.149265720134537	0.710180743604616	60_4060	44_101	FALSE
hsa-miR-5689	4.93680079466411	-0.511222323746525	0.064463239479525	0.372183986428956	4060_40	101_87	FALSE	hsa-miR-338-3p	17.087646497362	-0.658408041252791	0.102403649356925	0.443392836672783	60_40	44_87	FALSE	hsa-miR-595	3.13744272252016	-0.48964255846518	0.147975363984161	0.710180743604616	60_4060	44_101	FALSE
hsa-miR-876-5p	0.963563931734956	-0.643910926873763	0.064418383967522	0.372183986428956	4060_40	101_87	FALSE	hsa-miR-3648-3p:Novel	75.4496802206348	-0.52275516935159	0.101644091776914	0.443392836672783	60_40	44_87	FALSE	hsa-miR-6124-3p:Novel	96.2565071228075	-0.278454758618084	0.148562225052007	0.710180743604616	60_4060	44_101	FALSE
hsa-miR-6794-5p	10.7517112312427	0.399556997308508	0.065768602413459	0.378926215578799	4060_40	101_87	FALSE	hsa-miR-4659b-5p	73.6552403115906	-1.16576444668687	0.102375120689628	0.443392836672783	60_40	44_87	FALSE	hsa-miR-6894-5p	5.30916105232708	0.406310768566298	0.147357096921915	0.710180743604616	60_4060	44_101	FALSE
hsa-miR-10522-5p	0.753140802024676	-0.664019163460648	0.0665280259829394	0.37957514939449	4060_40	101_87	FALSE	hsa-miR-8053	19.6601009929554	-0.555007065224997	0.101749013386677	0.443392836672783	60_40	44_87	FALSE	hsa-miR-8067-3p:Novel	2.76881242256762	0.54612059132766	0.14697137672466	0.710180743604616	60_4060	44_101	FALSE
hsa-miR-2861-5p:Novel	54.057049978655	-0.428369359260662	0.0665703693382493	0.37957514939449	4060_40	101_87	FALSE	hsa-miR-12128	14.2123011526562	-0.456047401778791	0.103299901389917	0.446341657255598	60_40	44_87	FALSE	hsa-miR-3135b	8.72356191870402	0.395034685851476	0.149871423018039	0.711376006414634	60_4060	44_101	FALSE
hsa-miR-4494-5p:Novel	10.0181169779925	-0.593645641408154	0.0662085588836071	0.37957514939449	4060_40	101_87	FALSE	hsa-miR-27a-3p	25.7409873937353	-0.703488487809417	0.104718543017655	0.451530682367184	60_40	44_87	FALSE	hsa-miR-548a-3p	2.87887723601082	-0.481222778039724	0.15014122820774	0.711376006414634	60_4060	44_101	FALSE
hsa-miR-4498-3p:Novel	4.99894285874857	-0.472399480547954	0.0663395745294705	0.37957514939449	4060_40	101_87	FALSE	hsa-miR-632-5p:Novel	6.24459092786819	-0.63614473990338	0.107259775064745	0.461528575693527	60_40	44_87	FALSE	hsa-miR-4325-3p:Novel	4.66161644693698	0.544620699759183	0.150621246340084	0.712169751885997	60_4060	44_101	FALSE
hsa-miR-5700-3p:Novel	1.91555887523838	0.561866541046623	0.066376510129437	0.37957514939449	4060_40	101_87	FALSE	hsa-miR-7515-5p:Novel	15.4215458700425	0.398074553565544	0.107757123166695	0.462708640678522	60_40	44_87	FALSE	hsa-miR-1202	30.5331376150136	-0.422652875808014	0.153147050400363	0.718997602168723	60_4060	44_101	FALSE
hsa-let-7b-5p	319.033725136674	-0.597366311521676	0.0668375961084171	0.380311445625167	4060_40	101_87	FALSE	hsa-miR-12136-3p:Novel	23.4383767834448	-0.423671739879321	0.108774210987695	0.464249074999811	60_40	44_87	FALSE	hsa-miR-1257	13.5840295775031	-0.345096966232946	0.157515717499626	0.718997602168723	60_4060	44_101	FALSE
hsa-miR-422a-3p:Novel	5.42805054225092	-0.430099061635391	0.0670108081079958	0.380510856761692	4060_40	101_87	FALSE	hsa-miR-184	2.9849355786152	-0.563645223279836	0.109011234100727	0.464249074999811	60_40	44_87	FALSE	hsa-miR-1265-3p:Novel	7.39933637411922	0.321756883566007	0.159625152928671	0.718997602168723	60_4060	44_101	FALSE
hsa-miR-3923-5p:Novel	0.742529028680873	-0.655168184375634	0.0682153657760994	0.386553739397897	4060_40	101_87	FALSE	hsa-miR-371a-3p	23.4581982304257	0.61464408901158	0.108764288912592	0.464249074999811	60_40	44_87	FALSE	hsa-miR-17-5p	6.2113036804689	0.991468762150973	0.158887897225627	0.718997602168723	60_4060	44_101	FALSE
hsa-miR-128-1-5p	9.83214329581274	-0.411263402133702	0.0686842206130193	0.387266986807752	4060_40	101_87	FALSE	hsa-miR-519a-3p	2.34255359336178	-0.577911711060988	0.108926477599264	0.464249074999811	60_40	44_87	FALSE	hsa-miR-196b-5p	4.55488076314797	-0.61535506685094	0.15920513090126	0.718997602168723	60_4060	44_101	FALSE
hsa-miR-2110	165.408200417687	0.513287159259027	0.0687630924288274	0.387266986807752	4060_40	101_87	FALSE	hsa-miR-587	8.2037691775298	-0.893187794154363	0.109894028550772	0.46704962134078	60_40	44_87	FALSE	hsa-miR-203a-3p	12.6215031280467	0.523464208602482	0.160515008123811	0.718997602168723	60_4060	44_101	FALSE
hsa-miR-4449-5p:Novel	2.26870564935891	-0.489645893537723	0.0685952910706166	0.387266986807752	4060_40	101_87	FALSE	hsa-miR-11400	2.30335506155615	-0.735745036459314	0.112137107663804	0.467432102099292	60_40	44_87	FALSE	hsa-miR-20a-5p	9.72858439320593	1.05204177679948	0.156598413424515	0.718997602168723	60_4060	44_101	FALSE
hsa-miR-372-3p	1.53627914653319	-0.644715706846873	0.0689124892236267	0.387316316983404	4060_40	101_87	FALSE	hsa-miR-148a-3p	259.093641831937	-0.722616900207205	0.111631589875372	0.467432102099292	60_40	44_87	FALSE	hsa-miR-2117-5p:Novel	2.23635524444818	-0.546954065942373	0.158573230568692	0.718997602168723	60_4060	44_101	FALSE
hsa-miR-101-3p	2.95533316450904	-0.401268533073483	0.0734578358974055	0.388041200093886	4060_40	101_87	FALSE	hsa-miR-3141-3p:Novel	24.0856491745631	-0.380116911222446	0.112688549204265	0.467432102099292	60_40	44_87	FALSE	hsa-miR-215-3p	2.21699488846253	-0.774683597193184	0.158320539722996	0.718997602168723	60_4060	44_101	FALSE
hsa-miR-12130	1.26577563956899	-0.562814841544839	0.0738976821399874	0.388041200093886	4060_40	101_87	FALSE	hsa-miR-4437	70.4018938861542	0.322902940713375	0.111442785755931	0.467432102099292	60_40	44_87	FALSE	hsa-miR-26a-5p	1.79481629568318	0.435367312216763	0.159594217162758	0.718997602168723	60_4060	44_101	FALSE
hsa-miR-1268a-3p:Novel	9.36011474766553	-0.402078745902128	0.0733130502324868	0.388041200093886	4060_40	101_87	FALSE	hsa-miR-4462-5p:Novel	2.89192815996859	-0.581359939106522	0.11196824320622	0.467432102099292	60_40	44_87	FALSE	hsa-miR-29c-3p	2.13226559919189	-0.669714222920228	0.161030646615492	0.718997602168723	60_4060	44_101	FALSE
hsa-miR-1293-3p:Novel	3.15017467712885	-0.437770767281966	0.0722879172133684	0.388041200093886	4060_40	101_87	FALSE	hsa-miR-4675	36.7739397025859	0.500954965526907	0.112150437791821	0.467432102099292	60_40	44_87	FALSE	hsa-miR-3123	6.34271430531529	-0.406096324090659	0.15319978755408	0.718997602168723	60_4060	44_101	FALSE
hsa-miR-146a-5p	19.7727067861518	-0.504817651402171	0.0702265642285469	0.388041200093886	4060_40	101_87	FALSE	hsa-miR-4754	5.42378381256586	-0.496873775544637	0.110914623515359	0.467432102099292	60_40	44_87	FALSE	hsa-miR-3138-5p:Novel	219.085408561129	0.346817894632164	0.155449727661581	0.718997602168723	60_4060	44_101	FALSE
hsa-miR-150-3p	7.39289816706621	-0.366270265407229	0.0734248755867799	0.388041200093886	4060_40	101_87	FALSE	hsa-miR-607	343.66587364829	0.388778549819884	0.110793561762663	0.467432102099292	60_40	44_87	FALSE	hsa-miR-3177-3p	2.30667770202253	0.553976326917871	0.152786756449378	0.718997602168723	60_4060	44_101	FALSE
hsa-miR-200a-5p	6.09066466894645	-0.649159435372743	0.070846937480047	0.388041200093886	4060_40	101_87	FALSE	hsa-miR-6081	171.959096936448	-0.545523337234838	0.112590103482221	0.467432102099292	60_40	44_87	FALSE	hsa-miR-320a-5p	11.0447768318336	0.470781926979405	0.160152992462217	0.718997602168723	60_4060	44_101	FALSE
hsa-miR-27a-5p	2.68302329790726	-0.538925198904326	0.0709819438009907	0.388041200093886	4060_40	101_87	FALSE	hsa-miR-645	375.45231844089	0.651044146363927	0.112069299500683	0.467432102099292	60_40	44_87	FALSE	hsa-miR-3612-3p:Novel	7.02361665065391	-0.440793497181025	0.161001240835524	0.718997602168723	60_4060	44_101	FALSE
hsa-miR-3166	1.17831350989587	-0.514588782694343	0.0739262423177475	0.388041200093886	4060_40	101_87	FALSE	hsa-miR-802-3p:Novel	3.96835383572702	-0.55498910473721	0.112658197757852	0.467432102099292	60_40	44_87	FALSE	hsa-miR-4298-3p:Novel	6.73505573903993	-0.475622237920392	0.160927623258907	0.718997602168723	60_4060	44_101	FALSE
hsa-miR-34a-5p	3.08159068665285	0.694871794042988	0.0694257684074025	0.388041200093886	4060_40	101_87	FALSE	hsa-miR-885-3p	20.0037859767353	0.629147694179715	0.112634355529619	0.467432102099292	60_40	44_87	FALSE	hsa-miR-4498-3p:Novel	4.99894285874857	-0.452635639854136	0.154499842270831	0.718997602168723	60_4060	44_101	FALSE
hsa-miR-365b-5p	1.84107273017966	-0.513927570215562	0.0708370668517852	0.388041200093886	4060_40	101_87	FALSE	hsa-miR-3926-3p:Novel	1.73681778971876	0.621242239633881	0.113711851999542	0.468863580610437	60_40	44_87	FALSE	hsa-miR-4659b-5p	73.6552403115906	-0.889114330149955	0.159105092513093	0.718997602168723	60_4060	44_101	FALSE
hsa-miR-3663-3p	8.64462336937887	-0.482064910192768	0.0694562723460803	0.388041200093886	4060_40	101_87	FALSE	hsa-miR-562	3.10843556042482	-0.617420247726968	0.11340873589289	0.468863580610437	60_40	44_87	FALSE	hsa-miR-4728-3p	8.47754548495652	-0.575532009774586	0.158438703243326	0.718997602168723	60_4060	44_101	FALSE
hsa-miR-3922-3p	0.937384035421466	-0.728973329313768	0.074122601696809	0.388041200093886	4060_40	101_87	FALSE	hsa-miR-935	34.0994214743645	0.376995424785559	0.11355133866912	0.468863580610437	60_40	44_87	FALSE	hsa-miR-4746-3p	1.55916669079147	-0.495942563639398	0.161214468937349	0.718997602168723	60_4060	44_101	FALSE
hsa-miR-4268-5p:Novel	2.26955435264375	0.47346084993952	0.0725542197471906	0.388041200093886	4060_40	101_87	FALSE	hsa-miR-431-3p	2.72525021762263	-0.715552634861461	0.114262735336588	0.469269134827887	60_40	44_87	FALSE	hsa-miR-5094	8.32857669470011	0.4036106728677	0.159380558158878	0.718997602168723	60_4060	44_101	FALSE
hsa-miR-4274-5p:Novel	7.8699785477557	-0.410395737004364	0.0721937248493691	0.388041200093886	4060_40	101_87	FALSE	hsa-miR-500b-5p	3.80678230026301	-0.734106185719053	0.11419961283435	0.469269134827887	60_40	44_87	FALSE	hsa-miR-5694-3p:Novel	9.99049848488159	0.461982015035332	0.156380103375652	0.718997602168723	60_4060	44_101	FALSE
hsa-miR-4313	19.7032201670545	-0.37519796982349	0.074120019007419	0.388041200093886	4060_40	101_87	FALSE	hsa-miR-4728-5p	1.73642152599742	-0.679666883007346	0.114851204552916	0.469825243082342	60_40	44_87	FALSE	hsa-miR-6079	4.27233767894057	0.467209914143117	0.156660630035596	0.718997602168723	60_4060	44_101	FALSE
hsa-miR-4441-5p:Novel	14.6062857077084	-0.471546979783221	0.0716935800028377	0.388041200093886	4060_40	101_87	FALSE	hsa-miR-4800-3p	24.4473182193546	-0.661959830968142	0.114698542543241	0.469825243082342	60_40	44_87	FALSE	hsa-miR-6721-3p:Novel	26.4017996704283	0.309010651461761	0.153914617692769	0.718997602168723	60_4060	44_101	FALSE
hsa-miR-4453	9.48860203450954	0.425312038955642	0.0743956984929456	0.388041200093886	4060_40	101_87	FALSE	hsa-miR-5187-5p	29.32376182045	-0.600256781901986	0.115298320110851	0.470358287297664	60_40	44_87	FALSE	hsa-miR-8064	8.25131670991008	-0.468161872931861	0.155899795145704	0.718997602168723	60_4060	44_101	FALSE
hsa-miR-4474-3p	2.8570444861017	-0.652669071104281	0.0743301261159702	0.388041200093886	4060_40	101_87	FALSE	hsa-miR-6871-5p	23.459277928714	0.441399723153098	0.115435085937566	0.470358287297664	60_40	44_87	FALSE	hsa-miR-8070-3p:Novel	3.23166981412263	-0.54070560129923	0.160291035403146	0.718997602168723	60_4060	44_101	FALSE
hsa-miR-4484	4.49971210488783	-0.517976786537362	0.0719413477820999	0.388041200093886	4060_40	101_87	FALSE	hsa-miR-3192-5p	2.91392087129939	-0.581005906234186	0.116395913875661	0.47255980192784	60_40	44_87	FALSE	hsa-miR-8081	2.49273992141465	-0.473444155593747	0.156263102154033	0.718997602168723	60_4060	44_101	FALSE
hsa-miR-4701-5p	5.89968734749071	0.619463013095396	0.072490571179312	0.388041200093886	4060_40	101_87	FALSE	hsa-miR-3654-5p:Novel	3.4035231783356	0.560471740732174	0.116431079452809	0.47255980192784	60_40	44_87	FALSE	hsa-miR-99b-3p	21.2578823907412	0.554242130677143	0.158066612008636	0.718997602168723	60_4060	44_101	FALSE
hsa-miR-4730-3p:Novel	2.37441350141009	-0.413260056521234	0.0731708750845983	0.388041200093886	4060_40	101_87	FALSE	hsa-miR-10400-5p	88.8109128936293	-0.576483935575539	0.116797579071443	0.473002413804361	60_40	44_87	FALSE	hsa-miR-6505-3p	7.81743729761604	-0.395342791214109	0.161853130544013	0.720436102558216	60_4060	44_101	FALSE
hsa-miR-4753-5p	1.62658887900627	-0.496476484978627	0.0735404043579302	0.388041200093886	4060_40	101_87	FALSE	hsa-miR-190b-5p	1.85011755331986	-0.787050923151415	0.117180281565521	0.473002413804361	60_40	44_87	FALSE	hsa-miR-22-3p	42.7239627643641	0.564671795430254	0.163789167622229	0.723402156998177	60_4060	44_101	FALSE
hsa-miR-4774-5p	4.83636359257829	-0.633321742751286	0.0735353473835543	0.388041200093886	4060_40	101_87	FALSE	hsa-miR-33b-5p	4.21024476339162	-0.719736295101885	0.117224320489605	0.473002413804361	60_40	44_87	FALSE	hsa-miR-3945	2.99888633257508	-0.447067421300355	0.163477328349952	0.723402156998177	60_4060	44_101	FALSE
hsa-miR-5093-5p:Novel	5.19906482200202	-0.459843009674644	0.0740068841868587	0.388041200093886	4060_40	101_87	FALSE	hsa-miR-1208	2.95263873887162	-0.620879671337993	0.117593615835838	0.47357118299714	60_40	44_87	FALSE	hsa-miR-595-5p:Novel	54.5189149350479	0.40403291928291	0.163314343706814	0.723402156998177	60_4060	44_101	FALSE
hsa-miR-5190-5p:Novel	20.2599490239906	-0.570722774095277	0.0699227883380382	0.388041200093886	4060_40	101_87	FALSE	hsa-miR-5682	5.34168999282253	0.479489777267714	0.117946375337819	0.474071283819063	60_40	44_87	FALSE	hsa-miR-650	21.6585511190705	0.323325788213609	0.163279521721437	0.723402156998177	60_4060	44_101	FALSE
hsa-miR-541-3p	1.75548992903733	-0.435979106971259	0.0735507090370004	0.388041200093886	4060_40	101_87	FALSE	hsa-miR-637-5p:Novel	5.0706819815294	-0.557952491294546	0.118308971929579	0.474608912537614	60_40	44_87	FALSE	hsa-miR-660-5p	2.06927079866449	0.670574811304531	0.164512765132194	0.725192633919286	60_4060	44_101	FALSE
hsa-miR-548bc	1.32737154727129	-0.544176529128638	0.0708413457471591	0.388041200093886	4060_40	101_87	FALSE	hsa-miR-4296	14.7750742834502	0.663989070058894	0.119544908969598	0.476934100828294	60_40	44_87	FALSE	hsa-miR-4753-5p	1.62658887900627	0.468269907990775	0.164848800575506	0.725271074346677	60_4060	44_101	FALSE
hsa-miR-5684	11.914543218794	-0.482179400533895	0.0743902658451188	0.388041200093886	4060_40	101_87	FALSE	hsa-miR-4655-5p	20.2904419250585	0.465913539453577	0.119578463081347	0.476934100828294	60_40	44_87	FALSE	hsa-miR-4531-5p:Novel	1.75675614630354	-0.706881099125541	0.165558623237188	0.726990563309346	60_4060	44_101	FALSE
hsa-miR-5705	6.90582584633841	-0.538759156094694	0.0699626017545514	0.388041200093886	4060_40	101_87	FALSE	hsa-miR-552-3p	4.60194829940267	-0.693582286278335	0.119135820056118	0.476934100828294	60_40	44_87	FALSE	hsa-miR-1291-3p:Novel	23.6912524860607	0.366139746393108	0.166455221598297	0.729522019274073	60_4060	44_101	FALSE
hsa-miR-6073-5p:Novel	4.88580679245076	-0.52051583384676	0.0712725274594033	0.388041200093886	4060_40	101_87	FALSE	hsa-miR-300-5p:Novel	2.5934777382975	-0.711337166027618	0.121464070015319	0.478762469176372	60_40	44_87	FALSE	hsa-miR-7702	3.80419659765246	-0.760024157720424	0.167267378472373	0.731674386830206	60_4060	44_101	FALSE
hsa-miR-6501-3p	5.35015762417866	-0.578101176125691	0.0696635519139584	0.388041200093886	4060_40	101_87	FALSE	hsa-miR-3529-5p	2.15350296555365	-0.682155073692074	0.122500300213574	0.478762469176372	60_40	44_87	FALSE	hsa-miR-12114-3p:Novel	15.6517746874132	-0.472825643511441	0.173909936827693	0.732590399553469	60_4060	44_101	FALSE
hsa-miR-6509-5p	30.8735402926602	0.425849624649003	0.0720792676816953	0.388041200093886	4060_40	101_87	FALSE	hsa-miR-4305	2.69820608138867	-0.602206308204651	0.12181710952817	0.478762469176372	60_40	44_87	FALSE	hsa-miR-1260a-3p:Novel	19.6947370231703	-0.374789319306838	0.169947347232988	0.732590399553469	60_4060	44_101	FALSE
hsa-miR-6741-5p	16.4035280763759	-0.534291946854624	0.0737990610366829	0.388041200093886	4060_40	101_87	FALSE	hsa-miR-4642-3p:Novel	4.5990093840539	-0.522769223414864	0.122298180279945	0.478762469176372	60_40	44_87	FALSE	hsa-miR-1324	29.2341277287493	0.400039107423088	0.173773696140149	0.732590399553469	60_4060	44_101	FALSE
hsa-miR-6773-5p	80.7492463329992	-0.370664647900235	0.0736880690227007	0.388041200093886	4060_40	101_87	FALSE	hsa-miR-4660	2.76193039801092	-0.467066554605553	0.122806959306572	0.478762469176372	60_40	44_87	FALSE	hsa-miR-1343-5p	2.94244006533196	-0.430860981605748	0.174987194276665	0.732590399553469	60_4060	44_101	FALSE
hsa-miR-6790-3p	13.6988706959572	-0.446106983448753	0.0713061261820855	0.388041200093886	4060_40	101_87	FALSE	hsa-miR-4721-5p:Novel	2.75235627395251	-0.522765488997345	0.120775125539894	0.478762469176372	60_40	44_87	FALSE	hsa-miR-3153-5p:Novel	2.15661239853151	-0.471670028352856	0.1757000574828	0.732590399553469	60_4060	44_101	FALSE
hsa-miR-7704	3.47991323962204	-0.49561422489566	0.0708416788470071	0.388041200093886	4060_40	101_87	FALSE	hsa-miR-4741	19.3669520217157	-0.510835648214852	0.122395765270126	0.478762469176372	60_40	44_87	FALSE	hsa-miR-345-3p	10.6657510900653	-0.393909860610736	0.174390738746848	0.732590399553469	60_4060	44_101	FALSE
hsa-miR-938-3p:Novel	10.3017222625574	-0.461744971208052	0.074001037591532	0.388041200093886	4060_40	101_87	FALSE	hsa-miR-4750-5p	12.7713844020511	-0.64686586236168	0.122788595638265	0.478762469176372	60_40	44_87	FALSE	hsa-miR-3660	2.2266544591779	-0.504343962085162	0.175834553995501	0.732590399553469	60_4060	44_101	FALSE
hsa-miR-1265-3p:Novel	7.39933637411922	-0.333143775501951	0.0748789008656392	0.389823238154954	4060_40	101_87	FALSE	hsa-miR-507	13.3081076675483	-0.954989167393479	0.122647289626775	0.478762469176372	60_40	44_87	FALSE	hsa-miR-3661	3.12602876578262	-0.472452199257519	0.171512867068924	0.732590399553469	60_4060	44_101	FALSE
hsa-miR-3141-3p:Novel	24.0856491745631	-0.304612992482514	0.075258318079672	0.389882232279181	4060_40	101_87	FALSE	hsa-miR-6824-5p	1.87417448549059	-0.547141881475019	0.121453181908143	0.478762469176372	60_40	44_87	FALSE	hsa-miR-3671	2.09917001115498	-0.661610703978594	0.172160964790159	0.732590399553469	60_4060	44_101	FALSE
hsa-miR-4506-5p:Novel	0.845914918674525	-0.595740055976999	0.0753149410212507	0.389882232279181	4060_40	101_87	FALSE	hsa-miR-9-5p	2.24331361583415	-0.560976038017733	0.121492377206083	0.478762469176372	60_40	44_87	FALSE	hsa-miR-425-3p	37.6533883446919	-0.432255132664975	0.173859154303728	0.732590399553469	60_4060	44_101	FALSE
hsa-miR-5695	1.86954807841284	-0.489700921782876	0.0750859392910297	0.389882232279181	4060_40	101_87	FALSE	hsa-miR-92b-5p	19.7530672238701	0.478370843927524	0.12277661022056	0.478762469176372	60_40	44_87	FALSE	hsa-miR-4255-3p:Novel	8.07409412586801	-0.535710676557342	0.168055640683782	0.732590399553469	60_4060	44_101	FALSE
hsa-miR-545-3p	1.44036438250697	0.783179208812394	0.0755288823932992	0.390256176568754	4060_40	101_87	FALSE	hsa-miR-320b	5.88102973426841	-0.444547457078849	0.12365938065465	0.481181154742486	60_40	44_87	FALSE	hsa-miR-4268-5p:Novel	2.26955435264375	-0.450725740043198	0.172362332773269	0.732590399553469	60_4060	44_101	FALSE
hsa-miR-320c-2-5p:Novel	3.31499180141938	-0.433776735806442	0.0756898976747409	0.390355764412428	4060_40	101_87	FALSE	hsa-miR-210-3p	9.47458979519564	-0.556845476328502	0.124356107544871	0.481183893746384	60_40	44_87	FALSE	hsa-miR-4295-3p:Novel	3.43108834634623	0.5321046635941	0.17477413700809	0.732590399553469	60_4060	44_101	FALSE
hsa-miR-103b-3p:Novel	16.6922104925114	-0.712222849021465	0.0768925451928812	0.391017897735284	4060_40	101_87	FALSE	hsa-miR-4741-5p:Novel	8.74818357000274	0.607062105698449	0.123977762837815	0.481183893746384	60_40	44_87	FALSE	hsa-miR-4306-5p:Novel	19.6550880301239	0.303638879266427	0.172127097769458	0.732590399553469	60_4060	44_101	FALSE
hsa-miR-148b-5p	2.5451505719042	0.502334602242209	0.077032844811887	0.391017897735284	4060_40	101_87	FALSE	hsa-miR-6082	1.7273777757238	-0.633825706984605	0.124212641735375	0.481183893746384	60_40	44_87	FALSE	hsa-miR-4674-5p:Novel	19.7146767092968	0.341259509658357	0.171915108121604	0.732590399553469	60_4060	44_101	FALSE
hsa-miR-221-5p	8.57803253061763	0.749397317720375	0.0765700593721522	0.391017897735284	4060_40	101_87	FALSE	hsa-miR-3147-3p:Novel	6.47924951957019	-0.494838535213723	0.124985023048355	0.481184115896901	60_40	44_87	FALSE	hsa-miR-4693-5p	2.09446398720495	-1.03860889096768	0.169592639671675	0.732590399553469	60_4060	44_101	FALSE
hsa-miR-3160-5p	14.6037654522857	-0.320060686471413	0.0769807748385701	0.391017897735284	4060_40	101_87	FALSE	hsa-miR-635	3.19263739932248	-0.605476122150094	0.12496814333803	0.481184115896901	60_40	44_87	FALSE	hsa-miR-4706-3p:Novel	12.6462641242763	-0.436346124101384	0.173435967910645	0.732590399553469	60_4060	44_101	FALSE
hsa-miR-337-5p	2.30075927618832	-0.622997147372376	0.0771513902714617	0.391017897735284	4060_40	101_87	FALSE	hsa-miR-92a-1-5p	42.9626491096951	0.731550143414677	0.125052188268288	0.481184115896901	60_40	44_87	FALSE	hsa-miR-550a-3-5p	65.884242585236	0.512051686984299	0.173818359108474	0.732590399553469	60_4060	44_101	FALSE
hsa-miR-4321-5p:Novel	2.0688242071624	-0.411150280834883	0.0772940905372536	0.391017897735284	4060_40	101_87	FALSE	hsa-miR-144-3p	21.8779645163867	-0.836490709497104	0.125992544838621	0.483904699991296	60_40	44_87	FALSE	hsa-miR-625-5p	2.92780705583388	0.482588612601729	0.173832888986207	0.732590399553469	60_4060	44_101	FALSE
hsa-miR-4528-5p:Novel	37.6545448949435	0.406900747825608	0.0769063982474777	0.391017897735284	4060_40	101_87	FALSE	hsa-miR-4755-3p	5.5693547818949	-0.650662394397118	0.126613176764995	0.485389516840293	60_40	44_87	FALSE	hsa-miR-631-3p:Novel	12.9633741996047	0.451672467650735	0.170730387085198	0.732590399553469	60_4060	44_101	FALSE
hsa-miR-4793-5p	2.05106092692941	-0.391189721534057	0.077380085063809	0.391017897735284	4060_40	101_87	FALSE	hsa-miR-16-2-3p	4.91019960592347	-1.49815738057694	0.127442023941659	0.485872716277573	60_40	44_87	FALSE	hsa-miR-6790-3p	13.6988706959572	0.41418731107434	0.168757196569683	0.732590399553469	60_4060	44_101	FALSE
hsa-miR-5193-5p:Novel	24.3296253987059	0.356892497014613	0.0767298591154007	0.391017897735284	4060_40	101_87	FALSE	hsa-miR-4265-5p:Novel	2.85154050638589	-0.488262960167507	0.126980443245517	0.485872716277573	60_40	44_87	FALSE	hsa-miR-6807-5p	7.03743788955379	0.445926228893855	0.175521343094968	0.732590399553469	60_4060	44_101	FALSE
hsa-miR-596	0.839513329057572	-0.547238590518909	0.0766897624490264	0.391017897735284	4060_40	101_87	FALSE	hsa-miR-5089-3p	7.99582027100918	-1.57515521255149	0.127282113475528	0.485872716277573	60_40	44_87	FALSE	hsa-miR-6862-3p	14.0108645508296	0.606422915596049	0.169065786020628	0.732590399553469	60_4060	44_101	FALSE
hsa-miR-765-5p:Novel	18.1350383183074	-0.341988342149029	0.0770098125088587	0.391017897735284	4060_40	101_87	FALSE	hsa-miR-2117-5p:Novel	2.23635524444818	-0.668807718536173	0.128182648658683	0.486915694771416	60_40	44_87	FALSE	hsa-miR-6887-3p	2.53528177362827	-0.510297156465664	0.175061116759814	0.732590399553469	60_4060	44_101	FALSE
hsa-miR-378c-3p:Novel	7.3930690421709	-0.515231410593178	0.077955085507944	0.392362302670856	4060_40	101_87	FALSE	hsa-miR-4706	12.8851085967163	0.507985481649329	0.1281851346891	0.486915694771416	60_40	44_87	FALSE	hsa-miR-8072	80.0445740735239	0.341102771689792	0.175645410682536	0.732590399553469	60_4060	44_101	FALSE
