ID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	comparison	treshold	Averageheavy_drinker	Averagelight_drinker	Averageno_coffee	Medianheavy_drinker	Medianlight_drinker	Medianno_coffee
hsa-miR-3136-3p	0.187350065163752	0.829025308873118	1.48015760357102	0.560092592081422	0.575416283056633	NA	no_coffee_vs_heavy_drinker	NA	0.0480283248999133	0.0663840501756143	0.589748821034928	0	0	0
hsa-miR-3136-5p	22.1936514736642	-0.179164738279667	0.361503427633504	-0.495610067800811	0.620169548233435	0.80834505370457	no_coffee_vs_heavy_drinker	FALSE	17.7255686014824	14.5924038627937	28.4215648222958	12.885918136118	9.15949199792026	13.2719787454148
hsa-miR-3137	109.909572208947	-0.288205500994729	0.306226085606235	-0.941152679479183	0.346626622616014	0.638849958826388	no_coffee_vs_heavy_drinker	FALSE	97.902744069723	86.2455947493533	184.134582234454	54.5310446316672	67.6046094924499	54.1756505453237
hsa-miR-3137-3p:Novel	54.8921040569143	0.0528911014049887	0.429674989302806	0.12309560184271	0.902031394015411	0.962102744176267	no_coffee_vs_heavy_drinker	FALSE	50.581468826716	55.5966325912439	68.1819334236229	22.2420643099669	26.6196725534025	17.3077697837319
hsa-miR-3138	2.32430269478656	0.921028829972286	0.399181428589465	2.30729378675457	0.0210384476676024	0.141338832988389	no_coffee_vs_heavy_drinker	FALSE	1.32516684915171	2.47419681804622	3.46628591367641	0.872237816077132	1.77004703173313	2.2595105211298
hsa-miR-3138-5p:Novel	221.508893773026	-0.321382029878275	0.316874880054992	-1.01422375236087	0.310475997227545	0.615890554090706	no_coffee_vs_heavy_drinker	FALSE	211.146860976718	165.667750262841	208.892122571664	140.501905334753	135.697551370144	157.257511720936
hsa-miR-3139	1.83663801718284	0.365325772673874	0.416450601076823	0.877236752040327	0.380358057765323	NA	no_coffee_vs_heavy_drinker	NA	1.55012170918095	1.59106572672425	2.5144021569829	0.988148730808319	1.39071505424768	1.32596918044559
hsa-miR-3139-3p:Novel	2.06290343875263	0.200309508940777	0.593944203067932	0.337253075130807	0.735926130220554	0.877500960513133	no_coffee_vs_heavy_drinker	FALSE	1.63195363341277	1.46748093116839	3.56923943665171	0.600005729612473	0.525453425013875	0.845137215374453
hsa-miR-3140-3p	2.53634069134669	0.118492305424303	0.530295468563545	0.223445819262368	0.823188547011665	0.919143040221614	no_coffee_vs_heavy_drinker	FALSE	3.12456506941003	1.66471453252853	2.31789756460567	0.436118908038566	0.599010699751678	1.48787511286636
hsa-miR-3140-5p	1.08601636287787	-0.455351668976204	0.632169515846825	-0.72029994734282	0.471340337166471	NA	no_coffee_vs_heavy_drinker	NA	1.51366210341406	0.890452992912061	0.769466331740369	0	0.107671364345333	0.426558610554654
hsa-miR-3141	1.68692415638033	1.03157912796835	0.466731274844363	2.21022070636331	0.0270898485919018	NA	no_coffee_vs_heavy_drinker	NA	0.943917155508309	1.38912576399953	2.41707727802249	0.569757016986615	0.998798199433677	1.06779831106678
hsa-miR-3141-3p:Novel	27.1287809945126	0.122333631372577	0.252849172407024	0.483820572588827	0.628513213466309	0.810024734414302	no_coffee_vs_heavy_drinker	FALSE	19.6194392837594	21.0313375767775	47.0417184795663	16.2176000227465	17.7285958870591	18.1932882791154
hsa-miR-3142	2.35369093652343	1.03183871710627	0.570057847706274	1.81005966544984	0.0702865350012737	0.28086555503503	no_coffee_vs_heavy_drinker	FALSE	1.41772567634034	1.7902137543444	3.70016136057524	0	0.870598763611781	1.24909483357286
hsa-miR-3142-5p:Novel	0.724189466635383	1.11855204143846	0.756940512624531	1.47772780394606	0.139480649216099	NA	no_coffee_vs_heavy_drinker	NA	0.636545663364329	0.432900583544104	1.29458092406866	0	0	0
hsa-miR-3143	1.05152514511541	0.384927637793227	0.485983522351256	0.792059030995317	0.428326256985828	NA	no_coffee_vs_heavy_drinker	NA	1.16975504471614	0.765417143839967	1.11670749008006	0.370959487290253	0.424907548659351	0.661988509535792
hsa-miR-3143-3p:Novel	5.1086060186819	0.549130821858567	0.399349019910769	1.37506490433172	0.169111323665538	0.454444120776387	no_coffee_vs_heavy_drinker	FALSE	3.66682892452346	4.19417121950939	8.09126237679616	2.35828998763951	2.35549069010665	4.0284562017479
hsa-miR-3144-3p	2.67523701914098	1.07551733111943	0.677905285842187	1.58653038054317	0.112619046104027	0.370218933169559	no_coffee_vs_heavy_drinker	FALSE	1.32065529625389	4.01375917348631	2.49936878911159	0	0	0.224566383081499
hsa-miR-3144-5p	0.420708116744573	0.689662130977714	1.01756314571533	0.677758558652294	0.497924790730028	NA	no_coffee_vs_heavy_drinker	NA	0.25748420629418	0.223369856545701	0.833610980835673	0	0	0
hsa-miR-3145-3p	11.0238209998382	0.322116355796953	0.663675459374982	0.485352217332711	0.627426520901054	0.810024734414302	no_coffee_vs_heavy_drinker	FALSE	4.68449322932526	1.84163805787251	25.7738840502316	0.87361872915729	1.1263847010752	1.52863362661277
hsa-miR-3145-5p	0.409176198451692	0.42846211140792	0.826789832189025	0.518223730779944	0.604302179427	NA	no_coffee_vs_heavy_drinker	NA	0.221214565105849	0.280996556085431	0.853729548049514	0	0	0
hsa-miR-3146	3.7727488341248	0.335384927069819	0.486472110831358	0.689422722500294	0.490557288280697	0.727852157183483	no_coffee_vs_heavy_drinker	FALSE	3.11978220084619	4.04220449660126	4.78466933966937	1.20001145922495	1.61378457947022	2.2817951534248
