ID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	comparison	treshold	abstemious.x	all.x	nowine.x	abstemious.y	all.y	nowine.y
hsa-miR-4501	1.36908071591236	-0.803798362084202	0.649078167993257	-1.23836912365931	0.215579223906349	NA	all_vs_abstemious	NA	2.528	1.193	1.446	0	0	0.25
hsa-miR-4501-3p:Novel	2.70813772100866	-0.902488164032912	0.432316281292648	-2.08756459815583	0.0368371282419987	0.547984147412707	all_vs_abstemious	FALSE	5.553	2.063	4.058	1.577	1.16	1.551
hsa-miR-4502	1.22536279569431	-1.23567230270798	0.521984381691887	-2.36725914806654	0.0179203798451534	NA	all_vs_abstemious	NA	4.009	1.017	0.681	1.303	0.173	0
hsa-miR-4502-5p:Novel	3.19127149369814	-0.363120675469943	0.404363998126999	-0.898004464175608	0.369183169491348	0.925367703967377	all_vs_abstemious	FALSE	6.958	2.865	2.447	2.46	1.875	1.92
hsa-miR-4503	0.261583574048478	0.011039139309648	0.877279549110205	0.0125833770100358	0.989960182714712	NA	all_vs_abstemious	NA	0.273	0.258	0.24	0	0	0
hsa-miR-4503-3p:Novel	0.749153912434557	-0.287673019423302	0.63357116032916	-0.454050053783773	0.649792800920889	NA	all_vs_abstemious	NA	1.747	0.621	0.75	0	0	0
hsa-miR-4504	16.8780638697562	-0.375264079993848	0.360685912489254	-1.04041790100418	0.298145788549783	0.906636360394478	all_vs_abstemious	FALSE	21.045	17.35	10.568	7.32	5.101	3.315
hsa-miR-4504-5p:Novel	1.29301229097997	0.504640022880552	0.536837298188298	0.940024146205182	0.347205175200813	NA	all_vs_abstemious	NA	1.806	1.331	0.697	0.333	0.335	0
hsa-miR-4505	120.227522312731	-0.139897057801197	0.347637026296044	-0.402422777837429	0.687372909452919	0.96713841259289	all_vs_abstemious	FALSE	514.278	82.471	82.62	39.918	47.875	47.723
hsa-miR-4505-3p:Novel	14.2873840040982	0.421231485879937	0.36840969384373	1.14337785600889	0.252881742400496	0.871142151858159	all_vs_abstemious	FALSE	11.903	14.172	15.183	8.956	8.856	9.359
hsa-miR-4506	22.1424263611255	0.350925021161175	0.4706455714536	0.74562482353193	0.455894083190335	0.953606098969608	all_vs_abstemious	FALSE	12.454	19.26	38.944	6.898	8.549	22.12
hsa-miR-4506-5p:Novel	0.864057661166401	-0.419939688588084	0.520199196192264	-0.807267084728204	0.41951262327242	NA	all_vs_abstemious	NA	2.579	0.757	0.367	0.666	0	0
hsa-miR-4507	3.96538384106423	-0.217929335642356	0.403696384985817	-0.539834746476644	0.589311002295269	0.96673914567879	all_vs_abstemious	FALSE	6.743	3.626	4	2.013	2.243	2.673
hsa-miR-4507-5p:Novel	2.28626984707561	-0.246418352176716	0.48035417823463	-0.512993044179065	0.6079561863643	0.96713841259289	all_vs_abstemious	FALSE	9.408	1.611	1.532	1.279	0.786	0.891
hsa-miR-4508	4.22474655171525	-0.5577557988572	0.471752267673955	-1.18230655595425	0.237084085196249	0.853250660765479	all_vs_abstemious	FALSE	7.168	3.962	3.807	2.246	1.851	2.065
hsa-miR-4508-3p:Novel	119.488500805027	-0.0473576540098984	0.413061713398077	-0.114650311258112	0.908722299984781	0.988067963936255	all_vs_abstemious	FALSE	189.441	127.367	29.185	67.232	47.961	22.239
hsa-miR-4509	6.70495083301309	-0.470786089057274	0.405188534397536	-1.16189390639415	0.245278562651319	0.859407587388558	all_vs_abstemious	FALSE	8.914	5.85	8.866	3.019	3.897	4.228
hsa-miR-4509-3p:Novel	5.98336556679148	-0.0965405184514477	0.354839894610612	-0.272067825286071	0.785569868389731	0.979318500325436	all_vs_abstemious	FALSE	6.225	5.928	5.49	4.334	4.18	4.397
hsa-miR-450a-1-3p	0.328908451343668	-0.109293810110511	0.829431866879023	-0.131769485204084	0.895166623329864	NA	all_vs_abstemious	NA	0.629	0.295	0.294	0	0	0
hsa-miR-450a-2-3p	1.89571714721644	0.122269158478927	0.870400312608822	0.140474626109052	0.888284999119796	NA	all_vs_abstemious	NA	0.571	2.239	0.669	0	0	0
hsa-miR-450a-5p	3.15861053512855	-0.010317569946212	0.52803771229205	-0.0195394565691655	0.984410761253483	0.997659374088729	all_vs_abstemious	FALSE	2.63	3.277	2.478	1.327	0.86	1.167
hsa-miR-450b-3p	0.183312504609181	-0.447555654456599	1.38990563453757	-0.322004345716249	0.747449402312945	NA	all_vs_abstemious	NA	0.306	0.154	0.24	0	0	0
hsa-miR-450b-5p	0.15901779980958	-0.509138449292425	1.27851692626308	-0.39822581839457	0.690463736105223	NA	all_vs_abstemious	NA	0.173	0.116	0.343	0	0	0
hsa-miR-4510	1.06396368970222	-0.221572439051584	0.4754073751258	-0.466068577486735	0.641166414303442	NA	all_vs_abstemious	NA	1.866	0.923	1.256	0	0.488	0.589
hsa-miR-4510-3p:Novel	5.79641899393201	-0.0576529987286129	0.459533893974162	-0.125459731011385	0.900159603089732	0.987324712211209	all_vs_abstemious	FALSE	9.269	5.653	4.029	2.653	2.341	2.82
hsa-miR-4511	2.84472417973776	0.438288311146905	0.443606243194274	0.988012044174409	0.323146749616603	0.922009401000393	all_vs_abstemious	FALSE	1.81	2.722	3.649	1.14	1.709	1.602
hsa-miR-4511-3p:Novel	8.56680320337521	0.138240121699023	0.371668910865477	0.371944269907088	0.709934343285349	0.96775813215599	all_vs_abstemious	FALSE	10.645	8.113	8.591	4.183	3.884	4.894
hsa-miR-4512	6.84273906184232	0.0394530681696906	0.464375936654521	0.0849593294043621	0.93229372419123	0.994338734771087	all_vs_abstemious	FALSE	10.553	7.069	2.844	1.825	1.23	0.676
hsa-miR-4512-5p:Novel	1.94899670540874	0.19652628549978	0.396891127709245	0.495164219553307	0.620484205206773	NA	all_vs_abstemious	NA	3.202	1.863	1.449	1.665	1.293	1.058
hsa-miR-4513	9.18235530594349	-0.444665422505397	0.350512293280964	-1.26861576905938	0.204578137340615	0.832435922256371	all_vs_abstemious	FALSE	13.336	8.959	6.882	8.701	5.054	3.239
hsa-miR-4513-3p:Novel	16.5292952169653	0.351561629150825	0.260195377342746	1.35114479258302	0.176649055278645	0.819995384052301	all_vs_abstemious	FALSE	20.811	16.338	13.559	14.237	11.63	10.865
hsa-miR-4514	2.68158786000853	0.137584112243594	0.462830637246824	0.297266648253929	0.766262942189418	0.97860721311998	all_vs_abstemious	FALSE	2.85	2.761	1.83	0.449	0	0
hsa-miR-4514-3p:Novel	7.69315065081506	0.0963305347994316	0.305779029395481	0.315033162966981	0.752736474502235	0.971687964518409	all_vs_abstemious	FALSE	11.385	7.581	5.659	6.017	4.463	4.384
hsa-miR-4515	15.812142906063	-0.481901250085326	0.357136229201081	-1.34934854176891	0.177225040853963	0.819995384052301	all_vs_abstemious	FALSE	37.859	14.14	10.27	7.96	4.833	6.683
hsa-miR-4515-3p:Novel	9.69544986641157	-0.0699899708720786	0.460152737855896	-0.152101606953813	0.879106796789971	0.985000161238366	all_vs_abstemious	FALSE	2.864	3.766	41.191	2.652	2.054	2.482
hsa-miR-4516	2.10027554214578	-0.04996502022539	0.412247679540377	-0.121201458989647	0.903531468531515	NA	all_vs_abstemious	NA	1.948	2.062	2.183	1.665	1.208	1.376
hsa-miR-4516-3p:Novel	163.133801192771	0.0924150721219942	0.409579844956955	0.225633837357662	0.821486221021398	0.985000161238366	all_vs_abstemious	FALSE	291.378	168.655	49.937	83.933	56.757	30.327
