"EntrezID","S_mrna"
"50507",0
"50509",0
"5051",0
"5054",0
"5055",0
"5058",0
"506",0
"50615",0
"50618",0
"5062",0
"50624",0
"50628",0
"5063",0
"50636",0
"5064",0
"50649",0
"5066",0
"5069",0
"50717",0
"5073",0
"5074",0
"5075",4.43797914045748
"5076",0
"5077",0
"5079",0
"50804",0
"50805",0
"50807",0
"50808",0
"50809",0
"50813",0
"5082",0
"5083",0
"50848",0
"50852",0
"50861",0
"50862",0
"50863",0
"5087",0
"5088",0
"5089",0
"509",0
"5090",0
"5092",0
"5093",0
"50937",0
"5094",0
"50943",0
"50945",0
"5095",0
"5096",0
"5099",0
"50999",0
"51",0
"5100",0
"51001",0
"51004",0
"51006",0
"51008",4.43797914045748
"51009",0
"51014",0
"51015",0
"51018",0
"51020",0
"51021",0
"51022",0
"51026",0
"51028",0
"51031",0
"51043",0
"51046",0
"51053",0
"51057",0
"51058",4.43797914045748
"51068",0
"51069",0
"51070",0
"51072",0
"51074",0
"51075",0
"51077",0
"51085",0
"51090",0
"51095",0
"51096",0
"51099",0
"5110",4.43797914045748
"51100",0
"51104",0
"51105",0
"51107",0
"51108",0
"51109",0
"5111",0
"51110",0
"51111",0
"51115",0
"51116",0
"51122",0
"51123",0
"51124",0
"51125",0
"51126",0
"51128",0
"51129",0
"51132",0
"51134",0
"51135",0
"51136",0
"51141",1.77625400973957
"51142",0
"51144",0
"51147",0
"51148",0
"51149",0
"51150",0
"51154",0
"51155",0
"51160",0
"51163",1.44033986107437
"51164",0
"51167",0
"51174",1.6909636059233
"51175",0
"51177",0
"51181",0
"51182",0
"51185",0
"51188",0
"51192",0
"51193",0
"51194",0
"51196",1.44033986107437
"51199",0
"51200",0
"51201",0
"51203",0
"51204",0
"51205",0
"51218",0
"5122",0
"51227",0
"51228",0
"51230",0
"51232",0
"51236",0
"51244",0
"51246",0
"51248",0
"51249",0
"51253",0
"51257",0
"51259",0
"5127",0
"51274",0
"51277",0
"51278",0
"51279",0
"5128",4.43797914045748
"51280",0
"51281",0
"51283",0
"51284",0
"51287",0
"51290",0
"51292",0
"51293",0
"51299",0
"5130",0
"51307",1.77625400973957
"51316",0
"51317",0
"51318",0
"51319",0
"51322",0
"51329",0
"51330",0
"51332",0
"51335",0
"51337",0
"51339",0
"51340",0
"51341",0
"51343",0
"51351",0
"5136",0
"51361",0
"51363",0
"51366",0
"51367",0
"51374",0
"51375",0
"51378",0
"51379",0
"5138",0
"51384",0
"51385",0
"51386",0
"51388",0
"51389",0
"51393",0
"51398",0
"51399",0
"5140",0
"51409",0
"5141",0
"51421",0
"51427",0
"51428",0
"51429",0
"5143",0
"51430",0
"51433",0
"51434",0
"51435",0
"5144",0
"51441",0
"51449",6.12894274638079
"5145",1.6909636059233
"51450",0
"51454",0
"51455",0
"51458",0
"51460",0
"5147",0
"51474",0
"51475",0
"51479",0
"51493",0
"51495",0
"51496",0
"5150",0
"51504",0
"51513",0
"51514",0
"51517",0
"51520",0
"51523",0
"51524",0
"51531",0
"51533",0
"51534",1.6909636059233
"51537",0
"51540",0
"51542",0
"51545",0
"51547",0
"5155",0
"51552",0
"51555",0
"51557",0
"51559",0
"5156",0
"51564",0
"51566",0
"51569",0
"51571",0
"51573",1.77625400973957
"51575",0
"51582",0
"51585",0
"51586",0
"51588",0
"51592",0
"51593",0
"516",0
"5160",0
"51605",0
"51608",0
"5161",0
"51611",0
"51614",0
"51616",0
"51619",0
"5162",0
"51621",0
"51622",0
"51629",0
"5163",0
"51631",0
"51645",0
"51649",0
"5165",0
"51650",0
"51651",0
"51652",0
"51659",0
"5166",0
"51665",1.44033986107437
"51667",0
"51669",0
"5167",0
"51684",0
"51690",0
"51693",0
"51696",0
"5170",0
"51701",0
"51702",0
"51703",0
"51704",1.77625400973957
"51714",0
"51715",0
"51719",0
"5172",0
"51725",0
"51727",0
"51728",0
"51729",0
"5173",0
"51734",0
"51735",0
"51742",0
"51744",0
"51747",0
"51752",0
"51754",0
"51759",0
"51761",0
"51762",0
"51765",0
"51773",0
"51776",0
"51778",0
"51780",0
"518",4.43797914045748
"51804",0
"51805",0
"51808",0
"51809",0
"5187",0
"5188",0
"5190",1.77625400973957
"5191",0
"5194",0
"5195",0
"5198",0
"52",0
"5202",0
"5205",0
"5208",0
"5209",0
"5212",0
"5213",0
"5214",0
"5216",0
"5217",0
"5218",0
"522",0
"5223",1.77625400973957
"5228",0
"5229",0
"523",0
"5230",0
"5236",0
"5238",0
"5239",0
"5241",0
"5243",0
"525",0
"5250",0
"5251",0
"5252",0
"5255",4.43797914045748
"526",0
"5265",0
"5268",0
"5269",0
"5274",0
"5281",0
"5284",0
"5286",0
"5287",0
"529",0
"5290",0
"5291",0
"5292",0
"5293",0
"5295",4.43797914045748
"5300",1.77625400973957
"5305",0
"5306",0
"5307",0
"5309",0
"5310",0
"5311",0
"5313",0
"5315",0
"5316",0
"5317",0
"5321",0
"5322",0
"5324",4.43797914045748
"5326",0
"5327",0
"5328",0
"5329",0
"5331",0
"5333",0
"53335",0
"53339",0
"5334",0
"53340",0
"53344",0
"53345",0
"53346",0
"53349",0
"5335",0
"53353",0
"53354",0
"53358",0
"5336",0
"5337",0
"5339",0
"53405",0
"53407",0
"5341",0
"5347",0
"5348",0
"535",0
"5351",0
"5355",0
"5356",0
"5357",0
"5358",0
"5359",0
"5361",0
"53615",0
"5362",0
"53635",0
"53637",0
"5364",0
"5366",0
"537",0
"5371",0
"5376",1.44033986107437
"538",0
"53826",0
"53827",0
"53833",0
"53834",0
"53838",0
"539",0
"53904",0
"53917",0
"53918",0
"53938",0
"5394",1.6909636059233
"53944",0
"53947",0
"5395",0
"5396",0
"53981",0
"54014",0
"54069",0
"54093",0
"54101",0
"54102",0
"54107",0
"54108",0
"5411",0
"5412",0
"5414",0
"54149",0
"541565",0
"54165",0
"54187",0
"5420",0
"54205",0
"54206",0
"54207",0
"5422",0
"5424",0
"5425",0
"5426",0
"5430",0
"5431",0
"5432",0
"5433",0
"54332",0
"5434",0
"5435",0
"54361",0
"5437",0
"5438",0
"54386",0
"5439",0
"54407",0
"5441",0
"54414",0
"5442",0
"54429",0
"54431",4.43797914045748
"54433",0
"54438",0
"54439",0
"5444",0
"54442",0
"54443",0
"5445",0
"54453",0
"54454",0
"54455",1.6909636059233
"54458",0
"54460",0
"54462",0
"54463",0
"54464",0
"54467",0
"54468",0
"5447",0
"54470",0
"54471",1.6909636059233
"54472",0
"54475",0
"54476",0
"54480",0
"54482",0
"54487",0
"54490",0
"54491",0
"54492",0
"54495",0
"54498",0
"54499",0
"545",0
"54502",0
"54509",0
"5451",0
"54511",0
"54516",0
"54521",0
"54529",0
"54531",0
"54532",4.43797914045748
"54534",0
"54537",0
"54539",0
"5454",0
"54540",0
"54541",0
"54545",0
"54549",0
"5455",0
"54552",0
"54554",0
"54555",0
"54557",0
"54558",0
"54566",0
"54567",0
"5457",0
"54575",0
"54583",0
"54584",0
"54587",0
"546",0
"54602",0
"54606",0
"54617",0
"54619",0
"5462",0
"54620",0
"54622",0
"54625",0
"54626",0
"54629",0
"5465",0
"54662",1.77625400973957
"54663",0
"54664",0
"54665",0
"5467",0
"54675",0
"54676",1.77625400973957
"54677",0
"5468",0
"54680",0
"54682",0
"5469",0
"547",0
"5470",0
"54700",0
"54704",0
"54707",1.6909636059233
"5471",0
"54715",0
"54726",0
"54732",0
"54737",0
"54741",0
"54742",0
"54749",0
"54751",0
"54753",0
"5476",0
"54764",0
"54765",0
"54776",0
"54778",0
"5478",0
"54780",0
"54784",0
"54788",0
"5479",0
"54790",0
"54796",0
"54797",0
"54799",0
"5480",0
"54800",0
"54801",0
"54805",4.43797914045748
"5481",0
"54811",0
"54812",0
"54813",0
"54814",4.43797914045748
"54815",0
"54820",0
"54821",0
"54822",0
"54828",0
"54829",0
"54832",0
"54838",1.77625400973957
"54840",1.6909636059233
"54841",0
"54842",0
"54845",0
"54849",0
"54852",0
"54853",0
"54855",0
"54856",0
"54858",0
"54859",0
"54861",0
"54863",0
"548644",0
"548645",0
"54865",0
"54867",0
"54868",0
"54872",0
"54874",0
"54876",1.77625400973957
"54877",0
"54878",0
"54879",0
"54880",0
"54881",0
"54887",0
"54888",0
"54890",0
"54891",0
"54892",0
"54893",0
"54897",0
"54899",0
"54900",0
"54901",0
"54904",0
"54905",0
"54906",0
"54908",0
"54910",0
"54913",0
"54915",0
"54918",0
"54919",0
"54920",0
"54921",0
"54922",0
"54926",0
"54927",0
"54929",0
"5493",0
"54931",0
"54933",1.6909636059233
"54934",0
"54935",0
"54938",0
"5494",4.43797914045748
"54940",0
"54941",0
"54942",0
"54943",4.43797914045748
"54949",0
"5495",0
"54953",0
"54955",0
"54956",0
"54957",0
"54958",0
"5496",0
"54960",0
"54961",0
"54962",0
"54965",0
"54968",0
"54971",0
"54973",0
"54976",1.44033986107437
"54977",0
"54978",0
"54982",0
"54989",0
"5499",0
"54993",1.6909636059233
"54994",4.43797914045748
"55",0
"550",0
"5500",0
"55001",0
"55003",0
"55004",4.43797914045748
"55005",0
"55007",0
"55009",0
"5501",0
"55011",0
"55013",0
"55014",0
"55015",0
"55017",0
"55018",0
"5502",0
"55020",0
"55023",0
"55028",0
"55031",0
"55032",0
"55033",0
"55035",0
"55037",0
"55038",4.43797914045748
"5504",0
"55041",0
"55048",0
"55054",0
"55066",0
"55069",0
"55071",0
"55074",0
"55075",0
"55076",0
"55084",0
"55086",0
"55088",0
"55089",0
"5509",0
"55090",0
"55092",0
"55094",0
"55095",1.77625400973957
"5510",0
"55100",0
"55102",0
"55103",0
"55106",0
"55107",0
"55108",0
"55109",0
"55114",0
"55119",0
"55124",0
"55127",0
"55128",0
"55131",0
"55132",0
"55133",0
"55135",0
"55137",0
"55139",0
"5514",0
"55140",0
"55142",0
"55143",0
"55145",0
"55147",0
"55148",0
"55149",0
"5515",0
"55153",0
"55156",0
"55157",0
"55159",0
"55160",0
"55161",0
"55163",0
"55165",0
"55166",1.44033986107437
"55167",0
"55171",0
"55172",1.44033986107437
"55173",0
"55175",0
"55176",0
"55178",0
"55179",0
"5518",0
"55180",0
"55183",4.43797914045748
"55186",0
"55187",0
"55188",0
"5519",0
"55193",0
"55195",0
"55196",0
"55198",0
"552",0
"5520",0
"55201",0
"55204",0
"55205",0
"55206",4.43797914045748
"55207",0
"55209",4.43797914045748
"55210",0
"55212",0
"55215",0
"55216",0
"55220",0
"55222",0
"55225",0
"55226",1.77625400973957
"55227",0
"55228",0
"5523",0
"55233",0
"55234",0
"55236",0
"55238",0
"55239",1.6909636059233
"5524",0
"55240",0
"55244",1.77625400973957
"55246",0
"55247",0
"55250",0
"55252",0
"55254",0
"55257",0
"55262",0
"55266",0
"55269",0
"5527",4.43797914045748
"55270",0
"55273",4.43797914045748
"55274",0
"55275",0
"55276",0
"55278",0
"5528",0
"55280",0
"55284",0
"55285",0
"552889",0
"5529",0
"55291",0
"55294",0
"55296",0
"55298",0
"55299",0
"55300",4.43797914045748
"55301",0
"55303",0
"55304",0
"55308",0
"5531",0
"55311",0
"553115",0
"55312",4.43797914045748
"553158",0
"55316",0
"55319",0
"5532",0
"55320",0
"55321",0
"55322",0
"55324",0
"55325",0
"55326",0
"55327",4.43797914045748
"55329",0
"55330",0
"55332",0
"55333",1.77625400973957
"55334",0
"55339",0
"5534",0
"55341",0
"55342",0
"55343",0
"55344",0
"55349",0
"55350",0
"55355",0
"55362",0
"55364",0
"55366",0
"5537",0
"55379",0
"55388",0
"5540",0
"55421",0
"55422",0
"55425",0
"554250",0
"554251",0
"554313",0
"55432",0
"55435",0
"55437",0
"55450",1.6909636059233
"55454",0
"55471",0
"5549",0
"55500",0
"55501",0
"55502",0
"55508",0
"55521",0
"55526",0
"55527",0
"55530",0
"55531",0
"55534",0
"55536",0
"55540",0
"55544",0
"55552",0
"55556",0
"55558",0
"55568",0
"5557",0
"55571",0
"55572",0
"55573",0
"55577",0
"55578",0
"5558",0
"55582",0
"55585",0
"55586",0
"55588",0
"55589",0
"55591",0
"55593",0
"55596",0
"55599",0
"55602",0
"55603",0
"55605",0
"55609",0
"55610",0
"55611",1.44033986107437
"55612",0
"55614",0
"55619",0
"5562",0
"55621",0
"55623",0
"55624",0
"55626",0
"55627",0
"55629",4.43797914045748
"5563",0
"55631",0
"55632",0
"55633",0
"55635",0
"55636",1.77625400973957
"55643",0
"5565",0
"55651",0
"55652",0
"55653",0
"55654",1.44033986107437
"55656",0
"55658",1.77625400973957
"55659",0
"5566",0
"55662",0
"55663",0
"55664",4.43797914045748
"55665",0
"55666",0
"55669",0
"5567",0
"55670",0
"55672",0
"55676",0
"55677",0
"55679",0
"55680",0
"55681",0
"55683",0
"55686",0
"55687",0
"55689",0
"55690",0
"55693",0
"55696",0
"55697",0
"55698",0
"55699",0
"55700",0
"55701",0
"55703",0
"55705",0
"55706",0
"55707",0
"5571",0
"55711",0
"55714",0
"55716",0
"55717",0
"55718",0
"55719",0
"55720",0
"55721",0
"55722",0
"55723",0
"55727",0
"55728",0
"55729",0
"5573",0
"55731",0
"55732",0
"55735",0
"55737",1.77625400973957
"55740",0
"55742",0
"55744",0
"55745",0
"55748",0
"55749",0
"55750",0
"55751",0
"55754",0
"55755",0
"55758",0
"55759",0
"5576",4.43797914045748
"55762",0
"55769",0
"55775",0
"55776",0
"55777",0
"5578",0
"55781",0
"55783",0
"55785",0
"55786",0
"55787",0
"5579",0
"55790",0
"55791",0
"55793",0
"55794",0
"55796",0
"55798",1.6909636059233
"55799",0
"558",0
"55802",0
"55809",0
"5581",0
"55810",0
"55813",0
"55814",0
"55824",0
"55825",0
"55829",0
"55831",0
"55832",0
"55833",0
"55839",0
"55840",0
"55841",0
"55843",0
"55844",0
"55846",0
"55847",0
"55848",0
"5585",0
"55851",0
"55852",0
"55858",0
"55859",0
"5586",0
"55861",0
"55862",0
"5587",0
"55870",4.43797914045748
"55871",0
"55879",0
"55884",0
"5589",0
"55890",1.77625400973957
"55893",0
"55898",0
"5590",0
"55906",0
"55914",0
"55916",0
"55917",0
"55920",0
"55922",0
"55924",1.6909636059233
"5593",0
"55930",0
"55937",0
"5594",0
"55954",0
"55959",0
"55964",0
"55966",0
"55967",1.77625400973957
"55968",0
"5597",0
"55970",0
"55972",0
"55973",0
"55974",0
"55975",0
"5598",0
"5599",0
"560",0
"5600",0
"5601",0
"5603",0
"56033",0
"56034",0
"5604",0
"5605",0
"56052",0
"5606",0
"56061",0
"5608",0
"5609",0
"5610",0
"56103",0
"5611",0
"56125",0
"56126",0
"56127",0
"5613",0
"56142",0
"56172",0
"5618",0
"56180",0
"56181",1.6909636059233
"5621",0
"56243",0
"56252",0
"56254",0
"56255",0
"56256",0
"56257",0
"56259",0
"56261",0
"56262",0
"56267",0
"56270",0
"56288",0
"5630",0
"5631",0
"5634",0
"56342",0
"56344",0
"5635",0
"5638",0
"5641",0
"56413",0
"56474",0
"56479",0
"5651",0
"5652",0
"56547",0
"5655",1.77625400973957
"5660",0
"56603",4.43797914045748
"56616",4.43797914045748
"5662",0
"56624",0
"56647",0
"56648",0
"56649",0
"56650",0
"56658",0
"56674",0
"56675",0
"56681",1.6909636059233
"567",0
"56704",0
"5671",0
"56731",0
"56751",0
"5678",0
"5680",0
"5681",0
"56829",0
"5683",0
"5684",0
"56849",0
"5685",0
"56851",4.43797914045748
"56852",0
"56853",0
"5688",0
"56882",0
"56886",0
"56888",1.6909636059233
"56889",0
"5689",0
"56893",4.43797914045748
"56896",1.6909636059233
"56897",0
"56898",0
"56899",0
"5690",0
"56902",0
"56905",0
"56910",0
"56911",0
"56913",0
"56916",0
"56919",4.43797914045748
"56924",0
"56925",0
"56929",0
"5693",0
"56935",0
"56937",0
"56938",0
"5694",0
"56946",0
"56947",0
"56951",0
"56953",0
"56955",0
"56957",0
"56970",0
"56971",0
"56975",0
"56977",0
"5698",0
"56980",0
"56983",0
"56984",0
"56987",0
"56990",4.43797914045748
"56992",0
"56994",0
"56995",0
"56998",0
"57002",0
"57003",0
"5701",0
"57010",1.6909636059233
"57016",0
"57018",0
"57019",0
"5702",0
"57026",0
"57035",0
"5704",0
"57045",0
"57048",0
"5705",0
"57057",0
"57062",0
"5707",0
"5708",0
"57082",0
"57085",0
"57088",0
"57089",0
"5709",1.77625400973957
"57091",0
"57092",0
"57094",0
"57095",0
"57097",0
"57099",0
"571",0
"5710",0
"57102",0
"57103",0
"57104",0
"57106",0
"5711",0
"57111",0
"57116",0
"57117",0
"57125",0
"57128",0
"57129",0
"5713",0
"57130",0
"57132",0
"57140",0
"57142",4.43797914045748
"57147",0
"57148",4.43797914045748
"5715",0
"57150",0
"57153",0
"57156",0
"57157",0
"57158",0
"57162",0
"57167",0
"57169",0
"5717",0
"57175",0
"57178",0
"57179",0
"57180",4.43797914045748
"57181",0
"57182",0
"57186",0
"57187",0
"57189",0
"57190",4.43797914045748
"57191",0
"57198",0
"5720",0
"57205",0
"57209",0
"57211",0
"57212",0
"57213",0
"57214",0
"57216",0
"57217",0
"57221",0
"57222",0
"57223",0
"57224",0
"57226",0
"57228",1.6909636059233
"5724",1.6909636059233
"5725",0
"5728",0
"573",0
"57326",0
"57332",0
"57333",0
"57335",0
"57337",0
"5734",0
"57369",0
"5737",0
"5738",0
"57380",0
"57396",0
"5740",0
"57403",0
"57404",0
"57405",0
"57408",0
"57410",0
"57412",0
"57415",0
"57418",0
"5742",0
"5743",0
"574431",0
"57446",0
"57448",0
"57449",0
"5745",0
"57453",0
"57455",0
"57456",0
"57458",1.44033986107437
"57459",0
"5746",0
"57460",0
"57461",0
"57464",0
"57465",0
"57466",0
"57468",0
"57469",0
"5747",0
"57470",0
"57472",0
"57473",0
"57474",0
"57476",0
"57477",0
"57478",0
"57479",0
"57481",0
"57488",0
"57489",4.43797914045748
"57491",0
"57492",0
"57494",1.77625400973957
"57496",0
"57498",0
"57502",0
"57504",0
"57505",0
"57506",0
"57508",0
"57509",0
"57510",0
"57513",0
"57514",0
"57515",0
"57520",0
"57522",0
"57524",0
"5753",0
"57530",0
"57531",0
"57532",4.43797914045748
"57533",0
"57534",0
"57536",0
"57537",0
"57538",0
"5754",0
"57541",0
"57542",0
"57544",0
"57545",0
"57546",0
"57551",4.43797914045748
"57552",1.77625400973957
"57555",0
"57556",0
"57558",0
"57559",0
"5756",0
"57561",0
"57562",0
"57563",0
"57565",0
"57567",0
"57568",0
"5757",0
"57570",1.77625400973957
"57571",0
"57574",0
"57578",0
"57579",0
"57583",0
"57584",0
"57585",0
"57592",0
"57593",0
"57594",0
"57597",0
"576",0
"57602",0
"57604",4.43797914045748
"57605",0
"57606",0
"57608",0
"57610",0
"57611",0
"57613",0
"57614",0
"57615",0
"57616",0
"57617",0
"57619",4.43797914045748
"57621",0
"57622",0
"5763",0
"57630",0
"57633",0
"57644",0
"57645",0
"57646",0
"57649",0
"57655",0
"57657",0
"57659",0
"57664",0
"57669",0
"57670",0
"57673",0
"57674",0
"57677",0
"57678",0
"5768",4.43797914045748
"57680",0
"57684",0
"57685",0
"57688",0
"57690",0
"57691",1.6909636059233
"57693",0
"57695",0
"57696",0
"57697",0
"57698",0
"57699",0
"5770",0
"57700",0
"57704",0
"57706",0
"57707",0
"57708",0
"57709",0
"57710",0
"57711",0
"57713",0
"57715",0
"57716",0
"57717",0
"57719",0
"57720",0
"57721",1.6909636059233
"57722",0
"57727",0
"57728",0
"57730",0
"57732",0
"5774",0
"5775",0
"57761",0
"5777",0
"57786",0
"57794",0
"57798",0
"57799",0
"578",0
"5780",0
"57801",0
"57805",0
"5781",0
"57819",0
"5782",0
"57821",0
"57826",0
"57827",0
"5783",0
"57834",0
"5784",0
"57862",0
"5787",0
"5789",4.43797914045748
"5791",0
"5792",4.43797914045748
"5795",0
"58",0
"580",0
"5803",0
"5805",0
"5806",0
"581",0
"5810",0
"5813",0
"5814",0
"58155",0
"5817",0
"5818",1.77625400973957
"58190",1.44033986107437
"58191",0
"582",0
"5822",0
"5825",0
"5828",0
"5829",0
"5830",0
"5831",0
"5832",0
"5833",0
"5836",0
"58472",0
"58473",0
"58476",0
"58477",0
"58478",0
"58485",0
"58487",0
"58488",0
"58489",0
"58490",0
"58491",0
"58493",0
"58496",0
"58500",0
"58504",0
"58505",0
"58512",4.43797914045748
"58513",0
"58516",0
"58525",0
"58526",0
"58528",0
"58533",0
"5859",0
"586",0
"5860",0
"5861",0
"5862",0
"5864",0
"5865",0
"5866",0
"5867",0
"5869",0
"587",0
"5870",0
"5871",4.43797914045748
"5872",0
"5873",1.6909636059233
"5876",0
"5878",0
"5879",0
"5881",0
"5884",0
"5885",0
"5886",0
"5887",0
"5888",0
"5892",0
"5894",0
"5899",0
"59",0
"5901",0
"5903",0
"5905",0
"5908",0
"59084",0
"5909",0
"5910",0
"5911",0
"5912",0
"5914",0
"5916",0
"5917",0
"5921",0
"5922",0
"5925",0
"5926",0
"59269",0
"5927",0
"59274",0
"5928",0
"59283",0
"59284",0
"59285",0
"59286",1.77625400973957
"5929",0
"5930",0
"5931",0
"5933",4.43797914045748
"59336",0
"59338",4.43797914045748
"59339",0
"5934",0
"59340",0
"59343",0
"59345",0
"59349",0
"59350",0
"59351",0
"5937",0
"5939",0
"595",4.43797914045748
"596",0
"5962",0
"5965",0
"5966",4.43797914045748
"5970",0
"5977",0
"5978",4.43797914045748
"5979",0
"598",0
"5980",0
"5981",0
"5982",0
"5983",0
"5984",0
"5985",0
"5989",0
"599",0
"5990",0
"5991",0
"5994",0
"5997",0
"5999",0
"60",0
"6007",0
"6008",0
"6009",0
"6010",0
"6011",0
"6018",0
"6019",0
"602",0
"60312",4.43797914045748
"60313",0
"60314",0
"60343",0
"6038",0
"60386",0
"604",0
"60401",0
"6041",0
"60436",0
"6045",0
"6046",0
"60468",0
"6047",0
"60481",4.43797914045748
"60485",0
"6049",0
"60491",0
"60492",0
"60496",0
"605",0
"6050",0
"60509",0
"60526",0
"60528",0
"60558",0
"60559",0
"60560",0
"60592",0
"60626",0
"60674",0
"60684",0
"607",0
"6091",0
"6093",0
"6094",0
"6095",0
"610",0
"6102",0
"6117",0
"6118",0
"6122",0
"6124",0
"6125",0
"6129",0
"6130",0
"6132",0
"6133",0
"6134",0
"6135",0
"6136",0
"6138",0
"6139",0
"6141",0
"6142",0
"6143",0
"6144",0
"6146",0
"6147",0
"6152",0
"6155",0
"6156",0
"6157",0
"6158",0
"6159",0
"6160",0
"6164",0
"6165",0
"6166",0
"6167",0
"617",0
"6170",0
"6171",0
"6173",0
"6175",0
"6176",0
"6182",0
"6183",0
"6185",0
"6187",0
"6188",0
"6189",0
"6191",0
"619208",4.43797914045748
"619279",4.43797914045748
"6193",0
"6194",0
"6195",0
"6197",0
"6198",0
"6201",0
"6202",0
"6203",0
"6204",0
"6206",0
"6207",0
"6208",1.44033986107437
"6209",0
"6210",0
"6217",0
"6218",0
"6223",0
"6228",0
"6229",0
"623",0
"6230",0
"6231",0
"6232",0
"6233",0
"6234",0
"6236",0
"6237",0
"6238",0
"6239",0
"6240",0
"6241",0
"6242",0
"6247",4.43797914045748
"6249",0
"6253",0
"6257",0
"6259",0
"6263",0
"627",0
"6272",0
"6273",0
"6279",0
"6280",0
"6288",0
"6293",0
"6294",0
"6297",0
"6299",4.43797914045748
"6301",0
"6302",0
"63027",0
"63035",0
"6304",0
"6305",0
"6307",0
"6309",0
"631",0
"6310",0
"6311",0
"6314",0
"6319",4.43797914045748
"632",0
"6323",0
"6327",0
"6328",0
"633",0
"6331",0
"6332",0
"6335",0
"6337",0
"6341",1.6909636059233
"6342",0
"6346",0
"6347",0
"6349",0
"6352",0
"6355",0
"6356",0
"636",0
"6360",0
"6364",0
"6367",0
"637",0
"6374",0
"6382",0
"6383",0
"6385",1.44033986107437
"63874",0
"63875",0
"63876",0
"6389",0
"63891",0
"63892",0
"63897",0
"63899",0
"639",0
"6390",0
"63905",0
"63906",0
"63915",0
"63916",0
"63917",0
"63924",0
"63926",0
"63929",0
"63931",0
"63932",0
"63934",0
"63935",0
"63939",0
"63941",0
"63943",0
"63967",0
"6397",0
"63971",0
"63979",0
"6398",1.6909636059233
"6399",0
"6400",0
"6404",0
"64062",0
"64063",0
"64065",0
"6407",0
"64077",0
"64081",0
"64087",0
"64089",0
"64091",0
"64092",0
"64093",0
"64094",0
"641",0
"64101",0
"64105",0
"64106",0
"64108",0
"64111",0
"64112",0
"64114",0
"64115",0
"64116",0
"64121",0
"64122",0
"64127",0
"64130",0
"64132",0
"641339",0
"64137",0
"64145",0
"641455",0
"64146",0
"64149",0
"64151",0
"6416",0
"641649",0
"64167",0
"64168",0
"6418",0
"642",0
"64207",0
"6421",0
"64215",0
"64216",0
"6422",1.77625400973957
"64221",0
"64222",0
"64223",0
"64224",4.43797914045748
"642273",0
"64241",0
"6425",0
"642517",0
"6426",0
"6427",0
"642797",0
"6428",0
"642819",0
"64282",0
"64283",0
"64285",0
"6429",0
"6430",0
"643155",0
"64318",0
"64319",0
"6432",0
"64324",0
"643253",0
"64327",0
"6433",0
"64332",0
"6434",0
"64342",0
"64343",0
"64344",0
"64359",0
"64375",0
"64376",0
"643836",0
"643853",0
"64386",0
"6439",0
"643904",1.6909636059233
"64393",4.43797914045748
"64395",0
"64396",0
"64397",4.43797914045748
"64398",0
"64399",0
"64400",0
"644096",0
"64410",0
"64412",0
"644150",0
"64417",0
"64419",0
"64420",0
"64421",0
"64423",0
"64425",0
"64427",0
"64429",0
"6443",0
"64430",0
"64432",0
"64434",0
"6444",0
"644591",0
"6446",0
"644739",0
"644815",0
"64506",0
"6451",0
"645359",0
"645369",0
"6455",0
"64579",0
"645840",0
"645974",0
"64599",1.77625400973957
"64600",0
"646019",0
"6461",0
"6464",0
"64645",0
"646450",1.6909636059233
"64682",0
"646851",0
"6469",0
"646982",0
"6470",0
"647024",0
"64708",0
"647087",0
"64710",0
"64718",0
"6472",0
"6473",0
"647310",0
"6474",0
"64743",0
"64744",0
"64746",0
"64747",0
"64750",0
"64754",0
"64755",0
"64756",0
"64759",0
"64760",0
"64763",0
"64764",0
"64766",0
"64768",0
"64769",0
"64770",0
"64771",0
"64778",0
"64779",0
"6478",0
"64780",0
"64781",0
"64782",1.44033986107437
"64784",0
"64786",0
"64789",0
"64792",1.6909636059233
"64793",0
"64795",0
"648",0
"6480",0
"64802",1.44033986107437
"6483",1.6909636059233
"64834",0
"64837",0
"64838",0
"64839",0
"64840",0
"64841",0
"64843",0
"64850",0
"64852",0
"64853",0
"64854",0
"64855",0
"64856",0
"64857",0
"64858",0
"64859",0
"64866",1.77625400973957
"648791",0
"64895",0
"64900",0
"64902",0
"6491",0
"64919",0
"64921",0
"64924",1.6909636059233
"64925",0
"64928",0
"64943",0
"6495",0
"64951",0
"6496",0
"64960",0
"64963",0
"64969",0
"6497",6.21423315019705
"64979",0
"6498",0
"64981",0
"64983",0
"650",0
"6500",0
"65005",0
"6502",0
"6505",0
"65055",0
"65056",6.12894274638079
"65059",4.43797914045748
"6506",0
"65061",0
"6507",0
"65078",0
"65080",0
"65083",0
"6509",0
"65095",0
"651",0
"6510",0
"65108",0
"65110",0
"65117",0
"65124",0
"65125",0
"6513",0
"6515",4.43797914045748
"6517",0
"651746",0
"6518",0
"6520",0
"6521",0
"6522",0
"65220",0
"65243",0
"65244",0
"65249",0
"6525",0
"65250",0
"65251",0
"65258",0
"6526",0
"65260",0
"65263",0
"65264",0
"65265",0
"65267",4.43797914045748
"65268",1.44033986107437
"6528",0
"653073",0
"653121",0
"653140",0
"653145",0
"6532",0
"653247",0
"6533",0
"653308",0
"653319",0
"6535",0
"653519",0
"653567",1.44033986107437
"6536",0
"653604",0
"653619",0
"653784",0
"654",0
"6541",0
"6542",0
"654254",0
"654364",0
"6546",0
"6547",0
"654790",0
"6548",0
