ID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	comparison	treshold	18_37.x	37_53.x	53_81.x	18_37.y	37_53.y	53_81.y
hsa-miR-4636	7.9289314479296	-0.621790366522124	0.320004843176156	-1.94306548723027	0.0520082463550447	0.277693233385478	37_53_vs_18_37	FALSE	15.166	4.379	4.131	0.624	0	0.315
hsa-miR-4636-3p:Novel	10.7634188409846	-0.342100859190858	0.286265461956141	-1.19504762067061	0.232068425036835	0.545151475758736	37_53_vs_18_37	FALSE	20.561	6.524	4.977	1.741	0.711	0.637
hsa-miR-4637	0.653603917958442	-0.482149471229197	0.609295556414964	-0.791322809025751	0.428755641596155	NA	37_53_vs_18_37	NA	1.364	0.379	0.197	0	0	0
hsa-miR-4637-5p:Novel	1.22379012243755	-0.348936829822222	0.553497380162789	-0.630421827325716	0.528418633650568	NA	37_53_vs_18_37	NA	1.474	0.929	1.289	0	0	0
hsa-miR-4638-3p	6.48825638833374	-0.434745867229682	0.30230799080264	-1.43808923500637	0.150408736642648	0.449118571580085	37_53_vs_18_37	FALSE	9.563	4.301	5.648	3.962	1.734	2.274
hsa-miR-4639-3p	0.0181871505755724	-0.364531364325861	3.7888868413816	-0.0962106760076624	0.923353251923581	NA	37_53_vs_18_37	NA	0.02	0.022	0.012	0	0	0
hsa-miR-4639-5p	1.45996351308458	-0.016140733328777	0.294086488039098	-0.0548843077980213	0.95623063359729	0.987496499970757	37_53_vs_18_37	FALSE	1.706	1.586	1.049	0.85	0.809	0.654
hsa-miR-4640-3p	0.657662612994147	-0.866731568647984	0.876867830998469	-0.988440376083881	0.32293702160457	NA	37_53_vs_18_37	NA	1.578	0.121	0.272	0	0	0
hsa-miR-4640-5p	2.62942263951075	-0.497561467268742	0.258657180952741	-1.92363291610934	0.0544006121253432	0.282112908897797	37_53_vs_18_37	FALSE	3.622	1.962	2.314	1.961	0.976	1.329
hsa-miR-4641	3.35199771576091	-0.162949744341884	0.257821712532974	-0.632024908767308	0.52737060094729	0.775992899322316	37_53_vs_18_37	FALSE	3.285	3.191	3.608	2.118	1.692	2.519
hsa-miR-4641-5p:Novel	1.56544417416265	0.267175666465226	0.365580380435336	0.730826052938264	0.46488540802921	0.735780821350755	37_53_vs_18_37	FALSE	1.458	1.508	1.747	0.532	0.464	0.265
hsa-miR-4642	1.16483256476468	0.224327186364179	0.32052475112317	0.699874769664746	0.484005515203437	NA	37_53_vs_18_37	NA	1.232	1.339	0.894	0.218	0.691	0.562
hsa-miR-4642-3p:Novel	4.5990093840539	-0.530689048169923	0.25156201108376	-2.10957547160499	0.0348949389400868	0.244904963797936	37_53_vs_18_37	FALSE	6.333	3.851	3.572	4.587	2.45	2.325
hsa-miR-4643	0.379799728283568	-0.154024424600431	0.495077536773048	-0.311111721215173	0.755715690781616	NA	37_53_vs_18_37	NA	0.404	0.26	0.49	0	0	0
hsa-miR-4643-5p:Novel	0.630392153342024	0.183997926360451	0.381121181651265	0.482780635710805	0.62925150159886	NA	37_53_vs_18_37	NA	0.596	0.712	0.575	0	0	0
hsa-miR-4644	10.9283205956244	-0.421324735008152	0.216335307800652	-1.94755418933461	0.0514683297585829	0.276957104304724	37_53_vs_18_37	FALSE	14.327	8.599	9.899	8.997	5.184	6.207
hsa-miR-4644-5p:Novel	8.50174673175765	0.0684685204393319	0.292861294637577	0.233791633421765	0.815146745164055	0.94159193702607	37_53_vs_18_37	FALSE	11.432	9.009	4.75	3.921	2.797	2.051
hsa-miR-4645-3p	14.1652288311141	0.230663376241205	0.362947139853875	0.635528844046194	0.525083560778153	0.775992899322316	37_53_vs_18_37	FALSE	12.887	14.392	15.291	3.818	5.259	3.498
hsa-miR-4645-5p	0.363309268038708	-0.657860069856095	0.574373218100559	-1.1453529675907	0.252062972761953	NA	37_53_vs_18_37	NA	0.493	0.299	0.296	0	0	0
hsa-miR-4646-3p	0.0925953051401275	-0.045850281013915	1.50808306356754	-0.0304030209751518	0.97574563558114	NA	37_53_vs_18_37	NA	0.106	0.054	0.122	0	0	0
hsa-miR-4646-5p	2.35700654467561	0.0408368150322131	0.245440023664716	0.16638205302652	0.867856296706568	0.960007154072768	37_53_vs_18_37	FALSE	2.433	2.41	2.215	1.853	1.511	1.395
hsa-miR-4647	6.84753925855565	0.0941876541363904	0.213642842816612	0.440865010475636	0.65931072567498	0.860687879798319	37_53_vs_18_37	FALSE	6.468	7.811	6.162	4.859	4.987	4.931
hsa-miR-4647-3p:Novel	5.31339627213133	-0.110172553389585	0.228138393489121	-0.482919826446657	0.629152663646242	0.839347662826859	37_53_vs_18_37	FALSE	5.894	5.022	5.016	4.06	2.48	3.652
hsa-miR-4648	5.77670537366463	-0.652962591274502	0.306255117846091	-2.13208711699848	0.0329996855137622	0.238738465568699	37_53_vs_18_37	FALSE	8.031	3.868	5.508	4.531	1.602	1.855
hsa-miR-4648-3p:Novel	2.37783190619363	-0.0672245503612136	0.230177094975989	-0.29205577717551	0.770243977980333	0.917870810567311	37_53_vs_18_37	FALSE	2.777	2.509	1.796	1.929	1.921	1.148
hsa-miR-4649-3p	1.17437693184106	-0.259211485446144	0.390129606566827	-0.66442403007356	0.506418957090905	NA	37_53_vs_18_37	NA	1.586	0.7	1.268	0.286	0	0.098
hsa-miR-4649-5p	5.24767652698459	0.285383145058038	0.270092700691232	1.05661183855644	0.290688775309075	0.604414412935111	37_53_vs_18_37	FALSE	4.219	6.522	4.911	2.277	3.226	3.253
hsa-miR-4650-3p	4.17204407663347	-0.486144638202024	0.249863813977762	-1.9456384278409	0.0516981875797663	0.277301033608632	37_53_vs_18_37	FALSE	5.853	3.134	3.533	3.881	2.086	2.137
hsa-miR-4650-5p	5.69586423066016	-0.730023735801199	0.33694995503974	-2.1665642772236	0.0302680937388832	0.231777199948335	37_53_vs_18_37	FALSE	6.764	4.767	5.597	2.962	1.922	1.66
hsa-miR-4651	1.61870843019875	-0.209251910469496	0.304540390871111	-0.687107249947863	0.492015145904612	0.74982109761807	37_53_vs_18_37	FALSE	1.707	1.17	2.034	0.696	0.588	1.049
hsa-miR-4651-3p:Novel	15.515134986161	-0.174852175369219	0.25916705961862	-0.674669750185553	0.499885607385381	0.757422019205775	37_53_vs_18_37	FALSE	14.802	15.378	16.444	10.058	7.126	8.848
hsa-miR-4652-3p	0.294144547817253	-0.540877905471192	0.602043247227897	-0.898403740863566	0.368970342844182	NA	37_53_vs_18_37	NA	0.524	0.207	0.145	0	0	0
hsa-miR-4652-5p	1.89936237924691	-0.546492410222095	0.290058857915373	-1.88407419842196	0.0595549397200278	0.290826622299469	37_53_vs_18_37	FALSE	1.529	1.413	2.854	1.005	0.653	1.609
hsa-miR-4653-3p	1.11061914780136	-0.919148803045294	0.361163160772742	-2.54496832146083	0.0109287652376264	NA	37_53_vs_18_37	NA	1.503	0.56	1.312	0.525	0	0.675
hsa-miR-4653-5p	0.528095037350855	-0.666433235921872	0.43071772612882	-1.54726215220256	0.12180004423679	NA	37_53_vs_18_37	NA	0.722	0.365	0.503	0	0	0
hsa-miR-4654	27.3818947491139	-0.0942042405402966	0.25527006679066	-0.369037551972558	0.712099734778203	0.892866502825241	37_53_vs_18_37	FALSE	18.067	21.628	44.026	12.589	10.628	14.484
hsa-miR-4654-3p:Novel	4.22521377411345	-0.127435881124188	0.232025843774913	-0.549231409100328	0.582846652015953	0.808452476316296	37_53_vs_18_37	FALSE	5.014	4.006	3.62	3.307	2.123	2.881
hsa-miR-4655-3p	5.15576467757122	0.0860466916303737	0.403900158769132	0.213039509300014	0.831296146004802	0.948599989731437	37_53_vs_18_37	FALSE	2.122	2.551	11.41	0.685	0.505	0.852
hsa-miR-4655-5p	20.2904419250585	0.0828180694703891	0.225214369579067	0.36772995268987	0.71307460408487	0.892866502825241	37_53_vs_18_37	FALSE	21.125	19.085	20.76	12.341	10.297	13.485
hsa-miR-4656	2.72998960669009	0.0390613355966494	0.298077928986668	0.131044038481616	0.895740470089441	0.972330120191715	37_53_vs_18_37	FALSE	2.709	2.626	2.871	1.445	1.379	1.697
hsa-miR-4656-3p:Novel	7.70617624491392	-0.598254568556491	0.220794369139068	-2.70955536995456	0.00673734586046905	0.114448338811383	37_53_vs_18_37	FALSE	11.392	5.903	5.766	5.883	5.02	4.691
hsa-miR-4657	0.501855358837189	-0.619190120231474	0.414606107990005	-1.49344186759159	0.135321560472795	NA	37_53_vs_18_37	NA	0.746	0.352	0.408	0	0	0
hsa-miR-4657-3p:Novel	0.991473052881796	-0.950272423375881	0.473718226855631	-2.0059866171573	0.0448576758584963	NA	37_53_vs_18_37	NA	1.747	0.474	0.763	0	0	0
hsa-miR-4658	8.93232635929416	-0.385723942877649	0.27139187157294	-1.42128038191439	0.155235264451709	0.455979273026071	37_53_vs_18_37	FALSE	9.138	7.506	10.334	4.745	4.789	4.885
hsa-miR-4658-5p:Novel	2.68921550472339	0.080791013613223	0.314244325618978	0.25709617334883	0.797104531514721	0.932341827280692	37_53_vs_18_37	FALSE	3.399	2.108	2.582	0.92	0.156	0.315
hsa-miR-4659a-3p	0.1704672127807	-0.595884352318652	0.760590426110553	-0.78344971467211	0.433363071844704	NA	37_53_vs_18_37	NA	0.275	0.13	0.103	0	0	0
hsa-miR-4659a-5p	2.41572004680741	0.115759476523675	0.328794721360608	0.352072186696439	0.724784126458258	0.897960981822907	37_53_vs_18_37	FALSE	2.317	2.388	2.555	1.449	0.908	0.897
hsa-miR-4659b-3p	0.217650396467072	-0.42086453418761	0.683024571326759	-0.616177736285666	0.537777220726515	NA	37_53_vs_18_37	NA	0.251	0.272	0.12	0	0	0
hsa-miR-4659b-5p	73.6552403115906	-1.08425189200886	0.528793403598559	-2.05042628109633	0.0403228507528834	0.262546561568774	37_53_vs_18_37	FALSE	107.364	31.757	84.855	3.643	2.815	3.769
hsa-miR-466	1.01863597751611	-0.797546982645513	0.615971284437927	-1.29477948533473	0.195396310829899	NA	37_53_vs_18_37	NA	1.968	0.452	0.636	0	0	0
hsa-miR-466-5p:Novel	0.387003822874235	-0.274453542963735	0.471040469209003	-0.58265385015562	0.560126346440569	NA	37_53_vs_18_37	NA	0.341	0.379	0.445	0	0	0
hsa-miR-4660	2.76193039801092	-0.533154077367324	0.23630454529749	-2.25621592126433	0.0240571119316931	0.214220529183723	37_53_vs_18_37	FALSE	3.616	2.182	2.497	2.239	1.536	1.715
hsa-miR-4660-3p:Novel	15.3351180953592	0.187242358439126	0.391732380312672	0.477985399853015	0.632660596679645	0.841242986913534	37_53_vs_18_37	FALSE	20.51	14.162	11.066	3.374	2.556	2.798
hsa-miR-4661-3p	0.347229138714977	-0.0622693373843917	0.532717764049317	-0.116889921055133	0.906947285232212	NA	37_53_vs_18_37	NA	0.2	0.301	0.559	0	0	0
hsa-miR-4661-5p	0.622744468802818	-0.66511523156758	0.353347416190629	-1.88232657461617	0.0597916884677245	NA	37_53_vs_18_37	NA	0.64	0.509	0.734	0	0	0.107
hsa-miR-4662a-3p	0.35473280746783	-0.226714903389001	0.597322924844958	-0.379551652814677	0.704278255087275	NA	37_53_vs_18_37	NA	0.387	0.299	0.383	0	0	0
hsa-miR-4662a-5p	0.213496123128441	-0.223329069113827	0.931230553150539	-0.239821458132211	0.810468671158088	NA	37_53_vs_18_37	NA	0.148	0.305	0.18	0	0	0
hsa-miR-4662b	0.33911741296515	-0.0830400811802309	0.573884235179532	-0.144698313858113	0.884949070494177	NA	37_53_vs_18_37	NA	0.26	0.314	0.453	0	0	0
hsa-miR-4662b-5p:Novel	0.736938070321122	-0.219583437449232	0.38969516762073	-0.563474879069942	0.573111561330753	NA	37_53_vs_18_37	NA	0.696	0.64	0.892	0	0	0.114
hsa-miR-4663	2.99285333290634	-0.206860736393942	0.307017096987031	-0.673775950668571	0.500453766720677	0.757619253665535	37_53_vs_18_37	FALSE	4.26	2.442	2.248	1.997	1.151	1.242
hsa-miR-4663-3p:Novel	3.08623986803353	-0.278354131718926	0.259132394921622	-1.07417728224647	0.28274323229527	0.593862129480387	37_53_vs_18_37	FALSE	3.654	2.599	3.025	2.148	1.572	1.879
hsa-miR-4664-3p	13.4886246773154	-0.377473742388964	0.338604156225582	-1.1147935884682	0.264938884614188	0.579306665611621	37_53_vs_18_37	FALSE	13.031	10.932	16.896	5.094	3.978	4.141
hsa-miR-4664-5p	1.37864428559016	0.0654113775066179	0.350640553858622	0.186548238036926	0.852014854211645	0.956476445532613	37_53_vs_18_37	FALSE	1.283	1.344	1.522	0.456	0.539	0.681
hsa-miR-4665-3p	0.525264869517661	-0.544751858599105	0.415005333832412	-1.31263821013705	0.189304887695776	NA	37_53_vs_18_37	NA	0.721	0.359	0.502	0	0	0
hsa-miR-4665-5p	7.2332300167832	-0.291492353932969	0.234053183779325	-1.24541076188821	0.212980799408941	0.524555198740961	37_53_vs_18_37	FALSE	5.717	6.822	9.345	4.642	3.669	5.31
hsa-miR-4666a-3p	2.71272164574224	-0.636535680789943	0.512297873051368	-1.24251087945883	0.214048128949144	0.524820935415056	37_53_vs_18_37	FALSE	6.282	0.817	1.005	0	0	0
hsa-miR-4666a-5p	24.0760912328858	0.249443870767955	0.376807911105247	0.661992127597031	0.507976266967447	0.763169039807605	37_53_vs_18_37	FALSE	22.972	27.902	20.915	9.434	8.338	9.019
hsa-miR-4666b	0.676359907016751	-0.0230555760428744	0.368565899490241	-0.0625548268973399	0.950121001838542	NA	37_53_vs_18_37	NA	0.713	0.699	0.61	0	0	0
hsa-miR-4666b-3p:Novel	7.47848706410675	-0.435208797024238	0.277287648981298	-1.56952103212355	0.11652658268804	0.396427155037397	37_53_vs_18_37	FALSE	7.443	6.138	9.043	3.857	2.926	3.322
hsa-miR-4667-3p	4.91753528122456	0.317493256384966	0.365176400176569	0.869424355548312	0.384615066257669	0.681704377387914	37_53_vs_18_37	FALSE	3.321	5.399	6.099	1.791	1.37	2.016
hsa-miR-4667-5p	11.123385677388	-0.448364068651714	0.303697274713053	-1.4763519661984	0.139849430383225	0.433034431728241	37_53_vs_18_37	FALSE	18.308	10.453	4.104	3.547	2.048	1.677
hsa-miR-4668-3p	0.130175964690516	-0.323991227916424	0.953097001949431	-0.339935208330049	0.733905321408376	NA	37_53_vs_18_37	NA	0.165	0.136	0.086	0	0	0
hsa-miR-4668-5p	1.66998566396566	0.21154366274286	0.362339664132475	0.583826954880428	0.559336741259224	0.793155064435342	37_53_vs_18_37	FALSE	1.425	2.026	1.53	0.652	0.518	0.627
hsa-miR-4669	2.61955587317837	-0.302020275189137	0.267762057767689	-1.12794276271648	0.259344092578638	0.572970646553513	37_53_vs_18_37	FALSE	2.937	2.175	2.782	1.902	1.188	1.793
hsa-miR-4669-5p:Novel	5.00160151154155	-1.09001454462688	0.249620489084025	-4.36668700004016	1.26145292534614e-05	0.0059136913140227	37_53_vs_18_37	TRUE	7.413	4.195	3.308	4.162	2.431	2.572
hsa-miR-4670-3p	5.70603709619787	-0.794098674072648	0.282499432232336	-2.81097440726733	0.00493917144851683	0.0948968678305201	37_53_vs_18_37	FALSE	7.085	4.331	5.779	3.966	1.763	3.255
hsa-miR-4670-5p	0.358757775062621	-0.384289679644154	0.491416146839903	-0.782004584333185	0.434211879422394	NA	37_53_vs_18_37	NA	0.448	0.321	0.306	0	0	0
hsa-miR-4671-3p	0.624942844470125	-0.725197669018275	0.659452480900942	-1.09969662715881	0.27146432481605	NA	37_53_vs_18_37	NA	1.089	0.413	0.364	0	0	0
hsa-miR-4671-5p	3.1049021032222	-0.647759377508077	0.364578379404435	-1.77673557759031	0.0756117557552705	0.321414449175044	37_53_vs_18_37	FALSE	4.493	2.805	1.942	1.251	0.773	0.837
hsa-miR-4672	14.859586014927	0.0151872314565147	0.299721728172244	0.0506711059926457	0.959587601138956	0.989561520928163	37_53_vs_18_37	FALSE	18.13	15.991	10.028	7.464	7.258	4.724
hsa-miR-4672-5p:Novel	2.55682690076197	-0.107237574639845	0.30527751006206	-0.351278987495819	0.725379057292583	0.897960981822907	37_53_vs_18_37	FALSE	2.463	2.22	3.041	1.452	1.234	1.242
hsa-miR-4673	1.38497412443922	-0.226924851682404	0.295940197255144	-0.766792932447636	0.443204639114536	0.721418708559765	37_53_vs_18_37	FALSE	1.594	1.196	1.374	0.683	0.383	0.855
hsa-miR-4673-3p:Novel	6.93773068850191	0.293471249667988	0.217185582128521	1.35124646301026	0.176616495416349	0.486473637198497	37_53_vs_18_37	FALSE	5.733	7.03	8.138	3.986	4.644	5.79
hsa-miR-4674	74.7296885359825	-0.449065405735466	0.245620524415284	-1.82828941842094	0.0675061270688434	0.30642026384283	37_53_vs_18_37	FALSE	77.613	87.076	57.545	42.445	30.709	30.034
hsa-miR-4674-5p:Novel	19.7146767092968	-0.2428191153645	0.212383591787751	-1.14330449598557	0.252912188968268	0.569837501277361	37_53_vs_18_37	FALSE	21.608	17.82	19.821	16.194	12.182	11.965
hsa-miR-4675	36.7739397025859	0.320357406060064	0.236401376153045	1.35514188315328	0.175372356722177	0.485327986017454	37_53_vs_18_37	FALSE	33.241	37.947	39.266	23.514	22.346	18.412
hsa-miR-4675-5p:Novel	3.42483835476657	-0.584287220603793	0.289654284358297	-2.01718825564147	0.0436758712157082	0.269135529313313	37_53_vs_18_37	FALSE	4.296	2.834	3.153	2.346	1.34	2.049
hsa-miR-4676-3p	0.175569148845732	-0.840328111369306	0.734218685132247	-1.14452019321457	0.252407968311905	NA	37_53_vs_18_37	NA	0.269	0.113	0.145	0	0	0
hsa-miR-4676-5p	1.99716135589237	-0.0599726454706978	0.257615288644629	-0.232799248003592	0.815917296889978	0.941659351999069	37_53_vs_18_37	FALSE	2.565	1.799	1.607	1.117	1.398	0.889
hsa-miR-4677-3p	1.69586263915596	-0.740846642063183	0.341345570380555	-2.17037133728508	0.029978726356401	0.231777199948335	37_53_vs_18_37	FALSE	1.669	1.704	1.715	0.914	0.65	0.686
hsa-miR-4677-5p	0.42750889034577	-0.444244046737565	0.530206655185176	-0.837869616295955	0.402103934800359	NA	37_53_vs_18_37	NA	0.566	0.345	0.372	0	0	0
hsa-miR-4678	0.379062330864167	-0.540047822058378	0.488727781759122	-1.10500741356371	0.269156376777021	NA	37_53_vs_18_37	NA	0.539	0.279	0.319	0	0	0
hsa-miR-4678-3p:Novel	1.07952966889695	-0.0339660747601591	0.357921379361275	-0.094898144449412	0.924395730384145	NA	37_53_vs_18_37	NA	1.026	1.021	1.204	0.605	0	0.073
hsa-miR-4679	0.392049705957288	-0.471572934049146	0.496319925596363	-0.950139032767057	0.342041612215192	NA	37_53_vs_18_37	NA	0.623	0.319	0.226	0	0	0
hsa-miR-4679-3p:Novel	1.96284891765957	-0.397710959814144	0.437698632857372	-0.908641083061691	0.363539613155471	0.67285625478511	37_53_vs_18_37	FALSE	2.493	1.447	1.976	0.285	0	0.286
hsa-miR-4680-3p	0.343260108987909	-0.111078916514073	0.599233067777939	-0.185368469276859	0.852940037686401	NA	37_53_vs_18_37	NA	0.287	0.327	0.423	0	0	0
hsa-miR-4680-5p	0.182380562438243	-0.323371172433478	0.906229323938662	-0.356831503783214	0.721217950164475	NA	37_53_vs_18_37	NA	0.251	0.181	0.109	0	0	0
hsa-miR-4681	1.11521360098689	0.107975015060759	0.313641837327534	0.344262155778667	0.730649142087528	NA	37_53_vs_18_37	NA	1.33	0.999	1.015	0.55	0	0.418
hsa-miR-4681-3p:Novel	1.88712061344149	-0.619733687765661	0.30563702148958	-2.0276787306239	0.0425930478027678	0.267662477345007	37_53_vs_18_37	FALSE	2.984	1.443	1.205	1.241	0.726	0.632
hsa-miR-4682	5.74361733659144	-0.526190873195249	0.264368620087223	-1.99036811941464	0.0465503991241675	0.273048429854281	37_53_vs_18_37	FALSE	6.169	4.732	6.435	3.901	3.505	2.885
hsa-miR-4682-3p:Novel	25.7529113329493	-0.314519040243425	0.215219591601725	-1.4613866604926	0.143909359394709	0.442101623094623	37_53_vs_18_37	FALSE	25.787	22.841	29.032	17.116	13.897	15.607
hsa-miR-4683	32.2345982896494	0.193228155065087	0.217625647092724	0.887892386060353	0.374598640730223	0.673502184890066	37_53_vs_18_37	FALSE	31.439	31.898	33.48	20.39	20.145	17.593
hsa-miR-4683-5p:Novel	5.5703108926071	-0.835770983129891	0.269573216378381	-3.10034874516903	0.00193292908300622	0.059742539731121	37_53_vs_18_37	FALSE	7.051	4.393	5.307	3.56	2.249	4.032
hsa-miR-4684-3p	39.3614383169333	-0.544314913709163	0.291088866023808	-1.86992694411281	0.0614939635762842	0.295979159389754	37_53_vs_18_37	FALSE	94.84	7.439	15.616	4.322	3.324	4.206
hsa-miR-4684-5p	0.0770286296789287	-0.475798521915603	1.42040250796893	-0.334974431012487	0.737644374168984	NA	37_53_vs_18_37	NA	0.1	0.086	0.042	0	0	0
hsa-miR-4685-3p	0.220053709857523	-0.597566972297445	0.8510092331197	-0.702186238458112	0.48256302660681	NA	37_53_vs_18_37	NA	0.267	0.118	0.285	0	0	0
hsa-miR-4685-5p	14.7135482579349	-0.944038540351724	0.316469877901221	-2.98302810558919	0.00285411783813821	0.0704216022378522	37_53_vs_18_37	FALSE	14.92	13.449	15.929	4.275	4.137	5.863
hsa-miR-4686	1.44206410828151	-0.00560399600756564	0.313033845016848	-0.0179022048151503	0.985716870108589	0.996033629184411	37_53_vs_18_37	FALSE	1.362	1.462	1.506	0.664	0.642	0.73
hsa-miR-4686-3p:Novel	3.70855404291873	-0.254277250893837	0.286201476264245	-0.888455413343387	0.374295829292643	0.673502184890066	37_53_vs_18_37	FALSE	5.098	3.348	2.614	2.41	1.544	1.049
hsa-miR-4687-3p	24.9379014455098	0.383626916651931	0.346994780876735	1.10556970246826	0.268912809539253	0.581381829153287	37_53_vs_18_37	FALSE	22.368	26.365	26.097	5.753	8.523	6.685
hsa-miR-4687-5p	1.35603431801727	0.365266362000672	0.321017689807951	1.13783873474136	0.255187827356861	0.570219511272147	37_53_vs_18_37	FALSE	1.385	1.454	1.214	0.683	0.41	0.497
hsa-miR-4688	7.15928384267074	0.52703413470482	0.404405178941181	1.30323290142997	0.192495260714488	0.501343212349733	37_53_vs_18_37	FALSE	6.087	8.301	7.021	1.585	1.879	1.077
hsa-miR-4688-5p:Novel	2.79688788012614	-0.759758287240505	0.263485818359694	-2.88348834852027	0.00393297196302529	0.0857862384254858	37_53_vs_18_37	FALSE	3.409	1.825	3.241	1.62	1.221	2.234
hsa-miR-4689	3.39687114031355	0.502837117955246	0.415319469380449	1.21072368387967	0.226001322256093	0.540007236868788	37_53_vs_18_37	FALSE	2.875	3.426	3.928	0.67	0.84	0.623
hsa-miR-4689-3p:Novel	4.78291092291305	-0.382033905691346	0.21282848791617	-1.79503180909608	0.0726486320700817	0.31407224579768	37_53_vs_18_37	FALSE	4.785	3.721	5.99	3.642	2.905	4.321
hsa-miR-4690-3p	5.51077132469008	-0.067593727715852	0.267694608647175	-0.252503134289647	0.80065219176939	0.934625865292554	37_53_vs_18_37	FALSE	6.891	5.63	3.88	2.608	2.073	2.627
hsa-miR-4690-5p	14.9412597851944	0.601178322458348	0.232718209279872	2.58328870920176	0.00978633904393498	0.138954855227195	37_53_vs_18_37	FALSE	12.745	17.184	14.766	8.676	11.184	8.474
hsa-miR-4691-3p	0.777004109761404	0.247538852822789	0.351987631316396	0.703260088705447	0.481893678320799	NA	37_53_vs_18_37	NA	0.786	0.813	0.726	0	0.071	0.281
hsa-miR-4691-5p	0.763600662074069	0.12862947714961	0.599181707888309	0.214675240342262	0.830020527863734	NA	37_53_vs_18_37	NA	1.286	0.745	0.219	0	0	0
hsa-miR-4692	5.04126694504568	-0.379862515287368	0.29185358127695	-1.30155166719337	0.193069691358286	0.501724342066323	37_53_vs_18_37	FALSE	5.911	5.082	4.053	4.071	2.423	2.304
hsa-miR-4692-5p:Novel	3.35469335973332	-0.64056198475585	0.321174897254628	-1.99443353210762	0.0461046970616748	0.271723149335	37_53_vs_18_37	FALSE	4.301	2.234	3.607	2.013	1.201	1.308
hsa-miR-4693-3p	189.070431029577	-0.707250621545037	0.243559307147778	-2.90381275027982	0.0036864856920065	0.0855556679412202	37_53_vs_18_37	FALSE	271.834	153.687	139.708	69.955	63.786	81.596
hsa-miR-4693-5p	2.09446398720495	1.21574117792593	0.611804306999781	1.98714060037888	0.0469068181218936	0.273048429854281	37_53_vs_18_37	FALSE	1.554	2.5	2.219	0	0	0
hsa-miR-4694-3p	1.36673478319352	-0.925477682794667	0.339595907018833	-2.72523214699211	0.00642562898422273	0.111659247215923	37_53_vs_18_37	FALSE	1.404	0.927	1.828	0.739	0.32	0.632
hsa-miR-4694-5p	0.0416907077011854	-0.331836670075898	2.10413738457224	-0.157706750761125	0.874687880730726	NA	37_53_vs_18_37	NA	0.056	0.026	0.044	0	0	0
hsa-miR-4695-3p	0.2094659993096	-0.216525053033749	0.610774095554389	-0.354509227895812	0.722957289653728	NA	37_53_vs_18_37	NA	0.262	0.239	0.119	0	0	0
hsa-miR-4695-5p	24.139369922554	-0.341067579588438	0.189367145468961	-1.80109162412411	0.0716884396991235	0.313267611247754	37_53_vs_18_37	FALSE	25.516	20.174	27.165	17.778	17.386	20.67
hsa-miR-4696	0.89194126785341	-0.656918072619847	0.392471773144131	-1.67379699018151	0.0941705040843748	NA	37_53_vs_18_37	NA	0.964	0.835	0.879	0.359	0	0
hsa-miR-4696-3p:Novel	1.32809452613659	0.263764274158062	0.326356832420277	0.808208218599175	0.41897072734259	0.708562326761205	37_53_vs_18_37	FALSE	1.277	1.227	1.498	0.714	0.401	0.47
hsa-miR-4697-3p	0.241018185709281	-0.178343634394453	0.635281298116293	-0.280731756031964	0.778916150012579	NA	37_53_vs_18_37	NA	0.295	0.23	0.195	0	0	0
hsa-miR-4697-5p	2.63902099272267	-0.50278131337943	0.28518929299638	-1.7629740166501	0.0779048720927213	0.32462530065819	37_53_vs_18_37	FALSE	3.857	2.107	1.925	1.648	0.835	1.413
hsa-miR-4698	62.3178029379821	-0.200299473656373	0.280698895226978	-0.713574143191433	0.47549055101479	0.740340944008493	37_53_vs_18_37	FALSE	63.44	69.459	52.969	23.676	14.505	23.943
hsa-miR-4698-5p:Novel	12.2971551427581	-0.138871794809607	0.306684403391906	-0.452816619540137	0.650680795223845	0.855409862032919	37_53_vs_18_37	FALSE	11.085	12.089	13.847	6.655	3.833	4.718
hsa-miR-4699-3p	0.235832212701917	-0.324649003994027	0.67748852572994	-0.47919483749816	0.631800026538853	NA	37_53_vs_18_37	NA	0.255	0.231	0.22	0	0	0
hsa-miR-4699-5p	1.47354457182129	-0.975507011786504	0.421185318016708	-2.31609927995592	0.020552848617705	0.204135072711443	37_53_vs_18_37	FALSE	3.05	0.448	0.934	0.099	0	0.192
hsa-miR-4700-3p	2.13921578394358	1.59849549916549	0.518485209863579	3.08301079520876	0.00204917721280268	0.0607364624862971	37_53_vs_18_37	FALSE	0.712	1.834	4.033	0	0	0
hsa-miR-4700-5p	183.56663075976	-0.515679966803321	0.316073256242001	-1.63152040427138	0.102780558024686	0.371799036024917	37_53_vs_18_37	FALSE	75.998	88.416	408.465	37.62	22.258	28.699
hsa-miR-4701-3p	7.42824535113344	-0.255930960156267	0.2205149565492	-1.16060590248066	0.245802203971387	0.563206613987225	37_53_vs_18_37	FALSE	9.71	7.174	5.246	4.443	2.746	3.672
hsa-miR-4701-5p	5.89968734749071	0.207109195648015	0.365646183288976	0.566419684146773	0.571108516750992	0.802493260061198	37_53_vs_18_37	FALSE	3.808	6.072	7.97	1.357	1.978	2.965
hsa-miR-4703-3p	0.244184020003092	-0.442160981637001	0.67094368021616	-0.659013557582878	0.509887062683859	NA	37_53_vs_18_37	NA	0.341	0.181	0.212	0	0	0
