ID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	comparison	treshold	_40.x	40_60.x	60_.x	_40.y	40_60.y	60_.y
hsa-miR-204-3p	7.32829033656684	-0.105185457033892	0.217517306714435	-0.483572818286058	0.628689069371509	0.864776825816109	40_60_vs__40	FALSE	7.736	6.601	8.192	4.33	3.664	4.339
hsa-miR-204-5p	0.85583011279911	-0.189174133858737	0.4030561406936	-0.46934934059855	0.638819952652154	0.869074604206722	40_60_vs__40	FALSE	1.334	0.541	0.632	0	0	0
hsa-miR-205-3p	1.23007121006014	-0.028010030574107	0.299230769956833	-0.0936067857531754	0.92542151903467	0.976953014787184	40_60_vs__40	FALSE	1.133	1.381	1.076	0.57	0.312	0.78
hsa-miR-205-5p	2.27519908419613	-0.151565689518603	0.313694813060295	-0.483162880635425	0.628980089221988	0.864776825816109	40_60_vs__40	FALSE	2.164	2.248	2.556	1.257	1.148	1.242
hsa-miR-2052	0.697185207627264	-0.1375496195151	0.529500227845109	-0.259772540750137	0.795039233282888	0.934633224721288	40_60_vs__40	FALSE	0.911	0.562	0.585	0	0	0
hsa-miR-2052-3p:Novel	1.22100776167336	-0.515895574328744	0.441958614335598	-1.16729385420917	0.243091719726627	0.592496126295726	40_60_vs__40	FALSE	1.862	0.956	0.562	0	0	0
hsa-miR-2053	5.87094076954882	-0.332951544382086	0.219944982275992	-1.51379468145488	0.1300779219758	0.472919350900911	40_60_vs__40	FALSE	7.367	4.915	5.108	4.438	3.179	3.995
hsa-miR-2053-5p:Novel	0.169389320666776	-0.630896156262592	0.878453057410927	-0.718189948728778	0.472640174593887	NA	40_60_vs__40	NA	0.118	0.077	0.481	0	0	0
hsa-miR-2054	0.131126001042445	-1.22545715750019	1.78759263633543	-0.685534910242405	0.493006439079137	NA	40_60_vs__40	NA	0.318	0.024	0.009	0	0	0
hsa-miR-2054-3p:Novel	0.162631588366741	-0.213494879605018	0.79765052043778	-0.267654660950818	0.788965152078155	NA	40_60_vs__40	NA	0.13	0.166	0.218	0	0	0
hsa-miR-206	2.64559021694267	-0.0265010119414609	0.21926116005363	-0.120865053961125	0.903797922098081	0.973429596190111	40_60_vs__40	FALSE	2.868	2.702	2.077	2.041	1.635	1.487
hsa-miR-206-5p:Novel	19.3666976495029	0.121405303818054	0.256995126340652	0.472403136770495	0.636639065832494	0.868899340468031	40_60_vs__40	FALSE	15.874	22.138	19.91	6.79	5.739	10.556
hsa-miR-208a-3p	0.239985453827386	-0.589324701007671	0.574174054210457	-1.02638685375299	0.304709272176781	NA	40_60_vs__40	NA	0.341	0.225	0.074	0	0	0
hsa-miR-208a-5p	1.80723648641286	0.198886070425402	0.408048219523638	0.487408254489103	0.625969045057012	0.864129214744946	40_60_vs__40	FALSE	1.35	2.517	1.081	0.416	0	0.114
hsa-miR-208b-3p	0.861502293930625	-0.818545951166418	0.423334041631076	-1.93356987785017	0.053166033798564	0.335823984131296	40_60_vs__40	FALSE	1.211	0.79	0.335	0	0	0
hsa-miR-208b-5p	0.707286442770003	-0.778507388366529	0.385509046864869	-2.01942702693412	0.0434428548043558	0.319044325683189	40_60_vs__40	FALSE	1.229	0.456	0.252	0.144	0	0
hsa-miR-20a-3p	0.0574096427032943	-0.432099849303669	1.66152600715333	-0.260062043834018	0.794815915432637	NA	40_60_vs__40	NA	0.052	0.087	0	0	0	0
hsa-miR-20a-5p	9.72858439320593	-0.0731638418012749	0.631054297573121	-0.115939059574818	0.907700839350837	0.974766456314189	40_60_vs__40	FALSE	5.521	15.421	4.982	0	0	0
hsa-miR-20b-3p	0.78585105255297	-0.790203983467392	0.487585635816545	-1.62064656015566	0.10509346065356	0.427879347576788	40_60_vs__40	FALSE	0.824	0.942	0.352	0	0	0
hsa-miR-20b-5p	1.41233662237446	-0.414685928309468	0.55843768158783	-0.742582282646783	0.457734618411053	0.76632288091431	40_60_vs__40	FALSE	0.393	2.482	0.971	0	0	0
hsa-miR-21-3p	1.12346518847193	0.225846044089523	0.413491683064064	0.546192470948761	0.584933641012126	0.844479370420847	40_60_vs__40	FALSE	1.06	1.257	0.942	0	0	0
hsa-miR-21-5p	320.318767078528	-0.835815116709389	0.309312085443686	-2.70217413429053	0.00688876735573386	0.162150985450351	40_60_vs__40	FALSE	358.923	329.83	222.154	52.774	32.294	34.514
hsa-miR-210-3p	9.47458979519564	-0.541131128523466	0.262524197488509	-2.06126190918897	0.039278060069889	0.314413708187832	40_60_vs__40	FALSE	15.688	5.659	5.949	2.435	2.483	3.664
hsa-miR-210-5p	0.222776384721835	-0.326967780276991	0.612506009329948	-0.533819710005258	0.59346627579588	NA	40_60_vs__40	NA	0.141	0.299	0.208	0	0	0
hsa-miR-211-3p	4.51615130138354	-0.045083111509151	0.293416126241028	-0.153649058375603	0.87788645320037	0.96697855554659	40_60_vs__40	FALSE	4.609	3.247	7.246	2.223	1.791	2.21
hsa-miR-211-5p	0.667993158781237	-0.287784866725263	0.383452064394219	-0.750510672513678	0.452947198440114	NA	40_60_vs__40	NA	0.87	0.518	0.612	0	0	0
hsa-miR-2110	165.408200417687	0.513287159259027	0.282030070916966	1.81997315956477	0.0687630924288274	0.387266986807752	40_60_vs__40	FALSE	130.75	166.065	232.429	48.865	72.558	86.598
hsa-miR-2110-3p:Novel	39.0032362070154	0.156600558732442	0.219541849124366	0.71330618447935	0.475656311373226	0.781081664255943	40_60_vs__40	FALSE	28.73	35.328	67.751	15.506	23.688	23.449
hsa-miR-2113	6.31081205811099	0.42527323907698	0.352277965522194	1.20720930827048	0.227351546606314	0.579210138162617	40_60_vs__40	FALSE	4.113	9.142	4.157	1.733	1.208	1.603
hsa-miR-2113-5p:Novel	26.2591531501483	0.418491041151453	0.297640966411046	1.40602634844799	0.159716300884509	0.507786004758079	40_60_vs__40	FALSE	14.198	35.34	29.262	7.818	6.852	9.562
hsa-miR-2114-3p	1.27212899959906	-0.369895796167961	0.336157529535061	-1.10036445317635	0.271173359886342	0.618530552836527	40_60_vs__40	FALSE	1.531	1.151	1.039	0.634	0.215	0
hsa-miR-2114-5p	33.5005150201355	0.544243753378451	0.252969530373292	2.15142018319496	0.0314430495405399	0.289905714499237	40_60_vs__40	FALSE	26.33	35.21	43.753	13.799	18.734	23.084
hsa-miR-2115-3p	7.93403263120374	-0.598303070941866	0.300834148044805	-1.98881368631315	0.0467217715570111	0.324928684010123	40_60_vs__40	FALSE	10.984	6.973	4.11	4.287	1.744	1.898
hsa-miR-2115-5p	0.586126077556621	-0.503917450729723	0.390036103948178	-1.29197642379454	0.19636530937165	NA	40_60_vs__40	NA	0.636	0.495	0.697	0	0	0
hsa-miR-2116-3p	0.24304300440881	-0.189240391530214	0.596759398950207	-0.317113382483991	0.751157570789731	NA	40_60_vs__40	NA	0.151	0.297	0.3	0	0	0
hsa-miR-2116-5p	2.00104056077966	-0.0693330790135833	0.292422397465402	-0.23709907180344	0.812579932433078	0.940742732564402	40_60_vs__40	FALSE	1.706	2.13	2.288	0.735	0.86	1.249
hsa-miR-2117	2.08427647550751	-0.165519759091373	0.26769982864681	-0.618303567574384	0.536375250656713	0.819135122641592	40_60_vs__40	FALSE	2.492	1.878	1.75	1.723	1.009	0.81
hsa-miR-2117-5p:Novel	2.23635524444818	-0.1218536525938	0.310327541616252	-0.392661418187891	0.694569570275923	0.897206658789818	40_60_vs__40	FALSE	1.958	2.598	1.957	1.051	0.842	0.738
hsa-miR-212-3p	0.190110608471865	-0.615189067480482	0.692914009865065	-0.887828877352734	0.374632806949688	NA	40_60_vs__40	NA	0.307	0.145	0.062	0	0	0
hsa-miR-212-5p	0.793672494682036	-0.488582081306999	0.337374689703975	-1.44818830877829	0.147564393371994	0.494616632160453	40_60_vs__40	FALSE	1.281	0.51	0.48	0.099	0	0
hsa-miR-214-3p	0.813428317396885	-0.983476539963715	0.409961030903652	-2.39895128031047	0.0164421021714151	0.225958853467117	40_60_vs__40	FALSE	1.236	0.588	0.495	0	0	0
hsa-miR-214-5p	0.317970077631824	-0.240279319176812	0.492223355062931	-0.488150992238253	0.625442894622166	NA	40_60_vs__40	NA	0.458	0.263	0.169	0	0	0
hsa-miR-215-3p	2.21699488846253	-0.259454435028504	0.436029132248878	-0.595039220637238	0.551817254522295	0.829533143534062	40_60_vs__40	FALSE	4.433	1.02	0.585	0	0	0
hsa-miR-215-5p	406.765194128146	-0.887117150728901	0.35203299489252	-2.51998296636867	0.0117360513475575	0.205041529511902	40_60_vs__40	FALSE	799.757	207.034	88.185	14.192	8.142	6.442
hsa-miR-216a-3p	7.14210392085803	-0.111733899366964	0.288703036638623	-0.387020173628529	0.698741273116586	0.897342919139833	40_60_vs__40	FALSE	6.288	7.649	7.669	2.252	3.341	3.179
hsa-miR-216a-5p	0.501629417303455	-0.220688662977863	0.432980379622507	-0.509696682261377	0.610263977709561	NA	40_60_vs__40	NA	0.404	0.434	0.849	0	0	0
hsa-miR-216b-3p	0.474450228398024	-0.240684911707237	0.590330471233376	-0.407712160282655	0.683485008758653	NA	40_60_vs__40	NA	0.198	0.757	0.372	0	0	0
hsa-miR-216b-5p	1.07473858198836	-0.347956101373185	0.297403943763314	-1.16997810106413	0.242009781679874	0.592208462397319	40_60_vs__40	FALSE	1.031	1.02	1.288	0.504	0.522	0
hsa-miR-217-3p	0.095447333645398	-0.478090211556365	1.43077928261145	-0.33414672505165	0.738268842865961	NA	40_60_vs__40	NA	0.092	0.104	0.081	0	0	0
hsa-miR-217-5p	2.37971542958312	0.253005539137906	0.352217493162917	0.718321900669706	0.472558829491086	0.778831248604697	40_60_vs__40	FALSE	2.141	2.717	2.079	0.473	0.738	1.15
hsa-miR-218-1-3p	0.276320227186623	-0.0814392680275084	0.545488351995432	-0.149296071546896	0.881320014985632	NA	40_60_vs__40	NA	0.382	0.226	0.183	0	0	0
hsa-miR-218-2-3p	0.713510785689204	0.194444082218295	0.373799709926359	0.520182539083837	0.602936354124656	0.854170334003747	40_60_vs__40	FALSE	0.87	0.75	0.321	0	0	0
hsa-miR-218-5p	7.14526049350754	-0.032450414576492	0.283725860215352	-0.114372424677333	0.908942572451492	0.974766456314189	40_60_vs__40	FALSE	7.631	6.856	6.848	4.681	2.424	3.171
hsa-miR-219a-1-3p	1.7458977931519	-0.198792125142018	0.317324158766343	-0.626463884486006	0.531010718326697	0.815972542158608	40_60_vs__40	FALSE	2.033	1.911	0.799	0.57	0.612	0.162
hsa-miR-219a-2-3p	1.84300032845701	0.110553570635942	0.291090818955793	0.379790647580443	0.704100825257542	0.89939409682712	40_60_vs__40	FALSE	2.122	1.793	1.407	1.028	0.872	0.654
hsa-miR-219a-5p	44.6162468211273	-0.734258376973097	0.241331754658241	-3.04252698950832	0.00234600778218286	0.0922986490304515	40_60_vs__40	FALSE	47.59	35.347	60.013	19.597	16.866	24.171
hsa-miR-219b-3p	4.61585774142857	0.0190355264917167	0.220671006375077	0.086262018760008	0.931258130531977	0.977767781732774	40_60_vs__40	FALSE	4.219	4.604	5.428	2.838	3.053	3.111
hsa-miR-219b-5p	3.03743519749848	-0.632756046510028	0.315664845595053	-2.00451857512747	0.0450145391656301	0.321606044264362	40_60_vs__40	FALSE	3.579	2.547	3.092	0.841	0.873	1.97
hsa-miR-22-3p	42.7239627643641	-0.861502167511915	0.330559409362292	-2.60619466005795	0.00915544130921687	0.184044418726885	40_60_vs__40	FALSE	54.211	36.058	35.311	6.871	3.278	6.762
hsa-miR-22-5p	2.64911817928487	-0.810845670347608	0.328491174258979	-2.46839408144447	0.0135720811163408	0.218581937978963	40_60_vs__40	FALSE	3.343	2.042	2.67	0.692	0.554	1.15
hsa-miR-221-3p	6.73990664912099	-0.474831793822675	0.294009776285344	-1.61502042490532	0.10630627179904	0.428204079071399	40_60_vs__40	FALSE	10.13	4.534	5.102	2.205	1.507	2.078
hsa-miR-221-5p	8.57803253061763	0.749397317720375	0.42316269280375	1.7709437303064	0.0765700593721522	0.391017897735284	40_60_vs__40	FALSE	2.413	14.443	7.307	0.667	0.832	1.036
hsa-miR-222-3p	8.70822253312475	-0.697518717058694	0.302552286585706	-2.30544850587703	0.0211414675610586	0.245669205329769	40_60_vs__40	FALSE	14.743	5.459	4.235	1.918	1.791	1.913
hsa-miR-222-5p	5.8211952969284	0.535676639557208	0.374370789704078	1.43087189035404	0.152466934573895	0.497504665659369	40_60_vs__40	FALSE	5.314	7.429	3.134	1.484	1.148	0.956
hsa-miR-223-3p	13.3582869473876	-0.241217794674729	0.304577815097211	-0.791974276254298	0.428375675500423	0.750722161952585	40_60_vs__40	FALSE	11.958	15.539	11.121	5.199	4.435	3.282
hsa-miR-223-5p	3.53985666314677	0.140523279388672	0.418625803092587	0.335677539106667	0.737114045198926	0.908689382487843	40_60_vs__40	FALSE	3.137	3.753	3.848	0.433	0.43	0.724
hsa-miR-224-3p	0.220036467582394	-0.510250949708574	0.670152589362597	-0.761395177468298	0.446421067034924	NA	40_60_vs__40	NA	0.272	0.184	0.201	0	0	0
hsa-miR-224-5p	4.67403177714647	0.00714640442793003	0.391643929878626	0.0182471982398521	0.985441650142948	0.994309090834149	40_60_vs__40	FALSE	7.978	3.048	1.874	0.735	0.453	0
hsa-miR-2276-3p	3.29372707921756	0.631595731330958	0.329451891726033	1.91711065315777	0.0552238755179213	0.34486746752008	40_60_vs__40	FALSE	2.201	4.22	3.33	1.11	1.32	1.145
hsa-miR-2276-5p	0.967085305270853	-0.312768192459001	0.35144271648616	-0.889954970716595	0.373490065248863	0.709473582700882	40_60_vs__40	FALSE	1.167	1.041	0.404	0.198	0.215	0
hsa-miR-2277-3p	6.53061735397167	-0.779905716241705	0.325650327081007	-2.39491765057463	0.016624098475005	0.226647362377048	40_60_vs__40	FALSE	7.459	3.699	11.194	2.727	1.942	1.046
hsa-miR-2277-5p	4.89393660560288	-0.145392159520812	0.267267914502734	-0.543994065996741	0.5864455562941	0.844479370420847	40_60_vs__40	FALSE	7.346	3.986	2.131	3.436	1.721	1.272
hsa-miR-2278	2.01906200627541	-0.906425433421934	0.301969766153878	-3.00170922727422	0.00268468477431674	0.0956514639321146	40_60_vs__40	FALSE	3.458	1.337	0.739	1.126	0.663	0
hsa-miR-2278-3p:Novel	136.081435942125	0.400068964258791	0.23584284885492	1.69633705749923	0.0898220663337655	0.41079049443221	40_60_vs__40	FALSE	127.778	150.673	119.005	66.662	61.613	59.379
hsa-miR-2355-3p	0.404330448404757	-0.389831322157862	0.490726473428752	-0.794396355741873	0.42696472506142	NA	40_60_vs__40	NA	0.593	0.271	0.338	0	0	0
hsa-miR-2355-5p	0.238102862623347	-0.510991175231378	0.659758060394823	-0.774512970596497	0.438627500900894	NA	40_60_vs__40	NA	0.253	0.302	0.061	0	0	0
hsa-miR-2392	13.8559233285548	-0.103833085693444	0.224919785156797	-0.461644962096419	0.644335945785	0.87176827071626	40_60_vs__40	FALSE	11.073	10.99	25.936	7.342	6.377	8.248
hsa-miR-2392-5p:Novel	10.8965823390956	-0.0853447736649556	0.241787368582577	-0.352974492279187	0.724107563497656	0.906451013578429	40_60_vs__40	FALSE	9.368	9.936	16.124	4.944	5.187	7.933
hsa-miR-23a-3p	4.84450613193676	-0.659257555282903	0.417971541752177	-1.57727856906054	0.114731441347897	0.444402798132361	40_60_vs__40	FALSE	7.508	3.066	3.661	0.667	0.335	0
hsa-miR-23a-5p	1.52041451879041	-0.744655810549428	0.318662237599706	-2.33681849521449	0.019448623725442	0.241268061891293	40_60_vs__40	FALSE	1.758	1.426	1.268	0.799	0.436	0.571
hsa-miR-23b-3p	3.45101223514498	-0.836337969921169	0.373589842205141	-2.23865286321658	0.0251785117681839	0.265005810477637	40_60_vs__40	FALSE	5.343	2.247	2.473	0.612	0.229	0.337
hsa-miR-23b-5p	0.940461490954899	-0.0318634128073456	0.35188464875915	-0.0905507328032227	0.92784958055385	0.976953014787184	40_60_vs__40	FALSE	1.258	0.662	0.952	0	0	0.369
hsa-miR-23c	85.2412260019957	-0.331085554547127	0.435725862214402	-0.759848297423791	0.447345269530275	0.764162747880829	40_60_vs__40	FALSE	88.668	76.011	99.654	11.736	9.621	7.805
hsa-miR-23c-5p:Novel	6.40517054512846	0.235015596594202	0.338045405272016	0.695219023625217	0.486918052170316	0.784255429525607	40_60_vs__40	FALSE	6.86	6.426	5.457	2.367	2.387	0.864
hsa-miR-24-1-5p	0.439504986833128	-1.03773813806476	0.564115654618931	-1.83958401006575	0.0658293336860976	NA	40_60_vs__40	NA	0.771	0.249	0.22	0	0	0
hsa-miR-24-2-5p	1.46870263657642	-0.383216691860517	0.305899349474712	-1.25275419028702	0.210295177813272	0.560109206670939	40_60_vs__40	FALSE	1.931	1.299	0.944	0.473	0.421	0.745
hsa-miR-24-3p	4.91274486753833	-0.333123608874735	0.208898386802277	-1.59466817323983	0.110786458764516	0.439369861836431	40_60_vs__40	FALSE	6.428	4.232	3.479	3.513	2.749	2.376
hsa-miR-2467-3p	1.30936169294019	-0.484275945777821	0.336979527147701	-1.43710791535879	0.150687332475418	0.496382836643448	40_60_vs__40	FALSE	1.604	1.118	1.167	0.578	0.235	0
hsa-miR-2467-5p	2.33323794827362	0.114997898048303	0.295873969264056	0.388671900858139	0.697518871058962	0.897342919139833	40_60_vs__40	FALSE	2.332	2.304	2.403	1.419	1.006	1.309
hsa-miR-25-3p	34.4741646458865	-0.0430978999868228	0.382196479940398	-0.112763728210013	0.910217875569987	0.974766456314189	40_60_vs__40	FALSE	53.112	29.046	10.083	1.257	1.721	1.191
hsa-miR-25-5p	2.25267680588607	-0.113497667358805	0.259610431728332	-0.437184540710496	0.661977520236797	0.884070986678319	40_60_vs__40	FALSE	2.68	1.942	2.122	1.113	0.874	1.331
hsa-miR-2681-3p	34.6627363120674	-0.0227854849639773	0.297692227331095	-0.0765404094297536	0.938989166172804	0.97940254400122	40_60_vs__40	FALSE	31.228	39.217	30.999	9.549	11.478	9.14
hsa-miR-2681-5p	15.9656976962581	0.32522763574712	0.373781269318425	0.870101480312698	0.384244948794968	0.716969170568609	40_60_vs__40	FALSE	29.452	8.71	5.956	0	0	0
hsa-miR-2682-3p	0.673692695950369	-0.493939116979862	0.341564110005367	-1.44610953701225	0.148146481199693	NA	40_60_vs__40	NA	0.953	0.528	0.455	0.284	0	0
hsa-miR-2682-5p	2.58819189669146	-0.523524028800493	0.266476526441287	-1.96461592993574	0.0494587068195204	0.331532104246763	40_60_vs__40	FALSE	3.097	1.993	2.948	1.53	1.224	1.945
hsa-miR-26a-1-3p	0.467118727322744	-0.245039945942569	0.555121979955458	-0.441416399981551	0.658911571580936	NA	40_60_vs__40	NA	0.272	0.487	0.808	0	0	0
hsa-miR-26a-2-3p	1.45622642800614	0.0814594602972507	0.294634210269264	0.276476585060525	0.782182041444467	0.930542624423563	40_60_vs__40	FALSE	1.114	1.612	1.775	0.74	0.729	0.962
hsa-miR-26a-5p	1.79481629568318	0.010445241101174	0.25609992458841	0.0407858031116605	0.967466657417419	0.985915410001957	40_60_vs__40	FALSE	1.414	1.979	2.126	0.812	0.946	1.566
hsa-miR-26b-3p	0.863282191947952	-0.582431962902511	0.394975971286739	-1.474601001689	0.140319845453726	0.48365209790101	40_60_vs__40	FALSE	0.706	0.766	1.399	0.248	0	0
hsa-miR-26b-5p	39.4860811351517	-0.329077160598467	0.401806411897476	-0.818994298882502	0.412789666310891	0.741567345740505	40_60_vs__40	FALSE	60	31.911	16.315	1.976	1.144	1.524
hsa-miR-27a-3p	25.7409873937353	-0.650933709527561	0.313157992972447	-2.07861119350332	0.0376531013161291	0.312339280194637	40_60_vs__40	FALSE	47.606	12.466	12.978	5.501	3.134	3.381
hsa-miR-27a-5p	2.68302329790726	-0.538925198904326	0.298475466012379	-1.8055929557774	0.0709819438009907	0.388041200093886	40_60_vs__40	FALSE	3.508	2.172	2.224	1.11	0.945	0.956
hsa-miR-27b-3p	20.9155190705001	-0.584810817331566	0.376759788999439	-1.55221134103682	0.120611663354805	0.453110209509856	40_60_vs__40	FALSE	32.992	15.491	9.489	2.046	1.6	1.267
hsa-miR-27b-5p	3.33221180167283	0.117652311095947	0.246889039511638	0.476539223161428	0.633690270664617	0.867227198750152	40_60_vs__40	FALSE	3.034	3.295	4.008	2.061	1.664	1.468
hsa-miR-28-3p	8.75431362852246	-0.985756709596035	0.37076893598429	-2.65868203596701	0.00784469592363215	0.171319796233412	40_60_vs__40	FALSE	15.708	5.069	3.464	1.419	0.8	0.415
hsa-miR-28-5p	2.4667065107805	-0.647146896108659	0.436214464118984	-1.4835521270843	0.137927777755778	0.48232044595922	40_60_vs__40	FALSE	4.712	1.067	1.241	0	0	0
hsa-miR-2861	19.5277993750997	0.0194995182840491	0.195905270302937	0.099535445135785	0.920713146473076	0.976144014375067	40_60_vs__40	FALSE	21.161	19.298	16.825	14.542	10.915	9.807
hsa-miR-2861-5p:Novel	54.057049978655	-0.428369359260662	0.233499317497513	-1.83456364605958	0.0665703693382493	0.37957514939449	40_60_vs__40	FALSE	51.474	47.985	73.102	23.884	19.201	39.235
hsa-miR-2909	0.821850270858457	-0.270279032045978	0.282003489210441	-0.958424425182507	0.337848783584627	0.68249943713218	40_60_vs__40	FALSE	0.899	0.739	0.86	0.248	0.399	0.431
hsa-miR-2909-3p:Novel	12.104728874159	-0.281873843178386	0.288032506945219	-0.978618164206011	0.327768680873213	0.673135680182572	40_60_vs__40	FALSE	16.876	9.495	8.662	5.605	5.168	3.69
hsa-miR-296-3p	1.56700424403579	-0.324924746220421	0.310862242103739	-1.04523709287276	0.295913403842152	0.647295881001816	40_60_vs__40	FALSE	2.453	0.979	1.164	0.994	0.399	0.381
hsa-miR-296-5p	0.236767588272136	-0.765753161194239	0.725049816096885	-1.05613868756835	0.290904857500574	NA	40_60_vs__40	NA	0.417	0.145	0.09	0	0	0
hsa-miR-297	0.0515059437467522	-0.566597856260788	1.54588397486019	-0.366520298725543	0.713976868647224	NA	40_60_vs__40	NA	0.07	0.048	0.023	0	0	0
hsa-miR-297-3p:Novel	0.631499306262867	-0.599119214401175	0.394312988729436	-1.51940015045325	0.128661804129767	NA	40_60_vs__40	NA	1.079	0.458	0.144	0	0	0
hsa-miR-298	3.25477213583737	-0.10736079652558	0.305995260347574	-0.350857710683594	0.725695099027329	0.906789611035056	40_60_vs__40	FALSE	3.923	2.682	3.249	1.709	1.172	1.049
hsa-miR-298-3p:Novel	7.97880457189783	-0.171649455598659	0.218830270476333	-0.784395391117626	0.432808141924814	0.752704857447807	40_60_vs__40	FALSE	8.12	6.6	10.865	5.078	4.316	7.047
hsa-miR-299-3p	1.14781501316768	-0.483700269864839	0.351533157328351	-1.37597338908499	0.168829872114737	0.516619408671095	40_60_vs__40	FALSE	1.738	0.745	0.907	0.247	0.173	0.478
hsa-miR-299-5p	0.151997538767812	-0.13980300473486	1.05678291779349	-0.132291128462562	0.89475402416497	NA	40_60_vs__40	NA	0.105	0.233	0.059	0	0	0
hsa-miR-29a-3p	8.37250508382688	-0.918516883328221	0.368459878711449	-2.49285454508749	0.0126720746143605	0.214573640494844	40_60_vs__40	FALSE	15.308	3.799	5.158	1.242	0.797	1.212
hsa-miR-29a-5p	0.241237852498748	-0.69234053472231	0.718401713728089	-0.963723389702766	0.335184624524385	NA	40_60_vs__40	NA	0.31	0.2	0.2	0	0	0
hsa-miR-29b-1-5p	1.92671673732297	-0.199581610998401	0.399753803348932	-0.499261318657656	0.617595301645065	0.859558746800818	40_60_vs__40	FALSE	2.231	1.693	1.862	0.371	0.215	0
hsa-miR-29b-2-5p	2.46662200439995	-0.403621753594345	0.298345307742585	-1.35286777810695	0.176097874919158	0.522961560982538	40_60_vs__40	FALSE	2.93	2.062	2.481	1.333	1.009	0.998
hsa-miR-29b-3p	4.94468447490869	-0.292534360461395	0.262110213908667	-1.11607386869452	0.264390516544021	0.612905288352049	40_60_vs__40	FALSE	5.849	4.232	4.791	3.195	2.618	2.098
hsa-miR-29c-3p	2.13226559919189	0.736492513628498	0.383995636249275	1.91797104993765	0.0551146820847128	0.34486746752008	40_60_vs__40	FALSE	1.754	2.753	1.457	0.399	0.596	0.223
hsa-miR-29c-5p	0.523590129726124	-0.167613010508676	0.442849599595223	-0.37848743831287	0.705068523734957	NA	40_60_vs__40	NA	0.411	0.587	0.599	0	0	0
hsa-miR-300	33.8948985326941	-0.15758187917427	0.245344286234068	-0.642288767319939	0.520685706185093	0.806053083099352	40_60_vs__40	FALSE	34.887	30.242	40.318	14.832	14.939	18.481
hsa-miR-300-5p:Novel	2.5934777382975	-0.606489375359764	0.321232360811693	-1.88800833710303	0.0590248312135243	0.357262384971529	40_60_vs__40	FALSE	3.331	2.442	1.483	1.155	0.698	0.451
hsa-miR-301a-3p	0.479600110591718	-0.7788393912859	0.506503946978257	-1.53767684522966	0.124127647864651	NA	40_60_vs__40	NA	0.412	0.316	0.989	0	0	0
hsa-miR-301a-5p	0.533744490392238	-0.400307945918438	0.500993470054969	-0.79902827051721	0.424274019615219	NA	40_60_vs__40	NA	0.426	0.706	0.351	0	0	0
hsa-miR-301b-3p	1.50503909590459	0.170440991585686	0.375543012821903	0.453852117511013	0.649935269001103	0.875361867341993	40_60_vs__40	FALSE	1.713	1.527	1.043	0.679	0	0
hsa-miR-301b-5p	0.52969455023178	-0.222604661409873	0.344626686975671	-0.645929841833718	0.51832479235508	NA	40_60_vs__40	NA	0.64	0.474	0.44	0	0	0
hsa-miR-302a-3p	0.638433687254148	-0.812036348134551	0.485687295483455	-1.67193244642367	0.0945376437710519	NA	40_60_vs__40	NA	0.851	0.417	0.728	0	0	0
hsa-miR-302a-5p	0.785081001550015	-0.687240767137909	0.459607056392744	-1.49527897272023	0.134841650466179	0.480406087171873	40_60_vs__40	FALSE	1.062	0.728	0.368	0	0	0
hsa-miR-302b-3p	0.151734447157854	-1.07291692261936	0.858896675630509	-1.24918043469168	0.211599086414349	NA	40_60_vs__40	NA	0.292	0.067	0.07	0	0	0
hsa-miR-302b-5p	1.45756993645738	-0.592797757500883	0.365937093960642	-1.61994443111755	0.105244214316926	0.427879347576788	40_60_vs__40	FALSE	1.951	1.054	1.408	0.526	0	0.549
hsa-miR-302c-3p	0.435472091861962	-0.64994852667195	0.500078576143212	-1.29969280364816	0.193706277808539	NA	40_60_vs__40	NA	0.525	0.423	0.287	0	0	0
hsa-miR-302c-5p	20.1935969280714	-0.121618110802316	0.285184776170682	-0.426453727423122	0.669777258766033	0.887664374707244	40_60_vs__40	FALSE	22.461	16.976	23.096	7.65	6.312	6.61
hsa-miR-302d-3p	0.187882962127619	-0.875889234774674	0.894433763447485	-0.979266738991009	0.327448200254683	NA	40_60_vs__40	NA	0.301	0.074	0.226	0	0	0
hsa-miR-302d-5p	0.299851345109118	-0.303166430614366	0.48586691348156	-0.623970108279193	0.532647216099225	NA	40_60_vs__40	NA	0.355	0.218	0.377	0	0	0
hsa-miR-302e	2.22720854128411	-0.53294968213011	0.34295292658148	-1.55400243246937	0.12018383640662	0.453110209509856	40_60_vs__40	FALSE	2.055	1.675	3.834	1.028	0.574	0.478
hsa-miR-302e-3p:Novel	4.2345873886873	-0.0914042953332847	0.256325504067725	-0.35659461849389	0.72139530679266	0.90578642194678	40_60_vs__40	FALSE	4.864	4.059	3.392	2.519	2.36	2.376
hsa-miR-302f	0.315842004865003	0.428677408836112	0.610155606792098	0.702570629629858	0.482323371311245	NA	40_60_vs__40	NA	0.235	0.446	0.178	0	0	0
hsa-miR-302f-5p:Novel	0.0822388123748962	-0.311433097186844	1.29651163687647	-0.240208485854506	0.810168635486649	NA	40_60_vs__40	NA	0.052	0.086	0.135	0	0	0
hsa-miR-3059-3p	11.9325602407751	0.326167544074115	0.422172171301369	0.772593662601411	0.439762896255975	0.758363817338106	40_60_vs__40	FALSE	11.997	11.252	13.367	1.574	1.797	1.103
