ID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	comparison	treshold	Averageabstemious	Averageheavy	Averagelight	Medianabstemious	Medianheavy	Medianlight
hsa-miR-1295b-3p	4.13698137476975	0.0423087521773249	0.32951576449718	0.128396746789597	0.897835005535195	0.967011263058183	light_vs_heavy	FALSE	4.48040956358473	3.94757167513248	4.78417513911831	4.18262075495576	2.9731097644258	4.23873009353662
hsa-miR-1295b-5p	0.534614127349451	-0.465483985964491	0.672342159850368	-0.692331990705575	0.488728864496121	NA	light_vs_heavy	NA	0.279424600868387	0.689407816686673	0.415750284170453	0	0	0
hsa-miR-1296-3p	3.5708011925289	0.584180012741797	0.420849309179001	1.38809782979429	0.165107257342758	0.448389443253951	light_vs_heavy	FALSE	20.3339780365505	2.77893252223916	3.02689777665009	7.32745197859843	1.61509053651753	2.0369654802331
hsa-miR-1296-5p	0.421421905005863	-0.107899888949396	2.15398539427352	-0.0500931386239913	0.96004816746039	NA	light_vs_heavy	NA	3.39071027781113	0.453971414493553	0.149758246133259	0	0	0
hsa-miR-1297	0.784592097549429	0.322061554421155	0.792908313581187	0.406177547775427	0.684612149850071	NA	light_vs_heavy	NA	4.63885069664183	0.532061417378181	0.777493933543304	0.733793791731781	0	0
hsa-miR-1297-5p:Novel	0.796310446341141	0.0926595191391119	0.712516699652326	0.130045399896347	0.896530507722682	NA	light_vs_heavy	NA	0.242723709821068	0.908590247194302	1.02377073792564	0	0	0
hsa-miR-1298-3p	4.77700860901636	1.03670311392731	0.760971782584665	1.36234107184122	0.173090271466554	0.457782681003183	light_vs_heavy	FALSE	0.440276275039068	13.5782044777249	2.20716777348411	0	0	0
hsa-miR-1298-5p	0.847557263717468	0.474241000897679	0.653217771264136	0.726007499734593	0.467834172947737	NA	light_vs_heavy	NA	2.77589760243125	0.730936683892799	0.819821924975567	1.02731130842449	0	0
hsa-miR-1299	0.879344090890738	0.436944308517162	0.490716253923407	0.890421511461412	0.373239595925557	NA	light_vs_heavy	NA	0.385241547763415	0.745332088157599	1.39088536995417	0	0	0.518659514353051
hsa-miR-1299-5p:Novel	2.79700584131508	0.0999362944417861	0.420025964067627	0.237928849621534	0.81193627917921	NA	light_vs_heavy	NA	3.30907218321437	2.78036594759428	2.81114691681952	1.30347504090334	1.68458808131914	1.95459559372379
hsa-miR-1301-3p	2.74178492873949	-0.0944830557930241	0.353465136542009	-0.267305162589338	0.789234212175407	NA	light_vs_heavy	NA	3.9022227375906	2.63550353555411	3.23156640140193	4.64330448827109	2.05786580306637	1.95459559372379
hsa-miR-1301-5p	1.93531417176009	1.37493334844481	0.577585333270949	2.38048521879592	0.0172898546745561	NA	light_vs_heavy	NA	2.94327470984847	1.07673695933147	2.77690732004002	0	0.463248527073289	0.776370340698069
