ID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	comparison	treshold	c.drinker.x	c.no_drinker.x	c.drinker.y	c.no_drinker.y
hsa-miR-638-3p:Novel	88.3228487450431	-0.633603017455703	0.219970178959936	-2.8804041550155	0.00397165688539609	0.0521890170017624	c.drinker_vs_c.no_drinker	FALSE	80.803	103.759	44.573	51.762
hsa-miR-639	25.9024985510166	-0.316363577032304	0.237036300109366	-1.33466298995697	0.181986671810951	0.421439220445007	c.drinker_vs_c.no_drinker	FALSE	21.918	34.082	10.295	14.391
hsa-miR-639-5p:Novel	13.5784210916813	0.00564438687096795	0.257967597682349	0.0218802164367876	0.982543505994094	0.993941288693803	c.drinker_vs_c.no_drinker	FALSE	10.062	20.797	2.045	4.504
hsa-miR-640	2.40708662745875	-0.395237364781563	0.280090301514999	-1.41110692745781	0.158213087681493	0.394707512892546	c.drinker_vs_c.no_drinker	FALSE	2.506	2.204	1.168	1.221
hsa-miR-640-5p:Novel	8.80392598741954	-0.379600553101311	0.20210505413739	-1.87823384586543	0.0603491819349119	0.236967429982957	c.drinker_vs_c.no_drinker	FALSE	8.085	10.28	5.455	6.954
hsa-miR-641	10.0279990954892	-0.256016194097539	0.190657113925416	-1.34280955389732	0.179333649005846	0.419884035965548	c.drinker_vs_c.no_drinker	FALSE	8.91	12.323	5.967	8.44
hsa-miR-641-3p:Novel	33.2819205867718	0.345669192174707	0.214695520309462	1.61004380378529	0.107388293849581	0.329313183838265	c.drinker_vs_c.no_drinker	FALSE	33.423	32.993	16.781	16.44
hsa-miR-642a-3p	6.44014620401285	-0.0365924572512619	0.310330529836974	-0.117914461301906	0.90613543472549	0.960608591934551	c.drinker_vs_c.no_drinker	FALSE	5.75	7.857	1.716	2.11
hsa-miR-642a-5p	1.74924237031821	0.087064663664773	0.300703724069969	0.289536366515083	0.772170954562365	0.892979243424443	c.drinker_vs_c.no_drinker	FALSE	1.636	1.981	0.708	1.086
hsa-miR-642b-3p	4.74141728409628	0.205036171317024	0.508141664468689	0.403501987051995	0.686578973249992	0.847824006205991	c.drinker_vs_c.no_drinker	FALSE	5.823	2.522	0	0.072
hsa-miR-642b-5p	0.255766754251895	0.0134075081429879	0.54055823702497	0.0248030780490513	0.980212035886854	NA	c.drinker_vs_c.no_drinker	NA	0.288	0.189	0	0
hsa-miR-643	4.543359689989	0.182513972763967	0.323809146922627	0.563646748396451	0.572994564984045	0.781522223751342	c.drinker_vs_c.no_drinker	FALSE	3.924	5.815	0.83	1.037
hsa-miR-643-5p:Novel	1.33524742485657	-0.106649007972112	0.346442227685295	-0.307840671400458	0.758203572079365	NA	c.drinker_vs_c.no_drinker	NA	1.252	1.506	0	0.639
hsa-miR-644a	1.71652325189339	-0.310546050523524	0.296575914666432	-1.04710475519499	0.295051266409401	0.550968333434658	c.drinker_vs_c.no_drinker	FALSE	1.564	2.029	0.712	0.903
hsa-miR-644a-5p:Novel	0.585006229598328	-0.20853322292714	0.408148381683156	-0.510925026989385	0.609403555845025	NA	c.drinker_vs_c.no_drinker	NA	0.621	0.511	0	0
hsa-miR-645	375.45231844089	-0.985549757337268	0.275241555379854	-3.58067209719526	0.000342711526370683	0.0155554556730549	c.drinker_vs_c.no_drinker	TRUE	192.836	750.296	23.364	60.109
hsa-miR-645-5p:Novel	1.24955301811248	-0.322136567271257	0.295781916365855	-1.08910163011049	0.276109071143536	NA	c.drinker_vs_c.no_drinker	NA	1.189	1.374	0.397	0.52
hsa-miR-646	103.705776855644	0.597621528665497	0.308935104502251	1.9344565248691	0.0530570224317632	0.223621181969039	c.drinker_vs_c.no_drinker	FALSE	118.328	73.692	27.507	27.665
hsa-miR-646-5p:Novel	12.5929275870655	-0.397486837644609	0.167917000805247	-2.36716256089889	0.0179250575656911	0.122914814358656	c.drinker_vs_c.no_drinker	FALSE	11.637	14.554	8.611	11.687
hsa-miR-647	13.0096469595058	-0.594854629314974	0.217156730965115	-2.7392870885063	0.00615725811248008	0.0668859510695805	c.drinker_vs_c.no_drinker	FALSE	12.336	14.393	7.997	9.2
hsa-miR-647-3p:Novel	120.752421900194	-0.170653368095703	0.12984129486136	-1.31432275284932	0.188737613564226	0.428766977736139	c.drinker_vs_c.no_drinker	FALSE	104.476	154.161	84.487	90.205
hsa-miR-648	2.67713303741345	0.0346483992611644	0.238406359474715	0.145333368361087	0.884447670256133	0.953271101302717	c.drinker_vs_c.no_drinker	FALSE	2.704	2.623	1.787	1.91
hsa-miR-648-3p:Novel	2.76534288728414	-0.141313327200905	0.212868765371873	-0.663851866449437	0.506785125748076	0.735498759225879	c.drinker_vs_c.no_drinker	FALSE	2.465	3.382	1.888	2.526
hsa-miR-649	0.435997117870809	0.271274414264906	0.454151171966985	0.597321841293469	0.550292524914162	NA	c.drinker_vs_c.no_drinker	NA	0.439	0.431	0	0
hsa-miR-649-5p:Novel	2.26552526320329	-0.026050550799052	0.308862977511355	-0.0843433907454778	0.932783414458742	0.974634423210877	c.drinker_vs_c.no_drinker	FALSE	1.676	3.475	0.497	1.217
hsa-miR-6499-3p	0.356443305230259	-0.223574450743746	0.546323554903975	-0.409234507164977	0.682367573088084	NA	c.drinker_vs_c.no_drinker	NA	0.356	0.358	0	0
hsa-miR-6499-5p	1.78142552890537	0.0414041236685066	0.328840161240071	0.125909571119202	0.899803506317167	0.959365183953146	c.drinker_vs_c.no_drinker	FALSE	1.8	1.743	0.591	0.615
hsa-miR-650	21.6585511190705	-0.187558152704113	0.182256487287017	-1.02908903543579	0.303437838045636	0.55834649477013	c.drinker_vs_c.no_drinker	FALSE	20.326	24.394	14.278	15.319
hsa-miR-650-3p:Novel	20.1326395866808	-0.350477973779549	0.309456771475787	-1.13255874837747	0.257399600246372	0.510978798262742	c.drinker_vs_c.no_drinker	FALSE	18.666	23.144	6.023	5.652
hsa-miR-6500-3p	1.79309357200317	-0.519735348740821	0.293999954625455	-1.76780758147716	0.0770930770442466	0.272898048813376	c.drinker_vs_c.no_drinker	FALSE	1.839	1.7	0.867	0.666
hsa-miR-6500-5p	2.06499451703031	-0.814389306981271	0.315903796849848	-2.5779661881315	0.00993837220606456	0.0915384888611664	c.drinker_vs_c.no_drinker	FALSE	1.319	3.596	0.395	1.109
hsa-miR-6501-3p	5.35015762417866	0.885522377012499	0.311495901180206	2.84280587210747	0.00447182988723755	0.0550537328682139	c.drinker_vs_c.no_drinker	FALSE	5.917	4.188	1.533	1.607
hsa-miR-6501-5p	1.11142797820129	-0.868485074965861	0.300109693178479	-2.89389211580501	0.00380498871250579	NA	c.drinker_vs_c.no_drinker	NA	0.826	1.698	0	0.791
hsa-miR-6502-3p	0.380815696943713	-0.824746329476154	0.569882460508359	-1.44722181612757	0.14783480826239	NA	c.drinker_vs_c.no_drinker	NA	0.248	0.653	0	0
hsa-miR-6502-5p	1.41218772586193	0.19556669181683	0.410469026645966	0.476446891534909	0.633756034663701	NA	c.drinker_vs_c.no_drinker	NA	1.462	1.311	0	0
hsa-miR-6503-3p	1.41019076473476	-0.468358225205227	0.246869685236292	-1.89718808430017	0.0578031189309073	NA	c.drinker_vs_c.no_drinker	NA	1.259	1.721	0.833	1.012
hsa-miR-6503-5p	2.56826128221358	-0.144615015894272	0.293989985420817	-0.491904565005064	0.622786811004723	0.805295332658674	c.drinker_vs_c.no_drinker	FALSE	2.16	3.406	0.604	1.365
hsa-miR-6504-3p	0.051502283274584	0.0330875677726878	1.92037383518776	0.0172297534815417	0.98625332586371	NA	c.drinker_vs_c.no_drinker	NA	0.068	0.019	0	0
hsa-miR-6504-5p	0.540265196403245	-0.0778565540012988	0.378063477532919	-0.205935136896474	0.836841578379482	NA	c.drinker_vs_c.no_drinker	NA	0.47	0.684	0	0
hsa-miR-6505-3p	7.81743729761604	-0.493451564370887	0.215651171543166	-2.2881932930845	0.0221262671245223	0.13961849833533	c.drinker_vs_c.no_drinker	FALSE	5.783	11.994	2.457	4.382
hsa-miR-6505-5p	4.58403042142603	-0.0057540137738176	0.304045266701565	-0.018924858907491	0.984901048550013	0.994166116960258	c.drinker_vs_c.no_drinker	FALSE	3.043	7.748	0	0
hsa-miR-6506-3p	0.170922044070286	-0.330148266087803	0.620425098609945	-0.532132350589131	0.594634332778048	NA	c.drinker_vs_c.no_drinker	NA	0.141	0.233	0	0
hsa-miR-6506-5p	0.521135995192285	-0.142868423664746	0.338358722287458	-0.422239517571442	0.672850199894965	NA	c.drinker_vs_c.no_drinker	NA	0.565	0.431	0	0
hsa-miR-6507-3p	0.190343390911916	-0.00288011212103379	0.691519754070916	-0.00416490216523654	0.99667689847242	NA	c.drinker_vs_c.no_drinker	NA	0.163	0.246	0	0
hsa-miR-6507-5p	1.72657439442297	0.0714792545319453	0.27605318671253	0.2589329084847	0.795687006537124	0.900059466660376	c.drinker_vs_c.no_drinker	FALSE	1.63	1.924	0.599	1.037
hsa-miR-6508-3p	1.06254516899431	0.0861871890914007	0.392697159039318	0.219474949353457	0.826280091693401	NA	c.drinker_vs_c.no_drinker	NA	0.994	1.203	0	0.214
hsa-miR-6508-5p	0.733628384997562	0.128558233719416	0.448705770904141	0.286508982178615	0.774488314913192	NA	c.drinker_vs_c.no_drinker	NA	0.778	0.642	0	0
hsa-miR-6509-3p	0.541875275188902	1.00795688827321	0.551123918449048	1.82891152884412	0.0674128628576965	NA	c.drinker_vs_c.no_drinker	NA	0.647	0.325	0	0
hsa-miR-6509-5p	30.8735402926602	0.681388866321887	0.229618443902008	2.96748316355927	0.00300248725929365	0.0449323268174015	c.drinker_vs_c.no_drinker	TRUE	33.832	24.801	19.259	14.395
hsa-miR-651-3p	2.26017830541832	0.221333602876041	0.29161733056244	0.75898645135101	0.447860661617211	0.69114436007255	c.drinker_vs_c.no_drinker	FALSE	2.499	1.77	1.136	1.031
hsa-miR-651-5p	0.615270204244105	-0.437341445582077	0.460097213165437	-0.950541392270555	0.34183723214222	NA	c.drinker_vs_c.no_drinker	NA	0.472	0.91	0	0
hsa-miR-6510-3p	5.81501416243012	-0.16805157548086	0.30410917576635	-0.552602778450774	0.580535439021184	0.786333459788832	c.drinker_vs_c.no_drinker	FALSE	5.86	5.724	2.505	2.24
hsa-miR-6510-5p	1.7787291865854	-0.422640708446017	0.254670084769844	-1.65956165926585	0.0970026668262658	0.313746015162065	c.drinker_vs_c.no_drinker	FALSE	1.443	2.467	0.879	1.254
hsa-miR-6511a-3p	18.0110086807194	-0.282271443869175	0.16478520964824	-1.71296589343017	0.086718814403713	0.291789721421298	c.drinker_vs_c.no_drinker	FALSE	16.933	20.223	13.483	15.874
hsa-miR-6511a-5p	4.59125677454705	-0.306516981690696	0.213275896767292	-1.43718529068074	0.15066535141131	0.382966126981193	c.drinker_vs_c.no_drinker	FALSE	4.396	4.992	2.893	3.957
hsa-miR-6511b-3p	10.1948169299014	-0.272302331881657	0.177219101128759	-1.53652924626796	0.124408630540276	0.350312324818794	c.drinker_vs_c.no_drinker	FALSE	9.078	12.486	7.366	7.409
hsa-miR-6511b-5p	14.1423299016481	-0.0347919523916984	0.177257238078835	-0.196279445447665	0.844391448627693	0.929241688040438	c.drinker_vs_c.no_drinker	FALSE	13.432	15.6	9.928	8.569
hsa-miR-6512-3p	0.154636400293989	-0.356055985056847	0.663892526230822	-0.536315700190687	0.591740381659795	NA	c.drinker_vs_c.no_drinker	NA	0.138	0.19	0	0
hsa-miR-6512-5p	4.31779524920194	-0.11865315000293	0.26886525383274	-0.44131083623302	0.658987982281583	0.828088245497703	c.drinker_vs_c.no_drinker	FALSE	4.16	4.643	1.896	3.01
hsa-miR-6513-3p	0.593440842622949	-0.0142447119482495	0.578191125742794	-0.0246366838127263	0.980344758721038	NA	c.drinker_vs_c.no_drinker	NA	0.607	0.566	0	0
hsa-miR-6513-5p	0.284796824329411	-0.754304515890051	0.572340796021231	-1.31792897017614	0.187527426684774	NA	c.drinker_vs_c.no_drinker	NA	0.189	0.482	0	0
hsa-miR-6514-3p	0.53155668940978	-0.24512898647686	0.40116437398498	-0.611043757554697	0.541170612104878	NA	c.drinker_vs_c.no_drinker	NA	0.461	0.676	0	0
hsa-miR-6514-5p	2.86001271959269	-0.273426670425966	0.286594255244952	-0.95405495896025	0.340055823605281	0.590488967608812	c.drinker_vs_c.no_drinker	FALSE	2.287	4.037	1.185	1.319
hsa-miR-6515-3p	1.62307064119443	-1.2013949371852	0.32899291792427	-3.65173495151572	0.000260474642272972	0.0139610783911479	c.drinker_vs_c.no_drinker	TRUE	1.331	2.224	0.283	0.721
hsa-miR-6515-5p	16.8387416623354	-0.670255981696519	0.241367258017183	-2.77691343557792	0.00548777923668156	0.0621367596111034	c.drinker_vs_c.no_drinker	FALSE	12.122	26.521	5.569	7.569
hsa-miR-6516-3p	0.406213953513585	-1.06274022160497	0.536636925308558	-1.98037103204166	0.0476618525027194	NA	c.drinker_vs_c.no_drinker	NA	0.258	0.711	0	0
hsa-miR-6516-5p	8.32718352836639	-0.387799778410759	0.444565078694757	-0.872312732141127	0.383037793638982	0.632909223183781	c.drinker_vs_c.no_drinker	FALSE	5.611	13.903	0.484	0.684
hsa-miR-652-3p	1.89035179437486	-0.358668026155525	0.366118496120838	-0.979650113162121	0.327258859049994	0.580708091514914	c.drinker_vs_c.no_drinker	FALSE	0.633	4.471	0	0
hsa-miR-652-5p	0.528509183958763	-0.0558685780325529	0.658497733033043	-0.0848424758810058	0.932386624389357	NA	c.drinker_vs_c.no_drinker	NA	0.687	0.203	0	0
hsa-miR-6529-3p	2.21650821229511	-0.371226339224723	0.309637700291657	-1.1989054914019	0.230564696244343	0.484684135523471	c.drinker_vs_c.no_drinker	FALSE	2.329	1.986	0.737	1.282
hsa-miR-6529-5p	1.78954745521565	-0.263994576369954	0.327212601179998	-0.806798318334727	0.419782688173076	0.665343124553316	c.drinker_vs_c.no_drinker	FALSE	1.081	3.243	0	0.435
hsa-miR-653-3p	0.430507068534612	-0.442737310085982	0.501746849141477	-0.882391809422492	0.377564963430974	NA	c.drinker_vs_c.no_drinker	NA	0.415	0.463	0	0
hsa-miR-653-5p	0.422395595406477	-0.703677371226873	0.513556222890001	-1.37020513015494	0.17062287733686	NA	c.drinker_vs_c.no_drinker	NA	0.253	0.77	0	0
hsa-miR-654-3p	0.715947764326178	-0.836468116015434	0.544629775321295	-1.53584720101279	0.124575860113222	NA	c.drinker_vs_c.no_drinker	NA	0.699	0.751	0	0
hsa-miR-654-5p	17.0732934501131	-0.4356658334181	0.205210315257149	-2.12302112041575	0.0337520820658834	0.179665299697039	c.drinker_vs_c.no_drinker	FALSE	13.538	24.33	7.352	14.221
hsa-miR-655-3p	1.30211215126901	-0.559243863928134	0.426628263275071	-1.31084579262288	0.189909867913153	NA	c.drinker_vs_c.no_drinker	NA	1.442	1.016	0	0
hsa-miR-655-5p	44.2882213615733	0.278664447183018	0.152667412397222	1.82530405675553	0.0679551583413112	0.252368773323759	c.drinker_vs_c.no_drinker	FALSE	45.396	42.015	35.402	35.193
hsa-miR-656-3p	0.20508427538943	0.350522899595917	0.717585638018993	0.488475355448292	0.625213177724122	NA	c.drinker_vs_c.no_drinker	NA	0.259	0.095	0	0
hsa-miR-656-5p	1.17829875938701	-0.032357682324786	0.428820923429275	-0.0754573309203806	0.939850845698409	NA	c.drinker_vs_c.no_drinker	NA	1.294	0.941	0	0
hsa-miR-657	13.3599760829884	-0.578142935121015	0.242689907267513	-2.38222900008667	0.0172081926083819	0.121536409841377	c.drinker_vs_c.no_drinker	FALSE	12.322	15.49	6.426	7.935
hsa-miR-657-5p:Novel	228.105871616437	0.249324696979714	0.170605638848666	1.461409474284	0.143903102201403	0.373275925710306	c.drinker_vs_c.no_drinker	FALSE	243.522	196.463	158.059	148.513
hsa-miR-658	14.7766263713997	-0.0268032334168888	0.235905810657091	-0.113618368883035	0.909540325383704	0.961882611594336	c.drinker_vs_c.no_drinker	FALSE	14.017	16.335	6.828	7.998
hsa-miR-658-5p:Novel	5.48434724180712	-0.179756236415265	0.22787024694026	-0.78885347617318	0.430197650090236	0.675110640282641	c.drinker_vs_c.no_drinker	FALSE	3.984	8.565	2.52	3.814
hsa-miR-659-3p	0.358558266705728	-0.767459281287788	0.46857727548479	-1.63784998001402	0.101452992528791	NA	c.drinker_vs_c.no_drinker	NA	0.276	0.529	0	0
hsa-miR-659-5p	0.519499321589582	-0.510016749349823	0.431559295307424	-1.1817999401137	0.237285091589837	NA	c.drinker_vs_c.no_drinker	NA	0.425	0.713	0	0
hsa-miR-660-3p	2.80107708227053	-0.756333078666474	0.349556132124448	-2.16369563900886	0.0304877159285913	0.169982571598173	c.drinker_vs_c.no_drinker	FALSE	1.293	5.897	0	0.818
hsa-miR-660-5p	2.06927079866449	-0.446708486721517	0.373712062905062	-1.19532798392702	0.231958910443366	0.485706524803135	c.drinker_vs_c.no_drinker	FALSE	1.345	3.555	0	0.403
hsa-miR-661	9.01535544785958	-0.446469177700299	0.222140873486231	-2.00984704297551	0.0444473800828366	0.207357696241995	c.drinker_vs_c.no_drinker	FALSE	7.987	11.125	5.253	7.01
hsa-miR-661-5p:Novel	1.45991908606745	-0.432187158377594	0.285754681942291	-1.51244121510099	0.130421656639479	NA	c.drinker_vs_c.no_drinker	NA	1.335	1.715	0.496	0.919
hsa-miR-662	7.18582279278175	-0.206506050893989	0.261128135805298	-0.790822675071535	0.429047476012123	0.674622776389378	c.drinker_vs_c.no_drinker	FALSE	6.389	8.821	3.149	3.745
hsa-miR-662-5p:Novel	3.8067409196994	-0.126680247522891	0.234853716062506	-0.539400651804784	0.5896104313946	0.79008536204411	c.drinker_vs_c.no_drinker	FALSE	3.589	4.254	2.091	2.814
hsa-miR-663a	12.5751245248911	-0.0920067881326092	0.236548991799573	-0.388954471683253	0.697309825957499	0.853197843081217	c.drinker_vs_c.no_drinker	FALSE	11.92	13.92	5.641	7.581
hsa-miR-663a-3p:Novel	23.449592975062	-0.201914162027376	0.227641829100892	-0.886981811843934	0.37508869284654	0.623206368549376	c.drinker_vs_c.no_drinker	FALSE	22.366	25.674	13.866	11.586
hsa-miR-663b	6.72171787344625	-0.479558318624571	0.196644934981288	-2.43870160535894	0.0147401340596112	0.111857754920454	c.drinker_vs_c.no_drinker	FALSE	5.594	9.036	3.979	5.686
hsa-miR-663b-5p:Novel	13.6190933865474	0.0185569181536175	0.24557933837456	0.0755638413086462	0.939766104639138	0.976736019391819	c.drinker_vs_c.no_drinker	FALSE	12.364	16.195	5.695	6.735
hsa-miR-664a-3p	0.118938769867561	0.119113896433812	1.76091122605221	0.0676433284492447	0.946069563251458	NA	c.drinker_vs_c.no_drinker	NA	0.142	0.072	0	0
hsa-miR-664a-5p	17.6548458797103	-0.341396816578045	0.263304988960192	-1.2965831673993	0.194774647214272	0.436001825354123	c.drinker_vs_c.no_drinker	FALSE	18.058	16.827	7.945	6.547
hsa-miR-664b-3p	0.0554165995330031	-0.323964425679844	2.22962394251968	-0.145300029974442	0.88447399106034	NA	c.drinker_vs_c.no_drinker	NA	0.061	0.044	0	0
hsa-miR-664b-5p	10.5468091703346	-0.401012077338928	0.270843249364353	-1.48060576839213	0.138711657343739	0.366915939320847	c.drinker_vs_c.no_drinker	FALSE	6.292	19.28	3.017	4.802
hsa-miR-665	2.50361990371803	-0.0122860929174368	0.401448609264355	-0.0306043977582853	0.975585034890195	0.993941288693803	c.drinker_vs_c.no_drinker	FALSE	2.855	1.782	0.204	0.205
hsa-miR-665-5p:Novel	2.41598749662985	0.0334059125703559	0.300278636511638	0.111249714459993	0.911418329832339	0.962651809880477	c.drinker_vs_c.no_drinker	FALSE	2.058	3.151	0.931	0.803
hsa-miR-668-3p	1.03826446032829	0.546031818222652	0.340756257383485	1.60241171333253	0.109064596327131	NA	c.drinker_vs_c.no_drinker	NA	1.104	0.903	0.287	0.071
hsa-miR-668-5p	0.183056598944101	-0.660566955034751	0.651701596899823	-1.01360340096925	0.310772034200602	NA	c.drinker_vs_c.no_drinker	NA	0.115	0.323	0	0
hsa-miR-670-3p	0.67798147800273	-0.666069200829044	0.407401252234175	-1.63492182995595	0.102065435576542	NA	c.drinker_vs_c.no_drinker	NA	0.527	0.989	0	0
hsa-miR-670-5p	4.94306859312323	-0.433053666656863	0.218648652224991	-1.98059152091753	0.0476371005878593	0.211907185023894	c.drinker_vs_c.no_drinker	FALSE	4.266	6.333	3.002	2.942
hsa-miR-671-3p	10.3970208992093	-0.661043406040905	0.239973267788458	-2.75465435018216	0.00587541695278814	0.0644789347639314	c.drinker_vs_c.no_drinker	FALSE	8.779	13.719	4.393	7.014
hsa-miR-671-5p	14.6594621140998	-0.408504212701139	0.255342318367027	-1.59982965343786	0.109636378515029	0.331386793816613	c.drinker_vs_c.no_drinker	FALSE	12.622	18.843	6.618	6.836
hsa-miR-6715a-3p	0.599311966199529	-0.482949134044935	0.354300872470114	-1.36310455765438	0.172849560603126	NA	c.drinker_vs_c.no_drinker	NA	0.603	0.592	0	0
hsa-miR-6715a-5p:Novel	3.33515595816934	-0.545959973373199	0.459123689714574	-1.18913483578382	0.234386612116465	0.486978009640034	c.drinker_vs_c.no_drinker	FALSE	3.737	2.51	0.283	0
hsa-miR-6715b-3p	4.26962827945883	-0.560281755190542	0.279264197589501	-2.00627849909396	0.0448265426784897	0.207357696241995	c.drinker_vs_c.no_drinker	FALSE	2.895	7.091	1.216	1.675
hsa-miR-6715b-5p	6.29049561189273	-0.774483269300172	0.553726040405799	-1.3986759024961	0.16191019361598	0.397356356557749	c.drinker_vs_c.no_drinker	FALSE	7.138	4.552	0	0
hsa-miR-6716-3p	0.515199096535906	0.039127006277031	0.386805966463421	0.101154091894627	0.91942813908332	NA	c.drinker_vs_c.no_drinker	NA	0.46	0.629	0	0
hsa-miR-6716-5p	2.17068407766864	-0.0534147657079743	0.248379862560756	-0.215052722701739	0.829726213278185	0.921918014753539	c.drinker_vs_c.no_drinker	FALSE	2.133	2.248	1.195	1.301
hsa-miR-6717-3p:Novel	75.1624404071771	-0.554978721203075	0.184658895523544	-3.00542640867422	0.00265208763873852	0.0423542354246301	c.drinker_vs_c.no_drinker	TRUE	51.176	124.397	37.447	41.269
hsa-miR-6717-5p	59.5854223345004	-0.781377525880531	0.196287124857242	-3.98078848242757	6.86870493261616e-05	0.00699953740752314	c.drinker_vs_c.no_drinker	TRUE	37.388	105.149	25.978	29.953
hsa-miR-6718-3p:Novel	2.40618363974927	0.0711809301065373	0.296695229916605	0.239912620524923	0.810397996787333	0.909890720422294	c.drinker_vs_c.no_drinker	FALSE	2.444	2.328	0.615	0.948
hsa-miR-6718-5p	1.77700998904905	0.12544182058649	0.327283475050705	0.383281864649768	0.701510784370866	0.854916331750372	c.drinker_vs_c.no_drinker	FALSE	1.812	1.705	0	0.34
hsa-miR-6719-3p	0.492827695526749	-0.372335232080485	0.408300251776432	-0.911915264466603	0.361813325430652	NA	c.drinker_vs_c.no_drinker	NA	0.435	0.612	0	0
hsa-miR-6719-5p:Novel	0.936261569949722	-0.480957105992749	0.306889069707897	-1.56720181155534	0.117067527166512	NA	c.drinker_vs_c.no_drinker	NA	0.841	1.131	0.283	0.377
hsa-miR-6720-3p	11.1203085575026	0.279161920537253	0.180574519517691	1.54596518535885	0.122112976089807	0.348454285671373	c.drinker_vs_c.no_drinker	FALSE	10.84	11.696	7.285	7.938
hsa-miR-6720-5p	6.94436697072328	0.432912768630501	0.229783428246973	1.88400343720698	0.0595645105368477	0.23542088160044	c.drinker_vs_c.no_drinker	FALSE	7.251	6.316	4.788	5.044
hsa-miR-6721-3p:Novel	26.4017996704283	-0.333775981290842	0.16765946570088	-1.99079711900269	0.0465031962376006	0.208838956181383	c.drinker_vs_c.no_drinker	FALSE	20.835	37.827	13.471	19.393
hsa-miR-6721-5p	0.868735445331563	0.166540141458644	0.306705754309564	0.542996468499746	0.587132233932137	NA	c.drinker_vs_c.no_drinker	NA	0.802	1.007	0	0
hsa-miR-6722-3p	4.79721849821976	-0.291377200159431	0.202764185848591	-1.43702498022511	0.150710895705279	0.382966126981193	c.drinker_vs_c.no_drinker	FALSE	4.244	5.934	3.475	4.488
hsa-miR-6722-5p	3.84623812906837	-0.781091020166587	0.396115783652289	-1.97187552832338	0.0486238175363871	0.213051317846826	c.drinker_vs_c.no_drinker	FALSE	3.844	3.852	0.513	0.814
hsa-miR-6724-3p:Novel	18.0147998134782	0.168169414143604	0.184013347112888	0.913897914374848	0.360770489678772	0.612127770538784	c.drinker_vs_c.no_drinker	FALSE	18.783	16.438	12.226	11.856
hsa-miR-6724-5p	25.5871620008065	-0.715315695381819	0.211074841713352	-3.38891972901841	0.000701685482163583	0.0242194666424204	c.drinker_vs_c.no_drinker	TRUE	22.16	32.621	14.247	14.139
hsa-miR-6726-3p	1.34368507096712	-0.308487632770467	0.288821755639261	-1.06809001312134	0.285479910335699	NA	c.drinker_vs_c.no_drinker	NA	1.183	1.673	0.394	0.657
hsa-miR-6726-5p	3.67404186569498	-0.280579692402116	0.232625107951834	-1.20614535065669	0.227761451191103	0.480718494094015	c.drinker_vs_c.no_drinker	FALSE	2.979	5.1	1.436	2.557
hsa-miR-6727-3p	0.268837738547277	-0.708877518461239	0.734004294796818	-0.965767534994419	0.334160517042823	NA	c.drinker_vs_c.no_drinker	NA	0.125	0.563	0	0
hsa-miR-6727-5p	1.95174736440954	-0.0847126981957504	0.240779282037018	-0.35182718994372	0.724967866016367	0.87090132120316	c.drinker_vs_c.no_drinker	FALSE	1.602	2.669	0.74	1.748
hsa-miR-6728-3p	0.259729886794984	-0.955522876715333	0.737225519607143	-1.29610662043348	0.19493875441778	NA	c.drinker_vs_c.no_drinker	NA	0.109	0.569	0	0
hsa-miR-6728-5p	258.209877290551	-0.558637875417464	0.236218024434182	-2.36492484752415	0.0180337299828794	0.122914814358656	c.drinker_vs_c.no_drinker	FALSE	189.288	399.681	99.893	150.64
hsa-miR-6729-3p	0.899097584173899	-1.21385059411391	0.442485609346325	-2.74325439850373	0.00608335360380334	NA	c.drinker_vs_c.no_drinker	NA	0.635	1.441	0	0
hsa-miR-6729-5p	3.51562436218177	-0.117240967391133	0.205333652781188	-0.57097784899424	0.568014658258873	0.779199595303839	c.drinker_vs_c.no_drinker	FALSE	3.315	3.928	2.216	2.93
hsa-miR-6730-3p	0.146374451605415	-0.202365325498824	0.848420699179553	-0.238520023962778	0.811477786575521	NA	c.drinker_vs_c.no_drinker	NA	0.143	0.154	0	0
hsa-miR-6730-5p	3.98224584684339	-0.0103599066046497	0.223089202447463	-0.0464384044184719	0.962960827217243	0.98995338387472	c.drinker_vs_c.no_drinker	FALSE	3.912	4.126	2.103	2.834
hsa-miR-6731-3p	0.0984521057044957	-0.738717866388716	0.99285279616491	-0.744035640773899	0.456854913424104	NA	c.drinker_vs_c.no_drinker	NA	0.057	0.184	0	0
hsa-miR-6731-5p	38.2677525122232	0.520670489554221	0.206076712718372	2.52658576840644	0.0115177261274706	0.096658564363871	c.drinker_vs_c.no_drinker	FALSE	37.904	39.014	21.388	18.761
hsa-miR-6732-3p	1.03347797452659	-1.39004779766036	0.482245387132179	-2.88244913222852	0.00394596841947879	NA	c.drinker_vs_c.no_drinker	NA	0.438	2.255	0	0
hsa-miR-6732-5p	3.48788341855696	-0.859557858908154	0.341328821656176	-2.51826920075913	0.0117933146245668	0.0975206650763391	c.drinker_vs_c.no_drinker	FALSE	1.917	6.713	0.66	1.189
hsa-miR-6733-3p	1.36745729138935	-0.955330901878337	0.317633344795549	-3.00765306140404	0.00263273508401682	NA	c.drinker_vs_c.no_drinker	NA	0.746	2.643	0	0.366
hsa-miR-6733-5p	0.502398435398619	0.0250125928867461	0.393525494447657	0.063560285774758	0.94932035512868	NA	c.drinker_vs_c.no_drinker	NA	0.439	0.633	0	0
