ID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	comparison	treshold	18_37.x	37_53.x	53_81.x	18_37.y	37_53.y	53_81.y
hsa-miR-520a-3p	1.96851618553596	-0.168014566143285	0.472701809393059	-0.355434573772867	0.722264051442171	0.901527733391977	53_81_vs_18_37	FALSE	2.811	1.372	1.735	0.792	0	0.284
hsa-miR-520a-5p	0.264744483408385	-0.528983268372229	0.66014401962392	-0.801314944386814	0.422949341402878	NA	53_81_vs_18_37	NA	0.253	0.219	0.33	0	0	0
hsa-miR-520b-3p	0.259552317847353	-0.453549727186739	0.709591207856387	-0.639170443721918	0.522712057398514	NA	53_81_vs_18_37	NA	0.487	0.1	0.195	0	0	0
hsa-miR-520c-3p	0.137049725771304	-0.704402840077054	0.971560419137089	-0.725022166611814	0.468438431710481	NA	53_81_vs_18_37	NA	0.23	0.058	0.126	0	0	0
hsa-miR-520d-3p	0.643669409603406	0.267882127374403	0.498925043847476	0.536918582616382	0.591323854423057	NA	53_81_vs_18_37	NA	0.728	0.476	0.744	0	0	0
hsa-miR-520d-5p	4.42235109012266	0.00385272198760919	0.297444430615224	0.0129527454242137	0.989665493383072	0.997661024724631	53_81_vs_18_37	FALSE	4.585	3.71	5.057	3.722	2.582	2.754
hsa-miR-520e-3p	1.06753785316572	-1.02488671315147	0.480361169418248	-2.13357527294032	0.032877563881816	NA	53_81_vs_18_37	NA	1.379	1.15	0.636	0.238	0	0
hsa-miR-520e-5p	0.664494847119458	-0.825692133729281	0.450891761901687	-1.83124244773697	0.0670643635892449	NA	53_81_vs_18_37	NA	0.949	0.547	0.49	0	0	0
hsa-miR-520f-3p	2.32266924408619	0.0499713448066956	0.554986186911738	0.0900407000843838	0.928254872173554	0.980598559327003	53_81_vs_18_37	FALSE	2.095	2.604	2.249	0	0.071	0.049
hsa-miR-520f-5p	0.333817248243909	-1.44969610609296	0.776802338212239	-1.86623550777324	0.0620084232850748	NA	53_81_vs_18_37	NA	0.603	0.245	0.144	0	0	0
hsa-miR-520g-3p	0.0991061498574212	-0.745918193584839	1.59829890953797	-0.466695052554636	0.640718069936402	NA	53_81_vs_18_37	NA	0.071	0.192	0.024	0	0	0
hsa-miR-520g-5p	0.826978938725858	-0.184340332126166	0.437613190874841	-0.421240346429339	0.67357958539978	NA	53_81_vs_18_37	NA	1.058	0.54	0.904	0	0	0.27
hsa-miR-520h	0.954401368130373	-0.136305282781783	0.34569162702166	-0.39429732202696	0.693361540190759	NA	53_81_vs_18_37	NA	1.179	0.89	0.784	0.069	0	0.383
hsa-miR-520h-5p:Novel	1.35078454735549	-0.263942597475468	0.337791826632	-0.78137650667023	0.434581084557934	NA	53_81_vs_18_37	NA	1.421	1.167	1.484	1.018	0.657	0.688
hsa-miR-521	11.1995488003	-0.42260023616221	0.299727006798752	-1.40995047685496	0.158554306463438	0.4908169926599	53_81_vs_18_37	FALSE	9.818	11.67	12.16	5.27	4.228	6.241
hsa-miR-521-1-5p:Novel	0.402157350265786	-0.45575786955545	0.560111649229039	-0.813691109947051	0.415821928313384	NA	53_81_vs_18_37	NA	0.393	0.506	0.294	0	0	0
hsa-miR-521-2-5p:Novel	0.422176919810004	-0.783109667480403	0.619891058755405	-1.2633020857773	0.206480636936418	NA	53_81_vs_18_37	NA	0.455	0.549	0.242	0	0	0
hsa-miR-522-3p	2.55842522534625	-0.743819453579263	0.34781881496092	-2.13852563916888	0.03247410549647	0.260626668178592	53_81_vs_18_37	FALSE	2.768	2.359	2.558	1.797	1.016	1.426
hsa-miR-523-3p	0.398250691707331	-1.2328549354173	0.592585685367555	-2.08046695331936	0.037482723700688	NA	53_81_vs_18_37	NA	0.469	0.462	0.248	0	0	0
hsa-miR-524-3p	1.47882440219417	-0.173139517159092	0.333904840179955	-0.518529521961346	0.604088867842164	NA	53_81_vs_18_37	NA	1.325	1.551	1.564	0.832	0.552	0.92
hsa-miR-524-5p	0.558522933448329	-0.287165534599558	0.463646517318193	-0.619363079141779	0.535677197976583	NA	53_81_vs_18_37	NA	0.454	0.49	0.75	0	0	0
hsa-miR-525-3p	0.910093646840967	-0.656485211437149	0.403770236143963	-1.62588807363969	0.103973467673614	NA	53_81_vs_18_37	NA	1.128	0.917	0.666	0.561	0	0
hsa-miR-525-5p	0.32429024159478	-0.523434946553863	0.623365329403231	-0.839692106481068	0.401081040928922	NA	53_81_vs_18_37	NA	0.467	0.273	0.228	0	0	0
hsa-miR-526a-2-3p:Novel	1.02364861805015	-0.478515926661195	0.418202499864151	-1.14422062712833	0.252532150764878	NA	53_81_vs_18_37	NA	1.008	1.085	0.97	0.409	0	0.169
hsa-miR-526a-3p	1.28583004779518	-0.142226013100708	0.418713911850358	-0.339673483673352	0.734102432634802	NA	53_81_vs_18_37	NA	1.098	1.002	1.812	0.396	0	0.599
hsa-miR-526a-5p	0.459386076323266	-0.929333891000427	0.537867219986034	-1.72781284389214	0.0840217839258328	NA	53_81_vs_18_37	NA	0.675	0.408	0.284	0	0	0
hsa-miR-526a-5p, hsa-miR-520c-5p, hsa-miR-518d-5p	4.76341223864748	0.335902229180178	0.360703917929581	0.931240866770278	0.35172898268548	0.691196399000996	53_81_vs_18_37	FALSE	3.89	4.468	6.046	3.134	2.165	2.876
