miRNA baseMean log2FoldChange lfcSE stat pvalue padj comparison size sig
hsa-miR-150-5p 8.50475257022954 1.64693890748188 0.488621539243654 3.37058188231163 0.000750096104225037 0.0144485724994167 O16_U16 14_29 FALSE
hsa-miR-562-5p:Novel 5.46620026438871 -1.94637268997336 0.583208524323436 -3.33735295147013 0.000845804648156182 0.0155753359653057 O16_never 14_117 FALSE
hsa-miR-5192 3.43406559679144 1.74092387082486 0.522740810789061 3.33037680413164 0.000867285323976037 0.0158534655544443 O16_never 14_117 FALSE
hsa-miR-4684-3p 40.1978692253394 1.87654511586647 0.564002567859883 3.32719250372751 0.000877257483481032 0.0166254442433905 O16_U16 14_29 TRUE
hsa-miR-924-3p:Novel 9.4503986337116 -2.02518136251665 0.612592245536691 -3.30592066300544 0.000946648875472952 0.0171778766746406 O16_never 14_117 FALSE
hsa-miR-224-5p 4.78006954807042 2.5555519702796 0.776326337000201 3.29185272800933 0.000995297172171537 0.0185630821793898 O16_U16 14_29 FALSE
hsa-miR-383-5p 16.730295818481 2.09734156131469 0.641678163024994 3.26852569117736 0.0010810936222751 0.0196943411809805 O16_U16 14_29 TRUE
hsa-miR-6857-5p 1.63728192862546 2.15691109566805 0.665467217576363 3.24119812170994 0.00119028427704731 0.021352427870696 O16_U16 14_29 FALSE
hsa-miR-9902 8.71487186793202 1.70712406368827 0.527755556007686 3.23468705209312 0.00121776125057849 0.0214705990704831 O16_never 14_117 FALSE
hsa-miR-600-5p:Novel 1.37609933004117 1.53224394669064 0.475851215900252 3.22000637067161 0.00128187748001462 0.0222849469602542 O16_never 14_117 FALSE
hsa-miR-556-5p 4.8672075048893 -1.93465259367479 0.60542067368104 -3.1955509248005 0.00139564151180367 0.0240941999884994 O16_never 14_117 FALSE
hsa-miR-6876-5p 2.26784780034423 1.57981469899566 0.495936668185433 3.18551702332476 0.00144495602488441 0.0246302664760478 O16_never 14_117 FALSE
hsa-miR-8075 37.0992007303024 -1.7820287316225 0.559470410767312 -3.18520639756167 0.00144650800704062 0.0246302664760478 O16_never 14_117 TRUE
hsa-miR-7845-5p 2.08871855609471 1.97197443749748 0.61736895997988 3.19415870464518 0.00140238998126901 0.0247790710976104 O16_U16 14_29 FALSE
hsa-miR-1303 6.59464310650467 -2.39465022651283 0.75955707148088 -3.15269295280744 0.00161771868297272 0.0268109909724679 O16_never 14_117 FALSE
hsa-miR-5691-3p:Novel 26.3354233450247 -1.82540798292274 0.580490475006303 -3.14459592623449 0.00166316374998061 0.0272235234907191 O16_never 14_117 TRUE
hsa-miR-7703-5p:Novel 3.59469181257018 1.49483673063197 0.475402703455771 3.14435891879828 0.00166451149259425 0.0272235234907191 O16_never 14_117 FALSE
hsa-miR-4512 6.84273906184232 1.65381170731039 0.528042368469498 3.1319678231576 0.00173638904284061 0.0282134847091618 O16_never 14_117 FALSE
hsa-miR-4443-3p:Novel 25.239050321632 1.37503383230437 0.439503187732296 3.12860946333321 0.00175635577054594 0.0283526002959558 O16_never 14_117 TRUE
hsa-miR-141-3p 12.4552429000138 1.55508717452552 0.497794390192143 3.12395479974227 0.00178437865570584 0.0286191312134498 O16_never 14_117 FALSE
hsa-miR-9898-5p:Novel 12.5583789114221 1.31481704096701 0.419225356487023 3.13630132486441 0.00171093315694085 0.0295639185206691 O16_U16 14_29 FALSE
hsa-miR-374b-5p 1.13204750388446 2.81878645027709 0.907694554309676 3.1054350132362 0.00189999366571935 0.0302781041857584 O16_never 14_117 FALSE
hsa-miR-107-5p:Novel 1.98061707389386 2.3804513654536 0.769070644877743 3.0952310835268 0.00196659613773464 0.031137103985121 O16_never 14_117 FALSE
hsa-miR-1225-5p 1.75143478366885 1.63799819544521 0.530158388669577 3.08963930487969 0.00200399703846314 0.031137103985121 O16_never 14_117 FALSE
hsa-miR-507 13.5883641096453 -2.62105631085084 0.847906709124373 -3.09120836366254 0.0019934369568794 0.031137103985121 O16_never 14_117 FALSE
hsa-miR-99a-5p 9.51872421456886 1.73957909868289 0.562533028059721 3.09240348905915 0.00198542781513859 0.031137103985121 O16_never 14_117 FALSE
