miRNA baseMean log2FoldChange lfcSE stat pvalue padj comparison size sig
hsa-miR-4323-5p:Novel 2.91247640379023 -0.833794849274464 0.278457692921746 -2.99433224676174 0.00275046256670664 0.0664364308638522 heavy_no 74_76 FALSE
hsa-miR-509-3p 2.91384569847357 -0.827045589826597 0.275986432732538 -2.99668929968053 0.00272928726579329 0.0664364308638522 heavy_no 74_76 FALSE
hsa-miR-2113-5p:Novel 25.7431646547704 -1.08439239735528 0.313909641681976 -3.45447305009473 0.000551369319198568 0.0664400029634275 light_no 82_76 FALSE
hsa-miR-6846-3p 9.71137730284416 -1.09695282815184 0.31807940100067 -3.44867610005819 0.000563342001824449 0.0669125111055929 heavy_light 74_82 FALSE
hsa-miR-3169 95.16818468009 -0.721213331546624 0.242126285632866 -2.97866598688997 0.00289506176533006 0.0681013469746656 heavy_no 74_76 FALSE
hsa-miR-4326-5p:Novel 58.1352436954005 0.811433327445312 0.272526429839547 2.97744819804469 0.00290658757894433 0.0681013469746656 heavy_no 74_76 FALSE
hsa-miR-603 2.04486091949033 -1.04115094958692 0.349189423605204 -2.98162223482476 0.00286725558777672 0.0681013469746656 heavy_no 74_76 FALSE
hsa-miR-10a-5p 52.682970487303 -1.02512904014037 0.348467268097903 -2.94182304621036 0.0032628631784225 0.0684429264919306 heavy_no 74_76 FALSE
hsa-miR-1202-3p:Novel 35.2023174017225 -0.864201812354725 0.29413831410357 -2.93807970916168 0.00330252102442214 0.0684429264919306 heavy_no 74_76 FALSE
hsa-miR-1306-5p 3.76708635053571 0.786196763848629 0.267748730201666 2.93632303412409 0.00332128261634641 0.0684429264919306 heavy_no 74_76 FALSE
hsa-miR-150-3p 7.00124891191097 -0.646160108996901 0.218931178375836 -2.9514302795541 0.00316305946267473 0.0684429264919306 heavy_no 74_76 FALSE
hsa-miR-23b-3p 2.95597795849529 -1.17786351401973 0.396695833447962 -2.96918549353566 0.00298590292697404 0.0684429264919306 heavy_no 74_76 FALSE
hsa-miR-3132 5.87802068433225 -0.998621066583213 0.338515716215967 -2.9499991248445 0.00317774829596232 0.0684429264919306 heavy_no 74_76 FALSE
hsa-miR-424-3p 1.35060471570422 -1.05012708947839 0.353279545917794 -2.97251030129763 0.0029537529809231 0.0684429264919306 heavy_no 74_76 FALSE
hsa-miR-4295 5.03232610297791 -0.91737946595013 0.313088338823829 -2.93009784202256 0.00338855291210583 0.0684429264919306 heavy_no 74_76 FALSE
