miRNA	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	comparison	size	sig	male	female	male_mean	female_mean
hsa-miR-6778-5p	16.8361474094945	-0.101309965409342	0.169610599586825	-0.59730916379127	0.550300987414555	0.817559289646527	M_F	99_133	FALSE	0.146990414504741	0.283803895901702	0.889263727019152	1.06669870032691
hsa-miR-1289-1-5p:Novel	5.03812754354606	-0.123188737531059	0.206446644739596	-0.596709806964628	0.550701143866129	0.817620786235119	M_F	99_133	FALSE	3.20067456490565	3.49677195711011	6.3318565129932	7.37310378489457
hsa-miR-10522-3p:Novel	8.06674670089813	0.138319961744007	0.232492120967327	0.594944728313806	0.551880417574928	0.817773388591197	M_F	99_133	FALSE	29.9662606162225	35.6232752636398	62.592442547103	76.3101885186913
hsa-miR-5698-3p:Novel	2.33900656086769	-0.159919281463853	0.268433602356719	-0.595749861641157	0.551342342918653	0.817773388591197	M_F	99_133	FALSE	1.02731130842449	1.63057571893134	2.93081387756308	3.87311853185919
hsa-miR-9986	11.1216078038467	0.10947495369879	0.183934641164382	0.595183990387936	0.551720490593406	0.817773388591197	M_F	99_133	FALSE	3.06201704191895	3.97528673016038	6.31861921875899	6.54695066052152
hsa-miR-217-5p	2.37971542958312	-0.18731658416627	0.315267641477696	-0.594150999094914	0.552411123162365	0.818027907528934	M_F	99_133	FALSE	2.89858051594733	2.55890062331362	4.93167171721678	6.06493286529937
hsa-miR-4301-3p:Novel	6.75907334407602	0.129770618890035	0.218629671167259	0.593563619234265	0.552804020016134	0.818078156894007	M_F	99_133	FALSE	0	0.493061881491974	1.23303028117124	0.96776878544329
hsa-miR-1825	1.39776722285017	-0.141233915589775	0.238466350047841	-0.592259308541605	0.553676959797706	0.818838281232299	M_F	99_133	FALSE	3.14370338686652	2.86353736358178	4.59563126412232	5.11060870080116
hsa-miR-4259-5p:Novel	18.9737368118337	-0.12715794179811	0.215305173564397	-0.590593991277582	0.554792491869307	0.819424555392191	M_F	99_133	FALSE	4.84527160955258	5.72892823660783	7.53215850874711	9.48602264572747
hsa-miR-4316-3p:Novel	5.1875577032711	0.109707829586366	0.185675894382558	0.590856610391919	0.554616500456501	0.819424555392191	M_F	99_133	FALSE	1.63136048309794	1.62368460766026	4.06053802265151	4.76869180420144
hsa-miR-148b-5p	2.5451505719042	-0.15267464396456	0.259771174050426	-0.58772742788976	0.556715262416773	0.821731919072427	M_F	99_133	FALSE	1.05110197384487	0.819850232120077	2.06710578173955	2.10298129734461
hsa-miR-1231-3p:Novel	28.7524957649801	0.120216457997843	0.205206664090387	0.585831159678574	0.557988982011677	0.823078893206868	M_F	99_133	FALSE	5.14466450766593	5.99576294561127	9.18700055288849	9.6292444071476
hsa-miR-1293	21.3874501814069	0.102126941469651	0.174913869513606	0.583869888383592	0.559307853393429	0.82412382032427	M_F	99_133	FALSE	0	0.197953459473891	0.889605331308657	1.12155246775683
hsa-miR-591	4.25919891177678	0.141800201867849	0.242932390744458	0.583702327356622	0.559420601159125	0.82412382032427	M_F	99_133	FALSE	13.1383764867591	11.8030505719433	18.304823347571	19.7796509941737
hsa-miR-11400-3p:Novel	5.1560871071855	0.152233030010399	0.261164451916074	0.582901037616404	0.55995992208747	0.824385440850997	M_F	99_133	FALSE	1.60033728245282	0.815287859465671	3.40324857906573	2.72722029369793
hsa-miR-3139-3p:Novel	2.18178751385338	-0.190620134389665	0.329460860144605	-0.578582033404511	0.562871230585772	0.824664380420302	M_F	99_133	FALSE	3.70020456958077	3.83835093497042	5.16110724645085	6.9615016598367
hsa-miR-3667-5p	1.48425618441799	-0.149524387182799	0.258198470070511	-0.57910640269079	0.562517380086226	0.824664380420302	M_F	99_133	FALSE	1.50428993824007	2.05283139048448	5.97929259813406	6.87561744856278
hsa-miR-378e	5.33870849011376	-0.138454790998947	0.239320222388219	-0.578533604963602	0.562903916078613	0.824664380420302	M_F	99_133	FALSE	0	0.611970817094919	1.14799348927763	1.34987267433501
hsa-miR-4269-3p:Novel	2.96339113242202	-0.13134485639003	0.226793985980448	-0.579137298646683	0.5624965344864	0.824664380420302	M_F	99_133	FALSE	0.951015154467897	0.692837108158619	2.25444523165962	3.30559581083678
hsa-miR-4420	3.45536349593626	-0.205549204376807	0.355280107331555	-0.578555343052133	0.562889244418538	0.824664380420302	M_F	99_133	FALSE	0	0	0.474551412850671	0.522831404713714
hsa-miR-4467-3p:Novel	6.44951612287285	-0.131705040167478	0.227074944735814	-0.580006923796491	0.56190994867588	0.824664380420302	M_F	99_133	FALSE	0.518659514353051	0.666073305912009	1.14346794390572	2.18084153676075
hsa-miR-581	4.23461943593558	0.164581238189927	0.284582246267746	0.578325740092312	0.563044219365507	0.824664380420302	M_F	99_133	FALSE	0	0	0.291019859266671	0.488402264781212
hsa-miR-643	4.543359689989	-0.174765715691872	0.300246891784957	-0.582073355207429	0.560517271568819	0.824664380420302	M_F	99_133	FALSE	2.52816252850729	2.34349154898124	2.9836590421313	4.20605281047931
hsa-miR-8060-5p:Novel	3.0157153411462	0.129277399148074	0.223802113228924	0.577641548075277	0.563506149979129	0.824810864356092	M_F	99_133	FALSE	1.23031320168132	0.87361872915729	114.231941791516	62.3762910118627
hsa-miR-4744-3p:Novel	2.87467301376602	0.203379808219385	0.35249729805074	0.576968417471698	0.563960790701466	0.824946496796304	M_F	99_133	FALSE	0.945426206079722	0.908920273117935	1.8686950448299	1.79465058512535
hsa-miR-155-5p	11.0623443843702	-0.205696600735061	0.358024869443712	-0.574531599032955	0.565608123865072	0.826825474206863	M_F	99_133	FALSE	0	0	0.702991924096592	0.787514907901231
hsa-miR-1273c	16.4033884738116	-0.12613453953959	0.220109622000346	-0.573053274060833	0.566608623367179	0.827757085034488	M_F	99_133	FALSE	0.345858928601107	0.420980564407533	1.14638899215388	1.21430535808438
hsa-miR-4453-3p:Novel	15.5106662697187	-0.0877390768677564	0.15332735462038	-0.572233683187113	0.567163670832395	0.828037159402324	M_F	99_133	FALSE	1.20823507271654	1.66455450821125	12.02032682816	3.88642665308399
hsa-miR-1538	12.9157790944191	-0.134291317247799	0.235237695272131	-0.570874991325035	0.568084384472457	0.828247467574104	M_F	99_133	FALSE	2.36687824854565	3.06848896623859	4.7634262959263	4.33563208150304
hsa-miR-483-5p	15.1941412357789	-0.13208363430369	0.231613506005589	-0.570276045562311	0.568490485300538	0.828247467574104	M_F	99_133	FALSE	2.51206172063248	3.87616911643197	4.43723478744326	7.03006574536908
hsa-miR-526b-3p	1.83884953570194	0.147119976945393	0.257679942599752	0.570940739357083	0.56803981404883	0.828247467574104	M_F	99_133	FALSE	0.945426206079722	1.2629416932226	1.63897618594844	2.81008074951163
hsa-miR-5703-5p:Novel	6.35608423018222	0.119194609245207	0.209158645562643	0.569876559128456	0.568761424639523	0.828247467574104	M_F	99_133	FALSE	1.78723792621543	1.79232963866155	2.99848857538596	3.06885451887701
hsa-miR-3939	1.84041988276649	-0.141636003943679	0.249799935113519	-0.566997761145592	0.57071570270853	0.830562635040064	M_F	99_133	FALSE	2.91787346273624	2.69479659697799	4.5233691380349	4.82974492721447
hsa-miR-5194	6.54959161744332	0.0978417701324214	0.173153431162697	0.565058223076667	0.572034162898361	0.831950132256136	M_F	99_133	FALSE	0.881942487028445	1.09021442872091	2.27863186862843	5.90082645015176
hsa-miR-3131-3p:Novel	5.64276741695833	-0.131238149692959	0.232785420482533	-0.563773063712153	0.57290858577564	0.832690476392018	M_F	99_133	FALSE	0	0.138611966006381	0.709208799887795	0.891488900658762
hsa-miR-130b-3p	4.98523383820723	0.110126188865162	0.19556637459883	0.563114129875682	0.573357170433382	0.832811339335678	M_F	99_133	FALSE	0	0	0.0774785391517817	0.267219726715093
hsa-miR-1827-5p:Novel	7.10664182704939	0.104285882521523	0.186005261658623	0.560660927500638	0.575028708066543	0.833192363427746	M_F	99_133	FALSE	1.57185169343326	2.55423506311532	3.69557051710528	3.90458659090139
hsa-miR-29b-1-5p	1.92671673732297	0.200660134326139	0.357646734423068	0.56105680553698	0.574758812934534	0.833192363427746	M_F	99_133	FALSE	0	0	0.423457231895057	0.448830869261922
hsa-miR-4284	3.43911891045469	0.113547396138255	0.202552351502904	0.560582956928184	0.575081872607216	0.833192363427746	M_F	99_133	FALSE	1.56709853735171	1.94826545477426	3.01318984604729	3.19310373592027
hsa-miR-6740-5p	3.09203986166215	-0.139835331062763	0.249089477274461	-0.561385942886237	0.57453446478878	0.833192363427746	M_F	99_133	FALSE	0	0	0.287565415451755	0.401670486669812
hsa-miR-196a-5p	4.54138726854448	0.12840396808265	0.229513725426256	0.559460955305292	0.575847171026398	0.833241716043911	M_F	99_133	FALSE	0.738454645630168	0.649473843064102	2.57910324606157	18.8993472479021
hsa-miR-2110-3p:Novel	39.0032362070154	0.109863730376765	0.196229034269082	0.559874999059076	0.575564702771051	0.833241716043911	M_F	99_133	FALSE	1.61509053651753	2.2948959326093	3.8977812426603	4.94776590459102
hsa-miR-1278	1.41936302351628	-0.200294971903323	0.359072081176706	-0.557812713388747	0.576972280372957	0.833913955734633	M_F	99_133	FALSE	2.20704758076325	2.04405761019497	5.08411039133612	3.42491621971179
hsa-miR-629-5p	8.51870617992282	-0.187405682358129	0.336028127259357	-0.557708320093939	0.577043575337216	0.833913955734633	M_F	99_133	FALSE	0.87277242685486	0.745366261905072	1.74015990622457	2.00574938636178
hsa-miR-3935-5p:Novel	4.50945184632228	0.144549738953687	0.259774840608283	0.556442412264453	0.577908452004026	0.834152756715724	M_F	99_133	FALSE	0	0	0.694055720838317	1.37015078287764
hsa-miR-4429	2.8651376239462	-0.119899162290309	0.215851215513726	-0.555471332440493	0.578572313323305	0.834152756715724	M_F	99_133	FALSE	0	0	0.333957662096136	0.733891757994057
hsa-miR-548bc	1.32737154727129	-0.154082325665233	0.277572924697218	-0.555105746835032	0.578822332201755	0.834152756715724	M_F	99_133	FALSE	7.24941043629927	6.98894983325832	8.6733823559339	10.9665658548772
hsa-miR-6083-5p:Novel	2.98999259681251	0.126590111461744	0.228176986139265	0.55478912927915	0.579038903520963	0.834152756715724	M_F	99_133	FALSE	79.7144560414617	77.3033460547662	103.270974693132	105.00983874576
hsa-miR-8063	8.72052627302454	0.12696694527432	0.228210129615698	0.556359814036871	0.577964904853675	0.834152756715724	M_F	99_133	FALSE	1.60033728245282	1.91288681692082	4.68634258077393	5.05757054683118
hsa-miR-1226-5p	2.27402347122356	-0.128683707733654	0.232233855730414	-0.554112609158223	0.579501781252665	0.834292204342908	M_F	99_133	FALSE	0.734881812941981	0.666674446649729	7.26126545922777	7.09900398956711
hsa-miR-133a-3p	1.80871257539687	-0.144443789243061	0.261776303007736	-0.551783288187062	0.581096838408305	0.836060413341242	M_F	99_133	FALSE	48.8504975460889	67.5691777869686	134.649978787451	205.779089247442
hsa-miR-3165-3p:Novel	1.66171997126761	0.124936463192136	0.226958507857936	0.550481514754846	0.581989152265603	0.83681594827338	M_F	99_133	FALSE	12.9507159935327	10.2202880509749	16.3278795421728	16.3891959295985
hsa-miR-1225-5p	1.72035212305736	0.146959701419186	0.270220280521421	0.543851487148226	0.586543674979646	0.837272100706527	M_F	99_133	FALSE	8.70449368702631	7.67670186994085	21.6709066036391	21.5868994196763
