ID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	comparison	treshold	abstemious.28.x	light.28.x	heavy.28.x	abstemious.28.y	light.28.y	heavy.28.y
hsa-miR-6856-3p	0.201287771236225	-0.455924857682745	0.8345788014248	-0.546293360081021	0.584864299746038	NA	heavy.28_vs_light.28	NA	0.112	0.216	0.187	0	0	0
hsa-miR-6856-5p	7.01290562782094	-0.096528013536925	0.215925232606677	-0.447043693650929	0.654843512304506	0.900105008865654	heavy.28_vs_light.28	FALSE	8.066	7.113	6.269	6.311	4.682	4.401
hsa-miR-6857-3p	0.654501870957825	0.121410861570892	0.531114628730551	0.22859634249029	0.819182667574751	NA	heavy.28_vs_light.28	NA	0.358	0.498	1.292	0	0	0
hsa-miR-6857-5p	1.65673002747571	-0.0256563541538528	0.371078304571263	-0.0691400004737427	0.944878181418641	NA	heavy.28_vs_light.28	NA	2.395	1.652	1.385	1.037	0.48	0.729
hsa-miR-6858-3p	2.4719717330306	0.0720292122605793	0.409287631264044	0.175986779854852	0.860304328497366	NA	heavy.28_vs_light.28	NA	2.332	2.556	2.243	1.383	0.585	0.37
hsa-miR-6858-5p	7.00816261395465	0.453689189386324	0.312034197585174	1.45397265074602	0.145953888821158	0.634596871355212	heavy.28_vs_light.28	FALSE	4.513	6.859	8.476	3.997	2.471	3.153
hsa-miR-6859-3p	12.0500113124305	0.386841116284149	0.285890787722893	1.35310801500574	0.176021125482997	0.666079940748157	heavy.28_vs_light.28	FALSE	15.47	10.233	16.804	7.3	6.355	6.381
hsa-miR-6859-5p	0.829742804608449	0.156892104040748	0.315388793190186	0.497456179256625	0.618867397275515	NA	heavy.28_vs_light.28	NA	0.969	0.771	0.973	0.663	0.486	0.289
hsa-miR-6860	29.929790659701	0.0247407088511115	0.252404398242225	0.0980201178085995	0.921916318591063	0.986725284728847	heavy.28_vs_light.28	FALSE	284.604	7.227	7.164	6.328	4.702	4.371
hsa-miR-6860-5p:Novel	1.38748444515688	0.263686129979872	0.313071057564901	0.842256489727442	0.399644400026332	NA	heavy.28_vs_light.28	NA	3.3	1.098	1.615	1.321	0.587	0.826
hsa-miR-6861-3p	0.83522578059155	-1.00759207370252	0.47538107280366	-2.11954604704818	0.0340443465786378	NA	heavy.28_vs_light.28	NA	0.3	1.021	0.422	0	0	0
