ID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	comparison	treshold	Average_modAct	Average_inactive	Average_modInact	Median_modAct	Median_inactive	Median_modInact
hsa-miR-7162-5p	0.88356438664931	0.320176554875979	1.42673951685216	0.22441135967299	0.822437232346077	NA	modInact_vs_inactive	NA	1.40024935673377	0.9868999660535	0.194446190577054	0	0	0
hsa-miR-718	16.6221238431061	0.470544927238771	0.321316477938328	1.4644282492387	0.143076974250176	0.299100279192765	modInact_vs_inactive	FALSE	15.6857794043419	15.2778270376953	16.4870666220532	13.0778700238135	7.81579718042155	12.0587710417514
hsa-miR-718-5p:Novel	9.58589285327387	0.207106593747871	0.300487579726639	0.689235122251245	0.490675317808537	0.636344552782947	modInact_vs_inactive	FALSE	9.49023675591702	8.0215673252386	9.22263319169177	4.81817278978414	5.27547970326667	7.26348569011227
hsa-miR-744-3p	0.0907908813163156	0.633767319673068	2.36680344324752	0.2677735328978	0.788873644657787	NA	modInact_vs_inactive	NA	0.12810600403129	0.0696008219528864	0.0514650561265992	0	0	0
hsa-miR-744-5p	4.71525043769003	0.561212756163069	0.48430655375477	1.15879653457517	0.246539130410569	0.411694628353267	modInact_vs_inactive	FALSE	1.42578731975362	2.0203211613996	10.9995392896476	0.43642541500223	0.611580587648934	1.12951363017089
hsa-miR-7515	2.81551886011022	0.849481410510339	0.573364432088536	1.48157325946435	0.138453878552986	0.292712397959661	modInact_vs_inactive	FALSE	3.92828446689702	1.23342342471298	2.4539846250009	0.58690318798836	0.596038401499565	0.728419294145906
hsa-miR-7515-5p:Novel	18.3751781684855	0.361162927076238	0.278152242071591	1.29843615275724	0.194137502754949	0.361047422135967	modInact_vs_inactive	FALSE	15.3988328680514	16.3224174854487	18.9010966713863	11.5868981941325	13.5464684145146	13.9104461643044
hsa-miR-758-3p	2.15082230231018	0.727268024435785	0.57636870724311	1.26181039202225	0.207017021876943	0.371626780264212	modInact_vs_inactive	FALSE	2.51036587627543	1.81842646424486	1.83099040974364	0.364360688239181	0.371839087053093	1.00544519965366
hsa-miR-758-5p	0.877650013066786	1.37461755124702	0.588976779489813	2.33390788757029	0.0196005456527064	NA	modInact_vs_inactive	NA	0.737150426317403	0.329406827017624	1.35141530746463	0	0	0.129619539366525
hsa-miR-759	0.631930150679123	0.120344588968918	0.554031504313224	0.217216147515107	0.828039901200019	NA	modInact_vs_inactive	NA	0.306318203183117	0.721925288101631	0.861673013300007	0	0.372054143739835	0
hsa-miR-759-3p:Novel	1.82742734782396	0.303745628525035	0.501877417457642	0.605218760516697	0.545033652085549	0.684003281620393	modInact_vs_inactive	FALSE	1.6729881080461	1.4454352814771	2.04538373261543	1.01143872223581	0.943207131567158	0.358519155077063
hsa-miR-760	35.9257747201315	0.177138225426877	0.359563238001131	0.492648320811706	0.622261099103779	0.742975018026021	modInact_vs_inactive	FALSE	30.7519318944652	23.4468939604672	47.5276966532611	13.8536161556839	11.6114003554366	13.8705177818493
hsa-miR-760-5p:Novel	7.31080854573417	0.48181428459488	0.315096785495934	1.52909933319868	0.126239820646472	0.280658172687246	modInact_vs_inactive	FALSE	6.16139149766522	4.42995547576081	10.0467227391262	3.7543505074497	3.99783356041907	4.9480272876228
hsa-miR-761	8.10860622909088	0.53094841430706	0.52253749448415	1.01609629913967	0.309583531234444	0.479790244465	modInact_vs_inactive	FALSE	12.405078622901	1.36649841122431	8.73275844190204	0.950866619377239	0.52561730217112	1.37443035681639
