ID	Average_never	Average_former	Average__16	Average_16_	Median_never	Median_former	Median__16	Median_16_	log2FoldChange	pvalue	padj	comparison	treshold
hsa-miR-6889-3p	0.878024847203282	0.721743156738994	0.577716785729799	1.20903885202962	0	0	0	0	0.187837897296411	0.847942535548488	NA	16__vs_former	NA
hsa-miR-6889-5p	18.7948449026538	18.8856505626155	19.1182555568352	17.3903702642728	6.25654785008887	7.60397771416661	6.8668893339445	9.35562330498361	-0.153258646847488	0.761985813760098	0.930626953992841	16__vs_former	FALSE
hsa-miR-6890-3p	1.35485321759467	2.2785822287104	0.450521138723552	1.19295427442839	0	0	0	0	0.12835655605536	0.880977350504334	0.975089724766748	16__vs_former	FALSE
hsa-miR-6890-5p	6.44714631992752	4.8005936738621	3.98809743124789	9.55906622883864	2.78691402753063	2.46698881188113	1.76956471004645	2.70824860517192	0.255562644716332	0.608427099469927	0.865688129612404	16__vs_former	FALSE
hsa-miR-6891-3p	0.857706622374622	0.347587287149966	0.407479792920977	1.05096766576728	0	0	0	0	0.444052487566909	0.55036992654317	NA	16__vs_former	NA
hsa-miR-6891-5p	16.33443775783	15.410806498023	14.7111158091658	13.8195956348557	10.256189613316	7.87582137717399	7.87391004157056	9.1602398126021	-0.130187354075942	0.742192305508999	0.926448863953229	16__vs_former	FALSE
hsa-miR-6892-3p	1.23711918000309	0.830745783128972	0.921044946915703	0.950870849289589	0.187855587600609	0.295456646425898	0	0.285779954301928	0.358551660389814	0.571477154049887	0.852278925484088	16__vs_former	FALSE
hsa-miR-6892-5p	6.60628594966054	5.98694523709068	7.1508916225257	5.50827421734893	2.1244399886509	3.03501150373925	2.46677851513541	1.98126200546471	0.17787205436962	0.755165889825849	0.930626953992841	16__vs_former	FALSE
hsa-miR-6893-3p	0.380364103023799	0.542241146623067	0.372163852850724	0.157092346270055	0	0	0	0	-0.26196969710844	0.798171018765543	NA	16__vs_former	NA
hsa-miR-6893-5p	4.09255829031128	3.14084884931103	3.67538644699877	2.95646988050484	2.15215164389515	1.42734295329959	1.79994545158998	0.673370789913951	0.120955901584459	0.774830430392788	0.937182489998472	16__vs_former	FALSE
hsa-miR-6894-3p	0.725395878029556	0.576768608863533	0.820920234700741	0.160477557863044	0	0	0	0	-0.531024448576114	0.527995191870571	NA	16__vs_former	NA
hsa-miR-6894-5p	7.74505194486534	6.32475064659085	7.42048674999229	9.14533166324424	5.71129640734666	4.67781665883429	4.24627964363881	4.48427439212201	0.0289265665419061	0.939390645090734	0.987861095741398	16__vs_former	FALSE
hsa-miR-6895-3p	18.7495630464037	21.2059977945172	26.3873124114256	26.0103410984863	11.5548633702679	12.3000190714728	12.1075133286217	11.101123201531	-0.00882298035911307	0.983944287916303	0.998163487106313	16__vs_former	FALSE
hsa-miR-6895-5p	0.137770481544828	0.105900043812423	0.152937154790081	0.0257614105060579	0	0	0	0	-0.0833820571790866	0.96158638798755	NA	16__vs_former	NA
hsa-miR-7-1-3p	0.107284274860307	0.112851762567559	0.346053614962782	0.821216689896779	0	0	0	0	0.538049424660069	0.789699119157509	NA	16__vs_former	NA
hsa-miR-7-2-3p	0.193651641833192	0.117327941636666	0.0441296485251178	0.0363534838079574	0	0	0	0	0.133170149992837	0.957611718426351	NA	16__vs_former	NA
hsa-miR-7-3-3p:Novel	6.30748053404324	6.60416500582206	7.65914913800132	99.497208870138	2.66364445571551	3.04672049395219	2.72177894417942	4.95227319481889	2.4127839654602	7.67584048946797e-07	3.7541838030307e-05	16__vs_former	TRUE
hsa-miR-7-5p	9.91035451934342	5.54072593568111	5.87072689817152	9.20543383124762	5.30753918525329	3.70851873195091	4.24627964363881	6.9783900336138	0.658432662818781	0.116223726174416	0.448660997384885	16__vs_former	FALSE
