ID	Average_NO	Average_YES	Median_NO	Median_YES	log2FoldChange	pvalue	padj	comparison	treshold
hsa-miR-4644-5p:Novel	11.6893303309756	16.8775091084194	4.08623342493097	7.08836752565275	-0.809771339662372	0.0634886034414044	0.26131541126607	NO_vs_YES	FALSE
hsa-miR-4645-3p	12.8617119157676	12.4977823261986	5.1440391774347	3.70657123366406	0.539751837465722	0.31463271327975	0.56793871125921	NO_vs_YES	FALSE
hsa-miR-4645-5p	0.40045671881492	0.512826087600411	0	0	-0.676252333041722	0.38231064804695	NA	NO_vs_YES	NA
hsa-miR-4646-3p	0.0748029498241597	0.189727234840709	0	0	-0.919371819770126	0.748889791896531	NA	NO_vs_YES	NA
hsa-miR-4646-5p	3.89771349473962	4.95818682492707	2.20887557623812	2.70047923622101	0.429898221257982	0.319322504301967	NA	NO_vs_YES	NA
hsa-miR-4647	9.39524278447519	11.3594596908142	6.3181917816183	6.86724473498064	-0.814345747654816	0.0367211727693785	NA	NO_vs_YES	NA
hsa-miR-4647-3p:Novel	6.76102278671365	7.17232623334812	5.71645923098798	4.6482979346384	-0.162183915248044	0.618310913989988	NA	NO_vs_YES	NA
hsa-miR-4648	9.42512286229729	9.60640176884961	3.63966826597612	5.37937866630104	-1.12308441770312	0.0141577568754213	NA	NO_vs_YES	NA
hsa-miR-4648-3p:Novel	2.98888196514867	3.89670556174074	2.72456517668367	2.43466931224549	-0.22960699405344	0.554822832025889	NA	NO_vs_YES	NA
hsa-miR-4649-3p	2.27737856926515	2.53547931698559	0.862203420216775	1.38201520144098	-0.488768071650449	0.303748375667424	NA	NO_vs_YES	NA
hsa-miR-4649-5p	6.73681950843965	11.4490852944943	5.27824030495014	4.69972435544117	-0.540797891364733	0.262147190505399	NA	NO_vs_YES	NA
hsa-miR-4650-3p	4.25401835457749	6.49282963167452	2.67300964904532	3.43290809016832	-0.972599604942897	0.0200592882054231	NA	NO_vs_YES	NA
hsa-miR-4650-5p	4.42446471910873	7.25124955618356	2.62560505078572	2.89584099647226	-0.793698210248567	0.127266195314188	NA	NO_vs_YES	NA
hsa-miR-4651	2.72668756145509	2.09973761881495	1.69018804973339	1.29318154907135	0.456452576177231	0.293349430117363	NA	NO_vs_YES	NA
hsa-miR-4651-3p:Novel	18.6738063736374	22.6470229885437	15.2642513635338	14.4934247186297	-0.735869442245028	0.0355662501774952	0.208519678681084	NO_vs_YES	FALSE
hsa-miR-4652-3p	0.29370314112692	0.369916225787869	0	0	-0.506304358828527	0.611753584208828	NA	NO_vs_YES	NA
hsa-miR-4652-5p	2.36300225439706	1.88012801150079	1.43476776259677	1.06429517695823	-0.378072168200252	0.431404474197115	NA	NO_vs_YES	NA
hsa-miR-4653-3p	1.34981758403877	1.84614723306567	0.827394140457506	0.922528802490368	-0.537634958110243	0.324782495721032	NA	NO_vs_YES	NA
hsa-miR-4653-5p	0.561184133020456	0.471347295554557	0.295510197027245	0	-0.548768595620783	0.433486954075926	NA	NO_vs_YES	NA
hsa-miR-4654	42.3246288232312	22.6351299422053	14.1235171126065	14.0907562643451	-0.998155364672233	0.00464025109060836	0.0998480969714141	NO_vs_YES	FALSE
hsa-miR-4654-3p:Novel	5.83650243474802	7.1477869235853	3.87991539097549	4.95033972764977	-0.257492776606801	0.461404916765503	NA	NO_vs_YES	NA
hsa-miR-4655-3p	17.6493739844648	2.61888020982204	1.17641192161033	1.19241639240531	-0.339690270201265	NA	NA	NO_vs_YES	NA
hsa-miR-4655-5p	27.9880180985478	33.2239035882431	17.1633727342486	17.4724152772256	-0.0168963099507592	0.966090964524908	0.981060192819097	NO_vs_YES	FALSE
hsa-miR-4656	3.40922333764323	3.26395857697102	2.12949852875221	2.24189370184721	-0.163234824238318	0.669366032121026	NA	NO_vs_YES	NA
hsa-miR-4656-3p:Novel	8.45593901532448	8.35833532647178	5.98793457019724	6.71355137897436	-0.0468471126794233	0.879023825048852	NA	NO_vs_YES	NA
hsa-miR-4657	0.520546861890183	0.853179898119555	0	0.0629107865379433	-0.422447111704177	0.525338837008166	NA	NO_vs_YES	NA
hsa-miR-4657-3p:Novel	1.0753332125626	1.50208999751612	0.466303367965423	0	0.0221117765884472	0.975931628054788	NA	NO_vs_YES	NA
hsa-miR-4658	18.281265351612	12.0605519565949	6.60942464332434	5.60973153809245	0.807782399749626	0.0887759365358301	0.294307774040962	NO_vs_YES	FALSE
hsa-miR-4658-5p:Novel	5.72228766236143	5.75206394319292	1.74496722278196	2.66929686506575	-0.745183547229124	0.0784160221496478	NA	NO_vs_YES	NA
hsa-miR-4659a-3p	0.248984429734863	0.374343277764728	0	0	-1.38353736349526	0.218046793832336	NA	NO_vs_YES	NA
hsa-miR-4659a-5p	2.32978966775023	2.78249349582406	1.74496722278196	1.53854003804244	-0.310977336781592	0.504798252904757	NA	NO_vs_YES	NA
hsa-miR-4659b-3p	0.251847588553987	0.502662220627685	0	0	-0.659901823476806	0.497265629188548	NA	NO_vs_YES	NA
hsa-miR-4659b-5p	75.5092862964087	74.0586708768905	3.68230292844094	2.22719403544605	1.0197707468097	0.207400970309998	0.467300438633791	NO_vs_YES	FALSE
hsa-miR-466	0.847590354406073	2.16032178617718	0	0	-0.472461837574607	0.587259107525588	NA	NO_vs_YES	NA
hsa-miR-466-5p:Novel	0.363291357503588	0.488440550216712	0	0	-0.47902059199807	0.550218087744281	NA	NO_vs_YES	NA
hsa-miR-4660	2.49483058140961	3.94728822081904	1.77615655701336	1.99347916751701	-0.836468811870359	0.0536752739438101	NA	NO_vs_YES	NA
hsa-miR-4660-3p:Novel	28.5367641265849	20.5437865455147	3.85183084278234	4.48489751828899	-1.65236618843243	0.00755851738116959	0.0998480969714141	NO_vs_YES	FALSE
hsa-miR-4661-3p	0.608988007071634	0.538475217287881	0	0	-1.38068654412638	0.0574399069222338	NA	NO_vs_YES	NA
hsa-miR-4661-5p	0.746029371171018	0.666085706624613	0.407424731334725	0	-0.53918587381722	0.360803389348321	NA	NO_vs_YES	NA
hsa-miR-4662a-3p	0.500591172681401	0.57006414387456	0	0	-0.554576642825928	0.481314584398856	NA	NO_vs_YES	NA
hsa-miR-4662a-5p	0.28425298699254	0.369563630891186	0	0	-0.949546730414288	0.477912710560594	NA	NO_vs_YES	NA
hsa-miR-4662b	0.368385311873716	0.49487974726565	0	0	-1.17444373130274	0.178805349866991	NA	NO_vs_YES	NA
hsa-miR-4662b-5p:Novel	0.923205105770092	0.614977052294364	0.411129752522568	0	-0.297813972723059	0.642031909666889	NA	NO_vs_YES	NA
hsa-miR-4663	2.46568639933627	4.67133471365213	1.67083957777273	2.3403440137952	-1.3417423662089	0.00442588317033608	NA	NO_vs_YES	NA
hsa-miR-4663-3p:Novel	4.20700538884342	4.8155516885279	2.93540747018175	2.57938015163285	-0.650483373757695	0.148821171441836	NA	NO_vs_YES	NA
hsa-miR-4664-3p	14.6787280382919	12.2816206917064	3.91869811822192	4.52975317668914	-0.0934524495011564	0.869783962214721	0.946384397899055	NO_vs_YES	FALSE
hsa-miR-4664-5p	1.71300405925838	1.54394745867293	0.845094024866695	0.816544415328736	0.0674327247366286	0.888165121413563	NA	NO_vs_YES	NA
hsa-miR-4665-3p	1.34163016265247	1.03693271874333	0.307568290898594	0	-0.491149317569219	0.440597884974505	NA	NO_vs_YES	NA
hsa-miR-4665-5p	6.89370109451499	7.09936718221568	5.21641544123181	5.38335903415971	0.0108939516490316	0.972957347557182	NA	NO_vs_YES	NA
hsa-miR-4666a-3p	0.568412300747407	4.8533108559785	0	0	-0.14526584043456	0.844908881204573	NA	NO_vs_YES	NA
hsa-miR-4666a-5p	20.4503298444928	33.2912356196449	10.1233034720733	10.9445136878576	-0.693831159517174	0.248509739996159	0.510193490305368	NO_vs_YES	FALSE
hsa-miR-4666b	0.721884843751153	0.7952326174951	0.148935293188078	0	-0.471596810683059	0.445660595336413	NA	NO_vs_YES	NA
hsa-miR-4666b-3p:Novel	12.1144370147176	7.90148991933152	5.78078893748156	4.39511869405451	-0.176719138358956	0.6985673834478	NA	NO_vs_YES	NA
hsa-miR-4667-3p	5.56625238254401	5.06209802754258	2.63654583833605	1.73880591227139	0.256133032956544	0.661638503457471	NA	NO_vs_YES	NA
hsa-miR-4667-5p	19.7958979405465	32.2824620641543	4.57181447125891	8.3616736045417	0.151038416420051	0.749029931806421	0.882674276485575	NO_vs_YES	FALSE
hsa-miR-4668-3p	0.105774826370027	0.142333871348128	0	0	-1.03040042445933	0.616189979117199	NA	NO_vs_YES	NA
hsa-miR-4668-5p	1.57731844825979	1.77363239669289	0.434701286769318	0.706806096073795	0.202085505795608	0.722154327862967	NA	NO_vs_YES	NA
hsa-miR-4669	2.74865833049655	3.27949366606571	1.81608521001171	1.79840092932411	-0.340446255891597	0.449594084598307	NA	NO_vs_YES	NA
hsa-miR-4669-5p:Novel	4.60394422405841	7.66783287264048	3.77473782725194	5.0008452252567	-0.789817939378464	0.0328605400573281	NA	NO_vs_YES	NA
hsa-miR-4670-3p	5.14937535357996	7.1264444147075	3.52923576483098	2.62155606765364	0.0823404154142143	0.867217405076223	NA	NO_vs_YES	NA
hsa-miR-4670-5p	0.300771577014106	0.580043990887255	0	0	-0.619412606793553	0.440715355294728	NA	NO_vs_YES	NA
hsa-miR-4671-3p	0.4986768076426	0.693865229565805	0	0	-1.19118921666359	0.206153154225546	NA	NO_vs_YES	NA
hsa-miR-4671-5p	4.96625250583346	4.92441518622265	1.48874824703941	2.25617446435683	-0.358717304247662	0.513592795505953	NA	NO_vs_YES	NA
hsa-miR-4672	15.4565570490888	21.2058076018487	10.0465826506764	14.5202364633313	0.150358173690031	0.701828074246148	0.860372229807827	NO_vs_YES	FALSE
hsa-miR-4672-5p:Novel	4.76531461094375	3.91766004175316	2.44622538518919	2.2177077689231	0.0147187144147509	0.973648822055788	NA	NO_vs_YES	NA
hsa-miR-4673	1.72479802435374	1.73201102281395	1.14225928146933	1.07163026824218	-0.844131838049516	0.0583684852312548	NA	NO_vs_YES	NA
hsa-miR-4673-3p:Novel	9.45092668495597	8.09645958205258	6.44466694283767	6.00909521108635	0.21342983435325	0.543084873540105	NA	NO_vs_YES	NA
hsa-miR-4674	77.0777353122824	76.4321399858453	29.4031061394986	43.6212319317671	-0.301984995179968	0.431994043888066	0.676528059912128	NO_vs_YES	FALSE
hsa-miR-4674-5p:Novel	24.0199297220954	29.191878521855	18.7855587600609	20.6091522562197	-0.265177792441479	0.416091366310393	0.662635222610197	NO_vs_YES	FALSE
hsa-miR-4675	56.4507675008958	36.5003546081062	26.8969219647991	22.8194563580109	1.05754985166403	0.00737838846023076	0.0998480969714141	NO_vs_YES	FALSE
hsa-miR-4675-5p:Novel	3.50083661781567	6.52001709389344	2.5070231405713	3.0709872081075	-1.40488920023011	0.00390849316407701	NA	NO_vs_YES	NA
hsa-miR-4676-3p	0.142955139576068	0.274443339062923	0	0	-0.373985511743102	0.778432672486007	NA	NO_vs_YES	NA
hsa-miR-4676-5p	3.1111116772185	3.93888423546979	1.60676330142461	2.10712788339671	-0.268974174423394	0.539944121080463	NA	NO_vs_YES	NA
hsa-miR-4677-3p	12.1352580430452	1.96883551425062	1.10077780131815	0.830953871714347	-0.467446365123207	0.498548001081781	NA	NO_vs_YES	NA
hsa-miR-4677-5p	0.407968057519213	0.722488407374171	0	0	-1.98542066531914	0.0199902342865351	NA	NO_vs_YES	NA
hsa-miR-4678	0.376182198561168	0.660364628644851	0	0	-0.996478264678893	0.259085244222556	NA	NO_vs_YES	NA
hsa-miR-4678-3p:Novel	1.66925932687754	1.49941483911571	1.14225928146933	0.761679758693502	-0.448742624766869	0.363017734713588	NA	NO_vs_YES	NA
hsa-miR-4679	0.284170009490978	0.686562195328407	0	0	-1.75699974952793	0.015692699587564	NA	NO_vs_YES	NA
hsa-miR-4679-3p:Novel	2.40968795049602	2.51735730156731	0.413697070228753	0.508922272137752	-0.683003674472239	0.335820749566702	NA	NO_vs_YES	NA
hsa-miR-4680-3p	0.378077270187495	0.442434688154193	0	0	-0.898404644607633	0.346110045843744	NA	NO_vs_YES	NA
hsa-miR-4680-5p	6.19604948238964	0.810778817925053	0	0	-1.50876601044514	0.332944834967049	NA	NO_vs_YES	NA
hsa-miR-4681	2.36449969604363	1.89607930493208	1.43476776259677	0.880174943100244	0.308629198010848	0.519438395909189	NA	NO_vs_YES	NA
hsa-miR-4681-3p:Novel	2.17806910463126	4.12069805773654	1.07349976942445	1.37684844035032	-1.01433906428599	0.0547533485681612	NA	NO_vs_YES	NA
hsa-miR-4682	6.03765603455444	6.43103193254925	3.36507876776679	3.82976243806297	-0.174195899524966	0.693175288247843	NA	NO_vs_YES	NA
hsa-miR-4682-3p:Novel	31.5724972569054	31.8225628417734	18.6169116485097	18.5175018616376	-0.647957240729432	0.0782425273121407	0.277826166641754	NO_vs_YES	FALSE
hsa-miR-4683	37.7768410664319	40.2222764855428	26.2673195892643	21.0560679777915	-0.552602806481552	0.152556392823239	0.402408813267491	NO_vs_YES	FALSE
hsa-miR-4683-5p:Novel	7.38509965458234	13.7412642890077	4.30430328779031	5.43512969809036	-1.28231503072195	0.0033718616931669	0.0998480969714141	NO_vs_YES	FALSE
hsa-miR-4684-3p	20.9594322761784	74.2365662599727	6.01682067831794	5.31665191292979	-0.131690401387312	0.786690206329085	0.901037568344101	NO_vs_YES	FALSE
hsa-miR-4684-5p	0.0682209351147956	0.12788278682961	0	0	-0.885873240210021	0.703758664348255	NA	NO_vs_YES	NA
hsa-miR-4685-3p	0.369973842402246	0.282340033604164	0	0	-0.299525495640738	0.790547267756779	NA	NO_vs_YES	NA
hsa-miR-4685-5p	9.3496186354251	17.2479445561052	5.53029983662028	6.41898305315036	-0.367595740331412	0.453894750480728	0.690568441802823	NO_vs_YES	FALSE
hsa-miR-4686	1.60194533306101	1.76315414088787	0.955219050380483	1.04613446224833	-0.260078637634969	0.59591065266046	NA	NO_vs_YES	NA
hsa-miR-4686-3p:Novel	6.62708024360887	7.4614424375786	3.3488608835588	3.98724742456684	-0.744331421446869	0.0880735813671931	NA	NO_vs_YES	NA
hsa-miR-4687-3p	27.8625372163124	26.6035561396858	6.18553212285957	6.98516617500657	-1.41712914844771	0.0152748168486274	0.142280164848837	NO_vs_YES	FALSE
hsa-miR-4687-5p	2.42839347622066	3.02533604872077	1.23027316359437	1.30905616911099	-1.50492021011195	0.00378456996470301	NA	NO_vs_YES	NA
hsa-miR-4688	6.42062068340163	9.5197805120133	1.80519765189094	1.28821096366155	-1.16188074588518	0.0794880560151147	NA	NO_vs_YES	NA
hsa-miR-4688-5p:Novel	3.47860340760871	3.58406727525601	2.38793814447857	2.17276303445966	-0.196003734921365	0.628754792145597	NA	NO_vs_YES	NA
hsa-miR-4689	4.55987212029022	2.9769193397359	1.05461833533442	1.06137257028817	0.694696581567198	0.279471882697058	NA	NO_vs_YES	NA
hsa-miR-4689-3p:Novel	5.56901594139275	5.29229892845961	4.08623342493097	4.33304218749424	-0.358906434840498	0.295164315737266	NA	NO_vs_YES	NA
hsa-miR-4690-3p	7.21576933999214	14.750518268139	4.30430328779031	3.99892433768618	-0.882608014553363	0.0688649808261426	0.264022319590812	NO_vs_YES	FALSE
hsa-miR-4690-5p	21.2276162098945	17.623963214766	13.0989573854338	13.0390371297326	-0.238636336449167	0.520299268379822	0.742537649346078	NO_vs_YES	FALSE
hsa-miR-4691-3p	1.40373553583594	1.12549348280344	0.532374632188052	0.282772389056157	-0.476094390229247	0.44862273420692	NA	NO_vs_YES	NA
hsa-miR-4691-5p	1.24172919789441	2.47894098234089	0	0	-0.0655341784720584	0.940898121526319	NA	NO_vs_YES	NA
hsa-miR-4692	6.11260225576631	6.91832181887279	3.87449030815565	4.74460998890055	-0.0488611568722355	0.901069427793668	NA	NO_vs_YES	NA
hsa-miR-4692-5p:Novel	5.86363462052735	9.1312461387378	2.63654583833605	3.60375009781178	-0.62307071945188	0.228122839704643	NA	NO_vs_YES	NA
hsa-miR-4693-3p	150.591353575929	262.247755978637	77.6384350736884	77.8836018997833	-0.102903136333631	0.795538811453309	0.904760416412457	NO_vs_YES	FALSE
hsa-miR-4693-5p	3.39345312572215	2.41983681400298	0.307238879812238	0.273631903716343	0.527327248210379	0.458935420188791	NA	NO_vs_YES	NA
hsa-miR-4694-3p	2.52381969343244	2.11762081054996	0.90818839222789	0.803614584527645	0.0303651056378605	0.959698647709296	NA	NO_vs_YES	NA
hsa-miR-4694-5p	0.0523789736339325	0.0720187675682756	0	0	-0.831342066053901	0.794948400203015	NA	NO_vs_YES	NA
hsa-miR-4695-3p	0.147943022455296	0.251926338888149	0	0	-0.90260565035355	0.393687221940109	NA	NO_vs_YES	NA
hsa-miR-4695-5p	31.3449759303918	30.4402141390217	24.0570868414079	23.8351972774528	0.121184365912949	0.68476680794719	0.851709956745994	NO_vs_YES	FALSE
hsa-miR-4696	0.856298216562739	1.08748411651544	0.422547012433348	0	-0.388787278731244	0.525770285791999	NA	NO_vs_YES	NA
hsa-miR-4696-3p:Novel	1.9622540740645	1.52365113772229	0.869402573538636	0.741375187388422	-0.0131143622721847	0.980277402712633	NA	NO_vs_YES	NA
hsa-miR-4697-3p	0.243430912107624	0.401043308454378	0	0	-1.14763290675055	0.235873974227405	NA	NO_vs_YES	NA
hsa-miR-4697-5p	3.20567523771368	4.55984378730044	2.31957454607234	2.69510548980345	-0.400652962434456	0.297207288978563	NA	NO_vs_YES	NA
hsa-miR-4698	57.686130558982	82.0045583088724	25.425192940164	21.084970011105	-0.0187074971382974	0.965707466735835	0.981060192819097	NO_vs_YES	FALSE
hsa-miR-4698-5p:Novel	17.8295700196057	14.1618543869894	7.3573677386129	6.26307193197118	0.0288184418235546	0.952415396110468	0.977290429584651	NO_vs_YES	FALSE
hsa-miR-4699-3p	0.222463702387015	0.263421932872993	0	0	-0.1886518648406	0.869795635179219	NA	NO_vs_YES	NA
hsa-miR-4699-5p	1.43733667197473	3.83613572748649	0.422547012433348	0.529792596308219	-1.67290541597549	0.0236241985766663	NA	NO_vs_YES	NA
hsa-miR-4700-3p	0.817628741342446	1.86228735111422	0.227911194597391	0	-1.21569940003455	0.111464831600904	NA	NO_vs_YES	NA
hsa-miR-4700-5p	435.42123995982	106.595631082825	31.0230267692569	39.6426641969714	-0.377484167002747	0.440736694272931	0.682397248196289	NO_vs_YES	FALSE
hsa-miR-4701-3p	17.6408713621482	22.2553093938026	8.43694668267535	15.2716637315235	-0.347372055955457	0.285234749585973	0.542002732622894	NO_vs_YES	FALSE
hsa-miR-4701-5p	8.59102257362229	5.42514892009962	3.16385500600325	1.68080421888612	0.119183366242685	0.85166549802168	NA	NO_vs_YES	NA
hsa-miR-4703-3p	0.376456632558296	0.520714536908876	0	0	-0.106111718263783	0.889036601638669	NA	NO_vs_YES	NA
hsa-miR-4703-5p	1.12890833765597	1.21860858363864	0	0	-1.05743489602386	0.170643688725665	NA	NO_vs_YES	NA
hsa-miR-4704-3p	0.163281298141517	0.134929543062907	0	0	-0.935199340041394	0.556266982968144	NA	NO_vs_YES	NA
hsa-miR-4704-5p	0.478824890400493	0.316859103382024	0	0	-1.31606091335605	0.205101007168448	NA	NO_vs_YES	NA
hsa-miR-4705	1.17461419565812	0.97354313678127	0	0	-0.332967468234981	0.679078089804255	NA	NO_vs_YES	NA
hsa-miR-4705-3p:Novel	2.10121403963771	2.38232597187149	0.773191515357446	0.665090413565877	0.343782488216988	0.595073855072062	NA	NO_vs_YES	NA
hsa-miR-4706	16.73547468669	16.8233191489373	8.83577621601947	6.42543913516092	0.0228108255204078	0.959576557910086	0.979580267864359	NO_vs_YES	FALSE
