ID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	comparison	treshold	a.drinker.x	a.no_drinker.x	a.drinker.y	a.no_drinker.y
hsa-miR-433-5p	1.27740553680836	-0.425649489607104	0.492420477915878	-0.864402494812206	0.387366822860667	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	1.219	1.931	0.504	1.046
hsa-miR-4330	25.1131552197436	-0.137399572058008	0.444420547901004	-0.309165660109429	0.757195514371983	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	24.136	36.07	7.997	23.657
hsa-miR-4330-5p:Novel	26.0499418971451	0.894515433662093	0.464715241804041	1.92486786142317	NA	NA	a.drinker_vs_a.no_drinker	NA	15.884	140.012	5.23	5.214
hsa-miR-4418	53.4666402823737	0.204953273338885	0.457341351398967	0.448140699965029	0.654051656400414	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	54.14	45.917	18.919	16.945
hsa-miR-4418-5p:Novel	2.5516764034898	1.28798725832698	0.712312923209405	1.80817617701474	0.0705790851333967	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	2.63	1.669	0.325	0.228
hsa-miR-4420	3.45536349593626	0.40510767747553	0.65801437345433	0.615651714944865	0.538124411687828	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	3.473	3.257	0.842	0
hsa-miR-4420-5p:Novel	3.35238508435702	0.2932702717831	0.429865809073255	0.682236794815946	0.495089231907236	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	3.323	3.68	2.044	2.383
hsa-miR-4421	13.9986784792958	-0.105211173530371	0.516715183667598	-0.203615409138147	0.838654050651745	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	14.324	10.347	4.806	6.038
hsa-miR-4421-5p:Novel	5.9233093255052	-0.773965036543424	0.780073083688002	-0.992169903984252	0.321114651045838	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	5.802	7.28	0.619	0.333
hsa-miR-4422	3.83550349703913	0.245252699542067	0.481912511122251	0.508915402447087	0.610811523267318	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	3.649	5.924	0.78	0.684
hsa-miR-4422-3p:Novel	1.72561883714424	-0.131818946696122	0.402864042158112	-0.327204547693009	0.743513181484387	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	1.761	1.327	1.024	1.14
hsa-miR-4423-3p	0.138121648898312	0.0806679547677735	1.71493181974199	0.0470385783499604	0.962482480467148	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	0.144	0.07	0	0
hsa-miR-4423-5p	0.348036234958084	-0.00588474115590573	0.752271571471712	-0.00782262866107391	0.993758509022966	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	0.358	0.231	0	0
hsa-miR-4424	0.751545286126296	0.291767819199548	0.60606313368605	0.481414893898971	0.630221653319387	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	0.751	0.753	0	0
hsa-miR-4424-3p:Novel	0.561002493766021	-0.0555581947269755	0.606025862630617	-0.0916762767942119	0.926955246376994	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	0.544	0.747	0	0.456
hsa-miR-4425	8.69207453765942	-0.112842818544478	0.436679108051706	-0.25841130583952	0.796089492044281	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	8.634	9.343	4.524	5.702
hsa-miR-4425-5p:Novel	6.02242907803684	-0.311118435042942	0.437632006439337	-0.710913348350055	0.477137933764124	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	3.851	30.37	2.358	4.099
hsa-miR-4426	7.12737654478308	1.09401529202201	0.804457573615099	1.35994156547708	0.173848416209229	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	7.205	6.263	0.842	0
hsa-miR-4426-3p:Novel	5.38297848587708	0.348400234310764	0.435537838828998	0.79993103526317	0.423750755272428	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	5.184	7.615	2.733	3.155
hsa-miR-4427	0.757889608696532	-0.130575500080552	0.613678104649273	-0.212775230354972	0.831502284659998	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	0.731	1.054	0	0
hsa-miR-4427-5p:Novel	3.37036846090775	0.457932752596938	0.416567904057644	1.09929917340336	0.27163759279741	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	3.379	3.271	1.814	1.582
hsa-miR-4428	7.70997082384236	0.226524686211256	0.437300611597214	0.518006790303558	0.604453531684007	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	7.908	5.486	4.216	2.559
hsa-miR-4428-5p:Novel	1.35438989204993	-0.0759211406856605	0.450518409185678	-0.168519508054931	0.866174597923952	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	1.341	1.509	0.658	1.327
hsa-miR-4429	2.8651376239462	-0.271218095294631	0.382700339840208	-0.708695726290379	0.478513317513441	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	2.811	3.471	1.293	1.665
hsa-miR-4429-3p:Novel	14.5078198572438	-0.0146780959934569	0.336165397841895	-0.0436633159976813	0.965172780906196	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	14.158	18.431	8.659	14.821
hsa-miR-4430	3.77051999766861	-0.242467713045607	0.395373299242033	-0.613262740580713	0.53970262563501	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	3.135	10.9	1.8	3.91
hsa-miR-4430-3p:Novel	8.61787342465861	0.348421174025944	0.357829006851525	0.973708579669495	0.330201256094711	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	8.268	12.54	4.774	6.164
hsa-miR-4431	17.8996492746307	0.152559199743309	0.363021113211312	0.420248834547828	0.67430368325304	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	17.663	20.551	12.09	7.956
hsa-miR-4431-3p:Novel	5.08430372071692	-0.56823307505017	0.395968105284341	-1.43504758960858	0.151273536890595	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	4.58	10.736	2.443	4.98
hsa-miR-4432	6.22394214630985	0.0491339294915141	0.541128612977338	0.0907989862542564	0.927652315577217	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	5.838	10.548	2.153	2.246
hsa-miR-4432-5p:Novel	0.971217065497481	-0.741805849351097	0.55783998929809	-1.32978248885399	0.183589947115607	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	0.912	1.638	0	1.046
hsa-miR-4433a-3p	2.7942547173874	-0.85752112265101	0.39133190386427	-2.19128855629526	0.0284309176606536	0.902941138511189	a.drinker_vs_a.no_drinker	FALSE	2.497	6.13	1.514	2.607
hsa-miR-4433a-5p	0.713466737183711	-0.0907174779240374	0.678035371092723	-0.133794609826678	0.893564989608583	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	0.743	0.38	0	0
hsa-miR-4433b-3p	5.43865440466131	-0.948864949027969	0.366387160596959	-2.58978766472595	0.00960351475547075	0.711477412309557	a.drinker_vs_a.no_drinker	FALSE	4.853	12.008	2.912	4.766
hsa-miR-4433b-5p	0.372175912824275	-0.793609925512119	0.715679980811002	-1.10888937344986	0.267477908618101	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	0.346	0.66	0	0
hsa-miR-4434	1.73271803363039	0.0548824078805417	0.470925998006501	0.116541469600037	0.907223422003021	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	1.709	1.998	0.638	1.303
hsa-miR-4434-3p:Novel	1.16979504610346	0.820845034474804	0.67076649930406	1.22374184656875	0.221049628166352	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	1.207	0.748	0	0
hsa-miR-4435	1.65068578901347	-0.237667896573089	0.427565171071991	-0.55586355637249	0.578304133317011	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	1.393	4.538	0.742	1.321
hsa-miR-4435-3p:Novel	2.0305539826285	0.0577501427527073	0.429458977584635	0.134471848923746	0.893029470191486	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	2.033	1.998	1.275	1.64
hsa-miR-4436a	3.19887952893299	0.0711180589030354	0.357924492443169	0.198695703715575	0.842500784957183	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	3.141	3.851	2.186	2.49
hsa-miR-4436a-5p:Novel	4.36647143397604	-0.163728968723844	0.398508356061401	-0.410854543533378	0.681179195627043	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	4.125	7.07	2.435	1.797
hsa-miR-4436b-3p	11.0384442700813	-0.0925688165089695	0.289953977049686	-0.319253481020911	0.749534305062671	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	10.475	17.356	7.215	9.833
hsa-miR-4436b-5p	14.1955175451126	0.0421831530261168	0.359177653668982	0.117443701174664	0.906508455135052	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	14.046	15.876	9.373	8.983
hsa-miR-4437	70.4018938861542	-0.329065544498934	0.232049230636169	-1.41808504857694	0.156165935855958	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	67.253	105.708	53.952	48.619
hsa-miR-4437-5p:Novel	1.03103721351223	0.394092033961724	0.561865531670362	0.701399199182291	0.483053921617335	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	1.037	0.968	0.419	0
hsa-miR-4438	2.84186416208725	0.324183139719396	0.453061608530666	0.715538755911722	0.474276201875011	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	2.899	2.196	1.432	1.279
hsa-miR-4438-5p:Novel	1.58100350801328	0.0623787606914169	0.665027238095085	0.093798805700193	0.925268980416756	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	1.612	1.228	0.265	0
hsa-miR-4439	0.602838885485215	-0.951366498479007	0.557018119838774	-1.70796328628299	0.0876431549716467	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	0.575	0.916	0	0
hsa-miR-4439-3p:Novel	1.13677913543226	0.0303942295338905	0.572588453048099	0.0530821559046307	0.957666448931428	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	1.131	1.204	0.099	0.449
hsa-miR-4440	2.30310532276353	0.265642599960842	0.435261364734473	0.610305948295903	0.541659157345945	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	2.221	3.221	1.18	1.99
hsa-miR-4440-5p:Novel	5.92059798931164	-0.640896461738653	0.45772460105103	-1.40017919130198	0.161459665478996	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	5.584	9.69	2.293	5.304
hsa-miR-4441	33.9489214593634	0.144860995728885	0.324555051411771	0.446337208737806	0.655353682455063	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	34.413	28.748	24.017	21.356
hsa-miR-4441-5p:Novel	14.6062857077084	0.416440589611641	0.422499888204479	0.985658461074183	0.3243007397566	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	14.288	18.171	6.623	7.677
hsa-miR-4442	4.04217684972605	-0.321404581080824	0.31079009639781	-1.03415322690794	0.301064536290031	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	3.767	7.122	2.998	4.866
hsa-miR-4442-5p:Novel	0.840492702692641	-0.391769929052107	0.618042825688614	-0.633887997349703	0.526153919212417	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	0.555	4.036	0	0
hsa-miR-4443	3.41267101702463	-0.156412389780987	0.545446509747072	-0.286760272521528	0.774295883854015	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	3.204	5.757	0.538	1.14
hsa-miR-4443-3p:Novel	24.7531126458108	0.115965174843657	0.389553205595968	0.297687641066243	0.765941577020165	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	23.165	42.554	6.938	18.638
hsa-miR-4444	3.9799874765935	-0.410672462946716	0.434137188342993	-0.945950897489715	0.344173631473199	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	3.53	9.019	1.631	3.421
hsa-miR-4444-5p:Novel	2.39128825997403	0.699495940158103	0.523849437701759	1.33529959147602	0.181778312293211	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	2.471	1.502	0.545	0.898
hsa-miR-4445-3p	0.569149951978408	-0.829395983239304	0.736291975844442	-1.12644984659527	0.259975157997743	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	0.499	1.351	0	0
hsa-miR-4445-5p	0.575217571059612	-0.218756586231213	0.641414362226932	-0.341053457973267	0.733063337983104	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	0.537	1	0	0
hsa-miR-4446-3p	0.505883811719686	0.897604000294467	0.658191706689843	1.36374249503791	0.172648624504663	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	0.524	0.308	0	0
hsa-miR-4446-5p	0.0442521958874057	-0.237877077023211	4.17919985002355	-0.0569192873180905	0.954609490161453	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	0.04	0.092	0	0
hsa-miR-4447	3.65151800887501	0.534387000243131	0.390450614252251	1.36864171994333	0.171111296132397	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	3.627	3.926	1.938	1.577
hsa-miR-4447-5p:Novel	13.12431173712	-0.752917658578557	0.480031059628985	-1.56847696305419	0.116769862120663	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	11.349	33.022	3.263	9.326
hsa-miR-4448	2.68421420617533	-1.08137765370985	0.676544108009176	-1.59838455602245	0.109957419575897	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	2.59	3.745	0.312	0.333
hsa-miR-4448-5p:Novel	12.2580445677866	-0.688878225587598	0.409944214179718	-1.68041943698612	0.0928757369119311	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	7.394	66.791	3.147	3.155
hsa-miR-4449	71.9671922049534	0.181392775588452	0.364581208516257	0.497537369867934	0.618810157058671	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	69.974	94.311	35.618	54.742
hsa-miR-4449-5p:Novel	2.26870564935891	-0.317377986501109	0.423234345995412	-0.749887124010842	0.453322690002318	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	2.023	5.025	1.23	3.019
hsa-miR-4450	0.658427110904979	0.108384599736589	0.568873346944224	0.190525009334312	0.848897747483524	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	0.648	0.777	0	0
hsa-miR-4450-3p:Novel	4.00164119251272	-0.0296623435253341	0.435797947209232	-0.0680644406778101	0.945734336913462	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	3.893	5.214	1.746	2.653
hsa-miR-4451	3.50384854921919	0.314356027521833	0.294267982692224	1.06826445964602	0.28540123532419	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	3.436	4.261	2.191	2.49
hsa-miR-4451-5p:Novel	45.486622419565	0.55604894578916	0.315801340174527	1.76075549737015	0.0782797950768372	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	45.319	47.367	29.812	30.526
hsa-miR-4452	33.3952594162255	-0.471492394434518	0.52504716509996	-0.898000076516466	0.369185508671413	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	32.822	39.821	10.109	7.994
hsa-miR-4452-5p:Novel	0.917344273055569	-1.17820254679549	0.549718780319001	-2.14328232721425	0.0320904350356031	0.939938554244866	a.drinker_vs_a.no_drinker	FALSE	0.804	2.189	0	1.006
hsa-miR-4453	9.48860203450954	-0.309936936863749	0.389949158231765	-0.79481370922601	0.426721875147981	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	9.364	10.889	5.424	5.537
hsa-miR-4453-3p:Novel	15.5106662697187	-0.0744564945787343	0.272183881995989	-0.273552181094366	0.78442878655246	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	15	21.233	10.201	12.795
hsa-miR-4454	0.721322081777575	0.0448875743715344	0.709942497783048	0.0632270564330291	0.949585699960119	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	0.669	1.308	0	0
hsa-miR-4454-3p:Novel	6.28968143384824	-0.0723712017833757	0.479688314091284	-0.150871304673067	0.880077236897271	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	6.037	9.127	1.967	3.955
hsa-miR-4455	1.49689247173404	-0.13930589253835	0.40861969177716	-0.340918206688679	0.733165158069126	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	1.497	1.49	0.849	1.303
hsa-miR-4455-3p:Novel	3.68445611153736	1.05230074725083	0.546552324697015	1.92534310019481	0.054186448949994	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	3.794	2.454	1.037	1.14
hsa-miR-4456	1.0653452673289	-0.0453050205696988	0.465904184467449	-0.0972410681854781	0.922534954867207	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	1.046	1.287	0.544	0.333
hsa-miR-4456-3p:Novel	1.92520571719472	-0.0267165050017116	0.457155457108568	-0.0584407439226232	0.953397561255383	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	1.901	2.197	0.612	1.006
hsa-miR-4457	2.8183017698991	0.0615312715514492	0.347892687545938	0.176868539507098	0.85961165082471	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	2.846	2.505	2.07	2.46
hsa-miR-4457-5p:Novel	0.828289842079944	-0.520357260514983	0.45829130767896	-1.13542904217485	0.256195596978323	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	0.761	1.583	0	0.82
hsa-miR-4458	0.897957361486447	0.203347965302869	0.683537745762029	0.297493396032095	0.76608984910726	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	0.913	0.735	0	0
hsa-miR-4458-3p:Novel	5.50805546656028	-0.125843153364446	0.318082762774434	-0.395630219842146	0.692377840110441	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	5.239	8.52	3.674	3.997
hsa-miR-4460	1.81826760784812	0.445924210590891	0.435553529017172	1.02381034909101	0.305924861244021	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	1.844	1.533	1.113	1.006
hsa-miR-4460-3p:Novel	7.84846213209687	-0.19484102727913	0.463034903414422	-0.420791231594791	0.673907535054343	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	7.461	12.19	2.755	6.226
hsa-miR-4462	4.94088196538889	-0.165886064053607	0.351143831690605	-0.472416283820044	0.63662968357369	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	4.791	6.621	3.341	3.331
hsa-miR-4462-5p:Novel	2.89192815996859	0.199566197242772	0.431372704552769	0.462630563168512	0.64362919745034	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	2.909	2.698	1.601	2.053
hsa-miR-4463	6.33174466965518	-0.817474910568335	0.468908142476787	-1.74335831800746	0.0812710443916309	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	5.918	10.967	2.343	3.144
hsa-miR-4463-5p:Novel	3.65294687087699	0.149893056723687	0.354468864794675	0.422866636849789	0.6723925658476	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	3.517	5.178	2.098	3.317
hsa-miR-4464	1.65547921344883	0.709869671494828	0.641529238697479	1.10652738593194	0.268498317290359	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	1.58	2.497	0.099	0
hsa-miR-4464-3p:Novel	2.1599364484558	-1.05570322484606	0.531177005301289	-1.98747915348341	0.0468693238058273	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	1.958	4.422	0.619	1.303
hsa-miR-4465	0.808510831001742	-0.289352012439286	0.608171927010893	-0.475773378527062	0.634235837619979	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	0.745	1.524	0	0.333
hsa-miR-4465-5p:Novel	0.990982914303343	-0.360391291314115	0.496288791459318	-0.726172538078883	0.467733004884581	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	0.953	1.419	0.147	1.245
hsa-miR-4466	6.92877844041942	-0.157630130449768	0.398555558077772	-0.395503530825204	0.692471316367458	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	6.132	15.856	3.231	4.79
hsa-miR-4466-3p:Novel	70.4564951946084	-0.162900732505883	0.402666627248527	-0.404554838872555	0.685804760342159	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	72.018	52.952	29.976	44.318
hsa-miR-4467	3.47101439058628	0.0525260521146799	0.481818867646166	0.109016179402201	0.913189657512258	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	2.912	9.734	1.316	2.331
hsa-miR-4467-3p:Novel	6.44951612287285	-0.679307994918492	0.41045173089	-1.65502528993	0.0979193680316192	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	6.374	7.295	3.785	3.155
hsa-miR-4468	5.58134297883309	0.953930737014761	0.445860692679539	2.13952643208312	0.0323930575845445	0.939938554244866	a.drinker_vs_a.no_drinker	FALSE	5.695	4.308	2.899	2.383
hsa-miR-4468-5p:Novel	1.0809622685341	-0.788645939295938	0.524574289591566	-1.50340181542252	0.132735458736849	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	1.025	1.709	0.298	1.046
hsa-miR-4469	4.89085539808045	0.218092620281477	0.385361495293849	0.565942946933958	0.571432565324385	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	4.802	5.891	2.923	3.144
hsa-miR-4469-5p:Novel	8.65226165624016	-0.618664560691018	0.387778731867996	-1.5954061165521	0.110621449116568	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	8.701	8.11	5.141	7.149
hsa-miR-4470	4.46650549224694	-0.0186970656341427	0.510304665687382	-0.0366390254515068	0.97077282659715	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	4.435	4.825	1.556	2.665
hsa-miR-4470-5p:Novel	2.08767234887521	0.113381255259777	0.464793319136819	0.243939081289594	0.807278000784626	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	2.069	2.301	0.937	0.666
hsa-miR-4471	9.44052827968358	-0.385595953649138	0.375008338074244	-1.02823301377581	0.30384023239522	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	9.422	9.65	5.573	4.99
hsa-miR-4471-5p:Novel	1.02257502591041	-0.167864647569942	0.613756504348001	-0.273503655571464	0.784466082690785	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	1.028	0.963	0	0
hsa-miR-4472	19.1503064380803	-0.26307636474371	0.29194880465814	-0.901104442101627	0.367532791322815	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	18.665	24.59	12.045	18.565
hsa-miR-4472-1-5p:Novel	3.0156978809885	-0.103626113864028	0.486156315272575	-0.213153898465616	0.831206925587009	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	2.785	5.602	1.023	2.055
hsa-miR-4472-2-3p:Novel	6.19322990584877	0.180086170123721	0.336797025597764	0.534702376911125	0.592855677620372	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	5.728	11.407	3.7	4.643
hsa-miR-4473	6.49313399945742	0.426482747636626	0.395449980921882	1.07847456874925	0.280822024980905	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	6.314	8.506	1.787	1.797
hsa-miR-4473-5p:Novel	1.26372595312518	-0.894427162996485	0.426881409363158	-2.09525911266746	0.0361479650137112	0.97571483858715	a.drinker_vs_a.no_drinker	FALSE	1.048	3.682	0.413	1.006
hsa-miR-4474-3p	2.8570444861017	0.580370634679673	0.585971158610261	0.990442321523347	0.32195796813361	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	2.81	3.389	0.698	0.791
hsa-miR-4474-5p	0.50222916680664	-0.347450292786545	0.683018435077423	-0.508698264853071	0.610963738827503	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	0.468	0.888	0	0
hsa-miR-4475	1.73816918463727	0.11098639256002	0.541726846911454	0.20487519345365	0.837669636869025	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	1.603	3.251	0.597	0.663
hsa-miR-4475-5p:Novel	0.404174427945266	-0.988054166000045	0.732331247377985	-1.34919023261351	0.177275871249327	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	0.362	0.877	0	0
hsa-miR-4476	3.68442788346874	-0.486862244653129	0.344721773760565	-1.41233389275634	0.157851671332805	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	3.41	6.762	2.297	3.91
hsa-miR-4476-5p:Novel	84.504348887663	-0.294236982528829	0.980943152632386	-0.29995314380781	0.764212896634844	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	90.586	16.325	1.077	0.999
hsa-miR-4477a	1.82624714336134	-0.000401180130854741	0.472271107500155	-0.000849469985530734	0.999322221095194	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	1.842	1.648	0.946	0
hsa-miR-4477b-3p:Novel	0.751446910501837	1.11915741419743	0.689144807583606	1.62398004291958	0.104380067917852	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	0.793	0.289	0	0
hsa-miR-4477b-5p:Novel	1.18532380538128	-0.10617271396968	0.522223866558854	-0.203308812117867	0.838893668289333	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	1.152	1.554	0.421	0
hsa-miR-4478	3.76956217153387	-0.932704228995796	0.426588172187329	-2.18642777696662	0.0287843232594663	0.902941138511189	a.drinker_vs_a.no_drinker	FALSE	6.96	11.81	1.339	1.99
hsa-miR-4478-3p:Novel	4.51818219886469	-1.08180423345597	0.362797627584391	-2.98183932640058	0.00286522328664858	0.36497433497079	a.drinker_vs_a.no_drinker	FALSE	3.705	13.631	2.387	4.766
hsa-miR-4479	5.92364219004729	0.0932900442851102	0.429427357599959	0.217242899489455	0.828019053938609	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	6.029	4.746	3.076	3.735
hsa-miR-4479-5p:Novel	2.31034216419803	-0.266587393187109	0.396449538559829	-0.6724371382939	0.501305446498707	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	2.183	3.738	1.047	2.607
hsa-miR-448	3.03882767230109	-0.178833329314922	0.398455721949935	-0.448816065282635	0.653564348599545	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	2.867	4.966	1.787	2.013
hsa-miR-448-5p:Novel	4.69900698269388	-0.2472962917837	0.389535736990305	-0.634848791267268	0.525527038084084	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	4.369	8.402	2.749	2.695
hsa-miR-4480	4.35514858993275	0.0485609926656789	0.552385365557828	0.0879114395375763	0.92994706437297	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	4.574	1.9	1.011	0
hsa-miR-4480-5p:Novel	0.813705581795289	0.27870368877927	0.479068014663633	0.581762255563973	0.560726831074649	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	0.812	0.835	0	0.333
hsa-miR-4481	0.186252582022128	0.578477077661294	1.62285973327989	0.35645537676393	0.72149956442781	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	0.195	0.084	0	0
hsa-miR-4481-3p:Novel	3.81539438699701	0.312369837823923	0.352125016854906	0.887099248482638	0.375025468646542	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	3.624	5.963	2.175	3.816
hsa-miR-4482-3p	0.438003325730372	0.562106511693401	0.786009578418938	0.715139518813602	0.47452283676742	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	0.451	0.296	0	0
hsa-miR-4482-5p	3.1163301363624	-0.733108613126572	0.371685272315223	-1.97239080408015	0.0485650108081533	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	2.901	5.527	1.664	4.919
hsa-miR-4483	0.352979098520727	-0.365250771526743	0.901406750974156	-0.405200838724598	0.685329888540962	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	0.364	0.225	0	0
hsa-miR-4483-5p:Novel	11.9351051953926	-0.661524268050255	0.668677142793079	-0.989302947139861	NA	NA	a.drinker_vs_a.no_drinker	NA	12.568	4.842	0.6	3.331
hsa-miR-4484	4.49971210488783	-0.135319942053353	0.483236931648418	-0.280028146010591	0.779455910999975	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	4.574	3.665	2.018	2.607
hsa-miR-4484-5p:Novel	4.13293442225838	-0.705678499994669	0.396894117182289	-1.77800191397284	0.0754035405397487	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	3.775	8.145	1.974	4.841
