ID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	comparison	treshold	_16.x	16_.x	_16.y	16_.y
hsa-miR-17-3p	0.843002564258245	-0.202562483250873	0.519091705903947	-0.390224850343409	0.696370287425846	NA	U16_vs_never	NA	0.962	1.516	0.289	0
hsa-miR-17-5p	6.19601241550174	-0.0241933272878333	0.753589352320589	-0.0321041256930353	0.974389013280477	0.99555815608851	U16_vs_never	FALSE	2.861	66.683	0	0
hsa-miR-181a-2-3p	1.18142481184746	-0.736856609540075	0.506776077123752	-1.45400827466475	0.145944012088039	NA	U16_vs_never	NA	0.848	3.933	0	0.084
hsa-miR-181a-3p	10.8055697691369	-0.757220689018318	0.375218978101648	-2.01807673175098	0.0435832705743985	0.388125172686312	U16_vs_never	FALSE	4.865	70.002	2.899	3.107
hsa-miR-181a-5p	5.39824214978514	0.0971156238732686	0.30024436698776	0.323455273607939	0.746350474948507	0.944273912028297	U16_vs_never	FALSE	6.617	11.975	4.182	4.774
hsa-miR-181b-2-3p	0.894874303330514	-0.688455943144673	0.554156484013941	-1.24234934175624	0.214107697688323	NA	U16_vs_never	NA	0.729	0.381	0	0
hsa-miR-181b-3p	3.63585874007479	-0.593496843966871	0.468451496282876	-1.26693339369437	0.205179107033764	0.685528324902529	U16_vs_never	FALSE	2.234	9.842	1.02	1.103
hsa-miR-181b-5p	28.6378264515027	0.0778261701804356	0.219721027795439	0.354204469919428	0.723185653962063	0.938435104506125	U16_vs_never	FALSE	31.571	35.293	21.508	21.36
hsa-miR-181c-3p	20.4064925396467	-0.254287239160681	0.311031944599324	-0.817559879543105	0.413608544487624	0.824281972507735	U16_vs_never	FALSE	22.362	14.705	9.592	6.558
hsa-miR-181c-5p	0.918479311173633	-0.316261168688411	0.435404650229785	-0.726361485853457	0.467617195290496	NA	U16_vs_never	NA	1.422	0.537	0.436	0
hsa-miR-181d-3p	2.40261946528052	0.178425468633496	0.316492638464498	0.56375866907726	0.572918383481199	0.900991634653796	U16_vs_never	FALSE	2.651	1.591	1.74	0.634
hsa-miR-181d-5p	3.70792119747563	0.07965283019308	0.414636343316736	0.192102866709477	0.847661629425069	0.971523616328605	U16_vs_never	FALSE	5.018	4.011	1.172	0
hsa-miR-182-3p	15.1393070710429	0.184912158408168	0.343628532423211	0.538116427946766	0.590496671603273	0.905452607682491	U16_vs_never	FALSE	16.343	32.172	11.511	8.3
hsa-miR-182-5p	59.2652382483389	0.148383485768011	0.361262130645077	0.410736341235255	0.681265876196524	0.927360663062806	U16_vs_never	FALSE	54.099	227.303	21.265	31.935
hsa-miR-1825	1.38255050683171	-0.103465636436426	0.370514938596009	-0.279248218245904	0.78005434196612	NA	U16_vs_never	NA	1.644	1.117	0.867	0.588
hsa-miR-1825-5p:Novel	1.96525061066893	0.487493023179991	0.427436796679874	1.14050317372441	0.254076731233641	0.723067217837406	U16_vs_never	FALSE	1.816	11.919	0.679	0.858
hsa-miR-1827	14.0839142990385	0.8542563869116	0.488284888007502	1.74950404547125	0.0802039301268625	0.500495367760918	U16_vs_never	FALSE	33.163	8.1	3.038	4.088
hsa-miR-1827-5p:Novel	7.35019580485062	-0.0958744249973641	0.274753988137668	-0.348946436218153	0.727129522578799	0.938443336902241	U16_vs_never	FALSE	7.828	14.723	4.797	4.26
hsa-miR-183-3p	1.91876815856414	0.420955999341407	0.578673613394275	0.72744979138109	0.466950462118303	0.849974936851404	U16_vs_never	FALSE	3.29	1.558	0.297	0
hsa-miR-183-5p	12.7100305300989	0.343386803688704	0.449792621384939	0.763433607762162	0.445204843287173	0.83704316562587	U16_vs_never	FALSE	9.763	103.174	1.836	1.745
hsa-miR-184	3.52828133946283	-0.349026757228803	0.334317627053272	-1.04399747122274	0.296486559601622	0.763352823832417	U16_vs_never	FALSE	2.757	5.524	1.511	3.429
hsa-miR-184-5p:Novel	11.530119333389	0.452439770571067	0.451410796842061	1.00227946193623	0.31620863901637	0.776923579486876	U16_vs_never	FALSE	6.859	72.29	2.373	1.072
hsa-miR-1843	8.0374768766815	0.375451063529771	0.283660358908791	1.32359369837255	0.185638019151471	0.660818914092297	U16_vs_never	FALSE	11.988	3.522	4.44	3.391
hsa-miR-1843-3p:Novel	6.42911556567043	0.0439390267623467	0.320690186216612	0.137013942586531	0.891019774457731	0.977675957827805	U16_vs_never	FALSE	5.012	10.317	3.06	3.725
hsa-miR-185-3p	0.475065230749659	-0.854915756808268	0.700777979397111	-1.2199523699985	0.222482931302081	NA	U16_vs_never	NA	0.323	1.98	0	0.049
hsa-miR-185-5p	30.8521366339568	-0.365614804690255	0.475520903808013	-0.768872202593786	NA	NA	U16_vs_never	NA	11.917	299.542	2.448	1.964
hsa-miR-186-3p	1.59445836882172	-0.0131724390418072	0.465705168745664	-0.0282849320253113	0.977434898294563	0.99555815608851	U16_vs_never	FALSE	1.351	5.577	0.597	0
hsa-miR-186-5p	8.57669514968052	-0.31546704051486	0.469453266398727	-0.671988168140511	0.501591228740703	0.867671923910329	U16_vs_never	FALSE	5.668	68.714	1.358	1.645
hsa-miR-187-3p	5.84788392986195	0.0236225401680842	0.3551295571291	0.0665180909160335	0.94696535513845	0.990070603379653	U16_vs_never	FALSE	9.871	4.778	3.49	2.355
hsa-miR-187-5p	5.48418231817341	-1.33565148394303	0.413397037448483	-3.2309169223533	0.00123393799358634	0.147044277569039	U16_vs_never	FALSE	2.116	3.497	1.446	0.923
hsa-miR-188-3p	0.535366455146685	0.348426732021174	0.507878104807525	0.686044010802986	0.492685355772536	NA	U16_vs_never	NA	0.971	0.719	0.198	0.169
hsa-miR-188-5p	1.4435914314769	0.0424332154128316	0.401246866414876	0.105753387663736	0.915778020574059	NA	U16_vs_never	NA	1.753	2.117	0.679	0.683
hsa-miR-18a-3p	0.365497553717926	-0.584780114286367	0.958852339177628	-0.609875045815616	0.541944584040891	NA	U16_vs_never	NA	0.116	3.107	0	0
hsa-miR-18a-5p	1.65921483567849	-0.631074972667502	0.46606370199838	-1.3540530403067	0.175719456523199	0.65046566045738	U16_vs_never	FALSE	1.455	3.731	0	0
hsa-miR-18b-3p	0.225883513752796	-0.960364398988003	1.07538675637317	-0.893040939268133	0.37183524924416	NA	U16_vs_never	NA	0.1	0.036	0	0
hsa-miR-18b-5p	0.485193326249007	0.496178686497902	0.615773638209879	0.805780981368976	0.420369146027939	NA	U16_vs_never	NA	0.822	0.222	0	0
hsa-miR-1908-3p	3.68648681297717	0.676331904429264	0.37510774108353	1.80303371632807	0.0713829197142433	0.477916262974858	U16_vs_never	FALSE	5.121	5.304	2.899	0.74
hsa-miR-1908-5p	2.03178529140336	0.984861827366045	0.370213326253463	2.66025493283234	0.00780815264409405	0.243883550180112	U16_vs_never	FALSE	4.193	2.023	1.525	0.488
hsa-miR-1909-3p	1.59455253942696	0.805387005194828	0.490389512250875	1.64234141447708	0.100519268867152	0.547702074282047	U16_vs_never	FALSE	2.944	0.64	1.02	0.261
hsa-miR-1909-5p	3.2740001898245	-0.677688210218504	0.42867720949502	-1.58088229373523	0.113904953534321	0.565483211812304	U16_vs_never	FALSE	2.387	0.901	1.396	0.253
hsa-miR-190a-3p	0.0268047736250263	-0.496759487326744	4.04945473762403	-0.122673179357034	0.902365903193496	NA	U16_vs_never	NA	0.027	0	0	0
hsa-miR-190a-5p	0.293517918501337	-0.244003502921113	0.795793274199928	-0.306616694098638	0.759135145286654	NA	U16_vs_never	NA	0.569	0.164	0	0
hsa-miR-190b-3p	0.0541531017479816	-0.166957624337748	2.43952664523516	-0.0684385328046514	0.945436548978848	NA	U16_vs_never	NA	0.091	0	0	0
hsa-miR-190b-5p	2.08961213104983	0.0110613918066861	0.497517464445456	0.0222331728977903	0.982261955979745	0.995686656229714	U16_vs_never	FALSE	5.516	0.778	0.404	0.169
hsa-miR-191-3p	0.891499641996974	-0.687584884029877	0.566919277103696	-1.21284442388808	0.225189307261822	NA	U16_vs_never	NA	0.921	0.796	0	0
hsa-miR-191-5p	50.5911555216446	-0.158143952182364	0.423388603340072	-0.37351962460676	0.708761742167184	0.932260772953334	U16_vs_never	FALSE	28.065	438.174	4.574	5.042
hsa-miR-1910-3p	29.6903191221582	-0.0415090444699292	0.346760163883235	-0.119705343327461	0.904716567436678	0.978187353089832	U16_vs_never	FALSE	14.853	138.36	8.701	8.601
hsa-miR-1910-5p	0.738378182062961	-1.05793092711581	0.648425051459659	-1.63153925767414	0.102776583292911	NA	U16_vs_never	NA	0.186	0.332	0	0
hsa-miR-1911-3p	0.675242561466545	0.111552653757875	0.675360553180963	0.165174962073902	0.868806271930393	NA	U16_vs_never	NA	0.784	0.06	0	0
hsa-miR-1911-5p	0.674051888561668	0.0713653377792042	0.611994497457701	0.116611077510769	0.907168259035262	NA	U16_vs_never	NA	0.821	1.315	0	0
hsa-miR-1912-3p	0.210914743888207	-0.0560986107976488	1.00392174093585	-0.0558794660083303	0.95543782901778	NA	U16_vs_never	NA	0.256	0.186	0	0
hsa-miR-1912-5p	3.3916914036234	-0.116008024757616	0.370108907092284	-0.313442942157267	0.753944163550714	0.945776039334422	U16_vs_never	FALSE	3.014	4.317	2.22	2.302
hsa-miR-1913	9.9987646249657	-0.0182758201651234	0.232773411178599	-0.0785133494095723	0.937419711709407	0.990070603379653	U16_vs_never	FALSE	12.193	7.517	5.377	4.251
hsa-miR-1913-5p:Novel	1.92224261951097	-0.0806371826311424	0.385395965732083	-0.209232036142276	0.834267104626275	0.971523616328605	U16_vs_never	FALSE	1.996	1.482	1.224	0.581
hsa-miR-1914-3p	1.01175425319211	-0.218681132066636	0.374338799848233	-0.584179711414619	0.55909941001708	NA	U16_vs_never	NA	1.229	0.798	0.612	0.415
hsa-miR-1914-5p	0.4611338653883	-0.853121756363185	0.753931495147109	-1.13156402385965	0.257817772317109	NA	U16_vs_never	NA	0.355	0.078	0	0
hsa-miR-1915-3p	10.9096880515091	0.477002773589923	0.291951221025259	1.63384407818131	0.102291594367679	0.548883444408608	U16_vs_never	FALSE	15.11	10.618	8.826	3.934
hsa-miR-1915-5p	0.367060656494923	-0.975367788351272	0.674025646080146	-1.44707815499841	0.147875035501842	NA	U16_vs_never	NA	0.239	0.323	0	0
hsa-miR-192-3p	1.29425000100055	0.0967186742251153	0.424350321275906	0.227921765050887	0.819707061942108	NA	U16_vs_never	NA	0.92	6.777	0.504	0.448
hsa-miR-192-5p	1479.82104176763	-0.411400703537593	0.405784861405262	-1.01383945697945	0.310659364313757	0.774325422133634	U16_vs_never	FALSE	643.91	13704.979	56.541	63.717
hsa-miR-193a-3p	1.33225890246497	0.484385101658081	0.559831822874243	0.865233239459648	0.386910784863748	NA	U16_vs_never	NA	1.697	1.731	0.404	0.084
hsa-miR-193a-5p	8.60483362084175	-0.572651484783323	0.278169850461062	-2.05863965427656	0.0395287710608348	0.383593640316557	U16_vs_never	FALSE	7.181	21.829	4.03	4.668
hsa-miR-193b-3p	0.949007951174885	-0.0789387696006763	0.870966839751254	-0.0906334960160149	0.927783815483332	NA	U16_vs_never	NA	1.037	0.164	0	0
hsa-miR-193b-5p	3.47914138273987	-0.138012039445213	0.419701782194563	-0.328833579699297	0.742281480321809	0.943639363953402	U16_vs_never	FALSE	3.187	2.096	1.53	1.092
hsa-miR-194-1-3p:Novel	198.936909584667	-0.125018054261088	0.393288144805039	-0.317879030711852	0.750576699304543	0.944273912028297	U16_vs_never	FALSE	79.819	1893.572	17.927	11.048
hsa-miR-194-3p	160.348138537357	-0.735934038970095	0.333596440755368	-2.20606082398153	0.0273797412476313	0.326275249867606	U16_vs_never	FALSE	79.073	1338.976	18.179	19.699
hsa-miR-194-5p	67.8854667688763	-0.419895039057961	0.247480126443511	-1.69668185115383	0.0897568256911424	0.523306709646474	U16_vs_never	FALSE	58.792	78.629	36.763	36.426
hsa-miR-195-3p	6.4299556214277	-0.00833462473932644	0.336332691165516	-0.0247808939132379	0.980229730827447	0.995686656229714	U16_vs_never	FALSE	6.39	6.667	4.99	3.783
