ID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	comparison	treshold	never.x	former.x	_16.x	16_.x	never.y	former.y	_16.y	16_.y
hsa-miR-151b	6.91935275840945	0.499158005915996	0.393339338693282	1.26902640242966	0.204431647518696	0.548830535347169	16__vs_never	FALSE	6.592	6.159	8.482	8.755	3.279	3.114	4.687	3.849
hsa-miR-151b-5p:Novel	1.12958736872724	-0.290342154505883	0.603228966782618	-0.481313349480632	0.630293810677247	0.843889864358266	16__vs_never	FALSE	1.074	0.967	1.363	1.693	0.519	0.398	0.679	0.371
hsa-miR-152-3p	29.0313991184417	1.19229839473072	0.431779342732202	2.76136043745429	0.00575611119683481	0.0647497395263862	16__vs_never	FALSE	13.444	15.31	21.94	236.135	3.878	3.395	9.147	4.887
hsa-miR-152-5p	5.84966209041566	-0.891039311063104	0.532240714574161	-1.67412842847998	0.0941053617429632	0.374913348225972	16__vs_never	FALSE	7.572	3.713	4.332	4.081	3.229	2.347	2.433	3.048
hsa-miR-153-1-5p:Novel	1.26173476889928	-0.39105559459947	0.663766854080728	-0.589146011427545	0.555763330182123	0.807332182663936	16__vs_never	FALSE	1.334	1.112	0.879	1.94	0.289	0.142	0.349	0.494
hsa-miR-153-2-5p	3.65293213062611	0.3159619286004	0.464978780012391	0.67951902792635	0.496809055397823	0.780113569959766	16__vs_never	FALSE	3.139	3.415	4.818	5.96	2.013	1.64	3.061	1.994
hsa-miR-153-3p	15.3334399512651	0.269973014899027	0.418801644190372	0.644632175265068	0.519165578885787	0.791934409446232	16__vs_never	FALSE	17.002	11.256	11.352	26.878	8.399	6.085	7.231	10.623
hsa-miR-1537-3p	0.148597995886326	-0.0994552245898091	1.70100937378919	-0.058468357742357	0.953375566224861	NA	16__vs_never	NA	0.195	0.083	0.155	0.044	0	0	0	0
hsa-miR-1537-5p	0.078380957486273	-0.413538584694487	2.91206332853517	-0.142008788285008	0.88707306399401	NA	16__vs_never	NA	0.085	0.111	0.005	0	0	0	0	0
hsa-miR-1538	13.1144520777639	-1.15598308063633	0.517899776067777	-2.23205943322332	0.0256110351163333	0.179856026268939	16__vs_never	FALSE	12.92	10.822	21.339	6.45	7.254	4.975	8.826	2.93
hsa-miR-1538-5p:Novel	2.87885789102186	-0.356734137199075	0.531070237123618	-0.671726849411141	0.501757605231536	0.78311697840709	16__vs_never	FALSE	3.537	1.66	2.746	3.142	1.588	1.143	1.802	1.241
hsa-miR-1539	2.74311703818729	-0.746420761096646	0.600143231259949	-1.24373769829845	0.213596116613098	0.560319494430909	16__vs_never	FALSE	2.915	3.046	1.511	1.79	1.32	1.299	1.007	0.269
hsa-miR-1539-5p:Novel	8.30848917312594	-0.545193844043835	0.463624424733861	-1.17593857216819	0.23961942379768	0.587300498346692	16__vs_never	FALSE	9.336	7.029	6.248	8.717	4.792	3.809	4.687	6.32
hsa-miR-154-3p	0.485330252426464	0.324877253683529	1.12612082131701	0.288492360263424	0.772969877674659	NA	16__vs_never	NA	0.6	0.16	0.025	2.016	0	0	0	0
hsa-miR-154-5p	0.855453224501989	0.186751615694477	0.836391967262398	0.22328241184063	0.823315715067286	NA	16__vs_never	NA	0.515	1.476	0.407	1.356	0	0	0	0.084
hsa-miR-155-3p	0.0299566293487493	-0.155459040417416	5.27415175403736	-0.0294756479652699	0.976485240609478	NA	16__vs_never	NA	0.04	0.011	0.047	0	0	0	0	0
hsa-miR-155-5p	11.262635715049	1.06390049089845	0.718376790331409	1.48097837404747	0.138612336375301	0.449270232371577	16__vs_never	FALSE	2.674	3.212	2.493	138.877	0.755	0.894	0.554	0.562
hsa-miR-1587	0.815458670676566	0.0751071565453729	0.716336431448522	0.104848997270035	0.916495630083005	NA	16__vs_never	NA	0.766	0.894	0.766	0.775	0	0	0	0
hsa-miR-1587-3p:Novel	17.5629790052991	0.268784443426336	0.359774519756614	0.747091382703166	0.455008401486926	0.745649891955502	16__vs_never	FALSE	14.009	14.832	14.356	63.876	9.34	8.851	11.003	9.745
hsa-miR-15a-3p	0.527038084233974	-0.37703639470842	0.866090173992764	-0.435331569425668	0.663321773194291	NA	16__vs_never	NA	0.544	0.444	0.605	0.536	0	0	0	0
hsa-miR-15a-5p	1.86137017494878	2.09964442003719	0.612461957718612	3.42820381507164	0.00060758912093958	0.0121811818923854	16__vs_never	TRUE	1.233	1.532	1.165	9.823	0.471	0.489	0.198	0.494
hsa-miR-15b-3p	0.871502595464405	-0.139431535771961	0.933942041260311	-0.149293563853069	0.881321993661195	NA	16__vs_never	NA	0.959	0.702	1.244	0.039	0	0	0	0
hsa-miR-15b-5p	5.37997091102175	4.80943217650557	0.798436582513027	6.02356189813873	1.70619814724211e-09	2.01981361621137e-07	16__vs_never	TRUE	1.402	3.337	4.459	49.689	0	0	0.404	0
hsa-miR-16-1-3p	1.09725150821806	0.336524952094491	0.744592286947961	0.45195868664432	0.651298745018079	0.854830995359502	16__vs_never	FALSE	0.901	0.905	0.7	4.307	0	0	0	0.049
hsa-miR-16-2-3p	5.0189332884032	4.51295181406101	1.20473138057357	3.74602329351826	0.000179659916390776	0.00437877011909282	16__vs_never	TRUE	1.283	2.227	1.568	56.259	0	0	0	0
hsa-miR-16-5p	7.0770213545729	2.36159433039119	0.569382556244797	4.14764081633696	3.35918859466871e-05	0.00112850579004681	16__vs_never	TRUE	3.166	4.077	3.21	61.274	1.425	1.303	1.358	1.039
hsa-miR-17-3p	1.10970906969334	0.715798544924078	0.812974713740306	0.880468399356305	0.378605616831204	0.707679371009303	16__vs_never	FALSE	0.777	1.6	0.962	1.516	0	0	0.289	0
hsa-miR-17-5p	6.34083153468716	4.75361524233817	0.999326342512308	4.75681970955311	1.96666663941542e-06	9.22477974639007e-05	16__vs_never	TRUE	1.183	4.086	2.861	66.683	0	0	0	0
hsa-miR-181a-2-3p	1.19180220614987	0.586143539833457	0.678001991905323	0.864515955456524	0.387304519223726	0.71321409984458	16__vs_never	FALSE	1.014	1.035	0.848	3.933	0.229	0	0	0.084
hsa-miR-181a-3p	10.3116794182853	0.504281881177584	0.529174323152876	0.952959845392762	0.340610416217008	0.677164606242629	16__vs_never	FALSE	5.745	7.811	4.865	70.002	3.179	3.005	2.899	3.107
hsa-miR-181a-5p	5.33062959064385	0.994402883608198	0.425410712956718	2.33751255744556	0.0194125487647584	0.146325668730758	16__vs_never	FALSE	4.481	4.672	6.617	11.975	3.062	2.712	4.182	4.774
hsa-miR-181b-2-3p	0.835920164160515	-0.220864163245062	0.751497757903273	-0.293898632327642	0.768835363224482	NA	16__vs_never	NA	1.001	0.66	0.729	0.381	0	0	0	0
hsa-miR-181b-3p	3.49216261971895	-0.330050034725275	0.624425269536623	-0.528566108431518	0.597106476155129	0.827933888918254	16__vs_never	FALSE	3.354	2.833	2.234	9.842	1.242	1.281	1.02	1.103
hsa-miR-181b-5p	30.9597892737848	-0.0219881895797045	0.327544845399296	-0.0671303178436518	0.946477958177859	0.984096574432934	16__vs_never	FALSE	28.076	33.418	31.571	35.293	22.473	25.106	21.508	21.36
hsa-miR-181c-3p	19.6949189604376	-1.23860833666752	0.440809033724189	-2.80985243474504	0.00495642194296183	0.0592387737990534	16__vs_never	FALSE	22.027	14.911	22.362	14.705	12.274	10.729	9.592	6.558
hsa-miR-181c-5p	0.903784959470273	0.176390579201567	0.596197494151692	0.295859309929752	0.767337526585862	NA	16__vs_never	NA	0.86	0.801	1.422	0.537	0.344	0.116	0.436	0
hsa-miR-181d-3p	2.66945115895884	-0.379443832456376	0.482242570264363	-0.786831888873616	0.431380283353531	0.734338102015809	16__vs_never	FALSE	2.404	3.229	2.651	1.591	1.718	1.644	1.74	0.634
hsa-miR-181d-5p	3.24776169292344	-0.0283066158242689	0.592944400074406	-0.0477390727034724	0.961924194073123	0.990204367066577	16__vs_never	FALSE	3.327	2.093	5.018	4.011	0.431	0.114	1.172	0
hsa-miR-182-3p	15.2299794640275	0.907562874666113	0.47868378504405	1.89595491433368	0.0579660065366234	0.285056491908846	16__vs_never	FALSE	13.21	14.133	16.343	32.172	6.682	5.941	11.511	8.3
hsa-miR-182-5p	64.803108898565	2.195535301788	0.514393112609099	4.26820509056162	1.97052118881884e-05	0.000699816525057663	16__vs_never	TRUE	44.739	67.749	54.099	227.303	21.392	13.515	21.265	31.935
hsa-miR-1825	1.41167411710181	0.329175955801616	0.495772670512346	0.663965513592017	0.506712383693807	0.785611832167438	16__vs_never	FALSE	1.337	1.442	1.644	1.117	0.667	0.987	0.867	0.588
hsa-miR-1825-5p:Novel	1.75569389887624	2.17663801136312	0.578490888583229	3.76261416440609	0.000168146509833108	0.00422234569136472	16__vs_never	TRUE	0.889	1.069	1.816	11.919	0.276	0.142	0.679	0.858
hsa-miR-1827	21.6578161547957	-0.387219610658691	0.804955490581576	-0.481044747429361	0.630484696016105	0.843889864358266	16__vs_never	FALSE	10.952	36.626	33.163	8.1	2.571	2.091	3.038	4.088
hsa-miR-1827-5p:Novel	7.14745194792655	0.339831826876326	0.377677652730131	0.899793314271502	0.36823025297101	0.699328043457548	16__vs_never	FALSE	6.592	5.99	7.828	14.723	4.81	4.137	4.797	4.26
hsa-miR-183-3p	1.7348528584899	0.347441067286794	0.84062131645866	0.413314604904954	0.67937613082053	0.863160475192321	16__vs_never	FALSE	1.576	1.321	3.29	1.558	0	0	0.297	0
hsa-miR-183-5p	11.9240947088672	2.96321301207852	0.608456754211328	4.87004703550277	1.11571686890196e-06	6.02972203497884e-05	16__vs_never	TRUE	5.177	5.373	9.763	103.174	1.425	1.056	1.836	1.745
hsa-miR-184	3.04786622391123	0.761779634623726	0.445332969745704	1.71058440846794	0.0871578592333926	0.358732513334792	16__vs_never	FALSE	3.41	1.946	2.757	5.524	1.837	1.534	1.511	3.429
hsa-miR-184-5p:Novel	9.00743479098036	1.80033657883026	0.611043202042845	2.94633271888364	0.00321566299836599	0.0432115579131775	16__vs_never	TRUE	5.141	3.325	6.859	72.29	1.631	2.076	2.373	1.072
hsa-miR-1843	9.34607373861286	-0.498766345478063	0.469888066206401	-1.06145778398845	0.288481908530201	0.626141972389905	16__vs_never	FALSE	7.707	11.781	11.988	3.522	5.824	5.833	4.44	3.391
hsa-miR-1843-3p:Novel	6.03756216944425	-0.175031053157113	0.455556442948379	-0.384213758506642	0.7008200216734	0.872296135447324	16__vs_never	FALSE	6.48	4.614	5.012	10.317	3.803	2.738	3.06	3.725
hsa-miR-185-3p	0.537003221597134	0.389643136982461	0.900008335059879	0.432932809401745	0.665063583574949	NA	16__vs_never	NA	0.36	0.612	0.323	1.98	0	0	0	0.049
hsa-miR-185-5p	36.303235093042	3.95304403788258	0.674593560424835	5.8598899689957	4.63173963738975e-09	4.79771030772954e-07	16__vs_never	TRUE	8.763	38.382	11.917	299.542	1.479	1.877	2.448	1.964
hsa-miR-186-3p	1.67079434316425	0.90377819416146	0.616939417295705	1.46493832104793	0.14293774642588	0.456277146389128	16__vs_never	FALSE	1.192	1.754	1.351	5.577	0.399	0.41	0.597	0
hsa-miR-186-5p	8.26289971154936	3.44961898038745	0.631554877203559	5.46210488574153	4.70521928008064e-08	3.89905837676016e-06	16__vs_never	TRUE	3.433	4.984	5.668	68.714	1.024	0.992	1.358	1.645
hsa-miR-187-3p	6.42313801031228	0.249889824616866	0.553166700237891	0.451744156886885	0.651453303453899	0.854830995359502	16__vs_never	FALSE	5.09	7.299	9.871	4.778	2.805	2.265	3.49	2.355
hsa-miR-187-5p	6.03116034253589	-0.759393229020607	0.614874376117841	-1.23503801510679	0.216816356379705	0.563846924170498	16__vs_never	FALSE	6.667	6.859	2.116	3.497	2.755	1.684	1.446	0.923
hsa-miR-188-3p	0.495873778016951	0.735595536183556	0.696249960887499	1.05651070377929	0.290734953232783	NA	16__vs_never	NA	0.428	0.347	0.971	0.719	0	0	0.198	0.169
hsa-miR-188-5p	1.40726660007095	0.94915424242507	0.554751426074939	1.7109541279428	0.08708958124367	0.358732513334792	16__vs_never	FALSE	1.325	1.203	1.753	2.117	0.344	0.489	0.679	0.683
hsa-miR-18a-3p	0.372532742815195	1.02385487470507	1.25568618273711	0.815374803657792	0.4148578023678	NA	16__vs_never	NA	0.172	0.253	0.116	3.107	0	0	0	0
hsa-miR-18a-5p	1.50936575258005	0.275920283559233	0.666260978682031	0.414132438170169	0.678777117682174	0.863160475192321	16__vs_never	FALSE	1.541	0.972	1.455	3.731	0	0	0	0
hsa-miR-18b-3p	0.240750184259666	-0.337100590477187	1.28117973204317	-0.26311733010293	0.792460146944564	NA	16__vs_never	NA	0.274	0.275	0.1	0.036	0	0	0	0
hsa-miR-18b-5p	0.490319148449215	0.510737071212329	0.90777992423368	0.56262212633032	0.573692221949057	NA	16__vs_never	NA	0.406	0.527	0.822	0.222	0	0	0	0
hsa-miR-1908-3p	3.3897357834894	-1.09918672892842	0.562674990559099	-1.95350201692139	0.0507601385249675	0.263995197433199	16__vs_never	FALSE	3.353	2.213	5.121	5.304	1.577	1.612	2.899	0.74
hsa-miR-1908-5p	3.12652118622343	-0.386731023969878	0.614785458237096	-0.629050376498549	0.529316076353383	0.79389600261014	16__vs_never	FALSE	1.648	5.251	4.193	2.023	0.849	1.048	1.525	0.488
hsa-miR-1909-3p	1.98234201279175	-0.741389714254048	0.753066838036205	-0.984493907854704	0.324872725399325	0.661452576038265	16__vs_never	FALSE	1.451	2.659	2.944	0.64	0.276	0.666	1.02	0.261
hsa-miR-1909-5p	2.88997513744053	-1.64406165436557	0.62537090260729	-2.62893851874331	0.0085651844604117	0.0855142512794518	16__vs_never	FALSE	3.99	1.542	2.387	0.901	1.577	0.93	1.396	0.253
hsa-miR-190a-3p	0.047983894606878	0.0293289006928888	4.78661720891327	0.00612727097505828	0.99511117567972	NA	16__vs_never	NA	0.03	0.095	0.027	0	0	0	0	0
hsa-miR-190a-5p	0.319317768904769	-0.0606804071843739	1.00246714362663	-0.0605310683448935	0.951732672247428	NA	16__vs_never	NA	0.248	0.353	0.569	0.164	0	0	0	0
hsa-miR-190b-3p	0.0642620465259435	-0.0393459627602648	3.13837669442167	-0.0125370427425747	0.989997149195342	NA	16__vs_never	NA	0.051	0.085	0.091	0	0	0	0	0
hsa-miR-190b-5p	1.83359945248684	-0.427110715473875	0.678805856508691	-0.629208942996806	0.529212274831218	0.79389600261014	16__vs_never	FALSE	1.466	1.066	5.516	0.778	0.328	0.592	0.404	0.169
hsa-miR-191-3p	0.978125119831845	-0.429431268148442	0.766053316950513	-0.560576214013291	0.57508647039936	NA	16__vs_never	NA	0.942	1.06	0.921	0.796	0	0.107	0	0
hsa-miR-191-5p	47.4416607379038	3.72416645841886	0.595565070983697	6.25316466640268	NA	NA	16__vs_never	NA	17.62	25.201	28.065	438.174	4.669	3.887	4.574	5.042
hsa-miR-1910-3p	34.1169285410908	0.771196805450716	0.528571028194474	1.45902208845047	0.144559028284873	0.456323710721635	16__vs_never	FALSE	21.733	40.479	14.853	138.36	8.904	6.623	8.701	8.601
hsa-miR-1910-5p	0.719292031963972	-0.23641113499112	0.822316832060618	-0.287493975282866	0.773734114354008	NA	16__vs_never	NA	0.945	0.61	0.186	0.332	0	0	0	0
hsa-miR-1911-3p	0.676915661418964	-0.639840355032951	0.902912508423598	-0.708640481844751	0.47854760811159	NA	16__vs_never	NA	0.736	0.629	0.784	0.06	0	0	0	0
hsa-miR-1911-5p	0.69239231703746	1.31879124648875	0.834104420113638	1.58108650989894	0.113858258778214	NA	16__vs_never	NA	0.524	0.768	0.821	1.315	0	0	0	0
hsa-miR-1912-3p	0.216036988812679	0.381885551038416	1.23056634394514	0.310333167258668	0.756307611499265	NA	16__vs_never	NA	0.213	0.202	0.256	0.186	0	0	0	0
hsa-miR-1912-5p	3.39278610809809	-0.0144766799756931	0.501336445556608	-0.0288761770743006	0.97696334563797	0.992776781927777	16__vs_never	FALSE	3.472	3.095	3.014	4.317	1.47	1.66	2.22	2.302
hsa-miR-1913	9.8011281210285	-0.422797458256995	0.353426350326059	-1.19628165208094	0.231586666334328	0.581547990369523	16__vs_never	FALSE	9.616	9.175	12.193	7.517	6.307	5.643	5.377	4.251
hsa-miR-1913-5p:Novel	1.8695181138175	-0.158547669155395	0.547709743664116	-0.28947388829479	0.772218759075807	0.90800438281987	16__vs_never	FALSE	1.983	1.629	1.996	1.482	0.585	0.813	1.224	0.581
hsa-miR-1914-3p	1.13189970429268	0.0154880257943363	0.505776358383561	0.0306222810489509	0.975570772773304	0.992776781927777	16__vs_never	FALSE	1.007	1.322	1.229	0.798	0.276	0.96	0.612	0.415
hsa-miR-1914-5p	0.419900649451524	-0.782565178185582	1.03316376508209	-0.757445435693736	0.448783044021274	NA	16__vs_never	NA	0.552	0.276	0.355	0.078	0	0	0	0
hsa-miR-1915-3p	11.4802258369031	0.216103840100552	0.481444875200353	0.448865179031391	0.653528916481216	0.854830995359502	16__vs_never	FALSE	10.744	10.908	15.11	10.618	5.659	4.512	8.826	3.934
hsa-miR-1915-5p	0.356022316848948	-0.284787473142132	0.889642029056359	-0.32011467965852	0.748881397966048	NA	16__vs_never	NA	0.414	0.299	0.239	0.323	0	0	0	0
hsa-miR-192-3p	1.22191842558253	0.875563473425335	0.548139784318455	1.597336114754	0.110190804640381	0.402253069509527	16__vs_never	FALSE	0.806	0.879	0.92	6.777	0	0.382	0.504	0.448
hsa-miR-192-5p	1184.04457696101	3.51693786953231	0.596844419394854	5.8925538301894	3.802721574404e-09	4.11024601476885e-07	16__vs_never	TRUE	405.528	151.997	643.91	13704.979	77.633	40.097	56.541	63.717
hsa-miR-193a-3p	1.20544584704339	0.831691853637888	0.780666806661445	1.06536085118651	0.286712665573318	0.62359377656629	16__vs_never	FALSE	1.043	1.118	1.697	1.731	0	0	0.404	0.084
hsa-miR-193a-5p	8.11737395915652	0.165307597502304	0.408147010041237	0.405019743953538	0.685462998023076	0.86438542478774	16__vs_never	FALSE	7.996	5.631	7.181	21.829	5.699	4.428	4.03	4.668
hsa-miR-193b-3p	0.836357266699478	-0.861405450067518	1.20238864608436	-0.716411829796237	0.473737092481338	NA	16__vs_never	NA	1.111	0.395	1.037	0.164	0	0	0	0
hsa-miR-193b-5p	5.33279787530259	-0.401010213932167	0.659190857077844	-0.608337038698963	0.542963960370051	0.796817240543062	16__vs_never	FALSE	3.864	9.109	3.187	2.096	1.006	1.635	1.53	1.092
hsa-miR-194-1-3p:Novel	160.436292029557	3.15130497168186	0.540876536246414	5.82629262040345	5.66722118773793e-09	5.45315594537087e-07	16__vs_never	TRUE	44.387	33.904	79.819	1893.572	17.252	14.263	17.927	11.048
hsa-miR-194-3p	133.934807949941	2.44039284780054	0.47062839358467	5.18539229903369	2.15560630530238e-07	1.47404537855689e-05	16__vs_never	TRUE	53.872	43.558	79.073	1338.976	31.594	17.019	18.179	19.699
hsa-miR-194-5p	64.1972427211865	0.191779531853234	0.333004466154189	0.575906786080267	0.564678188512707	0.812684559220605	16__vs_never	FALSE	67.351	55.643	58.792	78.629	42.074	41.936	36.763	36.426
hsa-miR-195-3p	6.19554436056746	0.2886751205717	0.454358811434902	0.635346147816612	0.525202682169304	0.79389600261014	16__vs_never	FALSE	5.989	6.117	6.39	6.667	3.073	4.196	4.99	3.783
hsa-miR-195-5p	2.7360694191665	0.742472167096248	0.511316149958218	1.45208041474324	0.14647924698128	0.459782080802351	16__vs_never	FALSE	2.575	2.446	2.766	4.933	1.466	1.274	1.446	1.242
hsa-miR-196a-1-3p	0.1348512399913	0.287806442341038	1.96604280380552	0.146388696005984	0.883614550461291	NA	16__vs_never	NA	0.119	0.064	0.11	0.648	0	0	0	0
hsa-miR-196a-3p	9.53413869661721	0.858097698532745	0.547442181870083	1.56746726312074	0.117005512415777	0.414943942746964	16__vs_never	FALSE	5.525	4.689	7.31	69.791	2.496	2.567	3.49	2.221
hsa-miR-196a-5p	4.60615237677322	-0.389102405518508	0.486880404977399	-0.799174502692444	0.424189234268144	0.73231558082681	16__vs_never	FALSE	5.288	2.811	5.319	5.481	2.893	2.573	1.745	2.285
hsa-miR-196b-3p	0.397698091044498	-0.466554887702917	0.957046669931328	-0.487494395374046	0.625908013662073	NA	16__vs_never	NA	0.453	0.386	0.296	0.127	0	0	0	0
hsa-miR-196b-5p	4.65537143930309	2.16432048727351	0.608209203315657	3.55851321465492	0.00037296002972022	0.00813314591126725	16__vs_never	TRUE	2.656	2.627	4.114	31.624	0.526	0.584	1.126	0.886
hsa-miR-197-3p	1.57214373452723	0.537035849455235	0.843599445101227	0.636600524779617	0.524385083288518	0.79389600261014	16__vs_never	FALSE	1.362	1.306	0.671	6.194	0	0	0	0
hsa-miR-197-5p	57.1403343116146	-0.556144824975349	0.341165446492606	-1.63013233225365	0.103073531619415	0.389837384414471	16__vs_never	FALSE	59.559	54.137	53.907	46.952	42.434	36.596	43.977	29.917
hsa-miR-1972	1.04684438232005	-0.559719343280559	0.665329924912381	-0.841265847698449	0.400199018781418	0.722217371585507	16__vs_never	FALSE	1.074	0.714	1.446	1.438	0	0	1.02	0
hsa-miR-1972-5p:Novel	1.08340594573494	0.11615838206001	0.60007893535522	0.193571837330449	0.846511151622855	0.944466895359339	16__vs_never	FALSE	0.987	0.883	1.48	1.845	0	0.357	0.37	0.656
hsa-miR-1973	0.799877048358951	0.707121434293596	0.583711818936188	1.21142216305012	0.225733649492863	NA	16__vs_never	NA	0.791	0.79	0.578	1.223	0	0	0	0.494
hsa-miR-1973-5p:Novel	0.273898310732261	0.603031959345477	1.1795689613743	0.511230779286435	0.609189468599712	NA	16__vs_never	NA	0.313	0.219	0.113	0.496	0	0	0	0
hsa-miR-1976	4.5286742255376	-0.428359893002559	0.398746986476615	-1.07426490363628	0.282703970248812	0.623051480530627	16__vs_never	FALSE	5.107	3.42	3.966	5.455	3.735	3.173	2.433	2.349
hsa-miR-1976-5p:Novel	1.60178101353717	0.615652269161512	0.531796937278431	1.15768299139184	0.246993427451048	0.590915730271265	16__vs_never	FALSE	1.404	1.752	1.336	2.729	0.666	0.763	0.58	0.437
hsa-miR-198	0.563825369371274	-0.513216610388135	0.711893542044741	-0.720917637367584	0.470960190600806	NA	16__vs_never	NA	0.587	0.571	0.598	0.154	0	0	0	0
hsa-miR-198-3p:Novel	1.51075354603772	0.0341494855971331	0.551558980873229	0.0619144765679775	0.950630938982314	0.984802222999945	16__vs_never	FALSE	1.393	1.173	2.404	2.028	0.738	0.757	0.679	0.606
hsa-miR-199a-3p, hsa-miR-199b-3p	37.1778428557874	1.11151328217409	0.370457879718166	3.00037694708964	0.00269645680705828	0.0380874523996982	16__vs_never	TRUE	30.577	34.42	37.739	97.34	21.989	19.532	19.894	18.855
hsa-miR-199a-5p	5.10870926274796	2.59812469764542	0.516616433347673	5.02911740691169	4.92742626220686e-07	3.06239542196156e-05	16__vs_never	TRUE	2.151	3.071	3.245	42.763	1.332	1.712	1.126	1.745
hsa-miR-199b-5p	0.468790170424779	-0.0814242618019304	1.05478586741096	-0.0771950632992379	0.938468368846227	NA	16__vs_never	NA	0.312	0.668	0.143	1.367	0	0	0	0
hsa-miR-19a-3p	2.78067057380455	0.19319303474527	0.482512166364717	0.400389976072108	0.688869306102693	0.86438542478774	16__vs_never	FALSE	2.921	2.361	2.287	4.16	2.013	1.134	1.616	1.078
hsa-miR-19a-5p	0.323192026678863	-0.881767798146026	1.05023384767005	-0.83959186813702	0.401137260228364	NA	16__vs_never	NA	0.259	0.307	0.678	0.144	0	0	0	0
hsa-miR-19b-3p	3.54202425148223	-0.923341547688984	0.5062736051056	-1.8237994996725	0.0681823895655914	0.317824867327942	16__vs_never	FALSE	4.093	2.952	2.879	2.52	2.396	2.073	2.252	1.278
hsa-miR-19b-5p	1.3018296218235	-1.57069517889225	0.653037705015202	-2.40521361451203	0.0161630148620017	0.127965780085784	16__vs_never	FALSE	1.682	0.854	0.56	1.626	0.57	0.382	0	0
hsa-miR-200a-3p	90.7500988776397	3.90828896259175	0.499534652384752	7.82385955395444	5.12279582860401e-15	2.1225450716516e-12	16__vs_never	TRUE	41.804	26.205	73.153	839.374	17.031	12.887	14.659	16.921
hsa-miR-200a-5p	6.21811208553833	2.25469348767798	0.611102958090508	3.68954765776808	0.000224653142231074	0.00526875199609858	16__vs_never	TRUE	3.065	1.795	4.684	56.551	1.148	0.643	1.007	1.257
hsa-miR-200b-3p	170.678869273878	3.8087763526526	0.558778428108589	6.81625517567837	9.34442580719128e-12	1.66174675022824e-09	16__vs_never	TRUE	65.106	35.111	135.303	1767.952	17.581	12.352	14.801	20.282
hsa-miR-200b-5p	5.41646801819583	1.88777660528143	0.622876919449401	3.03073776910878	0.0024395702220689	0.0358862223199011	16__vs_never	TRUE	3.36	1.488	2.688	46.708	0.861	0.814	0.867	0.522
hsa-miR-200c-3p	182.671200990766	3.52995510645114	0.595100329732637	5.93169744677684	2.99818726181818e-09	3.38795160585454e-07	16__vs_never	TRUE	57.208	31.859	103.416	2108.845	14.085	7.717	11.717	20.493
hsa-miR-200c-5p	3.24808112949757	1.05612790415882	0.553250895703705	1.90894928930116	0.0562686337352798	0.281456385243271	16__vs_never	FALSE	2.007	1.323	2.013	25.095	1.293	0.939	0.597	0.8
hsa-miR-202-3p	10.1557850522785	-0.575807992135161	0.442853979078788	-1.30022088394224	0.193525274899752	0.533966518757806	16__vs_never	FALSE	11.321	8.862	8.514	8.242	6.414	5.589	4.059	3.952
hsa-miR-202-5p	0.650853108195812	-0.0159133063088514	0.689440608653874	-0.0230814751975836	0.98158528240108	NA	16__vs_never	NA	0.615	0.529	0.479	1.78	0	0	0	0
hsa-miR-203a-3p	12.852546859049	1.54035061069748	0.547185787654009	2.81504133596295	0.00487709602574822	0.0588566054369421	16__vs_never	FALSE	8.321	8.702	25.247	43.213	3.91	3.598	2.522	5.49
hsa-miR-203a-5p	11.1354940865956	0.939626440083	0.337896216523411	2.7808137355036	0.00542228381594463	0.0626798587208394	16__vs_never	FALSE	8.623	7.721	6.323	56.801	6.708	6.978	5.444	7.032
hsa-miR-203b-3p	1.02516459096633	-0.178137114610403	0.608186318860415	-0.292898917792472	0.769599416074427	NA	16__vs_never	NA	1.007	0.958	1.084	1.181	0.293	0.298	0.808	0.049
hsa-miR-203b-5p	0.856062190866003	0.440858304812603	0.870430482550722	0.506483072054997	0.61251757029292	NA	16__vs_never	NA	0.691	0.935	0.896	1.58	0	0	0	0
hsa-miR-204-3p	7.47610197702549	0.0179208103206492	0.41507424257535	0.0431749515688051	0.965562072217065	0.990910606003962	16__vs_never	FALSE	7.259	7.836	7.69	5.497	4.201	3.896	5.631	3.203
hsa-miR-204-5p	0.86958345535018	-0.0552231739136687	0.779116940030913	-0.070879185236914	0.943493909477835	NA	16__vs_never	NA	0.606	0.525	0.83	4.689	0	0	0.289	0
hsa-miR-205-3p	1.24024067254314	0.156861632349629	0.565189392420545	0.277538174730837	0.781366897421919	0.908974313051422	16__vs_never	FALSE	1.218	1.37	1.064	0.895	0.276	0.714	0.693	0.244
hsa-miR-205-5p	2.29226234631253	-0.111984796408834	0.594988170178521	-0.188213483934031	0.850709302732602	0.944466895359339	16__vs_never	FALSE	2.266	1.991	2.901	2.296	1.321	0.806	1.48	1.22
hsa-miR-2052	0.712418276367144	-0.934387265886543	1.02680462827552	-0.909995183266566	0.362825050019179	NA	16__vs_never	NA	0.796	0.841	0.314	0.046	0	0	0	0
hsa-miR-2052-3p:Novel	1.19420058839215	0.344156432513594	0.827791345786119	0.415752634121541	0.677591021966155	0.863160475192321	16__vs_never	FALSE	1.205	1.413	0.523	1.139	0	0	0	0.225
hsa-miR-2053	5.93390376884043	0.16432791061403	0.430536427850762	0.381681781108175	0.70269741540134	0.873016379154288	16__vs_never	FALSE	5.118	4.912	7.687	12.99	3.419	4.471	4.716	3.011
