ID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	comparison	treshold	never.x	former.x	_16.x	16_.x	never.y	former.y	_16.y	16_.y
hsa-miR-4451	3.57986011563545	-0.00311406566901832	0.232379058092002	-0.0134008016668413	0.989308027261995	0.995426810040174	_16_vs_never	FALSE	3.57	3.174	4.053	3.959	2.104	2.07	2.899	2.616
hsa-miR-4451-5p:Novel	46.0406557566333	0.223875152336745	0.253590183971282	0.882822626770512	0.377332113282116	0.784519636053305	_16_vs_never	FALSE	37.522	59.047	48.472	38.164	30.526	29.627	30.259	22.398
hsa-miR-4452	33.8846411066385	-0.0494239220019716	0.423639123829499	-0.116665150175939	0.90712540776814	0.974251682068603	_16_vs_never	FALSE	31.839	38.013	25.202	41.428	8.626	9.439	8.701	39.895
hsa-miR-4452-5p:Novel	0.937042451931064	-0.518117645805787	0.492886282794238	-1.05119104323316	0.293170856014752	NA	_16_vs_never	NA	0.958	0.959	0.89	0.556	0.082	0	0.404	0.261
hsa-miR-4453	9.62577538630125	0.301157710478566	0.3087056993615	0.975549564201289	0.32928772857085	0.746713612751016	_16_vs_never	FALSE	10.327	7.223	12.318	8.261	5.078	5.398	7.85	3.797
hsa-miR-4453-3p:Novel	15.8186571769069	-0.346857347681631	0.221788588489528	-1.56390980277152	0.117838752074055	0.51700186631464	_16_vs_never	FALSE	15.365	15.286	17.336	15.859	12.264	9.538	10.288	8.992
hsa-miR-4454	0.737174461272757	-0.867814758702066	0.571940975018216	-1.51731524161987	0.129187111860954	NA	_16_vs_never	NA	0.651	0.647	0.757	1.706	0	0	0	0
hsa-miR-4454-3p:Novel	6.41967754502221	-0.206875968493414	0.37869855279724	-0.546281381234056	0.584872532627275	0.873416082049776	_16_vs_never	FALSE	7.322	3.821	6.814	9.731	2.597	1.54	3.395	1.56
hsa-miR-4455	1.51874320885397	0.30351516659033	0.323345232119651	0.938672157312085	0.347899092789173	NA	_16_vs_never	NA	1.436	1.468	1.751	1.665	0.778	0.98	1.156	0.439
hsa-miR-4455-3p:Novel	3.75194688658216	-0.309675727667465	0.438310576198082	-0.706521230570344	0.479864054628255	0.819798446862293	_16_vs_never	FALSE	3.905	3.556	4.475	1.207	0.999	0.923	1.172	1.325
hsa-miR-4456	1.08792940853717	0.211895902909703	0.373376899108583	0.567512086086722	0.570366317587448	NA	_16_vs_never	NA	0.842	1.309	1.493	0.982	0.298	0.957	0.791	0.456
hsa-miR-4456-3p:Novel	1.96651583534286	0.264575748298621	0.36651217390122	0.721874380003344	0.470371714123373	NA	_16_vs_never	NA	1.586	2.213	3.059	1.248	0.344	0.874	1.126	0.669
hsa-miR-4457	2.86242869176031	0.0503208121206452	0.269201643843118	0.18692609525806	0.851718578742869	0.952760260001238	_16_vs_never	FALSE	2.855	2.934	2.735	2.249	2.07	2.261	2.433	1.711
hsa-miR-4457-5p:Novel	0.845828706768416	-0.104742228938878	0.404346971292717	-0.259040468645066	0.795604016387891	NA	_16_vs_never	NA	0.86	0.807	0.773	0.906	0	0.156	0.597	0
hsa-miR-4458	0.917646807708981	-0.494809449262322	0.542787805120489	-0.91160752801453	0.3619753580982	NA	_16_vs_never	NA	1.091	0.697	0.842	0.536	0	0	0.099	0.244
hsa-miR-4458-3p:Novel	5.62147808207659	-0.143763479885128	0.258815579227767	-0.555466870711868	0.578575364331101	0.873416082049776	_16_vs_never	FALSE	5.674	4.892	6.081	6.716	3.972	3.218	4.03	3.301
hsa-miR-4460	1.85692761396246	-0.535806465119135	0.339464468162128	-1.57838747607374	0.114476620603064	NA	_16_vs_never	NA	2.037	1.503	1.665	2.144	1.011	1.198	0.808	1.706
hsa-miR-4460-3p:Novel	8.01584094528944	-0.141055950816987	0.377579890773851	-0.373579086873224	0.708717495457072	0.911332201827864	_16_vs_never	FALSE	6.589	9.027	9.279	10.639	3.047	2.84	3.347	2.387
hsa-miR-4462	5.04678735046692	0.395416634863903	0.273719176766822	1.44460698565067	0.148568309494926	0.544968150652818	_16_vs_never	FALSE	4.622	4.695	7.448	4.351	3.331	3.1	5.063	2.873
hsa-miR-4462-5p:Novel	2.95409101304586	0.73983631282573	0.325638108837169	2.27195863367354	0.0230890089313181	0.271479210109456	_16_vs_never	FALSE	2.624	2.679	4.706	2.851	1.466	1.43	3.06	1.026
hsa-miR-4463	6.41355940243882	-1.49644549478724	0.395809558603319	-3.7807209610291	0.000156374862690853	0.0532812085343533	_16_vs_never	FALSE	7.382	5.79	2.437	8.365	2.571	2.871	2.025	2.106
hsa-miR-4463-5p:Novel	3.71546847699622	0.256577534856608	0.286357148029861	0.896005343752944	0.370249909216486	0.784519636053305	_16_vs_never	FALSE	3.358	3.806	4.299	4.281	2.046	2.675	2.988	2.001
hsa-miR-4464	1.6851227015916	0.576759226269398	0.49428812304858	1.16684823967076	0.243271661901886	NA	_16_vs_never	NA	1.69	1.202	3.209	0.564	0.519	0	0.277	0
hsa-miR-4464-3p:Novel	2.04432277514311	-0.254086835499713	0.448550714675625	-0.566461778315209	0.571079908639093	NA	_16_vs_never	NA	1.993	2.474	1.401	1.241	0.667	0.7	0.504	0.468
hsa-miR-4465	0.826071410904393	0.211691568966113	0.482228702909404	0.438985833254897	0.660671801415548	NA	_16_vs_never	NA	0.707	0.748	1.216	1.228	0	0	0.139	0
hsa-miR-4465-5p:Novel	0.990857171622327	-0.226610507223519	0.416914795532161	-0.543541533310821	0.586757002592315	NA	_16_vs_never	NA	0.896	0.95	1.651	0.425	0.235	0.33	0.297	0
hsa-miR-4466	7.06112985773325	0.267149811716572	0.322192894594206	0.82916109013838	0.407013259146465	0.790892575393407	_16_vs_never	FALSE	5.774	5.553	11.381	14.974	3.664	2.528	2.96	6.554
hsa-miR-4466-3p:Novel	71.0102279361456	-0.947661093226228	0.320452629686318	-2.95725797024623	0.00310388316572849	0.112616978339149	_16_vs_never	FALSE	91.468	47.16	45.547	57.464	43.885	26.226	21.22	26.262
hsa-miR-4467	3.52545361054208	0.262316795535252	0.390670654744508	0.67145251978755	0.501932296927443	0.831901691729794	_16_vs_never	FALSE	2.709	2.846	3.308	13.454	1.425	0.941	1.868	3.376
hsa-miR-4467-3p:Novel	6.52600414718652	-0.0366704406398152	0.327036229541516	-0.112129597051754	0.910720650347856	0.974251682068603	_16_vs_never	FALSE	7.074	6.478	5.754	2.407	4.076	3.393	2.59	1.623
hsa-miR-4468	5.70207251853692	0.434764740355237	0.340886062784834	1.27539605698007	0.202169093608792	0.615985869946815	_16_vs_never	FALSE	5.629	5.209	6.838	5.235	2.405	2.867	4.59	2.951
hsa-miR-4468-5p:Novel	1.09899531354972	0.115433703357554	0.425370305145565	0.27137226543835	0.786104730937988	NA	_16_vs_never	NA	1.108	0.967	1.535	0.554	0.298	0.419	0.867	0
hsa-miR-4469	4.93083072557804	0.205839358074665	0.300603897721344	0.684752791414154	0.493499929905098	0.825301986985579	_16_vs_never	FALSE	3.684	4.492	5.171	16.039	2.85	2.821	3.672	3.766
hsa-miR-4469-5p:Novel	8.71539373338264	-0.577178036164919	0.310305202419609	-1.86003338540368	0.062880802714973	0.40258619183067	_16_vs_never	FALSE	10.46	6.948	7.28	4.14	6.229	5.116	4.436	3.848
hsa-miR-4470	4.53731353421888	-0.0214780915146181	0.405659072063449	-0.0529461634011199	0.9577748028788	0.985366366290319	_16_vs_never	FALSE	3.902	4.74	6.235	4.362	1.723	1.389	1.511	1.394
hsa-miR-4470-5p:Novel	2.12165851228778	0.0463077043491263	0.368156482407345	0.125782667322124	0.899903962266862	NA	_16_vs_never	NA	2.432	1.587	2.33	1.343	0.832	0.923	1.792	0.098
hsa-miR-4471	9.545245324478	-0.0404205471957533	0.299617491977005	-0.134907167565689	0.892685272464176	0.967348351267436	_16_vs_never	FALSE	9.157	10.824	9.252	5.076	5.279	6.305	4.44	3.019
hsa-miR-4471-5p:Novel	1.04434241401179	-0.587484127558685	0.503611431098104	-1.16654247954162	0.243395184055386	NA	_16_vs_never	NA	1.188	0.842	0.782	1.186	0.247	0	0.198	0.169
hsa-miR-4472	18.9240650765535	0.465436036934296	0.227428986725506	2.04651150073518	0.0407060721163785	0.331872438072892	_16_vs_never	FALSE	17.741	15.06	25.561	30.453	11.979	11.894	14.64	20.704
hsa-miR-4472-1-5p:Novel	3.07406694536175	0.720670146543931	0.392419157027009	1.83648054290665	0.0662866171551676	0.4112727287434	_16_vs_never	FALSE	2.421	2.735	4.132	7.42	0.815	1.219	1.868	2.554
hsa-miR-4472-2-3p:Novel	6.19705356055164	0.362023314834112	0.264169707243926	1.3704194875752	0.170555992281992	0.580259150556109	_16_vs_never	FALSE	4.893	4.872	7.986	18.752	3.511	3.618	3.837	5.053
hsa-miR-4473	6.63417125810205	0.167307133700001	0.309283194104694	0.540951260492241	0.588541177511174	0.873416082049776	_16_vs_never	FALSE	6.049	6.214	12.078	0.956	1.875	2.001	2.181	0.58
hsa-miR-4473-5p:Novel	1.29097606469366	-0.32661437878879	0.365042193134871	-0.894730485766387	0.370931177954425	NA	_16_vs_never	NA	1.356	1.092	1.227	1.604	0	0.576	0.698	0.412
hsa-miR-4474-3p	2.91387084289162	-0.10676733108966	0.478810543446586	-0.222984503058611	0.823547567641328	0.944105400094053	_16_vs_never	FALSE	2.587	2.702	3.467	4.949	0.755	0.738	0.693	0.907
hsa-miR-4474-5p	0.51282971129884	-1.15030885949548	0.593863593389222	-1.93699171375464	0.0527463562782377	NA	_16_vs_never	NA	0.617	0.387	0.259	0.696	0	0	0	0
hsa-miR-4475	1.77545921317369	-0.245824246225816	0.444060812378213	-0.553582390910107	0.579864679985802	NA	_16_vs_never	NA	1.916	1.375	1.61	2.584	0.577	0.63	0.786	0.786
hsa-miR-4475-5p:Novel	0.412711484744274	-0.0395865621978131	0.631983232347781	-0.0626386273742602	0.950054269600136	NA	_16_vs_never	NA	0.381	0.349	0.376	0.989	0	0	0	0
hsa-miR-4476	3.76307651287009	0.384053689414141	0.277538514317907	1.38378520313842	0.166424235146307	0.575076704884445	_16_vs_never	FALSE	3.244	3.44	5.673	4.994	2.341	2.406	3.737	1.685
hsa-miR-4476-5p:Novel	85.8268259999016	1.38710994241501	0.790666514370989	1.75435523979224	0.0793696559100623	0.444523341321792	_16_vs_never	FALSE	57.037	125.958	128.844	18.273	0.86	0.882	1.16	1.476
hsa-miR-4477a	1.83388485009184	-0.806324168997997	0.375956320003113	-2.14472832639526	0.0319745747099564	NA	_16_vs_never	NA	2.029	1.831	1.516	0.5	1.113	0.833	0.792	0
hsa-miR-4477b-3p:Novel	0.767909784198856	-0.36613936400667	0.534312472350587	-0.685253260879205	0.493184119939844	NA	_16_vs_never	NA	0.807	0.646	1.054	0.291	0	0	0.099	0
hsa-miR-4477b-5p:Novel	1.17887512412234	-1.14757850945398	0.446462896512293	-2.57037822945358	0.0101587534007892	NA	_16_vs_never	NA	1.075	1.463	0.529	1.73	0.634	0.634	0	0.146
hsa-miR-4478	7.44143306362723	-0.158564026915911	0.448591424224547	-0.353470927782472	0.72373542017009	0.913128020143596	_16_vs_never	FALSE	4.571	14.979	2.308	2.826	1.311	1.314	1.48	1.171
hsa-miR-4478-3p:Novel	4.60400536851292	0.0474705196549334	0.306151213858052	0.155055794346591	0.876777331614727	0.964693965918721	_16_vs_never	FALSE	4.906	3.226	6.004	5.134	2.367	2.844	2.988	2.483
hsa-miR-4479	6.03139509900012	-0.381135951130146	0.335083151231154	-1.13743693089248	0.255355676020443	0.67486336618212	_16_vs_never	FALSE	7.454	3.725	5.79	4.999	3.792	2.5	2.205	3.447
hsa-miR-4479-5p:Novel	2.35948708992608	0.300378522723702	0.320293922485878	0.937821487190244	0.348336156734132	NA	_16_vs_never	NA	2.103	2.348	3.106	2.537	1.17	1.248	1.212	0.778
hsa-miR-448	3.08332968044509	-0.665388733034515	0.325134351396332	-2.04650394575939	0.0407068146538874	0.331872438072892	_16_vs_never	FALSE	3.477	2.493	2.969	2.347	2.031	1.379	1.446	1.171
hsa-miR-448-5p:Novel	4.70236822758824	0.0971307812142579	0.314408191353501	0.308932094918131	0.75737318195105	0.921324213754666	_16_vs_never	FALSE	4.79	4.107	5.002	5.381	2.515	2.51	3.378	3.547
hsa-miR-4480	4.43840549927157	0.155229929132006	0.430652113634351	0.360453192304091	0.71850825440276	0.913128020143596	_16_vs_never	FALSE	1.792	2.138	2.966	40.281	1.09	0.923	0.97	0.955
hsa-miR-4480-5p:Novel	0.831105056295909	-0.553620052849031	0.395595891027174	-1.3994585520379	0.161675519190406	NA	_16_vs_never	NA	0.849	0.793	0.838	0.689	0.247	0	0.139	0.494
hsa-miR-4481	0.190315695931046	-1.10542060674086	1.35663128139037	-0.814827596786608	0.415171001935261	NA	_16_vs_never	NA	0.224	0.237	0.014	0	0	0	0	0
hsa-miR-4481-3p:Novel	3.82692581079341	0.137117895051177	0.282763072548362	0.484921506246985	0.627732026249209	0.895579421597113	_16_vs_never	FALSE	3.041	3.956	4.53	7.517	2.223	2.06	1.572	4.058
hsa-miR-4482-3p	0.447395771826474	-0.157155924737654	0.650966706353741	-0.24141929718331	0.809230158008336	NA	_16_vs_never	NA	0.376	0.521	0.528	0.418	0	0	0	0
hsa-miR-4482-5p	3.18262217129997	0.26918973082559	0.307936598193239	0.874172580995604	0.382024275617791	0.784519636053305	_16_vs_never	FALSE	3.03	2.999	3.972	3.097	1.746	1.592	2.448	1.35
hsa-miR-4483	0.360237167663013	-0.163411899079515	0.739856405111197	-0.220869749792805	0.825193851913143	NA	_16_vs_never	NA	0.409	0.28	0.493	0.014	0	0	0	0
hsa-miR-4483-5p:Novel	12.1714892811294	-1.47146642300519	0.563461568751818	-2.61147610522008	0.00901522876944177	0.203171363788016	_16_vs_never	FALSE	3.007	3.259	1.354	153.552	0.86	0.674	0.289	0.244
hsa-miR-4484	4.59125589015796	-0.158830074233245	0.377594108823258	-0.420637055827555	0.674020130554119	0.911332201827864	_16_vs_never	FALSE	5.358	3.119	4.779	4.212	2.335	1.937	2.252	1.481
hsa-miR-4484-5p:Novel	4.21448279089452	0.198599690866837	0.331382412468114	0.599306672275331	0.548968399297204	0.862243645311882	_16_vs_never	FALSE	4.013	4.291	4.416	4.261	2.055	2.169	3.141	2.951
hsa-miR-4485-3p	1.91729743983777	-0.537781173959225	0.398057256426289	-1.3510146223369	0.176690748711848	NA	_16_vs_never	NA	1.794	1.731	1.588	4.164	0.988	0.723	0.808	0.859
hsa-miR-4485-5p	1.09322732227423	-0.59077024106822	0.550021941488684	-1.07408486190432	0.282784648696813	NA	_16_vs_never	NA	1.442	0.555	0.785	1.301	0	0	0	0.42
hsa-miR-4486	0.559688457946398	-0.207216337926481	0.5387972635896	-0.384590553682391	0.700540793891052	NA	_16_vs_never	NA	0.573	0.394	0.651	0.975	0	0	0	0.266
hsa-miR-4486-3p:Novel	10.1266327612314	0.105374806232519	0.265811919165697	0.396426189477352	0.691790648908543	0.911332201827864	_16_vs_never	FALSE	10.337	9.066	10.69	10.439	7.09	7.47	6.076	7.132
hsa-miR-4487	105.505372374866	-0.163827366052725	0.219928554783987	-0.744911756518544	0.456325067476228	0.807059969069969	_16_vs_never	FALSE	113.286	96.988	97.068	79.017	79.714	73.93	83.86	75.326
hsa-miR-4487-5p:Novel	5.00363419039354	0.834811231889445	0.402331794085856	2.07493229260251	0.0379928103259071	0.331872438072892	_16_vs_never	FALSE	5.098	3.509	7.275	5.965	1.677	1.616	2.988	1.495
hsa-miR-4488	7.32402245770343	0.214684508719699	0.388410738412631	0.552725472001824	0.5804514085386	0.873416082049776	_16_vs_never	FALSE	6.891	6.282	13.44	1.949	0.799	0.586	0.679	0.437
hsa-miR-4488-3p:Novel	178.715557947371	0.838273294196061	0.349525448589239	2.39831834156715	0.0164705439145301	0.234951605071374	_16_vs_never	FALSE	117.859	140.034	404.704	377.695	58.684	42.495	95.921	96.15
hsa-miR-4489	16.5911247104339	-0.450224198175786	0.257112266927368	-1.75108019370764	0.0799320973915003	0.44503963959036	_16_vs_never	FALSE	17.54	15.939	13.944	14.029	12.085	12.328	10.041	7.385
hsa-miR-4489-3p:Novel	22.074179331266	0.508611154031727	0.312772829346156	1.6261359885223	0.103920729657655	0.502735355938046	_16_vs_never	FALSE	20.594	17.731	28.775	37.692	7.923	8.144	9.373	14.029
hsa-miR-4490	1.51923214388424	-0.121720429345706	0.366874694668053	-0.331776574167477	0.740057974401626	NA	_16_vs_never	NA	1.586	1.338	1.689	1.207	0.755	0.975	1.013	0.084
hsa-miR-4490-5p:Novel	0.99657334183393	-0.125804542110262	0.54176770705917	-0.23221122350233	0.816373960897524	NA	_16_vs_never	NA	1.166	0.492	0.976	1.939	0	0	0.139	0
hsa-miR-4491	1.35509196009268	-0.29548771438517	0.422720298579708	-0.699014727653192	0.484542826913677	NA	_16_vs_never	NA	1.324	1.06	1.612	2.289	0.656	0.469	0.277	0.231
hsa-miR-4491-5p:Novel	1.28184625571827	-0.81335403547692	0.498588287571059	-1.63131396334897	0.102824088527999	NA	_16_vs_never	NA	1.505	0.857	1.024	1.822	0.574	0	0	0.244
hsa-miR-4492	4.58761085363252	0.652513217299152	0.313670895760636	2.08024788438481	0.0375028022412059	0.331872438072892	_16_vs_never	FALSE	4.299	3.967	6.285	5.656	2.267	2.956	2.988	3.294
hsa-miR-4492-5p:Novel	36.9886082418962	0.513511891498311	0.32394883127689	1.58516358733023	0.112929171274472	0.512775645608492	_16_vs_never	FALSE	25.314	49.715	41.224	54.754	18.031	15.11	23.729	20.307
hsa-miR-4493	12.7488537067423	0.0559427458509462	0.364414437752243	0.153514076434536	0.877992890491634	0.964693965918721	_16_vs_never	FALSE	12.612	11.133	13.623	17.566	5.659	5.095	4.574	8.787
hsa-miR-4493-5p:Novel	7.76969967773076	0.425297106067074	0.416244014671827	1.02174948125653	0.306899485219088	0.729573421365744	_16_vs_never	FALSE	6.282	8.036	9.636	13.456	2.45	2.952	2.94	4.302
hsa-miR-4494	32.0748190121079	-0.0965988431938636	0.258048933171451	-0.374343121696543	0.708149053880024	0.911332201827864	_16_vs_never	FALSE	31.325	33.013	30.272	30.938	23.176	20.009	16.327	25.699
hsa-miR-4494-5p:Novel	10.2308920312539	0.464477476371241	0.410641202322023	1.1311029525162	0.258011761753919	0.677078035168696	_16_vs_never	FALSE	9.944	7.55	9.553	25.286	1.948	2.747	4.59	3.869
hsa-miR-4495	0.112098908676749	-0.535869531938602	1.34960783825909	-0.397055734819856	0.691326361015854	NA	_16_vs_never	NA	0.05	0.245	0.04	0.093	0	0	0	0
hsa-miR-4495-3p:Novel	0.644738496970619	-0.2072612041243	0.474036034453222	-0.437226685442523	0.661946958647513	NA	_16_vs_never	NA	0.788	0.419	0.693	0.346	0	0	0	0
hsa-miR-4496	2.06026565506759	-0.713962826584176	0.377191598344803	-1.89283862556111	0.0583793331908523	NA	_16_vs_never	NA	2.174	2.181	1.417	1.415	1.477	0.846	1.11	0
hsa-miR-4496-5p:Novel	10.6066672671211	0.288108436089647	0.208909810638102	1.37910438580954	0.167862571814114	0.577860365631691	_16_vs_never	FALSE	10.017	9.341	11.891	17.026	8.266	6.697	10.71	8.057
hsa-miR-4497	15.4320466550694	-0.34804269083004	0.268454672228298	-1.29646725065772	0.194814555821768	0.606614726989797	_16_vs_never	FALSE	15.559	16.765	11.294	13.09	12.441	8.962	9.158	9.215
hsa-miR-4497-3p:Novel	56.8505900780088	0.345775922474565	0.288703140188462	1.19768673887249	0.231038993848848	0.638551497776101	_16_vs_never	FALSE	49.425	40.876	84.877	129.173	29.662	25.469	40.542	25.278
hsa-miR-4498	1.7982301779381	-0.347961356081934	0.310209439687878	-1.12169815474359	0.26199080139792	NA	_16_vs_never	NA	1.847	1.932	1.56	0.838	1.592	1.638	0.791	0.261
hsa-miR-4498-3p:Novel	5.09663561685488	0.212618157751644	0.331830817590879	0.640742651014967	0.521689898511542	0.843706046186054	_16_vs_never	FALSE	5.429	3.816	5.282	7.278	2.496	2.139	2.59	3.547
hsa-miR-4499	2.74870318096068	-0.914967497049864	0.410890464276673	-2.22679175254301	0.025961194855065	NA	_16_vs_never	NA	3.029	1.854	1.739	6.413	1.174	0.944	1.261	0.973
hsa-miR-4499-3p:Novel	8.11383652127255	-0.305748833576714	0.406058982670509	-0.752966555661225	0.451470011597614	0.807059969069969	_16_vs_never	FALSE	8.46	6.561	7.717	12.141	2.893	2.089	2.433	1.852
hsa-miR-449a	1.7682891539439	-0.621497041866948	0.499633891273855	-1.24390489260525	0.213534568475717	NA	_16_vs_never	NA	1.951	1.823	1.175	0.825	0	0.33	0.504	0.049
hsa-miR-449a-3p:Novel	7.71465277700594	0.145404469171993	0.321558629830634	0.452186493171021	0.651134637709578	0.906375071173716	_16_vs_never	FALSE	7.505	8.188	8.021	4.899	4.124	3.336	3.489	3.93
hsa-miR-449b-3p	0.488121574596245	-0.612399289046955	0.660398770214355	-0.927317427996088	0.353761748224744	NA	_16_vs_never	NA	0.562	0.416	0.293	0.532	0	0	0	0.133
hsa-miR-449b-5p	2.42004047765412	-0.0251669159434319	0.363923282486035	-0.0691544541242634	0.944866676611139	NA	_16_vs_never	NA	2.699	1.655	2.231	3.803	1.268	1.188	1.308	1.479
hsa-miR-449c-3p	0.198540276493203	-0.542847664928449	1.02978187561591	-0.527148202723777	0.598090675248064	NA	_16_vs_never	NA	0.247	0.068	0.369	0.059	0	0	0	0
hsa-miR-449c-5p	4.85097860719325	-0.109376990581709	0.26385106778236	-0.414540640297617	0.678478210314025	0.911332201827864	_16_vs_never	FALSE	4.586	5.297	4.508	4.548	3.511	3.185	3.395	1.883
hsa-miR-4500	4.86998035905855	-0.308656996315121	0.401671388441529	-0.768431621462259	0.442230799992702	0.805384252471163	_16_vs_never	FALSE	6.026	3.08	4.7	3.498	1.64	1.334	2.094	1.545
hsa-miR-4500-5p:Novel	1.30919629911495	-0.0718293639754743	0.534417388672558	-0.134406861561693	0.893080856126547	NA	_16_vs_never	NA	0.733	2.048	1.124	2.548	0	0	0.099	0
hsa-miR-4501	1.36908071591236	-0.39946674024948	0.55084194868326	-0.725193027154833	0.468333619967273	NA	_16_vs_never	NA	1.261	1.541	1.548	0.77	0	0	0	0
hsa-miR-4501-3p:Novel	2.70813772100866	-0.319289440032872	0.370181794741288	-0.862520644096008	0.388401077885701	NA	_16_vs_never	NA	3.278	2.022	2.002	2.319	1.38	1.257	1.007	1.356
hsa-miR-4502	1.22536279569431	0.200910296128312	0.443093336048178	0.453426580323173	0.650241600135095	NA	_16_vs_never	NA	0.833	1.457	1.351	2.836	0	0.515	0.504	0.269
hsa-miR-4502-5p:Novel	3.19127149369814	-0.188154355592284	0.33201096597389	-0.566711268226848	0.570910363875919	0.873416082049776	_16_vs_never	FALSE	2.563	2.821	2.955	10.134	1.986	1.67	2.079	3.609
hsa-miR-4503	0.261583574048478	-0.186938311895385	0.736026671367609	-0.253983067689702	0.799508639304212	NA	_16_vs_never	NA	0.245	0.221	0.316	0.435	0	0	0	0.169
hsa-miR-4503-3p:Novel	0.749153912434557	-0.297218920708046	0.548814719255617	-0.541565140802305	0.588118111428456	NA	_16_vs_never	NA	0.728	0.719	0.804	0.814	0	0	0	0
hsa-miR-4504	16.8780638697562	-0.0311596919541441	0.282125699425051	-0.11044613098929	0.912055569642925	0.974251682068603	_16_vs_never	FALSE	16.376	14.523	23.309	16.031	4.944	4.275	5.235	4.737
hsa-miR-4504-5p:Novel	1.29301229097997	-0.174536072223644	0.435564196338793	-0.400712624432254	0.688631715025338	NA	_16_vs_never	NA	0.993	0.875	2.688	2.744	0.147	0	0.37	0.96
hsa-miR-4505	120.227522312731	-0.0560534549076407	0.280028010105967	-0.200170886071108	0.84134693590705	0.950802110463399	_16_vs_never	FALSE	77.363	83.467	74.745	730.575	47.7	46.953	36.889	88.086
hsa-miR-4505-3p:Novel	14.2873840040982	-0.320384437071929	0.289232671880927	-1.10770486262294	0.26798929865151	0.688721795593831	_16_vs_never	FALSE	14.895	14.534	13.09	7.592	9.064	8.906	7.556	6.683
hsa-miR-4506	22.1424263611255	-0.656136432101218	0.379884248347333	-1.72720094332867	0.0841315815000273	0.454419448296264	_16_vs_never	FALSE	27.658	16.82	17.381	8.005	10.064	9.367	9.841	3.966
hsa-miR-4506-5p:Novel	0.864057661166401	-0.915617745488522	0.457865846529608	-1.9997511332816	0.0455271436943322	NA	_16_vs_never	NA	0.758	0.745	0.513	2.895	0	0.298	0	0.718
hsa-miR-4507	3.96538384106423	-0.111703560851367	0.314422091192047	-0.355266261438159	0.722390128472907	0.913128020143596	_16_vs_never	FALSE	3.935	3.007	4.49	7.094	2.341	2.411	1.792	1.201
hsa-miR-4507-5p:Novel	2.28626984707561	-0.0407798740062132	0.37724338606454	-0.108099639417499	0.913916654182111	NA	_16_vs_never	NA	1.51	1.348	2.079	13.415	0.86	0.707	1.007	1.105
hsa-miR-4508	4.22474655171525	-0.123688068160839	0.37689991727655	-0.328172181768039	0.742781479888842	0.917748972483236	_16_vs_never	FALSE	4.631	3.56	4.255	3.243	2.45	1.877	2.375	1.63
hsa-miR-4508-3p:Novel	119.488500805027	0.454471170900223	0.338364320885484	1.34314152777956	0.179226150892486	0.591099517436238	_16_vs_never	FALSE	75.643	133.711	132.721	363.53	35.194	45.185	59.257	84.532
hsa-miR-4509	6.70495083301309	-0.34716594617677	0.332843781953561	-1.04302968839961	0.296934542949153	0.719279756432708	_16_vs_never	FALSE	6.792	7.088	6.825	2.424	3.988	4.253	3.18	0.449
hsa-miR-4509-3p:Novel	5.98336556679148	0.0727343166644622	0.279252085729051	0.260461140243851	0.794508086686476	0.931771524240218	_16_vs_never	FALSE	5.551	6.252	6.514	5.937	3.857	3.315	5.755	4.618
hsa-miR-450a-1-3p	0.328908451343668	0.144718656864193	0.660758043682647	0.219019137561493	0.826635140049114	NA	_16_vs_never	NA	0.334	0.258	0.505	0.207	0	0	0	0
hsa-miR-450a-2-3p	1.89571714721644	-0.224535623292476	0.700228845011766	-0.320660345388518	0.748467801355039	NA	_16_vs_never	NA	0.905	0.367	0.646	20.065	0	0	0	0
hsa-miR-450a-5p	3.15861053512855	-0.843982529475387	0.424067791875106	-1.99020662650078	0.0465681786578347	0.348530449237337	_16_vs_never	FALSE	2.315	1.506	1.536	21.224	1.148	0.894	0.792	0.768
hsa-miR-450b-3p	0.183312504609181	-0.532497659370164	1.15066405500621	-0.462774218985482	0.643526212571098	NA	_16_vs_never	NA	0.211	0.107	0.296	0.059	0	0	0	0
hsa-miR-450b-5p	0.15901779980958	-0.781919901748886	1.06498019630143	-0.73421074350905	0.462820306659644	NA	_16_vs_never	NA	0.193	0.16	0.044	0.078	0	0	0	0
hsa-miR-4510	1.06396368970222	-0.0250175408028614	0.378534548883317	-0.0660905084533594	0.947305767487676	NA	_16_vs_never	NA	0.988	0.955	1.095	1.96	0.408	0.66	0.495	0.169
hsa-miR-4510-3p:Novel	5.79641899393201	0.580740529590801	0.361332410661927	1.60721959186263	0.108006205721133	0.51065823611493	_16_vs_never	FALSE	4.501	5.11	8.192	13.935	2.279	2.234	4.59	7.085
hsa-miR-4511	2.84472417973776	0.53200282625169	0.336611535285475	1.58046522618575	0.114000364363779	0.512775645608492	_16_vs_never	FALSE	2.801	2.151	4.465	2.76	1.723	1.43	2.205	1.745
hsa-miR-4511-3p:Novel	8.56680320337521	0.171928494202413	0.292425090873573	0.587940295030103	0.556572368496513	0.867690639373898	_16_vs_never	FALSE	9.237	5.942	12.076	7.101	4.522	3.689	3.672	4.159
hsa-miR-4512	6.84273906184232	0.409707082107349	0.371002498812249	1.10432431969868	0.269452476883233	0.689748748340669	_16_vs_never	FALSE	5.65	6.058	9.777	13.237	1.23	1.063	2.433	0.923
