ID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	comparison	treshold	Averageinactive	AveragemodAct	AveragemodInact	Medianinactive	MedianmodAct	MedianmodInact
hsa-miR-2277-3p	6.91559652122144	0.249004531582632	0.368179495631825	0.676312870588628	0.498842022856081	0.999652523199072	modInact_vs_modAct	FALSE	8.35383834192314	9.47875569226966	5.1986207958754	4.14620811396803	1.98364215076279	2.54470501052048
hsa-miR-2277-5p	5.48906692365513	-0.088499108606256	0.298124917866567	-0.296852437694812	0.766579169374762	0.999652523199072	modInact_vs_modAct	FALSE	10.1119718624013	4.87481943679433	6.29732317508157	6.91697376195774	2.22212858803005	2.50729658242942
hsa-miR-2278	2.22807128013571	0.306683311804252	0.370043945972444	0.828775379633125	0.407231522325926	0.999652523199072	modInact_vs_modAct	FALSE	8.12625363930003	1.4970632305908	1.83902463480843	2.72146915008109	0.788682736794241	0.706020354277401
hsa-miR-2278-3p:Novel	134.797342669353	-0.288569049906502	0.256040593133361	-1.1270441392713	0.259723819361838	0.999652523199072	modInact_vs_modAct	FALSE	99.9382610735577	122.189284178488	145.527613621955	62.8977831760029	66.8017690011911	66.3153854743321
hsa-miR-2355-3p	0.324805167155422	0.563031422838721	0.5911655220171	0.952409100107219	0.340889546104333	0.999652523199072	modInact_vs_modAct	FALSE	0.36362117893349	0.22785874129319	0.408085531650024	0	0	0
hsa-miR-2355-5p	0.189369018349486	-0.0595165865972145	0.913824045131071	-0.0651291535983581	0.948071168488708	0.999652523199072	modInact_vs_modAct	FALSE	0.317994284381163	0.145493469629798	0.27080265564325	0	0	0
hsa-miR-2392	12.1933282656703	-0.580984112433593	0.254972437682342	-2.27861535825066	0.0226899401686118	0.69856904289027	modInact_vs_modAct	FALSE	19.7059420092592	12.8425428436309	8.37543661253836	14.3743343345822	7.54928992943712	6.84687163511282
hsa-miR-2392-5p:Novel	11.9622380193838	-0.811033325436654	0.299831672143338	-2.70496215306077	0.00683121719998971	0.548314822643551	modInact_vs_modAct	FALSE	23.6848473890024	11.938598238285	7.75757114154043	14.4331491439767	5.60195966826594	4.82843944234406
hsa-miR-23a-3p	5.09786864237638	-0.698396608490118	0.442404538936594	-1.57863798180926	0.114419117480599	0.900274764834435	modInact_vs_modAct	FALSE	15.8995488400457	3.61607169648059	9.40555151748371	1.23562414707102	0.798336772048496	0.16739225349866
hsa-miR-23a-5p	1.78693156661882	-0.107799868613247	0.3912285145299	-0.275541952106377	0.782899899564682	0.999652523199072	modInact_vs_modAct	FALSE	7.6108254620795	1.21121401465959	2.05564930860929	1.12641377333544	0.676944895837713	0.341266794856208
hsa-miR-23b-3p	3.74281491210198	-0.237919938119412	0.425075623083732	-0.559712025811806	0.5756758783027	0.999652523199072	modInact_vs_modAct	FALSE	15.5618375174052	1.89590771089806	7.41424785880231	1.23639138195258	0.423412042217072	0.0693059830031905
hsa-miR-23b-5p	1.12797563433008	-0.323247611164302	0.450262748808348	-0.717908847711253	0.472813492111521	0.999652523199072	modInact_vs_modAct	FALSE	1.29028297734989	0.860057229617413	1.58119082230247	0.790850610262835	0	0
hsa-miR-23c	97.1137491871349	-1.36048777881612	0.419703490442233	-3.24154506645299	0.0011888363552069	0.408062585269272	modInact_vs_modAct	FALSE	62.4291572846516	108.961176830764	70.822762155238	25.8387743536935	9.83120634654559	7.5153736114042
hsa-miR-23c-5p:Novel	6.06240795000168	-0.193425599380893	0.387386505112232	-0.499309079764806	0.617561659572526	0.999652523199072	modInact_vs_modAct	FALSE	9.96748635673332	5.26332867557634	6.46176514492319	8.84029915382312	2.53641647306644	1.92203768105775
hsa-miR-24-1-5p	0.582480234971439	-0.844619739203927	0.726910017966413	-1.16193162609977	0.245263239410823	0.999652523199072	modInact_vs_modAct	FALSE	0.101566892983675	0.840608472804212	0.315715769859076	0	0	0
hsa-miR-24-2-5p	1.43713677664963	-0.436081931787406	0.363254213122914	-1.20048692082162	0.229950289221175	0.999652523199072	modInact_vs_modAct	FALSE	3.46421726774671	1.58317745494364	1.04861505690921	1.01156677205055	0.794075747680115	0.407207791736155
hsa-miR-24-3p	5.30397880100952	-0.332030106976576	0.249310158850072	-1.33179533681277	0.182927450727872	0.974438759477779	modInact_vs_modAct	FALSE	14.590500223164	4.89425447233747	4.15519710926821	8.32854398513117	3.27027618317149	2.58550888776045
hsa-miR-2467-3p	1.62376803811638	-0.730945715871196	0.416194183696479	-1.75626124656335	0.0790438111457642	0.850234938452762	modInact_vs_modAct	FALSE	3.28693752251814	1.72493449868851	1.01379492786944	1.78692216737292	0.700914644157148	0.305973194266708
hsa-miR-2467-5p	2.19335695263095	0.402287290403199	0.334766203242868	1.201696248027	0.229481235346802	0.999652523199072	modInact_vs_modAct	FALSE	1.58506483964519	1.71587044831909	2.99568999987177	1.14137681784009	1.085811130596	1.18483237018886
hsa-miR-25-3p	39.4304584135626	-0.00788833662600841	0.404522401593722	-0.0195003703007058	NA	NA	modInact_vs_modAct	NA	153.312532644588	19.5829078086967	81.3265919011946	1.9912067007006	1.60980911238775	1.3113280882181
hsa-miR-25-5p	2.66216434270832	0.243758893657885	0.317161662830511	0.76856355046968	0.442152450590998	0.999652523199072	modInact_vs_modAct	FALSE	7.15496084970417	2.11698689525648	2.51446756396308	4.90252089098015	1.12235488990219	1.28937455977088
hsa-miR-2681-3p	29.3184012976696	0.207902678120301	0.330510912005156	0.629034233269302	0.529326644688283	0.999652523199072	modInact_vs_modAct	FALSE	49.9696982259096	27.9282680792394	26.5678621873483	16.3453055701026	12.2942557883662	9.74452126504735
hsa-miR-2681-5p	16.5402579583022	0.641679857414852	0.437953668940816	1.46517749004534	0.142872499318038	0.946768428814198	modInact_vs_modAct	FALSE	37.8427159758116	11.5190006835513	21.3536364215088	11.1052188921399	0.185479743645127	0
hsa-miR-2682-3p	0.787266802825128	0.0814808751566974	0.419696125137091	0.194142548087815	0.846064266817393	0.999652523199072	modInact_vs_modAct	FALSE	1.138319637427	0.643822171661249	0.969956693032007	0.813021961340704	0	0.276914277162914
hsa-miR-2682-5p	2.6685414232543	0.0729262660128966	0.317643212743031	0.229585469127883	0.818413899249399	0.999652523199072	modInact_vs_modAct	FALSE	6.82431077819188	2.19053671292106	2.53674853373167	6.71331736914999	1.41559539835745	1.13980569946958
hsa-miR-26a-1-3p	0.433193910842473	-0.12092612625307	0.680934005222113	-0.177588614059046	0.85904606706927	0.999652523199072	modInact_vs_modAct	FALSE	0.176551805117661	0.435391807622393	0.413689428643259	0	0	0
hsa-miR-26a-2-3p	1.67691410399015	-0.349441669224509	0.367362361188255	-0.951217942127277	0.341493752199955	0.999652523199072	modInact_vs_modAct	FALSE	3.37681173958349	1.6182913449857	1.12183756100103	1.6338994099945	0.919332273666128	0.419610288592971
hsa-miR-26a-5p	2.00324487496713	-0.196269560713994	0.31819058433604	-0.61683019666828	0.537346732279601	0.999652523199072	modInact_vs_modAct	FALSE	3.79021410229382	1.84172347023748	1.47582687080924	2.0231335441011	1.18302892435598	1.12442681252849
hsa-miR-26b-3p	0.767797446008662	0.146988771460111	0.399389216147011	0.368033901561343	0.712847955759398	0.999652523199072	modInact_vs_modAct	FALSE	2.64957468398392	0.611766609077902	0.695869790414784	1.14291128760321	0	0
