ID	Average_no	Average_low	Average_high	Median_no	Median_low	Median_high	log2FoldChange	pvalue	padj	test	treshold	samples	biospecimen
hsa-miR-518f-5p	0	0.0933171454564269	0.0291287741413674	0	0	0	0.798589260562435	0.9174330572569	NA	high_vs_no	NA	male	stool
hsa-miR-5190	2.74766833911697	5.28782968980735	4.37812021247234	2.24440213550859	2.71282960266118	1.87685510546487	1.38376196854594	0.0555563342361361	0.388926972696939	high_vs_no	FALSE	male	stool
hsa-miR-5190-5p:Novel	6.23923543762441	52.0977913839269	26.0642354015934	4.87123547522724	6.38847274103893	5.4935114671556	1.24545013382137	0.163578037025896	0.596153901731654	high_vs_no	FALSE	male	stool
hsa-miR-5191	11.9199906188767	20.3400844849705	20.0555600051067	11.7916956241638	13.9228064599995	14.4778045034253	0.787136384854602	0.185906649323921	0.6223217224974	high_vs_no	FALSE	male	stool
hsa-miR-5191-5p:Novel	5.24095302593048	8.60373792193654	9.04427299186878	4.74199423385511	5.920445430102	5.44824730807656	1.36257742265399	0.0108354727847238	0.231825609085511	high_vs_no	FALSE	male	stool
hsa-miR-5192	4.41980120425801	3.28152760423602	2.10591271174213	1.69093363947922	2.21561509554938	1.85810534498729	-0.58610836718275	0.393590358939355	NA	high_vs_no	NA	male	stool
hsa-miR-5192-5p:Novel	48.9016811678876	18.1211840040736	10.9351250487231	18.7614032097726	3.95987999349795	2.17168536373645	-0.274065640142993	0.594676926282366	0.883844012581842	high_vs_no	FALSE	male	stool
hsa-miR-5193	17.5790418742061	38.3400165484992	34.6372163490264	16.8437248777873	30.5819893846803	19.5509294019295	0.492658499647732	0.372713486258698	0.772622573787469	high_vs_no	FALSE	male	stool
hsa-miR-5193-5p:Novel	21.4086476168987	28.3926876243286	38.3696160878598	19.1754138675424	18.013925001785	20.5967461125794	1.48814972682061	0.00999869232680592	0.223705515471339	high_vs_no	FALSE	male	stool
hsa-miR-5194	7.53520959655134	8.7918709688545	7.98079320944146	6.77877880425217	6.95842217622258	6.0293743619158	0.817776159469333	0.106432958759015	0.505337856244856	high_vs_no	FALSE	male	stool
hsa-miR-5194-5p:Novel	12.8620733476023	9.00673246686182	8.28522540136958	4.37779593995265	5.31954871265318	5.30016330482138	0.127499365788155	0.84930176087763	0.964525627143794	high_vs_no	FALSE	male	stool
hsa-miR-5195-3p	1.40585909136249	2.46323718247666	1.15111126845827	1.89173227686615	1.14121364426225	0.70653888673251	0.0144409787720877	0.986428022725805	NA	high_vs_no	NA	male	stool
hsa-miR-5195-5p	8.11378583570752	9.19863051401941	9.62578142317128	6.55682101173738	5.51173702909939	6.13879584436087	1.01004090113154	0.0805487402465691	0.454465539751295	high_vs_no	FALSE	male	stool
hsa-miR-5196-3p	3.83101208868842	3.44271352942593	1.12274775385135	1.96667974526067	1.0657941404985	0	-0.970855206677895	0.28785089815492	NA	high_vs_no	NA	male	stool
hsa-miR-5196-5p	71.9355567258402	14.2617182312356	15.3802941047683	13.3055759833355	10.1939964615601	11.1311526681522	-1.24227801844939	0.0296871646631076	0.313706441226619	high_vs_no	FALSE	male	stool
hsa-miR-5197-3p	4.6107232693468	5.97188655152157	2.61855872867603	2.73278836433427	2.71282960266118	0.938427552732434	-0.83429543627251	0.319507487337942	0.747242207228951	high_vs_no	FALSE	male	stool
hsa-miR-5197-5p	0.530410421587403	0.260713306104541	0.239671216464502	0.354859719473653	0	0	-1.17269374240656	0.505314074675715	NA	high_vs_no	NA	male	stool
hsa-miR-519a-2-5p, hsa-miR-520b-5p	0.615361315259245	0.473765287419973	0.351621184183724	0.162777346845186	0	0	-0.732050806420627	0.86872612844213	NA	high_vs_no	NA	male	stool
hsa-miR-519a-3p	4.9109902109446	3.66401011115498	1.66327397977015	4.12665248429556	2.01423949839882	0.695697041759516	-0.760759573165241	0.234165906891088	0.664172694995507	high_vs_no	FALSE	male	stool
hsa-miR-519a-5p, hsa-miR-519c-5p, hsa-miR-519b-5p, hsa-miR-523-5p, hsa-miR-518e-5p, hsa-miR-522-5p	28.9131780869406	21.8125271286579	25.1803741908309	19.0540582916871	9.37727409486617	2.34329965704418	-0.812178107622106	0.448201550379402	0.819870882375972	high_vs_no	FALSE	male	stool
hsa-miR-519b-3p	1.09819381378743	3.46641388203721	1.13979422377923	0.92095832898865	0	0	-0.174018693136761	0.903170964403032	NA	high_vs_no	NA	male	stool
hsa-miR-519c-3p	1.52275327951324	0.635710443442364	0.289471212804205	0.54694209210212	0	0	-1.62930292220887	0.128736368123131	NA	high_vs_no	NA	male	stool
hsa-miR-519d-3p	0.0271295578075311	0.0908301287986501	0.119449795975762	0	0	0	1.3612537427447	0.794138034772749	NA	high_vs_no	NA	male	stool
hsa-miR-519d-5p	1.50572980160574	0.506111506178766	0.251816106675568	0.64748728293759	0	0	-1.88803413660535	0.13952735481502	NA	high_vs_no	NA	male	stool
hsa-miR-519e-3p	0.0813886734225932	0.158259325526302	0.00561969258863069	0	0	0	-0.201026818710116	0.97316680405325	NA	high_vs_no	NA	male	stool
hsa-miR-519e-5p	0.12696718109777	0.417651231596268	0.241478794951093	0	0	0	0.809811013914056	0.679179633482454	NA	high_vs_no	NA	male	stool
hsa-miR-520a-3p	6.84158083680252	3.01928207853898	1.48645230304285	2.41702327653477	1.14121364426225	0	-1.26284205253585	0.18022501156266	NA	high_vs_no	NA	male	stool
hsa-miR-520a-5p	0.0542591156150621	0.293459700796994	0.621697121686784	0	0	0	2.2181316889487	0.203661621304877	NA	high_vs_no	NA	male	stool
hsa-miR-520b-3p	0.145416130965416	0.237355233496538	0.171935020211522	0	0	0	0.396515836653599	0.842297517179198	NA	high_vs_no	NA	male	stool
hsa-miR-520c-3p	0.145416130965416	0.185967183928909	0.0689448149668299	0	0	0	0.0748955288224299	0.977007370746834	NA	high_vs_no	NA	male	stool
hsa-miR-520d-3p	0.635923639476724	1.19226932013858	0.594862937479367	0	0	0	0.95191980489746	0.401332695485565	NA	high_vs_no	NA	male	stool
hsa-miR-520d-5p	2.29984562684135	4.7403208577957	7.7747015317909	2.50197392718493	3.23430419386287	3.97913455841856	2.39645290797376	0.0012201723418353	0.105727933420029	high_vs_no	FALSE	male	stool
hsa-miR-520e-3p	0.973444893153939	1.26115337876176	2.55252095335228	0.51075175991206	0.424018829778158	0	2.19216501773102	0.0275039340772299	NA	high_vs_no	NA	male	stool
hsa-miR-520e-5p	1.45469751192764	1.1057614750678	0.557134434241081	0.761803086586619	0	0	0.22275865669104	0.855230883427935	NA	high_vs_no	NA	male	stool
hsa-miR-520f-3p	8.26616509888464	2.67710115853097	4.5609267891874	0.481446734128779	0.518244500053066	0	-1.09629743728512	0.369124562412429	0.767938615439063	high_vs_no	FALSE	male	stool
hsa-miR-520f-5p	5.57470392856291	0.338326704880931	0.327088433199715	0.162777346845186	0	0	-1.60558996462644	0.332367877573565	NA	high_vs_no	NA	male	stool
hsa-miR-520g-3p	0	0.217450104390892	0.0830626312553258	0	0	0	1.01884161897089	0.843069031966498	NA	high_vs_no	NA	male	stool
hsa-miR-520g-5p	1.11023721544559	1.2347268801804	0.456951642883756	0.37401623688653	0	0	-0.435976072615982	0.717353292659608	NA	high_vs_no	NA	male	stool
